FANG
Date,Open,High,Low,Close,Volume
02-Jan-2014,52.63,53.58,49.55,51.16,714300
01-Jan-2014,52.88,52.88,52.88,52.88,704350
31-Dec-2013,51.85,53.75,51.56,52.88,611000
30-Dec-2013,53.20,53.80,51.72,51.93,598300
27-Dec-2013,52.80,53.83,52.04,53.34,377200
26-Dec-2013,52.16,53.17,51.60,52.73,488200
25-Dec-2013,52.02,52.02,52.02,52.02,722745
24-Dec-2013,52.02,52.38,51.67,52.02,300100
23-Dec-2013,50.52,52.29,50.11,52.10,877200
20-Dec-2013,49.99,51.28,49.49,50.79,1472300
19-Dec-2013,46.86,49.90,45.82,49.80,1047800
18-Dec-2013,46.05,47.92,45.38,46.34,751000
17-Dec-2013,45.22,46.63,44.27,46.12,588300
16-Dec-2013,45.16,46.19,44.66,45.49,499600
13-Dec-2013,45.13,45.44,43.47,44.73,672000
12-Dec-2013,45.42,46.37,44.78,44.96,386600
11-Dec-2013,45.93,46.21,45.00,45.11,743200
10-Dec-2013,45.24,47.49,45.15,46.00,752900
09-Dec-2013,46.29,46.81,44.21,45.07,1389200
06-Dec-2013,50.53,50.81,45.83,46.18,1472800
05-Dec-2013,50.29,51.22,48.76,49.20,663500
04-Dec-2013,50.00,51.33,49.55,50.45,561400
03-Dec-2013,50.45,52.17,49.40,50.23,929200
02-Dec-2013,49.92,51.11,49.05,50.37,527000
29-Nov-2013,49.63,50.56,48.64,49.74,356600
28-Nov-2013,50.06,50.06,50.06,50.06,601400
27-Nov-2013,51.45,52.08,49.32,50.06,639300
26-Nov-2013,51.00,52.52,50.76,51.61,572600
25-Nov-2013,51.54,51.81,48.92,50.88,599600
22-Nov-2013,51.53,52.65,50.89,51.53,478300
21-Nov-2013,49.28,52.27,48.98,51.74,686500
20-Nov-2013,49.31,50.41,48.42,48.76,509500
19-Nov-2013,50.38,50.70,48.50,48.82,910300
18-Nov-2013,53.66,53.76,49.39,50.21,883500
15-Nov-2013,53.25,53.62,52.64,53.53,245100
14-Nov-2013,52.83,53.77,51.15,53.12,492000
13-Nov-2013,52.54,53.70,52.09,53.15,1443500
12-Nov-2013,53.05,53.42,51.76,52.50,451700
11-Nov-2013,53.70,53.89,53.09,53.29,572500
08-Nov-2013,53.91,54.47,53.07,53.47,1044500
07-Nov-2013,55.01,56.00,50.50,54.00,4113200
06-Nov-2013,55.01,55.89,52.32,53.46,1018000
05-Nov-2013,58.53,58.71,53.60,55.14,1729900
04-Nov-2013,50.92,53.48,49.88,53.16,1067700
01-Nov-2013,51.42,51.95,48.19,50.64,910200
31-Oct-2013,53.17,53.50,49.51,51.65,1503700
30-Oct-2013,54.00,54.67,53.25,53.71,733700
29-Oct-2013,54.20,54.79,52.94,54.07,488200
28-Oct-2013,53.92,54.81,52.76,53.52,505400
25-Oct-2013,54.73,56.16,53.01,53.32,771900
24-Oct-2013,49.44,54.06,49.12,54.00,1302400
23-Oct-2013,50.05,50.06,46.28,49.10,1767400
22-Oct-2013,53.37,53.96,50.17,50.32,643400
21-Oct-2013,51.79,54.17,51.05,52.75,863700
18-Oct-2013,50.64,52.39,50.25,52.18,800100
17-Oct-2013,49.45,50.38,48.55,50.18,460600
16-Oct-2013,47.18,50.47,47.18,49.52,795100
15-Oct-2013,46.47,48.32,45.47,46.85,619300
14-Oct-2013,44.50,46.65,43.92,46.52,474000
11-Oct-2013,43.42,45.31,43.22,44.70,475300
10-Oct-2013,43.94,44.92,43.47,43.68,350100
09-Oct-2013,44.67,44.93,43.02,43.38,427500
08-Oct-2013,45.74,45.97,43.45,44.56,830300
07-Oct-2013,45.45,46.71,45.15,45.76,353800
04-Oct-2013,43.82,47.36,43.68,46.01,646600
03-Oct-2013,43.25,44.08,42.25,43.83,359300
02-Oct-2013,43.10,43.86,42.18,43.22,491300
01-Oct-2013,42.61,43.79,42.61,43.42,332400
30-Sep-2013,42.47,43.18,42.04,42.64,307700
27-Sep-2013,43.56,43.76,42.86,43.15,283100
26-Sep-2013,43.50,44.06,42.81,43.98,331000
25-Sep-2013,43.84,44.12,43.35,43.76,245800
24-Sep-2013,44.25,44.64,43.50,43.63,449500
23-Sep-2013,42.51,43.75,42.32,43.55,562300
20-Sep-2013,43.97,44.51,41.88,42.78,1209900
19-Sep-2013,44.92,45.09,43.36,44.02,264600
18-Sep-2013,45.05,45.38,43.74,44.67,441400
17-Sep-2013,45.45,45.45,44.07,44.59,584000
16-Sep-2013,46.47,46.51,44.38,44.82,494500
13-Sep-2013,46.82,47.22,45.88,46.00,591000
12-Sep-2013,45.68,46.90,45.30,46.63,452500
11-Sep-2013,44.38,45.80,44.15,45.53,322800
10-Sep-2013,44.51,45.00,43.73,44.38,270200
09-Sep-2013,44.38,44.49,43.51,44.32,285400
06-Sep-2013,43.94,43.99,42.92,43.42,403800
05-Sep-2013,43.63,44.30,43.27,43.62,268400
04-Sep-2013,42.71,44.38,42.06,43.35,1078600
03-Sep-2013,40.81,41.81,40.81,41.66,337900
02-Sep-2013,40.24,40.24,40.24,40.24,426840
30-Aug-2013,40.50,41.01,39.42,40.24,397000
29-Aug-2013,41.28,41.46,40.14,40.44,476200
28-Aug-2013,40.14,41.75,40.10,41.50,389600
27-Aug-2013,39.57,40.91,39.17,39.89,279400
26-Aug-2013,40.33,41.25,39.55,40.00,352100
23-Aug-2013,39.51,40.45,38.79,40.12,690500
22-Aug-2013,39.32,39.92,38.86,39.35,233700
21-Aug-2013,39.20,40.31,38.10,39.22,228500
20-Aug-2013,38.85,39.72,38.45,39.28,255400
19-Aug-2013,40.50,40.60,39.34,39.35,194600
16-Aug-2013,39.88,40.97,39.50,40.50,547700
15-Aug-2013,40.25,40.70,39.50,39.79,2670300
14-Aug-2013,41.90,42.03,40.33,40.45,975100
13-Aug-2013,42.05,43.48,41.69,42.09,366000
12-Aug-2013,42.02,42.50,41.00,42.08,250200
09-Aug-2013,42.10,42.69,41.93,42.24,218900
08-Aug-2013,42.28,43.55,41.80,42.09,324600
07-Aug-2013,43.77,43.84,41.32,42.24,421800
06-Aug-2013,42.98,43.09,40.92,42.20,308300
05-Aug-2013,42.57,44.11,42.41,43.10,419500
02-Aug-2013,42.44,43.52,41.60,42.65,510200
01-Aug-2013,39.28,43.40,39.28,42.61,974300
31-Jul-2013,37.96,39.30,37.30,38.18,150400
30-Jul-2013,37.77,37.89,36.78,37.83,137400
29-Jul-2013,37.50,37.82,36.95,37.67,82100
26-Jul-2013,37.50,39.14,37.15,37.47,244000
25-Jul-2013,37.26,38.24,37.10,37.75,222600
24-Jul-2013,38.92,39.01,37.07,37.41,252700
23-Jul-2013,39.90,40.00,38.67,38.79,182400
22-Jul-2013,39.11,39.61,38.55,39.47,150800
19-Jul-2013,38.15,39.80,37.37,39.36,348000
18-Jul-2013,37.55,39.45,37.46,38.08,294400
17-Jul-2013,37.19,38.87,37.19,37.66,207400
16-Jul-2013,37.18,37.91,36.62,37.71,213200
15-Jul-2013,37.20,37.83,36.23,37.27,243100
12-Jul-2013,37.39,37.67,36.23,37.25,117700
11-Jul-2013,38.13,38.13,37.33,37.60,319900
10-Jul-2013,36.54,37.25,35.82,37.16,278200
09-Jul-2013,36.45,36.93,35.79,36.50,280000
08-Jul-2013,36.07,37.80,35.64,36.10,498500
05-Jul-2013,35.74,36.22,34.75,35.89,224600
04-Jul-2013,35.20,35.20,35.20,35.20,335050
03-Jul-2013,34.53,36.24,34.20,35.20,192100
02-Jul-2013,34.11,34.68,33.51,34.56,119500
01-Jul-2013,33.49,34.65,33.42,34.27,245000
28-Jun-2013,33.15,33.68,32.61,33.32,902000
27-Jun-2013,33.71,33.77,32.96,33.06,290700
26-Jun-2013,33.24,33.73,32.99,33.65,325000
25-Jun-2013,32.59,33.35,31.49,32.92,405900
24-Jun-2013,32.91,32.91,30.75,32.02,797500
21-Jun-2013,32.80,33.51,31.60,33.15,1297800
20-Jun-2013,34.31,34.31,32.47,32.64,641900
19-Jun-2013,35.24,35.48,34.15,34.61,3342500
18-Jun-2013,33.85,35.47,33.20,35.01,611100
17-Jun-2013,35.24,35.28,33.79,34.45,186700
14-Jun-2013,34.96,35.63,34.60,34.89,145800
13-Jun-2013,34.54,35.30,33.42,34.97,282000
12-Jun-2013,34.75,35.04,34.19,34.43,65600
11-Jun-2013,34.56,35.24,34.18,34.46,123200
10-Jun-2013,34.56,35.56,33.50,34.74,234300
07-Jun-2013,34.85,35.64,34.15,35.45,134900
06-Jun-2013,33.88,35.87,33.61,34.58,110000
05-Jun-2013,34.27,34.68,33.82,33.94,165000
04-Jun-2013,34.62,35.43,33.60,34.08,175100
03-Jun-2013,33.66,34.75,32.88,34.60,338700
31-May-2013,34.63,35.23,33.67,33.77,596700
30-May-2013,34.78,35.65,34.40,34.95,355400
29-May-2013,34.81,35.31,34.31,34.96,229900
28-May-2013,34.77,35.91,34.31,34.95,383200
27-May-2013,34.32,34.32,34.32,34.32,502470
24-May-2013,33.39,34.67,32.77,34.32,792200
23-May-2013,31.98,34.30,31.52,33.27,609600
22-May-2013,32.25,34.84,31.87,32.54,876300
21-May-2013,32.40,32.40,31.23,31.71,297700
20-May-2013,31.62,32.25,31.24,32.03,545000
17-May-2013,30.52,32.41,30.20,31.43,913900
16-May-2013,31.17,31.60,29.73,29.94,3939100
15-May-2013,28.29,29.77,27.19,29.48,600900
14-May-2013,28.61,28.91,28.53,28.87,73600
13-May-2013,28.46,29.00,28.35,28.66,51600
10-May-2013,28.65,28.70,27.91,28.58,89300
09-May-2013,29.57,29.67,28.47,28.68,189600
08-May-2013,28.38,29.75,27.51,29.53,200800
07-May-2013,28.71,28.81,27.88,28.54,264200
06-May-2013,27.58,29.40,27.58,28.76,392900
03-May-2013,27.16,27.66,27.16,27.48,85900
02-May-2013,26.46,27.25,26.46,27.10,168300
01-May-2013,26.10,27.01,25.95,26.44,347000
30-Apr-2013,26.46,26.74,26.13,26.26,171500
29-Apr-2013,26.98,26.98,25.78,26.04,343400
26-Apr-2013,27.16,27.37,26.35,26.88,146900
25-Apr-2013,27.51,27.68,27.17,27.30,68400
24-Apr-2013,27.45,27.62,27.04,27.10,77900
23-Apr-2013,27.00,27.68,26.96,27.49,107100
22-Apr-2013,26.60,27.34,26.21,26.98,149200
19-Apr-2013,26.82,26.82,26.09,26.22,126800
18-Apr-2013,25.91,26.67,25.46,26.51,74000
17-Apr-2013,26.51,26.53,25.41,25.80,159900
16-Apr-2013,26.01,26.77,25.86,26.74,166200
15-Apr-2013,26.36,26.36,25.01,25.80,378700
12-Apr-2013,26.47,27.05,26.23,26.63,275700
11-Apr-2013,26.14,26.70,25.10,26.50,165500
10-Apr-2013,26.75,27.24,25.92,26.08,230000
09-Apr-2013,26.30,27.39,26.14,26.76,285200
08-Apr-2013,25.17,26.35,25.02,26.05,144100
05-Apr-2013,24.69,25.37,24.57,25.18,59400
04-Apr-2013,24.87,25.27,23.83,25.05,135000
03-Apr-2013,27.05,27.05,24.48,24.92,526600
02-Apr-2013,27.47,27.89,26.75,27.04,493300
01-Apr-2013,27.52,27.97,26.93,27.40,216500
29-Mar-2013,26.84,26.84,26.84,26.84,210790
28-Mar-2013,26.24,27.21,26.04,26.84,157400
27-Mar-2013,25.44,26.27,25.44,26.11,83500
26-Mar-2013,25.23,25.87,25.08,25.65,191300
25-Mar-2013,24.69,25.33,24.62,25.20,196900
22-Mar-2013,24.39,24.62,24.24,24.55,48000
21-Mar-2013,23.92,24.47,23.89,24.31,132900
20-Mar-2013,24.04,24.30,23.65,24.00,80900
19-Mar-2013,24.23,25.14,23.57,23.76,87100
18-Mar-2013,23.82,24.55,23.63,23.99,38800
15-Mar-2013,24.92,24.96,23.50,24.15,186100
14-Mar-2013,25.86,25.86,24.22,24.86,152900
13-Mar-2013,24.87,26.39,24.67,25.75,308700
12-Mar-2013,24.52,24.99,24.30,24.93,107200
11-Mar-2013,24.92,24.99,24.08,24.49,218100
08-Mar-2013,24.77,24.96,23.89,24.90,127100
07-Mar-2013,23.50,24.89,22.53,24.51,129600
06-Mar-2013,24.00,24.03,23.38,23.55,13700
05-Mar-2013,22.41,23.88,22.39,23.70,108600
04-Mar-2013,22.47,22.87,21.83,22.39,38900
01-Mar-2013,22.50,22.81,21.91,22.34,45900
28-Feb-2013,20.98,23.31,20.20,22.71,204900
27-Feb-2013,20.09,21.50,19.85,20.96,158400
26-Feb-2013,19.84,20.52,19.70,20.05,119200
25-Feb-2013,21.00,21.08,19.57,19.74,167600
22-Feb-2013,22.25,22.63,20.23,20.98,310500
21-Feb-2013,21.29,21.29,20.55,20.73,76800
20-Feb-2013,22.81,23.28,21.21,21.28,96100
19-Feb-2013,22.32,22.82,22.23,22.82,101900
18-Feb-2013,22.30,22.30,22.30,22.30,181400
15-Feb-2013,22.07,22.65,21.70,22.30,146400
14-Feb-2013,21.81,22.93,21.55,22.00,379400
13-Feb-2013,21.55,22.01,21.23,21.56,321600
12-Feb-2013,21.52,21.76,21.05,21.57,154600
11-Feb-2013,22.13,22.13,21.30,21.56,59100
08-Feb-2013,22.39,22.75,22.04,22.05,96300
07-Feb-2013,22.06,22.69,22.00,22.42,61300
06-Feb-2013,22.49,22.83,22.21,22.63,136000
05-Feb-2013,22.55,22.65,22.16,22.63,38700
04-Feb-2013,22.65,22.71,21.84,22.54,80000
01-Feb-2013,22.56,22.95,22.36,22.70,93500
31-Jan-2013,22.53,22.53,21.55,22.42,260300
30-Jan-2013,22.15,22.88,22.04,22.67,340400
29-Jan-2013,21.71,22.16,21.63,22.13,113600
28-Jan-2013,22.20,22.25,21.34,21.64,90900
25-Jan-2013,21.55,22.71,21.55,22.00,71100
24-Jan-2013,21.24,22.59,21.19,21.43,114400
23-Jan-2013,21.74,21.74,20.95,21.43,42600
22-Jan-2013,20.60,21.89,20.60,21.79,160000
21-Jan-2013,20.54,20.54,20.54,20.54,115690
18-Jan-2013,21.10,21.79,20.31,20.54,119300
17-Jan-2013,21.37,21.81,20.76,21.12,129700
16-Jan-2013,20.74,21.52,20.06,21.28,239400
15-Jan-2013,21.67,22.90,21.17,21.72,59200
14-Jan-2013,21.68,22.47,21.68,21.80,130300
11-Jan-2013,21.52,21.78,20.55,21.67,166200
10-Jan-2013,20.88,21.99,20.34,21.63,235100
09-Jan-2013,20.71,20.97,20.40,20.47,171700
08-Jan-2013,20.69,21.10,20.38,20.60,229400
07-Jan-2013,19.89,21.24,19.64,20.77,210200
04-Jan-2013,19.25,20.49,18.97,20.05,173200
03-Jan-2013,19.04,19.45,18.65,19.14,89000
02-Jan-2013,19.46,19.92,18.60,19.24,189600
