IBM
Date,Open,High,Low,Close,Volume
13-May-2014,192.79,193.03,191.76,192.19,2226900
12-May-2014,191.12,193.02,190.94,192.57,3778600
09-May-2014,188.98,190.59,188.37,190.08,2261700
08-May-2014,189.16,190.57,188.23,188.91,2431900
07-May-2014,189.37,190.30,186.93,189.30,3821000
06-May-2014,190.93,190.95,189.25,190.03,3188700
05-May-2014,191.05,191.49,189.80,191.26,2222100
02-May-2014,193.50,193.84,191.25,191.44,3052900
01-May-2014,196.31,196.74,193.15,193.53,3675800
30-Apr-2014,194.86,196.86,194.35,196.47,4211200
29-Apr-2014,193.59,195.94,193.41,195.11,4626300
28-Apr-2014,191.14,193.99,190.58,193.14,5638300
25-Apr-2014,190.54,190.67,189.11,189.63,3871400
24-Apr-2014,192.19,192.22,190.03,190.22,4407300
23-Apr-2014,191.79,192.41,190.11,191.73,4736900
22-Apr-2014,191.88,193.00,191.20,192.15,3878600
21-Apr-2014,189.80,192.81,189.74,192.27,5425200
18-Apr-2014,190.01,190.01,190.01,190.01,5772390
17-Apr-2014,187.25,190.70,187.01,190.01,11255400
16-Apr-2014,198.05,198.71,195.00,196.40,8527200
15-Apr-2014,195.98,197.41,195.42,197.02,5353100
14-Apr-2014,196.22,198.24,195.88,197.77,5433600
11-Apr-2014,195.04,197.00,194.27,195.19,4835200
10-Apr-2014,196.06,199.21,195.66,195.68,8425600
09-Apr-2014,193.90,197.00,193.60,196.64,5485100
08-Apr-2014,193.89,194.17,192.69,193.29,5125000
07-Apr-2014,191.72,195.31,191.57,194.52,6747000
04-Apr-2014,193.12,193.97,191.28,191.77,6090800
03-Apr-2014,193.20,193.38,192.35,192.69,4091000
02-Apr-2014,194.24,194.50,192.49,193.55,4924100
01-Apr-2014,193.12,195.13,192.78,194.50,5395300
31-Mar-2014,191.64,193.77,191.40,192.49,8537700
28-Mar-2014,189.94,192.62,189.11,190.45,5194400
27-Mar-2014,191.91,192.67,189.32,189.83,6767600
26-Mar-2014,194.98,195.63,191.96,192.62,6851700
25-Mar-2014,188.76,195.39,188.70,195.04,10912600
24-Mar-2014,187.43,189.44,187.37,188.25,5738400
21-Mar-2014,188.50,188.70,186.40,186.67,12535200
20-Mar-2014,184.47,188.26,184.17,187.90,5062600
19-Mar-2014,185.60,186.70,183.50,184.71,4323800
18-Mar-2014,185.99,187.90,185.54,186.81,3961300
17-Mar-2014,182.66,186.35,182.66,185.81,4938700
14-Mar-2014,183.89,184.29,182.21,182.21,5490300
13-Mar-2014,186.41,187.00,183.71,183.90,4913200
12-Mar-2014,186.01,187.45,185.89,186.22,4833100
11-Mar-2014,187.41,188.45,186.04,186.76,4229600
10-Mar-2014,187.55,188.37,185.85,186.39,4594000
07-Mar-2014,188.38,188.92,187.18,187.68,4117800
06-Mar-2014,187.37,188.39,186.90,187.64,3817500
05-Mar-2014,186.57,187.95,186.40,187.14,3487300
04-Mar-2014,185.81,187.16,185.68,186.44,4734200
03-Mar-2014,183.37,184.64,182.82,184.26,3952700
28-Feb-2014,185.38,186.12,183.65,185.17,4668400
27-Feb-2014,183.83,185.95,183.81,185.27,3827900
26-Feb-2014,183.94,185.28,183.56,184.06,3740800
25-Feb-2014,183.52,184.60,182.88,183.23,3902300
24-Feb-2014,182.82,185.16,182.82,183.45,4595300
21-Feb-2014,184.26,185.71,182.62,182.79,5699300
20-Feb-2014,182.96,184.86,182.79,184.26,4968200
19-Feb-2014,182.74,185.65,182.41,182.95,4671700
18-Feb-2014,183.18,184.00,182.32,183.19,4435400
17-Feb-2014,183.69,183.69,183.69,183.69,4570110
14-Feb-2014,181.26,184.43,180.99,183.69,4665800
13-Feb-2014,178.22,182.36,177.86,181.84,4482700
12-Feb-2014,179.52,181.25,179.26,180.24,3984100
11-Feb-2014,176.82,180.39,176.80,179.70,4654200
10-Feb-2014,176.93,177.65,176.25,177.14,3544400
07-Feb-2014,175.64,177.56,175.07,177.25,4725600
06-Feb-2014,173.97,174.85,173.79,174.67,4292400
05-Feb-2014,172.32,174.97,172.19,174.24,4714300
04-Feb-2014,173.53,173.75,172.36,172.84,4351100
03-Feb-2014,175.82,176.02,172.72,172.90,7187700
31-Jan-2014,176.11,177.84,175.34,176.68,5195300
30-Jan-2014,177.17,177.86,176.36,177.36,4854300
29-Jan-2014,175.98,178.53,175.89,176.40,4971100
28-Jan-2014,178.05,178.45,176.16,176.85,5336900
27-Jan-2014,179.61,179.65,177.66,177.90,5209200
24-Jan-2014,181.27,182.81,179.64,179.64,6938700
23-Jan-2014,181.21,183.72,180.71,182.73,6974300
22-Jan-2014,181.28,183.50,179.67,182.25,13800500
21-Jan-2014,190.23,190.39,186.79,188.43,11121400
20-Jan-2014,190.09,190.09,190.09,190.09,7172810
17-Jan-2014,188.04,190.81,187.86,190.09,7671100
16-Jan-2014,187.53,188.99,186.80,188.76,4775100
15-Jan-2014,185.82,188.65,185.49,187.74,4829200
14-Jan-2014,185.06,186.43,183.88,185.92,4619500
13-Jan-2014,186.26,186.95,183.86,184.16,5789100
10-Jan-2014,188.31,188.57,186.28,187.26,4023000
09-Jan-2014,189.02,189.50,186.55,187.38,4322200
08-Jan-2014,189.33,189.42,187.26,187.97,4604100
07-Jan-2014,186.39,190.35,186.38,189.71,5934300
06-Jan-2014,187.15,187.36,185.30,186.00,4068100
03-Jan-2014,185.83,187.35,185.30,186.64,4063900
02-Jan-2014,187.21,187.40,185.20,185.53,4546700
01-Jan-2014,187.57,187.57,187.57,187.57,0
