"CSCO",40040.000,43218.000,46061.000,48607.000,47142.000,49161.000,12137.000,12843.000,12682.000,11927.000,12000.000,12638.000,12352.000,11580.000,10038.000,8453.000,10755.000,11810.000,10277.000,11764.000,3174.000,3082.000,3298.000,3470.000,3259.000,3575.000,3150.000,3182.000,1648.000,1335.000,2118.000,1244.000,1862.000,2220.000,598.000,614.000,707.000,159.000,734.000,581.000,631.000,615.000,7767.000,6490.000,8041.000,9983.000,7853.000,8981.000,2437.000,2319.000,2430.000,3147.000,2349.000,2813.000,2322.000,2348.000,10173.000,10079.000,11491.000,12894.000,12332.000,12552.000,11454.000,-4276.000,2766.000,3922.000,3064.000,3818.000,2730.000,3772.000,-11931.000,-2934.000,-3815.000,-11768.000,-6643.000,-10088.000,-8820.000,2368.000,-950.000,-1437.000,-2364.000,-3366.000,-5396.000,418.000,621.000,-4064.000,-5539.000,-3000.000,-6888.000,-2313.000,-6417.000,7771.000,-2935.000,-1929.000,1881.000,-1716.000,3618.000,-1875.000,0.000,0.120,0.280,0.530,0.700,0.780,0.190,0.210,0.210,0.210,0.210,0.260,0.260,0.260,1008.000,1174.000,1126.000,1160.000,1275.000,1227.000,1264.000,-587.000,262.000,314.000,304.000,266.000,275.000,251.000,5732.000,5529.000,5370.000,5329.000,5234.000,5104.000,5102.000,5086.000,5080.000,5070.000,5032.000,5032.000,5027.000,5015.000,4581.000,7662.000,9799.000,7925.000,6726.000,6877.000,3870.000,6877.000,5758.000,6314.000,8895.000,7631.000,8583.000,10898.000,81130.000,87095.000,91759.000,101191.000,105070.000,113373.000,106212.000,113373.000,111773.000,112642.000,118654.000,121652.000,126287.000,126248.000,36863.000,39869.000,40473.000,42071.000,48416.000,53675.000,47389.000,53675.000,51796.000,51771.000,56296.000,58066.000,62881.000,62437.000,7232.000,7809.000,8030.000,9507.000,9310.000,9835.000,9137.000,9835.000,9218.000,8816.000,8763.000,10119.000,9346.000,8954.000,895.000,876.000,859.000,1029.000,1032.000,1104.000,1118.000,1104.000,1119.000,962.000,1007.000,1056.000,996.000,957.000,19948.000,19359.000,18957.000,25322.000,27519.000,26845.000,27024.000,26845.000,27174.000,27280.000,29506.000,29126.000,29120.000,28939.000,12188.000,16234.000,16297.000,12928.000,20337.000,21457.000,16586.000,21457.000,21594.000,21591.000,24431.000,24483.000,30634.000,30471.000,44267.000,47226.000,51286.000,59120.000,56654.000,59698.000,58823.000,59698.000,59977.000,60871.000,62358.000,63586.000,63406.000,63811.000
"CSRA",-99999999.990,-99999999.990,-99999999.990,4675.700,4102.600,4069.700,1001.100,958.900,969.100,1032.300,1290.200,1254.000,1263.000,1222.000,-99999999.990,-99999999.990,-99999999.990,431.200,400.300,428.700,99.800,109.400,88.100,58.500,-106.900,106.000,124.000,204.000,-99999999.990,-99999999.990,-99999999.990,161.800,146.600,161.000,38.300,42.400,35.400,7.100,-38.700,38.000,44.000,76.000,-99999999.990,-99999999.990,-99999999.990,250.700,231.800,253.600,57.900,62.700,47.900,48.400,-71.900,65.000,76.000,126.000,-99999999.990,-99999999.990,-99999999.990,563.100,577.800,486.900,89.600,246.600,119.300,8.900,178.700,156.000,55.000,227.000,-99999999.990,-99999999.990,-99999999.990,-115.400,75.000,-116.600,-42.200,19.300,-32.300,-1538.300,-54.000,-43.000,-48.000,-27.000,-99999999.990,-99999999.990,-99999999.990,-453.600,-659.100,-369.300,-50.000,-263.700,-84.300,1724.100,-199.200,-110.000,-72.000,-106.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.100,0.100,0.100,-99999999.990,-99999999.990,-99999999.990,87.000,96.800,77.900,31.400,15.400,32.400,57.600,55.900,34.000,42.000,38.000,-99999999.990,-99999999.990,-99999999.990,163.907,163.907,163.907,163.907,163.907,163.907,163.907,157.051,163.275,163.824,163.325,-99999999.990,-99999999.990,-99999999.990,-99999999.990,4.000,5.000,5.000,7.100,9.800,204.500,130.000,133.000,68.000,162.000,-99999999.990,-99999999.990,-99999999.990,-99999999.990,2216.400,2161.300,2161.300,1939.400,1913.500,4937.500,4846.300,4784.000,4769.000,4886.000,-99999999.990,-99999999.990,-99999999.990,-99999999.990,1088.400,1094.200,1094.200,1054.900,1053.500,4731.300,4781.800,4663.000,4593.000,4582.000,-99999999.990,-99999999.990,-99999999.990,-99999999.990,704.900,696.700,696.700,499.600,472.000,740.500,751.200,743.000,809.000,742.000,-99999999.990,-99999999.990,-99999999.990,-99999999.990,99.300,130.600,130.600,117.700,139.800,144.100,170.400,185.000,171.000,182.000,-99999999.990,-99999999.990,-99999999.990,-99999999.990,843.900,871.200,871.200,855.500,859.100,3286.000,3243.000,3215.000,3186.000,3201.000,0.000,0.000,0.000,0.000,139.300,129.900,129.900,125.600,132.200,2983.800,2764.900,2719.000,2663.000,2697.000,-99999999.990,-99999999.990,-99999999.990,-99999999.990,1128.000,1067.100,1067.100,884.600,859.900,206.200,64.500,121.000,176.000,304.000
"CSX",10636.000,11795.000,11763.000,12026.000,12669.000,11811.000,3064.000,2939.000,2781.000,2618.000,2704.000,2710.000,3037.000,2869.000,3103.000,3492.000,3537.000,3484.000,3589.000,3682.000,1021.000,935.000,881.000,711.000,848.000,854.000,907.000,719.000,983.000,1086.000,1108.000,1058.000,1117.000,1170.000,334.000,292.000,275.000,212.000,262.000,260.000,293.000,220.000,1563.000,1854.000,1863.000,1864.000,1926.000,1967.000,553.000,507.000,465.000,356.000,445.000,455.000,458.000,362.000,3261.000,3491.000,2946.000,3267.000,3343.000,3370.000,892.000,930.000,858.000,754.000,838.000,896.000,553.000,1043.000,-1771.000,-2587.000,-2277.000,-2227.000,-2183.000,-2892.000,-1074.000,-377.000,-941.000,41.000,-522.000,-412.000,-905.000,-286.000,-1227.000,-1413.000,-668.000,-1232.000,-1083.000,-519.000,59.000,-450.000,170.000,-692.000,-481.000,-447.000,352.000,-430.000,0.327,0.450,0.540,0.590,0.630,0.700,0.180,0.180,0.180,0.180,0.180,0.180,0.180,0.180,1840.000,2297.000,2341.000,2313.000,2449.000,2562.000,690.000,621.000,653.000,425.000,641.000,524.000,808.000,441.000,1143.324,1083.000,1038.000,1019.000,1001.000,983.000,988.000,981.000,974.000,962.000,952.000,942.000,932.000,927.000,1292.000,783.000,784.000,592.000,669.000,628.000,438.000,541.000,628.000,731.000,566.000,603.000,603.000,930.000,28141.000,29344.000,30723.000,31782.000,33053.000,34745.000,33777.000,34015.000,34745.000,34610.000,34550.000,34681.000,35414.000,35712.000,19455.000,20889.000,21601.000,21299.000,21901.000,23093.000,22214.000,22370.000,23093.000,23017.000,22938.000,23025.000,23735.000,24056.000,993.000,1000.000,2076.000,1052.000,1129.000,982.000,1022.000,1003.000,982.000,917.000,912.000,925.000,938.000,943.000,1046.000,1018.000,948.000,957.000,845.000,764.000,772.000,842.000,764.000,815.000,766.000,859.000,806.000,898.000,70.000,64.000,-99999999.990,-99999999.990,-99999999.990,-99999999.990,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,8051.000,8734.000,9052.000,9022.000,9514.000,10515.000,10107.000,10088.000,10515.000,10516.000,9905.000,9888.000,10962.000,10963.000,8686.000,8455.000,9122.000,10483.000,11152.000,11652.000,11563.000,11645.000,11652.000,11593.000,11612.000,11656.000,11679.000,11656.000
"CTAS",3547.300,3810.400,4102.000,4316.500,4469.600,4476.900,1142.600,1198.900,1219.100,1216.100,1271.400,1294.100,1296.900,1281.100,392.500,442.400,541.600,565.600,672.100,717.900,177.700,185.600,200.500,193.300,203.300,207.000,202.900,194.700,128.300,145.700,173.300,184.500,232.000,244.700,60.100,63.000,68.800,59.800,69.500,54.800,66.200,62.400,215.000,245.900,295.800,313.500,367.400,404.200,99.800,104.500,113.600,115.400,116.100,135.400,121.200,116.400,565.700,340.900,469.900,552.700,606.000,580.300,202.600,143.100,122.000,32.100,168.700,157.600,144.100,182.000,-207.600,-298.600,-104.300,-284.200,-14.500,45.000,88.100,-201.900,515.100,-111.500,-73.400,-100.600,8.600,-73.400,-76.500,-20.000,-460.600,-256.100,-429.700,-712.600,-230.600,-209.700,-174.500,-210.100,-272.400,-97.000,-106.000,-104.600,0.480,0.490,0.540,0.640,0.770,0.850,0.000,0.000,0.000,1.050,0.000,0.000,0.000,1.330,111.100,182.600,160.800,196.500,145.600,217.700,54.700,62.600,59.200,85.700,67.900,78.600,76.600,63.400,152.858,146.586,129.891,123.956,120.377,115.900,113.641,110.597,108.301,107.843,106.115,104.483,104.957,105.093,411.300,438.100,339.800,352.300,513.300,417.100,417.100,146.900,606.800,315.100,139.400,99.200,143.600,147.200,3969.700,4351.900,4165.700,4345.600,4462.500,4192.500,4192.500,4122.900,4450.800,4231.200,4098.800,4167.100,4214.600,4271.200,1435.700,2049.300,2026.600,2144.100,2269.600,2260.000,2260.000,2274.300,2526.300,2281.100,2256.200,2179.700,2188.900,2092.900,377.900,462.700,473.000,505.200,508.400,497.100,993.200,531.100,549.200,550.700,1128.100,586.400,608.700,619.400,71.700,110.300,94.800,121.000,150.100,109.600,109.600,132.000,134.800,151.800,114.500,129.700,127.800,127.900,1475.400,1602.300,1568.300,1614.600,1325.100,1255.500,1255.500,1347.800,1343.800,1389.100,1389.600,1398.400,1406.200,1402.800,785.400,1284.800,1059.200,1301.000,1300.500,1300.000,1300.000,1050.000,1050.000,1050.000,1044.400,1044.600,1044.800,745.200,2534.000,2302.600,2139.100,2201.500,2192.900,1932.500,1932.500,1848.700,1924.500,1950.100,1842.700,1987.400,2025.700,2178.300
"CTL",7042.000,15351.000,18376.000,18095.000,18031.000,17900.000,4451.000,4419.000,4554.000,4476.000,4401.000,4398.000,4382.000,4289.000,2075.000,3092.000,3888.000,1522.000,2421.000,2628.000,651.000,561.000,658.000,758.000,711.000,657.000,576.000,394.000,583.000,375.000,473.000,463.000,338.000,438.000,131.000,91.000,124.000,92.000,144.000,121.000,97.000,32.000,940.600,571.000,776.000,-239.000,772.000,878.000,192.000,143.000,205.000,338.000,236.000,196.000,152.000,42.000,2045.000,4201.000,6065.000,5559.000,5188.000,5152.000,1336.000,1145.000,1475.000,1196.000,1423.000,1178.000,911.000,1096.000,-859.000,-3647.000,-2690.000,-3148.000,-3077.000,-2853.000,-610.000,-648.000,-764.000,-831.000,-605.000,-674.000,-733.000,-982.000,-1175.000,-577.000,-3295.000,-2454.000,-2151.000,-2301.000,-699.000,-497.000,-511.000,-594.000,-506.000,-751.000,-229.000,-32.000,2.800,2.900,2.900,2.160,2.160,2.160,0.540,0.540,0.540,0.540,0.540,0.540,0.540,0.540,864.000,2411.000,2919.000,3048.000,3047.000,2872.000,616.000,656.000,767.000,833.000,611.000,653.000,746.000,971.000,300.619,532.780,620.205,600.892,568.435,554.278,561.969,558.640,554.897,541.606,538.799,539.627,539.806,539.963,173.000,128.000,211.000,168.000,128.000,126.000,155.000,155.000,355.000,126.000,438.000,191.000,140.000,222.000,22038.000,56044.000,53940.000,51787.000,50147.000,47604.000,49520.000,48977.000,48754.000,47604.000,47517.000,47118.000,46796.000,47017.000,12391.000,35217.000,34651.000,34596.000,35124.000,33544.000,34755.000,34390.000,34504.000,33544.000,33481.000,33133.000,32904.000,33618.000,815.000,1977.000,1959.000,1977.000,2317.000,1943.000,1973.000,1955.000,1951.000,1943.000,1871.000,1972.000,1957.000,2017.000,300.000,1400.000,1207.000,1111.000,1226.000,968.000,1068.000,1049.000,1087.000,968.000,1039.000,1067.000,1036.000,1179.000,12244.300,53296.000,39176.000,28411.000,28942.000,26225.000,27013.000,26743.000,26487.000,26225.000,25966.000,25744.000,25538.000,23978.000,7316.000,21356.000,19400.000,20181.000,20121.000,18722.000,20254.000,18834.000,18504.000,18722.000,19508.000,18165.000,18184.000,18185.000,9647.000,20827.000,19289.000,17191.000,15023.000,14060.000,14765.000,14587.000,14250.000,14060.000,14036.000,13985.000,13892.000,13399.000
"CTSH",4592.400,6121.200,7346.500,8843.200,10262.700,12416.000,2911.400,3085.100,3187.000,3232.500,3202.000,3369.900,3453.200,3461.900,878.600,1169.100,1387.600,1687.900,1926.500,2181.300,515.600,552.900,547.300,565.500,594.200,599.200,617.800,564.800,145.000,285.500,336.300,459.300,484.800,540.000,127.700,128.700,145.800,137.800,147.900,342.400,168.900,145.800,733.500,883.600,1051.300,1228.600,1439.300,1623.600,382.900,420.100,397.200,423.400,441.200,252.400,444.400,415.000,764.700,875.200,1172.600,1423.800,1473.000,2153.300,189.300,456.100,817.900,690.000,68.800,359.600,594.000,598.600,-446.900,-850.300,-570.000,-730.800,-3160.700,-1370.600,-364.000,-489.500,-176.900,-340.200,-228.400,-31.900,-612.400,-90.300,120.000,-255.500,-343.000,-30.900,1503.400,-648.100,-557.300,-149.100,-248.500,306.800,-467.800,-143.300,-118.500,10.600,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,185.500,288.200,334.500,261.600,212.200,272.800,58.000,75.600,65.100,74.100,63.700,74.900,74.200,87.200,601.562,606.554,602.582,604.014,608.126,609.100,609.600,609.900,608.800,608.200,608.000,606.100,606.200,607.600,1541.000,1310.900,1570.100,2213.000,2010.100,2125.000,1271.400,1089.300,1476.700,2125.000,1523.800,1684.500,1550.300,2034.000,4583.100,5507.900,6521.600,8134.700,11479.000,13061.000,11383.400,11797.600,12267.600,13061.000,12735.900,13140.100,13716.700,14262.000,998.600,1555.000,1667.200,1998.900,3738.800,3783.000,3204.900,3256.800,3440.600,3783.000,3123.600,3277.200,3424.400,3534.000,1014.300,1318.700,1528.700,1875.300,2293.300,2622.000,2448.100,2548.700,2556.600,2622.000,2751.300,2878.500,2915.700,2905.000,75.400,72.200,108.700,113.400,145.700,165.000,181.400,169.000,160.100,165.000,213.200,164.500,171.500,175.000,309.100,386.400,396.700,706.800,3367.300,4133.300,3332.000,3311.400,3285.000,4133.300,3324.100,3419.300,3418.900,3505.000,0.000,0.000,0.000,0.000,937.500,877.000,925.000,912.500,900.000,877.000,858.400,840.000,821.600,797.000,3584.400,3952.900,4854.400,6135.800,7740.200,9278.000,8178.500,8540.800,8827.000,9278.000,9612.300,9862.900,10292.300,10728.000
"CTXS",1874.700,2206.400,2586.100,2918.400,3142.900,3275.600,796.800,813.300,904.800,658.800,1668.700,841.300,908.400,662.700,334.300,430.500,410.500,388.000,304.000,356.000,121.700,64.400,123.200,98.000,270.700,158.500,232.500,131.600,57.400,74.900,57.700,48.400,24.000,-7.500,7.500,-2.600,-19.100,13.600,44.000,15.400,21.300,49.700,277.100,356.300,352.500,339.500,251.700,319.400,103.300,55.900,131.300,73.300,204.400,131.900,199.900,70.300,616.300,679.100,818.500,928.300,846.000,1034.500,201.100,259.800,281.700,340.000,568.300,288.500,259.000,249.300,-457.000,-451.200,-357.900,-938.200,-569.500,-224.400,-123.700,102.500,-104.700,-158.100,-239.400,353.100,-597.900,164.700,-26.300,-292.600,-149.800,-352.300,-292.700,-691.500,-119.700,-193.700,-335.000,-39.200,-31.700,-0.600,-5.800,-466.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,92.100,144.200,150.700,175.000,179.100,172.200,43.200,40.900,42.000,65.800,101.500,29.900,29.100,19.700,185.959,187.315,186.722,186.672,169.879,158.874,161.085,160.359,154.419,155.945,155.186,155.525,155.995,158.369,396.200,333.300,643.600,280.700,260.100,368.500,362.300,527.600,368.500,513.300,666.200,1308.700,957.000,908.000,3703.600,4099.500,4796.400,5212.200,5512.000,5467.500,5502.000,5405.500,5467.500,5518.700,5714.200,5922.500,6390.200,5360.600,1150.600,1369.100,1674.600,1892.400,3338.400,3494.100,3277.100,3320.800,3494.100,3450.600,3472.200,3570.800,3781.500,3626.800,378.400,972.800,1261.900,654.800,674.400,669.300,501.000,467.800,669.300,450.000,504.400,475.100,725.900,485.800,65.800,58.000,71.100,78.500,79.900,95.400,82.000,143.300,95.400,85.500,72.600,85.700,84.100,64.100,1099.200,1925.900,2630.600,2278.500,2187.600,2246.100,2418.600,2323.500,2246.100,2244.000,2222.800,2212.400,2194.800,1816.200,0.000,0.000,0.000,0.000,1293.000,1311.100,1308.900,1316.900,1311.100,1320.200,1329.500,87.800,79.500,1357.600,2553.000,2730.500,3121.800,3319.800,2173.600,1973.400,2224.800,2084.700,1973.400,2068.100,2242.000,2351.700,2608.700,1733.700
"CVS",95778.000,107080.000,123120.000,126761.000,139367.000,153290.000,37169.000,38644.000,41146.000,43215.000,86940.000,44615.000,45971.000,44514.000,6140.000,6335.000,6866.000,8045.000,8293.000,9475.000,2267.000,2338.000,2735.000,2181.000,3993.000,2721.000,3001.000,-99999999.990,2179.000,2258.000,2436.000,2928.000,3033.000,3386.000,824.000,833.000,953.000,746.000,1350.000,921.000,1046.000,572.000,3425.000,3493.000,3871.000,4600.000,4645.000,5228.000,1272.000,1236.000,1499.000,1140.000,2059.000,1535.000,1698.000,-99999999.990,4779.000,5856.000,6671.000,5783.000,8137.000,8412.000,1037.000,1820.000,3571.000,2412.000,4023.000,3925.000,2121.000,3533.000,-1640.000,-2410.000,-1849.000,-1835.000,-4045.000,-13420.000,-546.000,-9910.000,-2420.000,-633.000,-1231.000,-421.000,-818.000,-554.000,-2798.000,-3460.000,-4860.000,-1237.000,-5694.000,5006.000,-761.000,9743.000,-1570.000,-2460.000,-4126.000,-2442.000,-121.000,-4133.000,0.350,0.500,0.650,0.900,1.100,1.400,0.350,0.350,0.350,0.425,0.850,0.425,0.425,0.500,2005.000,1872.000,2030.000,1984.000,2136.000,2367.000,523.000,548.000,877.000,598.000,1102.000,505.000,617.000,457.000,1367.000,1338.000,1271.000,1217.000,1161.000,1118.000,1124.000,1114.000,1106.000,1092.000,1072.000,1068.000,1064.000,1030.000,1427.000,1413.000,1375.000,4089.000,2481.000,2459.000,1244.000,2890.000,2459.000,1779.000,1127.000,2189.000,3371.000,2217.000,62169.000,64543.000,66221.000,71526.000,74187.000,92437.000,74668.000,92362.000,92437.000,92634.000,92748.000,94156.000,94462.000,92670.000,24469.000,26492.000,28568.000,33588.000,36229.000,55241.000,37541.000,55188.000,55241.000,56609.000,57988.000,58207.000,57632.000,58833.000,4925.000,6047.000,6479.000,8729.000,19374.000,23776.000,10892.000,12804.000,11888.000,13025.000,13183.000,13625.000,12164.000,12114.000,4026.000,4370.000,5070.000,5548.000,6547.000,7490.000,6370.000,7064.000,7490.000,7361.000,7351.000,7584.000,7946.000,7344.000,35453.000,36327.000,36148.000,36071.000,47690.000,65862.000,37805.000,50639.000,51984.000,51865.000,51829.000,51781.000,51760.000,51653.000,8652.000,9208.000,9133.000,12841.000,11630.000,26267.000,11633.000,26771.000,26267.000,26267.000,25600.000,25610.000,25615.000,25622.000,37700.000,38051.000,37653.000,37938.000,37958.000,37196.000,37127.000,37174.000,37196.000,36025.000,34760.000,35949.000,36830.000,33837.000
"CVX",198198.000,244371.000,230639.000,220264.000,199941.000,129648.000,36860.000,32556.000,27796.000,23096.000,27989.000,29182.000,30217.000,31524.000,32055.000,47634.000,46332.000,35905.000,31202.000,4842.000,1363.000,2784.000,-2210.000,-1711.000,-1991.000,1173.000,570.000,3180.000,12919.000,20626.000,19996.000,14308.000,11892.000,132.000,755.000,727.000,-1655.000,-1004.000,-607.000,-192.000,74.000,430.000,19024.000,26895.000,26179.000,21423.000,19241.000,4587.000,571.000,2037.000,-588.000,-725.000,-1470.000,1283.000,415.000,2682.000,31354.000,41095.000,38812.000,35002.000,31475.000,19456.000,7220.000,5360.000,4557.000,1141.000,2531.000,5311.000,3863.000,4836.000,-20915.000,-27489.000,-24796.000,-35609.000,-29893.000,-23808.000,-3715.000,-6279.000,-7208.000,-5509.000,-3157.000,-5263.000,-2923.000,-99999999.990,-5165.000,-11769.000,-8980.000,-3821.000,-4999.000,2815.000,-3988.000,1887.000,756.000,1911.000,830.000,-1465.000,-1251.000,-99999999.990,2.840,3.090,3.510,3.900,4.210,4.280,1.070,1.070,1.070,1.070,1.070,1.070,1.080,1.080,19612.000,26500.000,30938.000,37985.000,35407.000,29504.000,7643.000,6810.000,7449.000,5566.000,4469.000,4065.000,4009.000,-99999999.990,1996.786,1986.482,1950.000,1917.000,1884.000,1867.000,1867.561,1868.444,1869.072,1869.775,1871.995,1873.649,1876.561,1879.372,14060.000,15864.000,20939.000,16245.000,12785.000,11022.000,12156.000,12933.000,11022.000,8562.000,8764.000,7351.000,6988.000,6983.000,184769.000,209474.000,232982.000,253753.000,266026.000,264540.000,266455.000,268449.000,264540.000,263842.000,261478.000,259863.000,260078.000,259111.000,79688.000,88092.000,96458.000,104640.000,110998.000,111824.000,111786.000,113537.000,111824.000,113535.000,114315.000,113063.000,114522.000,112519.000,20759.000,21793.000,20997.000,21600.000,16335.000,12660.000,16108.000,14120.000,12660.000,12406.000,13470.000,12517.000,14062.000,-99999999.990,19259.000,22147.000,22776.000,22750.000,18943.000,13465.000,17309.000,15236.000,13465.000,12648.000,13344.000,12148.000,13887.000,-99999999.990,4617.000,4642.000,4640.000,4639.000,4593.000,4588.000,4588.000,4588.000,4588.000,4588.000,4581.000,4581.000,4581.000,-99999999.990,11289.000,9812.000,12065.000,20057.000,24028.000,33622.000,29289.000,29296.000,33622.000,32709.000,39555.000,39528.000,35286.000,45256.000,105081.000,121382.000,136524.000,149113.000,155028.000,152716.000,154669.000,154912.000,152716.000,150307.000,147163.000,146800.000,145556.000,146592.000
"CXO",851.400,1617.800,1819.800,2319.900,2660.100,1803.600,413.500,950.900,463.500,389.200,283.600,396.300,430.500,524.600,309.100,799.700,842.000,575.700,1289.300,312.700,118.800,-19.000,325.300,59.800,-1560.100,-369.400,-28.500,-176.900,101.600,261.800,251.000,118.200,317.800,31.400,4.200,-66.600,91.900,6.100,-593.800,-158.200,-30.400,-93.700,147.400,419.500,408.200,236.200,532.200,65.300,7.400,-111.800,177.800,-0.800,-1020.500,-265.700,-51.100,-125.100,651.600,1199.500,1237.500,1362.000,1745.800,1530.400,126.200,488.900,271.700,1667.300,112.300,137.600,187.500,947.100,-2043.500,-1651.400,-2240.400,-1896.800,-2618.000,-2602.600,-651.800,-1284.200,-539.600,-2748.500,136.100,-121.300,-216.100,-2023.400,1389.000,451.900,1005.500,531.900,872.200,1300.700,525.500,795.500,267.700,1538.300,-10.100,-1.800,706.300,-29.400,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3576.700,1745.600,2773.900,1879.700,2589.200,2511.400,798.900,1518.700,703.700,2800.400,388.800,277.900,280.900,1510.300,92.542,102.581,103.190,103.744,108.844,119.926,114.047,118.211,119.058,127.615,128.396,130.400,135.454,144.769,0.400,0.300,2.900,0.000,0.000,228.600,0.000,0.300,0.000,228.600,466.800,481.200,1158.900,53.300,5368.500,6849.600,8589.400,9591.200,11751.800,12641.900,12207.100,12154.000,12527.600,12641.900,11286.500,10901.600,11570.600,12119.300,2984.600,3868.800,5123.200,5833.200,6471.000,5699.300,6164.800,6215.800,6393.800,5699.300,5127.700,4997.900,4376.100,4496.600,268.600,367.700,400.800,471.700,660.300,394.600,620.900,509.500,449.900,394.600,360.200,363.600,410.200,458.400,41.100,23.400,31.300,13.900,20.400,13.200,23.600,44.900,26.800,13.200,20.800,20.200,22.400,28.500,35.000,33.400,30.100,28.600,27.200,25.700,26.800,26.400,26.100,25.700,25.300,25.000,24.600,24.200,1668.500,2080.100,3101.100,3630.400,3469.100,3332.200,3377.100,3582.500,3822.300,3332.200,3332.900,3333.500,2740.800,2740.600,2383.900,2980.700,3466.200,3757.900,5280.800,6942.600,6042.300,5938.100,6133.800,6942.600,6158.800,5903.700,7194.600,7622.700
"D",14927.000,13765.000,12835.000,13120.000,12436.000,11683.000,3409.000,2747.000,2971.000,2556.000,2921.000,2598.000,3132.000,3086.000,6021.000,3058.000,3081.000,3581.000,2971.000,3732.000,1062.000,829.000,1134.000,707.000,936.000,853.000,1208.000,880.000,2112.000,778.000,811.000,892.000,452.000,905.000,299.000,190.000,305.000,111.000,179.000,152.000,230.000,94.000,3066.000,1466.000,1427.000,1789.000,1310.000,1899.000,536.000,413.000,593.000,357.000,524.000,452.000,690.000,457.000,1825.000,2983.000,4137.000,3433.000,3439.000,4475.000,1131.000,1029.000,1293.000,1022.000,1192.000,826.000,1368.000,741.000,419.000,-3321.000,-3840.000,-3458.000,-5181.000,-6503.000,-1499.000,-1585.000,-1266.000,-2153.000,-1525.000,-2200.000,-5304.000,-1674.000,-2232.000,378.000,-151.000,93.000,1744.000,2317.000,325.000,552.000,-60.000,1500.000,-56.000,1533.000,3810.000,943.000,1.830,1.970,2.110,2.250,2.400,2.590,0.648,0.648,0.648,0.648,0.700,0.700,0.700,0.700,3422.000,3652.000,4145.000,4065.000,5345.000,5575.000,1014.000,1356.000,1262.000,1943.000,1497.000,1663.000,1376.000,1549.000,588.900,573.100,572.900,578.700,582.700,592.400,587.900,591.500,594.600,595.700,596.600,615.600,625.900,626.027,62.000,102.000,248.000,316.000,318.000,607.000,275.000,271.000,238.000,607.000,218.000,377.000,251.000,261.000,42817.000,45614.000,46838.000,50096.000,54327.000,58648.000,55156.000,55942.000,56599.000,58648.000,59505.000,61369.000,69599.000,71610.000,30563.000,33911.000,36270.000,38454.000,42772.000,45984.000,43145.000,43520.000,44007.000,45984.000,46625.000,47117.000,54641.000,57005.000,2246.000,2035.000,1717.000,1832.000,1633.000,1369.000,1702.000,1440.000,1433.000,1369.000,1328.000,1279.000,1392.000,1706.000,1562.000,1250.000,1137.000,1168.000,952.000,726.000,945.000,842.000,705.000,726.000,670.000,589.000,685.000,1000.000,3783.000,3778.000,3338.000,3646.000,3614.000,3864.000,3294.000,3294.000,3294.000,3864.000,3294.000,3294.000,6405.000,7017.000,15758.000,17394.000,17108.000,19587.000,21805.000,23468.000,21353.000,23054.000,23245.000,23468.000,24186.000,24787.000,28707.000,30231.000,11997.000,11446.000,10311.000,11642.000,11555.000,12664.000,12011.000,12422.000,12592.000,12664.000,12880.000,14252.000,14958.000,14605.000
