"HON"	"500"	"52  - Industrials"	10806.000	12975.000	17467.000	17657.000	18283.000	19369.000	19369.000	20323.000	20425.000	21074.000	16502.000	17595.000	17600.000	18239.000	389.000	369.000	346.000	339.000	330.000	360.000	91.000	80.000	81.000	84.000	87.000	86.000	98.000	102.000	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	13.840	16.580	22.210	22.510	23.450	25.340	25.410	26.630	26.730	27.650	21.740	23.440	23.610	24.590	4264.000	4235.000	4293.000	4405.000	4420.000	4366.000	4366.000	4652.000	4651.000	4751.000	4613.000	4766.000	4792.000	5061.000	51132.100	71159.800	77492.300	79411.800	93535.000	120341.000	92658.000	99547.200	106288.600	112990.000	122454.900	114429.500	112001.500	126817.200	60.424	86.986	95.125	98.600	110.922	146.837	105.015	119.204	127.621	138.028	144.683	137.923	144.820	141.850	1.190	1.800	2.550	3.040	3.450	3.210	1.540	0.350	0.860	0.890	1.570	0.580	1.460	1.520	09/30/2018	01/18/2019
"HOPE"	"SmallCap 600"	"55  - Financials"	676.600	751.100	809.400	882.800	938.100	1855.500	1855.500	1878.000	1906.300	1934.400	1928.300	1945.300	1905.700	1904.600	32.100	29.600	30.000	36.100	40.600	58.600	18.200	17.800	21.700	24.400	26.800	30.300	37.100	44.700	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	16.040	9.630	10.240	11.110	11.790	17.960	13.510	13.890	14.090	14.290	14.230	14.350	14.320	14.620	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	577.700	1247.500	1097.800	1325.000	1688.700	1816.000	2937.300	2531.800	2441.800	2338.600	2388.300	2405.800	2490.100	2228.800	11.570	16.590	14.380	17.220	21.890	18.250	16.140	21.400	18.650	18.450	18.060	17.830	14.480	14.030	2.180	1.150	1.330	1.270	0.800	0.710	0.570	0.390	0.030	0.160	0.320	0.240	0.250	0.420	09/30/2018	01/18/2019
"HP"	"500"	"50  - Energy"	3835.000	4443.700	4891.000	4895.800	4560.900	4164.600	4475.900	4347.400	4249.900	4164.600	4590.400	4503.200	4442.500	4382.700	8.700	6.100	4.700	15.000	22.900	19.700	5.100	6.100	6.400	2.200	5.800	11.800	6.000	6.500	16.100	15.200	15.900	16.100	10.300	12.000	2.800	2.700	3.100	3.500	3.200	7.700	5.500	5.000	35.900	41.810	45.370	45.440	42.230	38.380	41.340	40.040	39.140	38.350	42.180	41.370	40.790	40.230	78.800	88.900	106.200	128.500	124.300	137.200	126.100	131.700	138.400	137.200	139.100	143.200	152.100	158.100	6121.800	8683.600	6986.100	5572.300	7945.100	6984.900	8046.800	6977.800	5819.700	5630.100	7143.700	7404.500	7131.100	7702.100	56.010	84.080	67.420	53.550	77.400	64.640	63.110	68.370	54.340	54.310	64.550	63.760	62.290	54.140	-1.180	0.880	-0.800	-0.010	1.830	-3.150	-0.780	-0.900	-0.990	-0.480	-0.880	-1.350	-0.430	-0.330	09/30/2018	01/18/2019
"HPE"	"500"	"57  - Technology"	-99999999.990	37988.000	36776.000	33535.000	31448.000	23466.000	31501.000	29011.000	29012.000	23466.000	23951.000	23932.000	23426.000	21239.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	2120.000	1956.000	2197.000	1676.000	1714.000	1486.000	356.000	376.000	390.000	11.000	388.000	402.000	434.000	439.000	-99999999.990	20.230	19.580	18.590	18.340	14.260	18.870	17.500	17.680	14.520	15.050	15.420	15.480	14.550	-99999999.990	2078.000	1884.000	2198.000	1720.000	2315.000	1988.000	2041.000	2144.000	2315.000	2431.000	2848.000	2771.000	2447.000	-99999999.990	-99999999.990	-99999999.990	22269.700	25837.600	28128.600	28002.200	29808.900	31165.600	26986.700	32412.400	33334.600	30492.700	29561.000	-99999999.990	-99999999.990	-99999999.990	8.833	13.447	14.360	13.221	13.180	14.591	13.920	18.590	14.610	15.250	14.680	1.990	3.310	1.730	0.160	0.810	-1.330	-1.470	0.090	0.070	0.000	-0.400	-0.360	0.200	0.230	10/31/2018	01/18/2019
"HPQ"	"500"	"57  - Technology"	22436.000	27269.000	26731.000	27768.000	-3889.000	-3408.000	-4327.000	-3955.000	-4339.000	-3408.000	-2742.000	-1863.000	-1767.000	-639.000	0.000	426.000	167.000	167.000	273.000	309.000	0.000	0.000	0.000	0.000	87.000	88.000	66.000	71.000	3399.000	3135.000	1298.000	1191.000	1209.000	1190.000	296.000	314.000	289.000	291.000	347.000	356.000	347.000	354.000	11.370	14.100	14.200	15.310	-2.250	-2.020	-2.540	-2.340	-2.580	-2.040	-1.660	-1.140	-1.100	-0.400	6317.000	6046.000	6415.000	4288.000	4484.000	5786.000	4555.000	4756.000	5184.000	5786.000	5655.000	5557.000	6091.000	6062.000	30303.800	35378.600	39076.200	23186.800	26198.200	36286.900	26102.200	32365.200	32946.100	36810.500	40872.000	36892.700	37940.100	38938.100	6.470	12.703	18.219	11.840	14.840	21.010	14.490	17.370	17.480	21.550	23.390	22.690	24.140	21.750	2.960	3.750	3.820	1.180	1.130	1.400	0.260	0.090	0.880	0.170	0.380	0.430	0.730	0.350	10/31/2018	01/18/2019
"HPR"	"SmallCap 600"	"50  - Energy"	1218.800	1182.800	1005.700	1029.500	549.400	571.500	571.500	559.200	542.300	515.000	598.600	1060.300	1015.200	987.800	58.600	95.500	88.500	69.600	65.300	59.400	14.200	14.000	16.100	13.900	13.700	13.100	13.100	13.200	3.600	8.800	0.300	0.500	0.200	0.100	0.000	0.000	0.000	0.300	0.000	0.000	0.000	0.000	26.190	25.060	21.170	21.440	11.370	10.320	9.180	7.500	7.250	6.880	7.190	8.580	4.850	4.710	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1652.800	2350.300	1470.100	851.800	1003.900	720.600	871.800	785.800	743.000	834.600	730.600	1021.700	1784.400	1548.400	17.790	26.780	11.390	3.930	6.990	5.130	5.190	5.510	3.070	4.930	4.530	6.080	3.720	3.140	-10.140	-12.190	-3.840	-6.670	-2.730	0.250	0.090	0.510	0.000	0.760	0.310	0.440	0.070	0.440	09/30/2018	01/18/2019
"HPT"	"MidCap 400"	"55  - Financials"	2409.200	2291.800	2806.800	2710.100	2532.000	2849.300	2849.300	2813.100	2780.200	2789.500	2755.400	2750.000	2760.700	2792.600	268.200	136.100	146.000	139.500	144.900	161.900	37.300	43.600	45.200	46.600	46.300	47.500	48.700	49.300	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	19.510	18.550	20.410	18.110	16.800	18.260	17.350	17.140	16.940	16.990	16.780	16.750	16.810	17.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	5367.200	6459.100	7193.300	7020.300	8324.600	8091.500	8644.000	8840.300	8573.600	8682.900	8878.000	8221.500	8794.600	8853.100	23.242	26.824	30.764	26.150	31.740	29.850	27.360	31.780	29.150	28.580	25.440	28.610	25.620	26.250	-0.240	-4.970	-3.300	-0.940	-2.830	-1.640	0.530	-0.170	0.890	0.290	0.100	-0.420	0.560	0.150	09/30/2018	01/18/2019
"HQY"	"MidCap 400"	"56  - Healthcare"	-99999999.990	-15.400	-20.800	144.100	203.500	261.900	261.900	290.800	315.900	334.400	346.300	397.000	432.600	456.800	0.000	0.300	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-99999999.990	8.500	14.300	10.500	16.800	22.400	6.500	6.200	6.800	6.900	7.500	8.000	8.400	8.700	-99999999.990	-0.310	-0.420	4.620	3.590	4.470	4.410	4.870	5.250	5.520	5.700	6.490	6.990	7.360	-99999999.990	0.300	0.400	0.600	0.600	0.600	0.600	0.500	0.300	0.200	0.200	0.200	0.200	0.200	-99999999.990	-99999999.990	1303.100	670.700	2214.700	2595.000	2609.400	2563.400	2590.400	2857.000	2875.000	3788.100	4410.100	5410.700	-99999999.990	-99999999.990	25.450	25.070	40.520	46.660	33.230	43.700	49.830	50.220	57.580	75.100	91.800	61.220	-99999999.990	0.180	0.240	-0.840	-0.390	0.550	0.240	0.230	0.380	0.350	0.270	0.340	0.450	0.430	10/31/2018	01/18/2019
"HR"	"MidCap 400"	"55  - Financials"	1004.800	1120.900	1243.500	1221.100	1242.700	1653.400	1653.400	1653.300	1646.300	1864.300	1789.900	1764.500	1768.100	1740.300	160.500	230.000	73.500	72.400	65.500	57.400	13.800	14.300	14.300	14.100	13.700	12.700	13.100	13.500	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	13.820	14.220	13.670	12.820	12.530	15.230	14.420	14.420	14.350	15.650	14.530	14.310	14.340	14.110	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3134.800	2966.400	3826.100	4098.500	4427.800	4746.300	4734.700	5004.100	5118.800	4820.700	5233.600	4719.200	4913.400	4942.500	24.010	21.310	27.320	28.320	30.320	32.120	31.890	31.960	34.150	32.240	26.550	29.080	27.860	30.560	-1.790	-1.670	-2.650	-1.380	-1.700	-2.530	-0.070	-0.170	-0.020	-0.050	-0.120	0.010	-0.140	-0.050	09/30/2018	01/18/2019
"HRB"	"500"	"54  - Consumer Non-Cyclicals"	1325.900	1263.500	1556.500	1832.900	23.100	-60.900	-800.800	-60.900	-214.300	-412.800	-698.100	393.700	192.000	-31.300	184.200	154.300	112.700	45.200	69.000	93.000	25.900	22.900	21.300	21.300	24.600	22.300	21.200	21.200	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	4.450	4.630	5.680	6.660	0.090	-0.290	-3.850	-0.290	-1.030	-1.970	-3.340	1.880	0.920	-0.150	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	4627.500	7088.700	7943.700	7660.200	6320.100	6062.600	6833.100	5623.000	7284.800	6486.100	7646.900	5735.500	5742.000	6345.000	18.570	29.040	33.680	33.310	22.990	26.220	22.970	20.560	30.910	24.740	25.330	22.780	26.540	25.630	0.240	0.610	1.610	1.020	0.970	1.290	-3.510	8.790	-2.270	-1.590	-3.730	9.950	-2.120	-1.740	10/31/2018	01/18/2019
"HRC"	"MidCap 400"	"56  - Healthcare"	812.600	858.700	806.500	1146.900	1227.200	1358.200	1187.000	1244.700	1283.500	1358.200	1457.100	1510.400	1508.900	1616.200	6.500	9.500	9.800	18.400	90.400	88.900	19.500	21.900	23.800	23.700	23.100	24.200	24.200	23.500	66.900	70.200	71.900	91.800	133.500	133.700	32.000	35.300	34.900	31.500	32.300	34.700	33.600	35.000	13.080	14.330	14.010	20.030	18.780	20.700	18.120	19.010	19.510	20.670	22.110	22.820	22.760	24.280	126.900	118.300	176.200	267.400	252.000	284.500	245.600	264.100	268.100	284.500	298.500	315.100	309.400	291.700	2038.800	2656.300	3018.200	4801.800	5592.800	7614.200	5594.800	6812.900	7341.300	6946.300	7577.100	7766.600	7714.200	8074.400	28.500	41.340	45.620	48.060	56.140	84.290	55.410	66.450	79.610	80.710	83.660	87.340	84.080	98.210	2.470	2.770	1.940	0.950	2.310	2.480	0.560	0.280	1.110	0.540	0.800	-0.070	1.340	1.690	09/30/2018	01/18/2019
"HRL"	"500"	"54  - Consumer Non-Cyclicals"	2819.500	3311.000	3605.700	3998.200	4448.000	4935.900	4572.000	4683.100	4749.700	4935.900	5151.300	5287.200	5391.600	5600.800	12.900	12.500	12.700	13.100	12.900	12.700	3.000	3.000	3.100	3.600	4.700	7.000	8.400	6.300	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	34.200	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	5.350	6.260	6.830	7.570	8.400	9.340	8.650	8.860	8.990	9.350	9.730	9.980	10.160	10.510	950.500	968.000	1054.600	993.300	985.700	921.000	958.100	988.400	1013.200	921.000	973.200	1011.200	1001.000	963.500	7795.900	11760.700	13666.800	20973.800	18262.900	19036.800	18831.100	18251.600	17667.500	16261.900	18674.100	19757.800	19540.900	23434.600	15.605	22.585	26.050	39.540	34.810	36.390	38.500	35.250	34.110	31.160	32.460	37.210	43.640	43.840	0.430	0.660	0.710	1.100	0.810	0.870	0.150	-0.080	0.220	0.580	0.300	-0.090	0.180	0.460	10/28/2018	01/18/2019
"HRS"	"500"	"57  - Technology"	1938.900	1561.300	1826.000	3397.000	3056.000	2928.000	3157.000	2914.000	2928.000	2987.000	2994.000	3137.000	3278.000	3244.000	113.200	109.100	93.600	130.000	183.000	172.000	44.000	42.000	42.000	41.000	42.000	41.000	46.000	44.000	218.900	254.100	264.100	276.000	305.000	310.000	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	16.980	14.130	17.210	32.140	24.690	23.880	25.520	23.770	24.300	25.080	25.270	26.490	27.710	27.510	617.800	668.700	619.000	1015.000	867.000	841.000	1001.000	894.000	841.000	896.000	942.000	963.000	942.000	413.000	7289.600	9128.100	8683.100	13925.300	16716.800	20912.300	16715.500	17552.700	16690.100	19292.100	20282.500	22871.600	20601.100	23653.900	48.960	69.810	71.820	86.900	102.470	141.650	89.210	109.900	109.080	139.320	156.150	144.540	148.710	142.780	4.180	4.410	4.280	4.760	4.160	1.510	1.260	0.800	-0.190	0.020	1.570	-2.040	3.280	0.030	09/28/2018	01/18/2019
"HSC"	"SmallCap 600"	"51  - Basic Materials"	1176.400	811.800	563.700	307.600	271.600	96.300	96.300	125.600	143.900	167.000	170.500	198.100	223.700	261.600	48.700	47.400	49.700	47.100	46.800	51.600	11.700	11.700	12.400	12.100	11.400	9.600	10.000	9.700	6.000	9.100	10.200	5.500	4.500	4.300	1.500	0.800	1.300	0.900	1.100	1.200	1.400	1.700	14.570	10.070	6.980	3.800	3.390	1.200	1.200	1.560	1.790	2.070	2.110	2.460	2.770	3.230	241.900	236.500	155.700	178.900	217.000	187.700	187.700	190.400	201.900	227.000	178.300	132.400	130.900	137.800	2728.400	3183.800	2285.900	1490.500	1951.500	2126.600	1721.600	1676.600	1921.400	2292.600	2073.400	2275.800	2431.000	2932.400	23.500	28.030	18.890	7.880	13.600	18.650	9.750	14.100	16.100	21.250	20.250	22.100	27.470	22.820	-1.000	-1.640	-1.540	-0.600	-0.840	1.080	0.440	-0.280	0.350	0.150	0.740	-0.420	0.300	0.160	09/30/2018	01/18/2019
"HSIC"	"500"	"56  - Healthcare"	2432.200	2613.600	2785.200	2813.600	2884.300	2793.100	2793.100	2787.200	2926.300	3011.600	2811.500	2902.000	2913.500	2973.100	30.400	30.900	27.500	24.100	26.000	31.900	9.900	11.400	12.200	13.400	16.600	17.500	17.900	21.000	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	13.490	14.940	16.210	16.700	17.410	17.280	17.590	17.670	18.550	19.190	18.140	18.950	19.000	19.490	947.800	1203.500	2500.800	1327.800	1510.000	1665.800	1665.800	1624.000	1567.200	1692.300	1933.800	2015.100	1930.200	1932.900	7945.000	10846.300	12495.600	14539.300	13850.700	13067.400	13814.800	15768.900	16454.700	15088.500	13167.200	12839.800	13507.800	15733.900	40.210	57.130	68.075	79.095	75.855	69.880	74.600	85.780	91.510	78.600	66.190	72.640	83.000	79.300	2.750	1.990	3.450	2.980	3.230	3.500	1.480	-0.440	1.310	0.710	1.370	-0.580	1.730	0.980	09/29/2018	01/18/2019
"HSII"	"SmallCap 600"	"52  - Industrials"	251.300	248.300	247.900	244.700	254.800	258.600	258.600	258.500	243.500	251.000	212.700	230.500	237.900	253.800	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	14.130	13.820	13.710	13.440	13.900	13.950	13.920	13.880	12.990	13.360	11.330	12.240	12.560	13.390	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	85.900	244.300	270.600	313.800	252.300	290.200	283.600	447.500	349.600	291.500	253.500	526.900	576.900	477.400	15.260	20.140	23.050	27.220	24.150	24.550	18.500	24.450	21.750	24.850	26.400	35.000	34.510	33.250	0.960	-0.390	1.810	2.360	1.670	0.500	3.450	-6.100	0.830	2.370	5.310	-7.310	1.370	4.080	09/30/2018	01/18/2019
"HSKA"	"SmallCap 600"	"56  - Healthcare"	48.400	48.900	47.100	53.100	63.500	87.000	87.000	92.700	96.600	101.000	100.400	105.100	109.900	111.600	0.100	0.100	0.100	0.200	0.200	0.200	0.000	0.000	0.100	0.100	0.100	0.100	0.100	0.100	1.700	1.000	1.500	1.400	1.700	2.100	0.500	0.500	0.400	0.600	0.400	0.700	0.600	0.900	9.240	9.180	8.180	8.920	9.760	12.830	12.510	13.220	13.660	14.150	14.050	14.800	15.210	15.310	12.400	12.500	11.700	12.700	16.100	20.400	20.400	24.900	26.100	30.000	32.600	30.300	28.900	27.600	36.100	43.200	117.300	240.400	475.200	534.100	487.700	724.600	721.800	627.800	569.700	555.500	742.300	822.700	8.100	8.720	18.130	38.680	71.600	80.210	49.400	92.740	102.070	97.500	67.980	103.790	100.220	96.870	0.710	-0.630	-0.580	0.500	-0.230	0.330	0.360	0.240	0.300	0.020	0.370	0.500	-0.020	0.230	09/30/2018	01/18/2019
"HST"	"500"	"55  - Financials"	6677.000	6825.000	7228.000	7336.000	7064.000	6994.000	6994.000	7026.000	7101.000	7079.000	6973.000	7099.000	7138.000	7322.000	371.000	373.000	304.000	207.000	227.000	154.000	38.000	39.000	43.000	43.000	42.000	44.000	45.000	45.000	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	9.630	9.500	9.710	9.710	9.390	9.410	9.480	9.520	9.610	9.580	9.440	9.600	9.650	9.900	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	15980.300	19147.800	21816.400	15117.800	18004.200	18229.600	17377.400	17549.100	17038.200	17018.400	17904.200	17906.700	19368.500	18664.900	15.670	19.440	23.770	15.340	18.840	19.850	15.480	17.990	18.270	19.560	18.560	21.070	19.110	17.520	0.070	-0.070	0.340	0.290	-0.190	0.250	0.070	0.010	0.320	0.110	0.270	0.050	0.310	0.120	09/30/2018	01/18/2019
"HSTM"	"SmallCap 600"	"56  - Healthcare"	120.900	132.200	149.400	167.900	280.300	286.100	286.100	289.800	292.600	295.700	300.200	309.000	312.200	315.700	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	7.500	8.600	11.800	16.500	24.200	28.900	7.400	5.800	6.200	6.000	7.300	6.000	6.500	6.600	5.390	5.060	5.560	6.090	9.330	9.020	9.010	9.120	9.180	9.270	9.410	9.630	9.660	9.770	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	468.700	811.100	732.100	524.500	670.900	685.100	745.500	716.900	784.400	684.800	654.000	641.000	759.800	872.000	24.310	32.626	29.480	22.000	25.050	23.160	26.970	24.470	26.320	24.460	24.160	27.310	26.310	25.260	0.400	0.500	0.660	0.860	0.640	0.290	0.250	0.490	0.120	0.360	0.310	0.210	0.160	0.390	09/30/2018	01/18/2019
"HSY"	"500"	"54  - Consumer Non-Cyclicals"	857.300	1036.700	1604.800	1455.100	998.000	785.900	785.900	830.100	855.300	823.300	915.300	972.100	1049.900	1234.900	94.800	98.500	91.500	87.600	81.000	91.900	24.200	24.000	24.400	24.900	26.800	31.600	36.800	38.700	-99999999.990	39.000	47.600	47.600	49.300	47.300	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	3.780	4.610	7.160	6.540	4.560	3.670	3.690	3.900	4.010	3.880	4.340	4.610	5.010	5.890	649.000	633.300	659.500	801.000	751.000	745.700	745.700	795.400	936.400	938.200	752.800	782.500	916.400	880.700	17581.300	23070.500	24153.300	21734.900	24784.100	27031.900	24741.800	25658.300	25212.500	25424.700	26519.400	23525.500	24729.200	25293.800	72.220	97.230	103.930	89.270	103.430	113.510	102.460	108.350	107.370	106.180	98.260	93.060	107.150	108.140	-0.280	2.080	1.970	0.150	1.800	1.140	1.560	0.340	-0.360	0.420	1.790	0.740	0.200	0.180	09/30/2018	01/18/2019
"HT"	"SmallCap 600"	"55  - Financials"	730.600	829.700	837.900	829.200	677.900	835.300	835.300	841.900	904.000	885.800	833.700	925.200	923.000	909.800	73.900	82.000	40.900	43.400	43.600	44.400	10.400	9.800	10.600	11.100	11.100	11.400	23.300	12.400	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	17.320	17.710	16.890	16.660	14.190	19.440	20.020	20.180	21.660	21.230	20.580	23.340	23.450	23.140	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1609.800	1798.900	2161.300	2008.600	2199.600	1658.200	1807.800	1854.200	1835.200	1860.000	1834.500	1835.800	1972.000	2028.000	20.000	22.280	28.120	21.760	21.500	17.400	17.820	19.510	18.510	17.690	16.800	21.450	17.560	17.730	-5.030	-1.980	-5.050	-3.360	-1.760	-7.680	-0.690	-0.060	0.890	0.260	0.000	-0.320	0.200	0.320	09/30/2018	01/18/2019
"HTLD"	"SmallCap 600"	"52  - Industrials"	340.800	290.400	397.700	476.600	469.900	505.800	505.800	518.200	531.300	537.500	574.600	585.100	581.800	595.000	0.000	0.000	0.200	0.400	0.000	0.000	0.000	0.000	0.000	0.200	0.000	0.000	0.000	0.000	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	3.800	3.380	4.670	5.430	5.400	6.070	6.070	6.220	6.380	6.450	6.900	7.020	7.070	7.260	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1032.000	1565.400	2358.700	1500.800	1737.600	1815.700	1567.200	1510.800	1562.900	2037.900	1868.900	1393.700	1420.800	1497.200	13.070	19.620	27.010	17.020	20.360	23.340	18.400	20.740	20.820	21.330	19.520	18.550	19.470	19.950	-0.380	-0.660	-0.360	-0.450	-0.390	0.760	0.210	0.150	-0.190	-0.360	-0.580	-0.020	-0.230	-0.040	09/30/2018	01/18/2019
"HUBB"	"MidCap 400"	"52  - Industrials"	1467.800	1661.200	1906.400	1927.100	1740.600	1592.800	1592.800	1578.700	1592.300	1656.000	1634.200	1662.000	1684.900	1754.800	30.900	30.800	30.800	31.200	31.000	43.400	11.500	11.100	11.600	11.600	10.600	15.700	18.800	17.200	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	24.590	28.110	32.260	32.770	30.170	28.700	28.860	28.600	29.060	30.330	29.990	30.380	30.800	32.140	318.300	341.700	385.700	441.800	540.000	532.400	532.400	547.800	585.300	623.600	634.700	714.300	686.700	672.500	5087.700	6394.400	6178.900	5892.200	7042.600	8077.900	7008.300	7251.900	6940.100	7040.500	8069.900	8542.300	7594.500	9003.900	84.630	108.900	106.830	101.040	116.700	135.340	104.520	118.620	113.170	125.820	131.050	105.740	101.700	107.600	3.140	2.970	3.580	3.550	2.070	3.360	1.390	0.190	0.210	0.690	1.490	-1.170	1.550	2.210	09/30/2018	01/18/2019
"HUBG"	"SmallCap 600"	"52  - Industrials"	438.900	500.900	561.500	600.800	647.800	628.200	628.200	638.000	649.800	667.500	769.900	785.700	811.100	928.000	0.600	1.200	1.200	1.800	3.000	3.600	1.000	1.100	1.000	2.300	2.300	2.100	4.300	2.400	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	11.890	13.520	15.250	16.420	18.060	18.560	19.000	19.210	19.560	20.090	23.170	23.540	24.290	27.780	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1216.800	1430.100	1362.600	1206.300	1511.100	1667.600	1493.400	1548.200	1287.900	1706.800	1865.700	1663.100	1911.400	1567.300	33.600	39.880	38.080	32.950	43.750	47.900	36.450	50.500	38.350	43.300	43.650	49.800	45.820	43.870	0.540	0.970	0.180	-0.560	2.460	-0.150	-0.720	1.230	-0.230	0.410	0.100	0.330	0.840	-0.790	09/30/2018	01/18/2019
"HUM"	"500"	"56  - Healthcare"	8063.000	8847.000	9316.000	9646.000	10346.000	10685.000	10685.000	10234.000	10953.000	11211.000	9842.000	10081.000	10211.000	10593.000	109.000	105.000	140.000	192.000	186.000	189.000	48.000	49.000	58.000	59.000	76.000	53.000	53.000	53.000	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	48.740	54.790	59.150	62.560	69.220	71.530	71.450	69.230	75.750	77.740	69.640	73.100	74.120	76.920	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	11940.300	18297.400	24487.200	29747.900	32316.300	37482.500	30937.000	27475.400	31751.700	30371.100	36079.700	33511.500	38195.400	47846.300	68.630	103.220	143.630	178.510	204.030	248.070	171.530	211.250	240.620	255.350	271.820	297.630	320.410	295.560	9.840	8.250	6.960	5.890	1.140	8.160	-19.720	27.110	-1.880	18.310	-21.890	25.170	-2.400	-9.290	09/30/2018	01/18/2019
