Date,Open,High,Low,Close,Adj Close,Volume
2004-04-01,603.56,608.67,603.56,608.59,608.59,         0
2004-04-02,608.59,614.53,608.59,611.75,611.75,         0
2004-04-05,611.75,616.73,611.68,616.70,616.70,         0
2004-04-06,616.70,616.70,611.66,613.54,613.54,         0
2004-04-07,613.54,616.00,609.57,613.68,613.68,         0
2004-04-08,613.68,616.94,609.10,610.44,610.44,         0
2004-04-12,610.44,615.42,610.44,612.01,612.01,         0
2004-04-13,612.01,613.80,600.50,601.19,601.19,         0
2004-04-14,601.19,603.90,595.70,598.52,598.52,         0
2004-04-15,598.52,602.11,593.14,597.45,597.45,         0
2004-04-16,597.45,601.78,595.26,600.62,600.62,         0
2004-04-19,600.62,603.02,598.22,602.89,602.89,         0
2004-04-20,602.89,605.86,594.29,594.41,594.41,         0
2004-04-21,594.41,600.07,593.01,599.90,599.90,         0
2004-04-22,599.90,610.19,598.97,610.02,610.02,         0
2004-04-23,610.02,610.87,604.03,607.81,607.81,         0
2004-04-26,607.81,611.60,604.28,605.27,605.27,         0
2004-04-27,605.27,611.59,604.35,606.38,606.38,         0
2004-04-28,606.38,606.38,594.93,596.86,596.86,         0
2004-04-29,596.86,598.50,584.98,587.86,587.86,         0
2004-04-30,587.86,590.07,582.32,583.29,583.29,         0
2004-05-03,583.29,589.94,583.29,588.69,588.69,         0
2004-05-04,588.69,594.19,587.01,590.05,590.05,         0
2004-05-05,590.05,594.35,588.78,592.91,592.91,         0
2004-05-06,592.91,592.91,581.58,585.85,585.85,         0
2004-05-07,585.85,587.83,573.27,573.28,573.28,         0
2004-05-10,573.28,573.28,559.86,563.57,563.57,         0
2004-05-11,563.57,571.93,563.57,570.94,570.94,         0
2004-05-12,570.94,570.94,558.58,569.33,569.33,         0
2004-05-13,569.33,573.05,566.30,570.00,570.00,         0
2004-05-14,570.00,572.86,565.05,568.25,568.25,         0
2004-05-17,568.25,568.25,557.37,561.57,561.57,         0
2004-05-18,561.57,567.09,561.57,566.69,566.69,         0
2004-05-19,566.69,575.14,564.93,565.13,565.13,         0
2004-05-20,565.13,568.55,563.37,565.35,565.35,         0
2004-05-21,565.35,570.70,565.35,568.17,568.17,         0
2004-05-24,568.17,574.75,568.17,574.05,574.05,         0
2004-05-25,574.05,585.71,572.22,585.11,585.11,         0
2004-05-26,585.11,588.60,584.02,588.58,588.58,         0
2004-05-27,588.58,593.47,586.96,591.74,591.74,         0
2004-05-28,591.74,594.78,591.27,594.70,594.70,         0
2004-06-01,594.70,597.82,592.86,596.57,596.57,         0
2004-06-02,596.57,598.51,594.00,596.48,596.48,         0
2004-06-03,596.48,596.48,588.13,588.13,588.13,         0
2004-06-04,588.13,595.25,588.13,592.29,592.29,         0
2004-06-07,592.29,602.36,592.29,602.34,602.34,         0
2004-06-08,602.34,602.34,599.10,601.18,601.18,         0
2004-06-09,601.18,601.22,593.80,593.82,593.82,         0
2004-06-10,593.82,597.48,593.82,595.34,595.34,         0
2004-06-14,595.34,595.34,586.80,586.81,586.81,         0
2004-06-15,586.81,596.48,586.81,594.17,594.17,         0
2004-06-16,594.17,595.41,592.66,595.26,595.26,         0
2004-06-17,595.26,596.59,590.77,594.84,594.84,         0
2004-06-18,594.84,597.21,592.84,594.88,594.88,         0
2004-06-21,594.88,596.21,592.55,593.29,593.29,         0
2004-06-22,593.29,596.66,590.53,596.61,596.61,         0
2004-06-23,596.61,602.03,594.88,601.95,601.95,         0
2004-06-24,601.95,604.77,600.93,601.01,601.01,         0
2004-06-25,601.01,605.34,600.94,603.76,603.76,         0
2004-06-28,603.76,605.77,599.88,600.59,600.59,         0
2004-06-29,600.59,603.21,600.14,602.29,602.29,         0
2004-06-30,602.29,607.69,602.19,607.69,607.69,         0
2004-07-01,607.69,607.69,598.94,600.09,600.09,         0
2004-07-02,600.09,600.53,597.18,598.81,598.81,         0
2004-07-06,598.81,598.81,590.32,590.58,590.58,         0
2004-07-07,590.58,594.33,590.58,592.22,592.22,         0
2004-07-08,592.22,592.22,584.54,585.00,585.00,         0
2004-07-09,585.00,588.27,585.00,587.87,587.87,         0
2004-07-12,587.87,587.87,582.12,586.35,586.35,         0
2004-07-13,586.35,588.15,586.24,586.93,586.93,         0
2004-07-14,586.93,589.87,583.43,584.96,584.96,         0
2004-07-15,584.96,590.22,584.96,587.97,587.97,         0
2004-07-16,587.97,589.65,583.84,583.87,583.87,         0
2004-07-19,583.87,586.00,581.30,584.42,584.42,         0
2004-07-20,584.42,591.32,583.29,591.32,591.32,         0
2004-07-21,591.32,593.69,579.23,579.23,579.23,         0
2004-07-22,579.23,579.83,571.39,578.10,578.10,         0
2004-07-23,578.10,578.10,570.96,571.35,571.35,         0
2004-07-26,571.35,574.78,563.88,566.39,566.39,         0
2004-07-27,566.39,574.85,566.31,574.02,574.02,         0
2004-07-28,574.02,574.02,565.22,571.02,571.02,         0
2004-07-29,571.02,579.01,571.02,578.44,578.44,         0
2004-07-30,578.44,580.53,575.66,578.90,578.90,         0
2004-08-02,578.90,579.79,571.42,579.79,579.79,         0
2004-08-03,579.79,579.80,573.04,573.48,573.48,         0
2004-08-04,573.48,573.88,566.44,571.47,571.47,         0
2004-08-05,571.47,571.62,560.70,560.70,560.70,         0
2004-08-06,560.70,560.70,550.34,551.51,551.51,         0
2004-08-09,551.51,554.94,551.51,552.42,552.42,         0
2004-08-10,552.42,561.34,552.42,561.34,561.34,         0
2004-08-11,561.34,561.34,551.36,557.77,557.77,         0
2004-08-12,557.77,557.77,549.65,549.93,549.93,         0
2004-08-13,549.93,552.95,548.29,549.51,549.51,         0
2004-08-16,549.51,558.91,549.51,558.58,558.58,         0
2004-08-17,558.58,564.00,558.58,561.12,561.12,         0
2004-08-18,561.12,569.45,557.85,569.33,569.33,         0
2004-08-19,569.33,569.33,563.10,565.49,565.49,         0
2004-08-20,565.49,573.46,564.73,572.96,572.96,         0
2004-08-23,572.96,574.74,569.72,569.76,569.76,         0
2004-08-24,569.76,573.14,567.72,570.66,570.66,         0
2004-08-25,570.66,576.32,569.14,575.93,575.93,         0
2004-08-26,575.93,577.15,574.79,576.14,576.14,         0
2004-08-27,576.14,579.52,575.97,578.93,578.93,         0
2004-08-30,578.93,578.93,572.18,572.22,572.22,         0
2004-08-31,572.22,576.75,571.64,576.62,576.62,         0
2004-09-01,576.62,581.70,576.20,581.37,581.37,         0
2004-09-02,581.37,587.32,580.98,586.57,586.57,         0
2004-09-03,586.57,587.77,581.24,583.81,583.81,         0
2004-09-07,583.81,589.24,583.81,588.16,588.16,         0
2004-09-08,588.16,592.55,582.22,582.54,582.54,         0
2004-09-09,582.54,587.93,582.54,586.68,586.68,         0
2004-09-10,586.68,589.26,583.39,589.05,589.05,         0
2004-09-13,589.05,594.43,589.05,592.70,592.70,         0
2004-09-14,592.70,593.16,589.30,591.28,591.28,         0
2004-09-15,591.28,591.28,587.23,588.11,588.11,         0
2004-09-16,588.11,593.49,588.11,592.17,592.17,         0
2004-09-17,592.17,593.57,590.04,592.10,592.10,         0
2004-09-20,592.10,592.34,588.80,589.42,589.42,         0
2004-09-21,589.42,594.80,589.42,594.32,594.32,         0
2004-09-22,594.32,594.32,586.97,587.12,587.12,         0
2004-09-23,587.12,587.23,584.45,585.29,585.29,         0
2004-09-24,585.29,590.67,585.29,588.50,588.50,         0
2004-09-27,588.50,588.50,581.97,582.76,582.76,         0
2004-09-28,582.76,587.32,582.49,586.77,586.77,         0
2004-09-29,586.77,589.57,585.85,589.02,589.02,         0
2004-09-30,589.02,594.26,588.58,593.20,593.20,         0
2004-10-01,593.20,601.96,593.20,601.79,601.79,         0
2004-10-04,601.79,607.67,601.79,603.62,603.62,         0
2004-10-05,603.62,604.60,601.09,602.12,602.12,         0
2004-10-06,602.12,605.90,601.07,605.90,605.90,         0
2004-10-07,605.90,605.90,598.17,598.33,598.33,         0
2004-10-08,598.33,599.80,593.31,594.16,594.16,         0
2004-10-11,594.16,595.93,593.06,594.31,594.31,         0
2004-10-12,594.31,594.31,588.07,592.46,592.46,         0
2004-10-13,592.46,595.13,585.92,587.43,587.43,         0
2004-10-14,587.43,588.03,582.91,583.00,583.00,         0
2004-10-15,583.00,587.82,581.22,585.26,585.26,         0
2004-10-18,585.26,588.36,582.65,588.14,588.14,         0
2004-10-19,588.14,591.32,583.68,583.86,583.86,         0
2004-10-20,583.86,587.82,580.67,586.43,586.43,         0
2004-10-21,586.43,592.87,585.22,592.09,592.09,         0
2004-10-22,592.09,593.01,586.64,586.73,586.73,         0
2004-10-25,586.73,590.10,583.89,588.44,588.44,         0
2004-10-26,588.44,594.05,585.38,592.52,592.52,         0
2004-10-27,592.52,601.62,592.52,601.61,601.61,         0
2004-10-28,601.61,602.59,597.16,600.90,600.90,         0
2004-10-29,600.90,603.32,598.49,602.22,602.22,         0
2004-11-01,602.22,602.38,600.19,602.25,602.25,         0
2004-11-02,602.25,606.49,600.14,601.52,601.52,         0
2004-11-03,601.52,612.11,601.52,609.61,609.61,         0
2004-11-04,609.61,618.33,608.86,618.33,618.33,         0
2004-11-05,618.33,623.33,617.88,619.98,619.98,         0
2004-11-08,619.98,620.69,616.60,617.66,617.66,         0
2004-11-09,617.66,621.03,617.53,619.84,619.84,         0
2004-11-10,619.84,623.38,619.40,621.31,621.31,         0
2004-11-11,621.31,627.29,621.31,627.28,627.28,         0
2004-11-12,627.28,634.29,624.81,634.28,634.28,         0
2004-11-15,634.28,634.28,631.35,633.75,633.75,         0
2004-11-16,633.75,633.75,629.52,629.92,629.92,         0
2004-11-17,629.92,638.21,629.92,635.05,635.05,         0
2004-11-18,635.05,635.05,631.04,634.62,634.62,         0
2004-11-19,634.62,634.62,626.92,627.23,627.23,         0
2004-11-22,627.23,632.30,626.09,631.98,631.98,         0
2004-11-23,631.98,634.83,628.86,634.51,634.51,         0
2004-11-24,634.51,640.26,634.51,639.95,639.95,         0
2004-11-26,639.95,642.33,639.82,640.43,640.43,         0
2004-11-29,640.43,643.14,634.28,639.03,639.03,         0
2004-11-30,639.03,639.03,636.09,637.27,637.27,         0
2004-12-01,637.27,645.69,637.27,645.68,645.68,         0
2004-12-02,645.68,645.99,641.06,643.07,643.07,         0
2004-12-03,643.07,646.34,642.15,644.83,644.83,         0
2004-12-06,644.83,644.83,639.02,642.96,642.96,         0
2004-12-07,642.96,643.17,633.90,633.92,633.92,         0
2004-12-08,633.92,639.00,633.45,637.71,637.71,         0
2004-12-09,637.71,640.68,632.96,640.50,640.50,         0
2004-12-10,640.50,641.78,637.30,641.30,641.30,         0
2004-12-13,641.30,645.80,641.30,645.80,645.80,         0
2004-12-14,645.80,651.83,645.48,651.83,651.83,         0
2004-12-15,651.83,655.90,651.21,655.90,655.90,         0
2004-12-16,655.90,656.25,649.47,651.88,651.88,         0
2004-12-17,651.88,652.06,648.87,651.66,651.66,         0
2004-12-20,651.66,653.25,646.76,648.72,648.72,         0
2004-12-21,648.72,655.65,648.72,655.50,655.50,         0
2004-12-22,655.50,658.67,655.20,657.65,657.65,         0
2004-12-23,657.65,659.62,657.30,658.41,658.41,         0
2004-12-27,658.41,659.73,652.00,654.45,654.45,         0
2004-12-28,654.45,662.45,654.45,662.45,662.45,         0
2004-12-29,662.45,662.98,660.65,662.97,662.97,         0
2004-12-30,662.97,664.73,661.95,664.50,664.50,         0
2004-12-31,664.50,666.99,662.62,663.31,663.31,         0
2005-01-03,663.31,664.81,651.73,652.17,652.17,         0
2005-01-04,652.17,654.17,640.97,642.02,642.02,         0
2005-01-05,642.02,642.30,634.93,635.07,635.07,         0
2005-01-06,635.07,640.40,634.84,638.01,638.01,         0
2005-01-07,638.01,639.37,632.27,634.73,634.73,         0
2005-01-10,634.73,642.52,634.52,638.36,638.36,         0
2005-01-11,638.36,638.36,632.73,634.52,634.52,         0
2005-01-12,634.52,636.30,629.29,636.05,636.05,         0
2005-01-13,636.05,639.36,634.20,634.86,634.86,         0
2005-01-14,634.86,640.43,634.86,640.38,640.38,         0
2005-01-18,640.38,646.26,638.40,646.26,646.26,         0
2005-01-19,646.26,646.58,639.66,640.41,640.41,         0
2005-01-20,640.41,641.46,636.30,637.27,637.27,         0
2005-01-21,637.27,639.60,633.41,633.74,633.74,         0
2005-01-24,633.74,636.84,629.65,629.91,629.91,         0
2005-01-25,629.91,636.49,629.91,631.22,631.22,         0
2005-01-26,631.22,638.08,631.22,637.64,637.64,         0
2005-01-27,637.64,642.35,636.05,639.65,639.65,         0
2005-01-28,639.65,640.21,634.38,636.66,636.66,   3449900
2005-01-31,636.66,645.97,636.66,645.97,645.97,   3254200
2005-02-01,645.97,651.15,645.66,650.82,650.82,   3201600
2005-02-02,650.82,654.89,650.49,654.08,654.08,   3123800
2005-02-03,654.08,654.08,649.56,652.75,652.75,   3231100
2005-02-04,652.75,661.70,652.60,661.70,661.70,   3333200
2005-02-07,661.70,663.50,658.05,660.35,660.35,   2763200
2005-02-08,660.35,662.92,659.90,662.40,662.40,   3154700
2005-02-09,662.40,663.27,653.35,653.66,653.66,   3135400
2005-02-10,653.66,656.39,651.85,655.93,655.93,   3628600
2005-02-11,655.93,663.03,652.84,662.66,662.66,   3291500
2005-02-14,662.66,663.41,660.26,662.77,662.77,   2674900
2005-02-15,662.77,666.36,661.72,664.18,664.18,   3231800
2005-02-16,664.18,667.38,661.91,667.07,667.07,   3053900
2005-02-17,667.07,668.18,661.78,662.09,662.09,   3142400
2005-02-18,662.09,663.88,660.30,661.35,661.35,   2585200
2005-02-22,661.35,662.54,650.52,650.62,650.62,   3248300
2005-02-23,650.62,656.38,650.62,654.25,654.25,   2873100
2005-02-24,654.25,662.39,652.36,662.39,662.39,   3157800
2005-02-25,662.39,670.32,661.60,670.32,670.32,   3027100
2005-02-28,670.32,670.78,662.79,666.85,666.85,   3394900
2005-03-01,666.85,672.48,666.85,672.48,672.48,   3654300
2005-03-02,672.48,675.63,668.53,672.11,672.11,   3470600
2005-03-03,672.11,675.17,667.69,671.69,671.69,   3494700
2005-03-04,671.69,679.77,671.69,679.06,679.06,   3236900
2005-03-07,679.06,683.36,678.45,682.42,682.42,   3336000
2005-03-08,682.42,682.67,676.11,677.04,677.04,   3179800
2005-03-09,677.04,677.04,669.69,669.73,669.73,   3602600
2005-03-10,669.73,670.43,664.15,668.67,668.67,   3474500
2005-03-11,668.67,673.92,666.69,668.50,668.50,   3281800
2005-03-14,668.50,673.51,668.50,673.51,673.51,   3277000
2005-03-15,673.51,677.01,670.11,670.46,670.46,   3250000
2005-03-16,670.46,670.46,664.32,664.63,664.63,   3239000
2005-03-17,664.63,667.58,663.40,666.00,666.00,         0
2005-03-18,666.00,666.46,660.69,663.38,663.38,   3822900
2005-03-21,663.38,663.64,658.66,662.18,662.18,   2570900
2005-03-22,662.18,667.67,658.39,658.95,658.95,   3100900
2005-03-23,658.95,658.95,653.86,654.16,654.16,   3176700
2005-03-24,654.16,659.74,654.15,655.24,655.24,   2636000
2005-03-28,655.24,658.56,655.24,655.66,655.66,   2755700
2005-03-29,655.66,659.70,647.71,648.29,648.29,   3353800
2005-03-30,648.29,656.33,648.29,656.31,656.31,   3167900
2005-03-31,656.31,658.87,655.64,658.87,658.87,   3164000
2005-04-01,658.87,664.71,654.15,656.67,656.67,   3240700
2005-04-04,656.67,658.22,652.13,657.56,657.56,   2744700
2005-04-05,657.56,660.70,657.22,658.25,658.25,   3159100
2005-04-06,658.25,662.78,658.25,659.44,659.44,   2983700
2005-04-07,659.44,662.85,658.12,662.42,662.42,   2884900
2005-04-08,662.42,662.42,655.44,655.57,655.57,   2828700
2005-04-11,655.57,656.22,651.99,653.26,653.26,   2566300
2005-04-12,653.26,658.08,646.66,656.53,656.53,   3273200
2005-04-13,656.53,656.53,647.14,647.69,647.69,   3147600
2005-04-14,647.69,648.34,638.23,638.41,638.41,   3741000
2005-04-15,638.41,638.41,626.81,627.38,627.38,   4150600
2005-04-18,627.38,632.87,624.52,631.25,631.25,   3660400
2005-04-19,631.25,639.20,631.25,639.20,639.20,   3445300
2005-04-20,639.20,639.59,628.97,629.10,629.10,   3584500
2005-04-21,629.10,640.39,629.10,640.38,640.38,   3517600
2005-04-22,640.38,640.38,630.11,634.54,634.54,   3260000
2005-04-25,634.54,642.72,634.54,642.70,642.70,   2764400
2005-04-26,642.70,645.34,636.06,636.11,636.11,   3258000
2005-04-27,636.11,639.49,629.79,636.51,636.51,   3599100
2005-04-28,636.51,636.51,627.88,628.23,628.23,   4017400
2005-04-29,628.23,632.76,623.57,632.76,632.76,   4008700
2005-05-02,632.76,637.67,631.33,637.49,637.49,   3366000
2005-05-03,637.49,640.04,633.57,635.30,635.30,   3354500
2005-05-04,635.30,644.41,635.30,643.85,643.85,   3796100
2005-05-05,643.85,648.08,641.49,645.37,645.37,   3619700
2005-05-06,645.37,648.56,645.25,647.25,647.25,   3020300
2005-05-09,647.25,650.77,644.53,650.77,650.77,   2666100
2005-05-10,650.77,650.77,644.99,646.20,646.20,   3155500
2005-05-11,646.20,649.43,641.76,648.78,648.78,   2972800
2005-05-12,648.78,649.34,638.80,639.80,639.80,   3430100
2005-05-13,639.80,641.81,631.16,636.06,636.06,   3615900
2005-05-16,636.06,644.47,635.78,644.42,644.42,   2964400
2005-05-17,644.42,650.04,641.86,649.94,649.94,   2904600
2005-05-18,649.94,660.93,649.84,660.23,660.23,   3644300
2005-05-19,660.23,663.54,660.01,663.14,663.14,   3105200
2005-05-20,663.14,663.28,629.42,662.93,662.93,   2680000
2005-05-23,662.93,668.39,662.84,667.15,667.15,   2820500
2005-05-24,667.15,667.15,663.92,666.67,666.67,   2968100
2005-05-25,666.67,666.67,659.80,661.46,661.46,   3052300
2005-05-26,661.46,668.03,661.46,667.98,667.98,   3100200
2005-05-27,667.98,670.70,667.00,669.94,669.94,   2228900
2005-05-31,669.94,672.44,667.32,670.05,670.05,    188800
2005-06-01,670.05,677.79,669.83,675.49,675.49,    186100
2005-06-02,675.49,678.52,673.87,678.28,678.28,    182000
2005-06-03,678.28,679.88,674.32,674.58,674.58,    193600
2005-06-06,674.58,677.16,672.61,677.16,677.16,    191100
2005-06-07,677.16,683.73,677.05,677.39,677.39,    197600
2005-06-08,677.39,679.57,673.42,674.36,674.36,    188600
2005-06-09,674.36,679.65,671.65,679.65,679.65,    200000
2005-06-10,679.65,680.86,677.30,679.06,679.06,    197600
2005-06-13,679.06,682.83,676.42,681.75,681.75,    186600
2005-06-14,681.75,684.80,681.01,684.13,684.13,    191300
2005-06-15,684.13,686.52,680.84,686.19,686.19,    192500
2005-06-16,686.19,692.12,685.80,692.12,692.12,    199100
2005-06-17,692.12,695.94,690.73,693.27,693.27,    198500
2005-06-20,693.27,693.27,688.85,691.09,691.09,    197700
2005-06-21,691.09,691.93,687.64,688.88,688.88,    196800
2005-06-22,688.88,692.65,686.35,689.52,689.52,    207800
2005-06-23,689.52,691.46,683.02,683.32,683.32,    201100
2005-06-24,683.32,683.52,675.87,676.43,676.43,    202300
2005-06-27,676.43,678.04,674.63,677.58,677.58,         0
2005-06-28,677.58,686.22,677.58,686.01,686.01,    189600
2005-06-29,686.01,688.58,686.01,687.78,687.78,    187200
2005-06-30,687.78,690.72,684.94,684.94,684.94,    187700
2005-07-01,684.94,689.88,684.94,689.88,689.88,    187700
2005-07-05,689.88,696.53,688.89,696.53,696.53,    208000
2005-07-06,696.53,697.83,691.53,692.03,692.03,    172200
2005-07-07,692.03,694.68,686.16,694.59,694.59,    197200
2005-07-08,694.59,702.83,694.39,702.83,702.83,    182900
2005-07-11,702.83,708.63,702.83,708.63,708.63,    189600
2005-07-12,708.63,711.62,705.59,709.69,709.69,    178000
2005-07-13,709.69,710.83,706.39,707.63,707.63,    200300
2005-07-14,707.63,712.56,703.38,705.23,705.23,    199300
2005-07-15,705.23,707.00,703.06,706.39,706.39,    196300
2005-07-18,706.39,706.55,703.52,704.73,704.73,    198900
2005-07-19,704.73,712.35,704.73,712.32,712.32,    204100
2005-07-20,712.32,716.92,709.56,716.44,716.44,    192000
2005-07-21,716.44,716.45,706.73,709.44,709.44,    191800
2005-07-22,709.44,715.71,709.44,715.71,715.71,    189900
2005-07-25,715.71,717.07,710.09,711.63,711.63,         0
2005-07-26,711.63,714.92,711.02,714.11,714.11,         0
2005-07-27,714.11,715.77,711.52,715.74,715.74,         0
2005-07-28,715.74,722.35,715.26,722.25,722.25,         0
2005-07-29,722.25,723.68,718.76,720.38,720.38,         0
2005-08-01,720.38,722.74,719.48,721.13,721.13,         0
2005-08-02,721.13,725.02,720.89,725.02,725.02,         0
2005-08-03,725.02,725.02,721.88,723.12,723.12,         0
2005-08-04,723.12,723.12,716.28,716.32,716.32,         0
2005-08-05,716.32,716.32,706.95,708.49,708.49,         0
2005-08-08,708.49,712.03,704.73,704.83,704.83,         0
2005-08-09,704.83,708.90,704.83,707.31,707.31,         0
2005-08-10,707.31,714.23,705.63,708.20,708.20,         0
2005-08-11,708.20,714.04,708.11,713.25,713.25,         0
2005-08-12,713.25,713.61,706.21,711.77,711.77,         0
2005-08-15,711.77,715.10,707.91,713.18,713.18,         0
2005-08-16,713.18,713.18,703.17,703.53,703.53,         0
2005-08-17,703.53,705.93,701.77,703.27,703.27,         0
2005-08-18,703.27,703.63,698.26,701.65,701.65,         0
2005-08-19,701.65,704.62,701.09,702.95,702.95,         0
2005-08-22,702.95,707.01,701.50,704.96,704.96,         0
2005-08-23,704.96,706.46,701.27,703.16,703.16,         0
2005-08-24,703.16,709.75,701.19,702.36,702.36,         0
2005-08-25,702.36,705.58,702.03,704.85,704.85,         0
2005-08-26,704.85,704.85,697.47,698.24,698.24,         0
2005-08-29,698.24,702.94,694.90,702.94,702.94,         0
2005-08-30,702.94,702.94,697.18,700.15,700.15,         0
2005-08-31,700.15,711.50,699.85,711.49,711.49,         0
2005-09-01,711.49,714.70,709.22,711.46,711.46,         0
2005-09-02,711.46,712.16,706.96,707.56,707.56,         0
2005-09-06,707.56,715.35,707.56,715.21,715.21,         0
2005-09-07,715.21,718.41,714.26,718.35,718.35,         0
2005-09-08,718.35,718.35,713.68,714.81,714.81,         0
2005-09-09,714.81,720.56,714.81,720.56,720.56,         0
2005-09-12,720.56,722.02,718.51,720.85,720.85,         0
2005-09-13,720.85,720.85,715.55,715.65,715.65,         0
2005-09-14,715.65,717.56,712.04,712.60,712.60,         0
2005-09-15,712.60,714.85,710.59,712.44,712.44,         0
2005-09-16,712.44,716.42,712.44,715.86,715.86,         0
2005-09-19,715.86,716.29,709.12,711.89,711.89,         0
2005-09-20,711.89,715.98,704.14,705.47,705.47,         0
2005-09-21,705.47,705.47,696.34,696.37,696.37,         0
2005-09-22,696.37,698.97,691.23,697.89,697.89,         0
2005-09-23,697.89,702.86,694.24,700.77,700.77,         0
2005-09-26,700.77,707.32,700.77,704.65,704.65,         0
2005-09-27,704.65,706.13,700.36,703.97,703.97,         0
2005-09-28,703.97,706.06,699.57,702.71,702.71,         0
2005-09-29,702.71,711.44,700.16,711.44,711.44,         0
2005-09-30,711.44,716.64,710.78,716.33,716.33,         0
2005-10-03,716.33,721.57,716.33,720.35,720.35,         0
2005-10-04,720.35,721.96,712.83,712.88,712.88,         0
2005-10-05,712.88,712.88,696.18,696.18,696.18,         0
2005-10-06,696.18,696.48,684.00,689.85,689.85,         0
2005-10-07,689.85,694.93,689.84,692.86,692.86,         0
2005-10-10,692.86,693.76,687.02,687.80,687.80,         0
2005-10-11,687.80,692.11,683.63,683.91,683.91,         0
2005-10-12,683.91,685.91,671.43,675.03,675.03,         0
2005-10-13,675.03,675.03,665.23,672.12,672.12,         0
2005-10-14,672.12,681.27,671.38,681.12,681.12,         0
2005-10-17,681.12,684.77,678.58,684.29,684.29,         0
2005-10-18,684.29,684.29,675.96,675.96,675.96,         0
2005-10-19,675.96,685.36,669.12,685.16,685.16,         0
2005-10-20,685.16,687.44,672.33,676.05,676.05,         0
2005-10-21,676.05,685.57,676.05,682.20,682.20,         0
2005-10-24,682.20,695.44,682.20,695.43,695.43,         0
2005-10-25,695.43,696.89,688.51,693.90,693.90,         0
2005-10-26,693.90,697.02,689.57,690.41,690.41,         0
2005-10-27,690.41,690.41,677.66,678.33,678.33,         0
2005-10-28,678.33,689.51,677.89,689.51,689.51,         0
2005-10-31,689.51,701.59,689.51,700.38,700.38,         0
2005-11-01,700.38,702.41,695.20,700.50,700.50,         0
2005-11-02,700.50,712.78,700.16,712.78,712.78,         0
2005-11-03,712.78,719.33,712.43,715.10,715.10,         0
2005-11-04,715.10,716.54,710.13,714.16,714.16,         0
2005-11-07,714.16,717.09,711.78,715.78,715.78,         0
2005-11-08,715.78,715.78,708.40,710.53,710.53,         0
2005-11-09,710.53,716.87,708.24,713.56,713.56,         0
2005-11-10,713.56,717.80,704.98,716.98,716.98,         0
2005-11-11,716.98,719.91,716.19,719.47,719.47,         0
2005-11-14,719.47,721.26,717.83,719.88,719.88,         0
2005-11-15,719.88,723.25,714.48,715.99,715.99,         0
2005-11-16,715.99,718.54,712.50,716.88,716.88,         0
2005-11-17,716.88,727.06,716.88,727.06,727.06,         0
2005-11-18,727.06,730.17,724.90,728.90,728.90,         0
2005-11-21,728.90,735.07,726.69,735.07,735.07,         0
2005-11-22,735.07,740.14,733.43,739.77,739.77,         0
2005-11-23,739.77,744.36,738.49,741.14,741.14,         0
2005-11-25,741.14,742.97,739.60,742.70,742.70,         0
2005-11-28,742.70,742.93,730.76,730.76,730.76,         0
2005-11-29,730.76,738.15,730.76,733.66,733.66,         0
2005-11-30,733.66,737.77,733.11,733.66,733.66,         0
2005-12-01,733.66,745.50,733.66,745.42,745.42,         0
2005-12-02,745.42,745.97,741.34,745.34,745.34,         0
2005-12-05,745.34,745.34,738.40,742.21,742.21,         0
2005-12-06,742.21,746.92,741.42,742.04,742.04,         0
2005-12-07,742.04,743.52,736.91,738.90,738.90,         0
2005-12-08,738.90,744.76,736.73,741.06,741.06,         0
2005-12-09,741.06,745.68,738.65,744.54,744.54,         0
2005-12-12,744.54,747.86,741.54,745.22,745.22,         0
2005-12-13,745.22,749.45,744.04,746.29,746.29,         0
2005-12-14,746.29,752.00,745.65,749.61,749.61,         0
2005-12-15,749.61,750.17,741.78,745.99,745.99,         0
2005-12-16,745.99,748.00,741.53,742.16,742.16,         0
2005-12-19,742.16,742.76,733.50,733.91,733.91,         0
2005-12-20,733.91,739.02,732.02,736.14,736.14,         0
2005-12-21,736.14,743.73,736.14,741.24,741.24,         0
2005-12-22,741.24,746.04,740.82,745.99,745.99,         0
2005-12-23,745.99,749.09,745.90,748.48,748.48,         0
2005-12-27,748.48,750.31,739.24,739.25,739.25,         0
2005-12-28,739.25,748.48,739.25,744.13,744.13,         0
2005-12-29,744.13,746.25,739.25,742.21,742.21,         0
2005-12-30,742.21,744.13,735.05,738.05,738.05,         0
2006-01-03,738.05,750.00,732.57,749.02,749.02,         0
2006-01-04,749.02,754.37,748.17,754.08,754.08,         0
2006-01-05,754.08,755.48,751.25,754.30,754.30,         0
2006-01-06,754.30,763.03,754.21,762.78,762.78,         0
2006-01-09,762.78,769.79,762.78,768.71,768.71,         0
2006-01-10,768.71,771.36,764.77,771.34,771.34,         0
2006-01-11,771.34,773.09,768.93,772.41,772.41,         0
2006-01-12,772.41,773.02,766.51,767.04,767.04,         0
2006-01-13,767.04,768.68,765.36,766.73,766.73,         0
2006-01-17,766.73,766.73,759.82,763.44,763.44,         0
2006-01-18,763.44,764.41,757.48,761.80,761.80,         0
2006-01-19,761.80,772.04,761.80,771.48,771.48,         0
2006-01-20,771.48,771.80,758.61,758.61,758.61,         0
2006-01-23,758.61,763.02,758.14,761.34,761.34,         0
2006-01-24,761.34,768.85,761.34,767.95,767.95,         0
2006-01-25,767.95,771.06,759.94,762.96,762.96,         0
2006-01-26,762.96,772.14,762.96,771.75,771.75,         0
