"JPM",12781.000,13604.000,11043.000,9350.000,7897.000,7463.000,1830.000,1815.000,1930.000,4344.000,4932.000,4934.000,5426.000,2978.000,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,42.540,45.070,51.190,52.880,56.240,59.860,58.330,59.460,60.290,60.390,61.580,62.750,63.170,63.800
"JWN",261.000,132.000,162.000,162.000,139.000,125.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,9.240,9.160,9.420,10.690,12.840,4.680,13.410,13.150,7.520,4.900,5.050,5.400,4.960,5.030
"K",246.000,464.000,265.000,237.000,216.000,227.000,63.000,56.000,62.000,46.000,223.000,71.000,64.000,66.000,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,193.000,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,5.740,4.960,6.720,9.770,7.790,6.010,7.170,7.510,7.520,6.230,5.790,5.690,6.240,5.460
"KEY",897.000,622.000,441.000,295.000,261.000,274.000,68.000,70.000,71.000,79.000,87.000,110.000,124.000,132.000,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,9.580,10.320,10.630,11.040,11.750,12.490,12.270,12.530,12.630,13.020,13.250,14.080,12.700,13.060
"KHC",0.000,0.000,293.000,409.000,686.000,1322.000,201.000,756.000,460.000,505.000,248.000,263.000,310.000,351.000,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,6.700,5.970,47.990,5.720,5.560,48.480,49.350,47.770,47.520,47.330,47.010
"KIM",449.100,446.700,223.700,212.200,203.800,218.900,108.700,54.000,56.200,52.500,102.900,46.600,43.100,46.500,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,12.160,11.520,11.740,11.360,11.670,12.270,12.090,11.980,12.260,12.440,12.700,12.620,12.420,12.310
"KLAC",54.500,54.300,54.200,54.200,53.800,106.000,30.700,30.800,30.700,31.100,30.900,30.700,30.600,0.000,329.200,385.800,450.700,484.900,536.200,519.500,128.800,118.900,117.800,115.600,127.400,129.200,130.900,130.200,13.160,17.100,19.880,20.970,22.100,2.600,2.560,1.880,2.360,3.060,4.430,5.010,6.170,7.320
"KMB",243.000,277.000,276.000,282.000,284.000,295.000,73.000,74.000,76.000,76.000,81.000,81.000,81.000,83.000,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,14.350,13.270,12.680,12.650,1.950,-0.480,1.420,0.150,-0.480,0.300,0.540,0.830,-0.290,0.380
"KMI",668.300,703.000,1427.000,1690.000,1807.000,2055.000,527.000,524.000,0.000,442.000,510.000,505.000,280.000,465.000,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,4.860,4.700,15.290,12.640,29.970,16.060,16.170,16.120,15.760,15.780,15.750,15.520,15.420,15.540
"KMX",34.700,33.700,32.400,30.800,24.500,36.400,7.100,7.500,10.000,11.800,11.100,13.900,15.100,16.400,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,10.020,11.810,13.240,14.840,14.640,14.290,15.690,15.490,14.470,14.830,15.360,15.990,15.940,16.620
"KO",1466.000,843.000,432.000,504.000,511.000,685.000,127.000,137.000,133.000,170.000,168.000,181.000,191.000,192.000,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,6.720,6.930,7.280,7.480,6.910,5.870,6.530,5.990,5.890,5.760,6.160,6.040,5.360,5.340
"KORS",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,0.260,0.660,2.880,5.330,8.920,11.060,11.210,10.610,9.980,10.840,11.220,10.070,10.080,11.350
"KR",448.000,435.000,438.000,440.000,490.000,483.000,148.000,114.000,107.000,113.000,155.000,116.000,124.000,126.000,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,4.170,3.370,3.950,5.240,5.520,7.060,5.740,6.130,6.500,7.060,6.770,6.970,7.030,7.200
"KSS",313.000,303.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,25.820,24.100,25.740,27.420,29.510,28.450,30.090,28.960,28.660,29.840,28.950,28.970,28.850,30.100
"KSU",156.800,258.200,100.400,80.000,72.800,81.900,17.700,21.900,23.700,23.600,24.400,25.200,24.500,24.700,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,26.030,27.570,28.560,30.590,34.040,35.620,35.180,35.270,36.020,36.420,37.270,37.780,38.220,39.090
"L",517.000,522.000,426.000,425.000,498.000,520.000,131.000,134.000,128.000,127.000,143.000,130.000,130.000,133.000,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,44.060,46.400,49.250,50.070,50.480,48.450,51.790,51.360,51.940,50.680,52.590,52.980,54.180,53.930
"LB",208.000,246.000,316.000,314.000,324.000,334.000,80.000,78.000,79.000,97.000,97.000,101.000,97.000,99.000,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,4.570,0.450,-3.500,-1.280,0.060,-0.890,-2.070,-2.230,-2.260,-0.900,-3.770,-3.940,-4.160,-2.540
"LEG",37.700,76.600,86.800,44.700,41.800,41.100,11.200,10.300,8.600,9.200,10.300,9.900,9.400,0.000,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,9.970,8.920,9.940,9.580,8.110,7.700,7.780,7.760,7.770,7.760,7.720,8.010,7.950,7.790
"LEN",70.400,90.700,94.400,93.900,36.600,12.500,7.900,2.800,1.800,1.200,2.400,1.000,1.300,0.000,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,14.260,14.610,18.290,21.890,23.870,27.530,25.030,25.960,27.110,27.350,27.850,29.280,31.060,30.600
"LH",70.000,87.500,94.500,96.500,109.500,274.900,162.200,55.900,56.800,54.500,108.000,58.200,52.900,52.400,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,23.940,25.040,28.400,27.620,33.260,50.050,47.940,48.600,48.720,50.850,51.780,53.680,53.400,55.130
"LKQ",29.800,24.300,31.400,51.200,64.500,57.900,0.000,0.000,0.000,0.000,0.000,0.000,88.300,0.000,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,4.940,5.630,6.640,7.850,9.000,10.220,9.710,9.950,10.190,10.560,10.780,11.160,11.200,11.710
"LLL",236.000,204.000,184.000,157.000,158.000,169.000,42.000,43.000,30.000,41.000,43.000,41.000,44.000,42.000,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,59.180,63.550,56.770,66.900,61.890,53.970,63.300,57.300,55.620,56.270,58.110,59.090,58.820,60.890
"LLY",185.500,186.000,177.800,160.100,148.800,161.200,36.800,39.300,44.200,43.400,43.200,47.200,51.400,0.000,4884.200,5020.800,5278.100,5531.300,4733.600,4796.400,1169.500,1143.400,1444.200,1221.000,1335.900,1236.400,1450.600,1238.300,11.230,12.160,13.260,16.310,14.370,13.720,13.820,14.340,13.710,14.160,13.840,14.740,13.240,-99999999.990
"LMT",345.000,354.000,383.000,350.000,340.000,443.000,197.000,104.000,142.000,165.000,330.000,162.000,171.000,155.000,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,9.600,2.980,0.120,15.330,10.730,9.980,9.610,9.120,10.140,10.430,9.980,7.780,5.190,5.110
"LNC",291.000,294.000,273.000,265.000,267.000,303.000,77.000,77.000,75.000,74.000,76.000,76.000,58.000,185.000,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,41.310,42.640,53.350,50.640,60.330,54.330,63.500,58.360,57.780,55.350,60.650,67.330,70.650,63.610
"LNT",144.800,146.300,134.800,142.000,145.800,150.200,39.800,37.900,36.700,35.800,34.800,32.700,33.000,33.200,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,13.100,13.620,14.150,14.810,15.520,16.520,16.190,16.010,16.540,16.430,16.600,16.700,16.990,16.980
"LOW",358.000,393.000,436.000,474.000,523.000,544.000,134.000,133.000,138.000,140.000,145.000,170.000,167.000,158.000,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,12.930,13.010,12.050,11.190,10.090,8.260,10.130,9.330,9.130,8.420,8.140,7.830,7.560,7.410
"LRCX",1.000,5.400,39.000,60.400,61.700,73.700,24.600,24.700,38.600,38.100,33.500,41.400,26.600,24.800,320.900,373.300,444.600,683.700,716.500,825.200,221.700,234.200,220.800,221.500,237.300,235.200,246.800,266.000,13.930,19.990,41.330,26.570,30.530,31.970,32.180,33.840,35.050,35.790,36.870,38.510,39.320,41.280
"LUK",123.600,111.700,92.600,85.000,117.200,111.400,61.100,28.900,21.300,22.300,22.700,23.100,40.600,27.400,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,28.580,25.260,27.670,29.740,27.700,27.930,28.580,27.820,28.100,27.090,27.070,27.160,27.420,-99999999.990
"LUV",149.000,182.000,126.000,107.000,107.000,90.000,22.000,22.000,21.000,19.000,21.000,19.000,16.000,18.000,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,8.360,8.890,9.320,10.330,9.860,11.130,10.760,10.640,11.340,11.690,12.380,13.020,13.660,13.380
"LVLT",586.000,816.000,1562.000,1296.000,654.000,642.000,180.000,165.000,145.000,152.000,135.000,275.000,139.000,132.000,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-1.420,8.700,5.440,6.350,25.010,28.650,19.360,19.230,19.060,28.420,28.990,29.260,29.830,30.330
"LYB",1258.000,1044.000,655.000,309.000,352.000,310.000,97.000,76.000,116.000,77.000,115.000,94.000,60.000,61.000,154.000,196.000,172.000,150.000,127.000,102.000,26.000,25.000,25.000,26.000,24.000,24.000,25.000,26.000,20.450,18.650,19.440,22.050,16.050,14.090,15.610,16.790,15.860,14.180,14.650,14.680,14.730,14.860
"M",513.000,447.000,425.000,390.000,395.000,363.000,95.000,94.000,80.000,94.000,99.000,98.000,82.000,88.000,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,13.070,13.980,14.920,16.520,15.140,12.940,15.280,14.430,12.210,13.630,13.350,13.080,12.290,14.150
"MA",52.000,25.000,20.000,14.000,48.000,61.000,17.000,17.000,15.000,12.000,20.000,22.000,23.000,30.000,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,3.970,4.590,5.520,6.180,5.830,5.320,5.490,5.630,5.550,5.340,4.940,5.320,5.670,5.190
"MAA",56.100,116.700,120.200,82.000,128.400,122.300,91.700,60.500,30.800,32.200,64.300,32.200,33.500,36.600,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,16.280,19.420,22.270,58.150,38.550,39.800,39.590,39.950,39.790,39.480,39.260,39.620,72.620,56.040
"MAC",198.000,167.200,164.400,197.200,190.700,211.900,54.900,55.000,48.800,39.800,81.000,40.000,42.700,41.300,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,24.020,21.370,22.950,24.060,39.400,29.860,34.660,34.240,30.170,31.540,29.070,28.930,28.540,27.560
"MAR",180.000,164.000,274.000,120.000,115.000,167.000,36.000,42.000,43.000,46.000,47.000,57.000,55.000,75.000,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,4.370,-2.230,-3.980,-4.640,-7.590,-13.430,-9.140,-11.130,-13.690,-13.960,-14.410,-13.610,21.940,13.780
"MAS",251.000,254.000,254.000,235.000,225.000,225.000,61.000,54.000,54.000,56.000,87.000,43.000,43.000,43.000,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,3.970,1.510,0.920,1.600,2.650,-0.400,-0.140,-0.470,-0.410,-0.380,-0.360,-0.300,-0.930,-0.850
"MAT",64.800,75.300,88.800,78.500,79.300,85.300,41.100,21.400,22.800,22.500,45.100,25.000,25.000,22.000,173.900,179.000,195.100,201.900,209.500,217.800,110.500,54.300,53.000,51.800,105.600,54.700,55.000,51.800,7.290,7.570,8.980,9.470,8.700,7.760,7.560,7.580,7.750,7.270,6.760,7.060,7.030,6.460
"MCD",450.900,492.800,516.600,521.900,570.500,638.300,149.200,160.900,180.900,218.300,223.900,221.400,221.200,218.600,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,13.730,13.940,15.140,16.040,13.110,7.550,11.080,8.930,7.760,4.440,0.740,-1.930,-2.680,-99999999.990
"MCHP",31.200,31.500,34.300,40.900,48.700,62.000,20.100,24.100,25.600,27.500,26.800,34.400,35.100,35.100,120.800,341.200,365.300,254.700,305.000,349.500,87.700,84.700,95.300,97.000,95.600,147.900,137.800,132.400,8.350,9.690,10.410,9.940,10.770,10.180,10.140,10.380,10.420,10.460,10.560,11.820,11.690,11.870
"MCK",187.000,222.000,251.000,240.000,300.000,374.000,77.000,89.000,91.000,87.000,86.000,79.000,78.000,74.000,376.000,407.000,402.000,433.000,457.000,392.000,-99999999.990,-99999999.990,-99999999.990,-99999999.990,392.000,-99999999.990,-99999999.990,-99999999.990,28.000,27.980,27.770,30.090,37.210,34.490,34.490,38.160,37.880,38.590,39.310,41.110,41.810,34.810
"MCO",50.400,62.400,73.800,92.300,130.100,135.400,31.500,34.800,33.600,35.500,34.200,35.400,35.600,47.100,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-1.320,-0.750,1.730,1.540,-0.890,-2.820,-1.840,-1.650,-2.360,-2.870,-2.980,-3.100,-2.940,-6.420
"MDLZ",1540.000,1383.000,1177.000,1017.000,778.000,0.000,0.000,0.000,0.000,0.000,136.000,135.000,129.000,115.000,404.000,511.000,462.000,471.000,455.000,409.000,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,20.890,19.950,18.160,18.250,16.410,17.310,14.890,15.230,18.560,17.630,17.700,17.720,17.670,16.330
"MDT",402.000,450.000,349.000,388.000,379.000,666.000,299.000,306.000,324.000,275.000,481.000,272.000,264.000,268.000,1424.000,1472.000,1490.000,3114.000,1477.000,1640.000,528.000,558.000,545.000,546.000,575.000,556.000,554.000,530.000,13.220,14.820,16.240,18.320,19.400,48.590,37.390,37.240,36.990,36.130,37.160,36.510,36.370,35.990
"MET",1550.000,1629.000,1356.000,1282.000,1216.000,1208.000,298.000,308.000,302.000,300.000,312.000,306.000,292.000,291.000,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,55.100,54.280,60.190,55.670,63.840,60.790,65.530,62.070,63.010,61.180,68.830,71.960,71.140,61.170
"MHK",125.600,100.500,74.700,92.200,98.200,71.100,16.800,19.300,18.500,12.300,10.400,9.400,8.500,8.200,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,47.710,49.690,53.920,62.160,60.660,66.030,62.900,64.250,65.680,69.610,72.560,76.400,77.890,81.720
"MJN",53.200,60.200,70.900,59.200,69.900,74.600,32.900,16.800,24.900,29.000,29.500,29.800,30.400,30.800,78.500,92.500,103.100,100.200,115.100,108.400,53.600,26.300,28.500,25.400,26.400,23.100,22.500,21.400,-1.790,-0.880,0.090,1.440,2.840,-3.180,3.750,1.750,-3.340,-3.410,-3.010,-2.590,-2.790,-2.350
"MKC",49.300,51.200,54.600,53.300,54.700,58.400,11.700,14.800,15.200,13.300,14.000,14.500,14.600,14.200,-99999999.990,-99999999.990,-99999999.990,61.300,62.000,60.800,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,10.940,12.070,12.680,14.630,13.800,13.050,13.410,13.640,13.080,13.330,13.840,13.900,12.910,13.740
"MLM",68.400,58.600,53.300,53.500,66.100,76.300,19.300,38.400,18.900,18.900,20.000,40.300,20.600,20.800,1.400,18.600,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,31.340,30.870,30.780,33.310,76.530,60.770,64.420,64.290,63.610,61.970,61.910,63.120,65.490,65.400
"MMC",233.000,199.000,181.000,167.000,165.000,163.000,40.000,41.000,46.000,46.000,48.000,47.000,48.000,58.000,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,11.790,10.850,12.030,14.400,12.940,12.270,12.680,11.830,12.480,12.820,12.710,12.880,12.000,12.850
"MMM",201.000,186.000,171.000,102.000,102.000,119.000,0.000,4.000,21.000,40.000,87.000,71.000,10.000,45.000,1434.000,1570.000,1634.000,1715.000,1770.000,1751.000,438.000,429.000,421.000,450.000,437.000,427.000,421.000,471.000,21.950,21.760,25.330,25.670,20.190,18.270,20.740,19.640,18.610,19.320,19.600,19.860,17.160,18.460
"MNK",0.700,0.600,0.500,19.500,82.600,255.600,57.400,72.500,76.900,97.800,97.200,95.600,94.000,91.300,119.100,141.500,144.100,157.900,140.500,203.300,58.000,59.900,32.700,61.400,58.600,76.100,63.900,66.200,-99999999.990,31.000,32.790,21.760,76.390,45.870,44.860,45.560,45.510,45.000,45.890,47.960,49.120,47.160
"MNST",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,1.560,1.850,1.240,1.980,3.020,8.490,2.880,9.140,7.570,7.900,8.200,5.290,5.950,5.850
"MO",1136.000,1220.000,1128.000,1053.000,857.000,826.000,209.000,404.000,205.000,208.000,200.000,192.000,179.000,176.000,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,2.500,1.780,1.570,2.060,1.520,1.470,1.290,1.420,1.470,1.470,1.400,1.610,1.510,6.560
"MON",162.000,162.000,191.000,160.000,236.000,420.000,93.000,126.000,126.000,98.000,97.000,100.000,132.000,98.000,1205.000,1386.000,1517.000,1533.000,1725.000,1580.000,374.000,422.000,364.000,340.000,387.000,421.000,370.000,381.000,18.520,21.520,22.160,23.530,15.160,14.660,17.640,14.930,7.840,9.470,11.690,10.350,10.050,12.630
"MOS",27.600,1.400,0.000,22.800,128.900,133.600,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,26.070,27.530,31.540,26.860,28.610,26.590,27.850,28.060,27.140,27.040,28.460,28.470,28.100,27.350
"MPC",1.000,60.000,90.000,167.000,202.000,288.000,133.000,66.000,89.000,137.000,133.000,138.000,130.000,0.000,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,11.580,13.350,17.200,17.330,18.860,24.600,21.660,22.950,24.880,24.390,25.550,25.420,25.680,-99999999.990
"MRK",715.000,695.000,714.000,801.000,732.000,672.000,164.000,174.000,165.000,169.000,172.000,171.000,170.000,180.000,8242.000,7742.000,7911.000,7123.000,6532.000,6565.000,1735.000,1655.000,1483.000,1780.000,1604.000,2087.000,1650.000,4640.000,17.570,17.750,17.440,16.800,16.810,15.870,16.890,16.440,16.200,16.020,15.790,15.660,15.820,14.540
"MRO",78.000,125.000,232.000,287.000,277.000,332.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,498.000,641.000,685.000,891.000,793.000,1318.000,90.000,111.000,585.000,532.000,24.000,189.000,83.000,34.000,33.480,24.160,25.900,27.440,30.910,27.400,30.610,29.860,28.560,27.400,26.510,22.590,22.340,20.660
"MS",6407.000,6902.000,5924.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,34.970,36.590,31.920,32.900,33.720,35.440,35.180,35.590,35.820,36.370,37.300,37.880,37.920,-99999999.990
"MSFT",151.000,295.000,380.000,429.000,597.000,781.000,247.000,249.000,309.000,340.000,345.000,437.000,521.000,609.000,8714.000,9043.000,9811.000,10411.000,11381.000,12046.000,3094.000,2962.000,2900.000,2980.000,3146.000,3106.000,3062.000,3355.000,5.240,6.720,7.900,9.430,10.820,9.790,9.930,9.690,9.640,9.480,9.180,9.030,8.870,9.030
"MSI",217.000,132.000,108.000,132.000,147.000,186.000,43.000,42.000,47.000,54.000,53.000,59.000,58.000,56.000,1037.000,1035.000,1865.000,761.000,681.000,620.000,159.000,156.000,153.000,152.000,135.000,138.000,137.000,142.000,32.660,15.620,11.180,13.760,11.140,-0.530,9.690,8.730,-1.540,-0.600,-0.840,-4.010,-3.960,-5.830
"MTB",462.300,402.300,343.200,284.100,280.400,328.300,155.700,77.200,95.300,100.900,207.700,111.200,107.100,91.800,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,-99999999.990,64.450,68.530,74.130,81.020,84.800,109.220,86.320,88.140,99.500,95.700,97.430,97.170,98.350,96.690
"MTD",20.100,23.200,22.800,22.700,24.500,27.500,6.700,6.900,7.000,6.800,6.600,6.900,7.200,7.400,97.000,116.100,112.500,116.300,123.300,119.100,28.500,29.800,29.700,31.100,29.000,30.700,30.100,30.200,23.180,24.490,26.650,31.230,24.910,20.970,23.690,23.500,21.280,21.320,20.170,18.470,18.980,16.640
"MU",178.000,124.000,179.000,231.000,352.000,371.000,97.000,101.000,96.000,97.000,109.000,135.000,139.000,161.000,624.000,791.000,918.000,931.000,1371.000,1540.000,406.000,379.000,421.000,403.000,382.000,411.000,470.000,473.000,9.040,8.570,7.770,8.950,10.160,11.500,11.610,11.560,11.890,11.840,11.760,11.630,11.850,13.000
"MUR",34.700,40.700,14.900,71.900,115.800,117.400,28.100,28.600,30.100,30.500,30.200,34.500,39.200,44.300,276.100,489.300,380.900,502.200,513.600,470.900,128.700,65.000,58.100,219.100,26.900,37.100,19.900,18.000,42.740,45.390,47.580,45.740,47.940,30.440,46.160,45.080,35.010,30.810,30.240,30.030,29.530,28.550
"MYL",331.500,684.800,321.500,328.300,326.800,339.400,84.100,98.500,99.600,57.200,70.300,90.300,144.400,129.800,554.400,585.900,388.900,456.200,563.900,651.600,152.000,168.200,174.200,157.200,187.500,169.100,176.900,164.300,11.100,8.100,8.050,7.670,8.710,20.680,21.710,19.520,20.010,19.920,20.970,20.480,22.590,20.810
