Date,Open,High,Low,Close,Adj Close,Volume
2010-01-04,333.94,339.87,333.94,339.64,339.64,         0
2010-01-05,339.47,340.11,337.06,338.48,338.48,         0
2010-01-06,338.22,339.79,337.10,338.15,338.15,         0
2010-01-07,338.28,340.44,335.30,340.39,340.39,         0
2010-01-08,339.56,341.59,339.07,341.47,341.47,         0
2010-01-11,342.74,343.20,339.46,340.99,340.99,         0
2010-01-12,338.96,339.59,336.01,337.12,337.12,         0
2010-01-13,337.94,341.50,336.08,340.99,340.99,         0
2010-01-14,340.98,343.39,340.25,342.56,342.56,         0
2010-01-15,343.04,343.29,335.78,338.54,338.54,         0
2010-01-19,338.51,343.99,338.51,343.99,343.99,         0
2010-01-20,342.32,342.32,335.57,338.98,338.98,         0
2010-01-21,339.30,341.18,333.71,334.71,334.71,         0
2010-01-22,334.20,335.88,328.21,329.05,329.05,         0
2010-01-25,329.90,331.19,327.42,329.52,329.52,         0
2010-01-26,328.74,330.40,326.57,326.77,326.77,         0
2010-01-27,325.57,330.35,324.46,330.17,330.17,         0
2010-01-28,330.72,330.90,321.80,324.20,324.20,         0
2010-01-29,325.35,328.36,320.62,321.14,321.14,         0
2010-02-01,321.24,324.40,321.14,324.36,324.36,         0
2010-02-02,324.48,327.51,323.28,326.76,326.76,         0
2010-02-03,325.56,327.09,322.08,324.34,324.34,         0
2010-02-04,324.34,324.34,314.08,314.08,314.08,         0
2010-02-05,314.11,315.35,309.16,315.33,315.33,         0
2010-02-08,315.26,315.97,311.88,311.95,311.95,         0
2010-02-09,314.61,317.42,312.61,316.12,316.12,         0
2010-02-10,315.29,317.43,312.33,316.89,316.89,         0
2010-02-11,316.14,321.47,313.76,321.47,321.47,         0
2010-02-12,319.16,324.05,317.61,324.05,324.05,         0
2010-02-16,325.57,328.97,324.29,328.97,328.97,         0
2010-02-17,329.74,331.23,328.65,331.01,331.01,         0
2010-02-18,330.49,333.92,330.45,333.92,333.92,         0
2010-02-19,333.38,336.07,332.63,335.57,335.57,         0
2010-02-22,336.31,336.80,335.10,336.10,336.10,         0
2010-02-23,335.70,335.73,331.75,332.79,332.79,         0
2010-02-24,333.28,336.98,333.23,336.03,336.03,         0
2010-02-25,333.22,335.65,330.63,335.65,335.65,         0
2010-02-26,336.04,336.04,332.95,334.70,334.70,         0
2010-03-01,335.70,341.59,335.70,341.53,341.53,         0
2010-03-02,341.89,345.28,341.82,344.39,344.39,         0
2010-03-03,345.14,347.36,344.06,344.79,344.79,         0
2010-03-04,345.30,346.43,344.37,346.32,346.32,         0
2010-03-05,347.26,352.88,347.26,352.88,352.88,         0
2010-03-08,352.82,354.23,352.58,353.86,353.86,         0
2010-03-09,352.93,357.21,352.76,355.48,355.48,         0
2010-03-10,355.44,359.22,355.10,357.79,357.79,         0
2010-03-11,356.13,358.87,354.81,358.87,358.87,         0
2010-03-12,359.67,359.67,356.34,358.93,358.93,         0
2010-03-15,358.25,358.71,355.59,358.16,358.16,         0
2010-03-16,358.31,360.89,357.53,360.89,360.89,         0
2010-03-17,361.12,364.90,361.09,363.78,363.78,         0
2010-03-18,362.75,365.07,362.20,362.75,362.75,         0
2010-03-19,363.27,363.92,357.97,359.43,359.43,         0
2010-03-22,357.40,364.66,356.54,364.39,364.39,         0
2010-03-23,364.48,368.24,362.77,368.00,368.00,         0
2010-03-24,366.81,367.03,363.69,363.79,363.79,         0
2010-03-25,365.33,368.69,361.52,361.63,361.63,         0
2010-03-26,362.75,364.60,360.04,361.10,361.10,         0
2010-03-29,362.08,363.49,360.90,362.53,362.53,         0
2010-03-30,362.79,364.85,361.38,363.62,363.62,         0
2010-03-31,362.30,365.58,360.30,360.30,360.30,         0
2010-04-01,361.83,364.55,359.87,363.42,363.42,         0
2010-04-05,364.54,370.23,363.87,370.23,370.23,         0
2010-04-06,368.70,372.88,367.99,372.20,372.20,         0
2010-04-07,371.60,372.78,369.00,371.22,371.22,         0
2010-04-08,370.05,371.59,367.20,370.61,370.61,         0
2010-04-09,371.27,372.41,368.45,372.41,372.41,         0
2010-04-12,372.94,374.12,371.36,373.47,373.47,         0
2010-04-13,372.83,374.59,370.81,374.52,374.52,         0
2010-04-14,376.05,382.32,376.05,382.32,382.32,         0
2010-04-15,382.15,383.44,381.44,382.88,382.88,         0
2010-04-16,382.59,383.39,376.71,378.78,378.78,         0
2010-04-19,378.64,379.85,372.65,378.27,378.27,         0
2010-04-20,379.26,383.02,378.49,383.02,383.02,         0
2010-04-21,383.02,386.25,382.59,386.09,386.09,         0
2010-04-22,383.51,390.87,380.61,390.71,390.71,         0
2010-04-23,390.75,394.65,389.17,394.65,394.65,         0
2010-04-26,394.26,396.63,392.80,392.92,392.92,         0
2010-04-27,391.41,394.42,383.60,384.05,384.05,         0
2010-04-28,385.41,386.53,383.02,384.51,384.51,         0
2010-04-29,386.23,394.03,385.65,394.03,394.03,         0
2010-04-30,394.28,394.30,381.08,381.09,381.09,         0
2010-05-03,382.39,389.54,382.39,389.54,389.54,         0
2010-05-04,386.48,386.48,376.46,378.36,378.36,         0
2010-05-05,375.81,378.51,371.54,373.30,373.30,         0
2010-05-06,371.52,374.66,343.99,360.95,360.95,         0
2010-05-07,360.18,362.23,348.11,350.69,350.69,         0
2010-05-10,357.55,369.08,357.55,368.92,368.92,         0
2010-05-11,366.13,376.39,364.31,371.65,371.65,         0
2010-05-12,371.73,382.51,371.73,382.44,382.44,         0
2010-05-13,381.04,384.12,377.08,379.57,379.57,         0
2010-05-14,379.27,379.27,367.62,372.00,372.00,         0
2010-05-17,373.19,377.34,363.63,374.19,374.19,         0
2010-05-18,376.66,378.85,365.85,366.41,366.41,         0
2010-05-19,365.11,368.68,358.44,362.87,362.87,         0
2010-05-20,358.79,358.79,345.06,345.06,345.06,         0
2010-05-21,342.48,351.95,339.60,349.52,349.52,         0
2010-05-24,348.98,350.95,344.91,344.92,344.92,         0
2010-05-25,340.84,343.92,332.47,343.40,343.40,         0
2010-05-26,344.70,352.47,343.21,344.33,344.33,         0
2010-05-27,348.01,358.29,348.01,358.10,358.10,         0
2010-05-28,356.98,357.43,351.42,353.31,353.31,         0
2010-06-01,351.05,353.82,343.10,343.10,343.10,         0
2010-06-02,344.57,352.63,342.22,352.63,352.63,         0
2010-06-03,353.06,357.77,352.44,356.68,356.68,         0
2010-06-04,352.50,352.50,339.02,339.53,339.53,         0
2010-06-07,340.52,341.98,331.45,331.72,331.72,         0
2010-06-08,332.57,334.34,325.99,331.19,331.19,         0
2010-06-09,332.15,338.65,330.22,331.55,331.55,         0
2010-06-10,334.28,342.28,334.28,342.28,342.28,         0
2010-06-11,339.47,346.87,338.81,346.87,346.87,         0
2010-06-14,349.39,354.15,347.88,348.49,348.49,         0
2010-06-15,350.10,357.30,349.55,356.64,356.64,         0
2010-06-16,353.89,357.86,353.24,354.89,354.89,         0
2010-06-17,356.16,356.37,351.37,354.75,354.75,         0
2010-06-18,355.45,357.47,353.52,355.07,355.07,         0
2010-06-21,357.96,360.24,349.87,351.81,351.81,         0
2010-06-22,352.62,356.25,344.49,344.71,344.71,         0
2010-06-23,344.27,347.06,340.45,343.84,343.84,         0
2010-06-24,342.48,343.56,338.11,338.33,338.33,         0
2010-06-25,339.25,345.19,337.03,344.18,344.18,         0
2010-06-28,344.08,347.94,341.40,343.46,343.46,         0
2010-06-29,340.68,340.68,329.06,331.10,331.10,         0
2010-06-30,331.36,335.43,327.32,327.97,327.97,         0
2010-07-01,328.17,328.61,318.40,325.52,325.52,         0
2010-07-02,325.56,327.52,320.89,322.90,322.90,         0
2010-07-06,325.87,330.25,316.66,318.17,318.17,         0
2010-07-07,319.19,329.34,319.19,329.20,329.20,         0
2010-07-08,331.29,334.01,329.31,334.01,334.01,         0
2010-07-09,333.60,338.56,333.17,338.56,338.56,         0
2010-07-12,337.60,339.67,332.29,334.91,334.91,         0
2010-07-13,337.14,346.68,337.14,345.79,345.79,         0
2010-07-14,344.40,346.01,341.87,344.32,344.32,         0
2010-07-15,344.31,344.35,337.35,341.37,341.37,         0
2010-07-16,339.84,339.84,328.66,329.06,329.06,         0
2010-07-19,329.99,331.27,325.34,330.85,330.85,         0
2010-07-20,327.70,336.87,325.88,336.71,336.71,         0
2010-07-21,338.43,339.25,329.99,330.53,330.53,         0
2010-07-22,333.60,342.32,333.60,341.94,341.94,         0
2010-07-23,340.45,349.38,339.60,349.22,349.22,         0
2010-07-26,350.02,356.59,348.62,356.57,356.57,         0
2010-07-27,358.38,360.73,354.00,355.22,355.22,         0
2010-07-28,353.99,355.70,347.84,349.21,349.21,         0
2010-07-29,351.17,353.34,343.55,348.94,348.94,         0
2010-07-30,345.27,350.92,342.89,348.50,348.50,         0
2010-08-02,351.71,355.90,351.59,354.34,354.34,         0
2010-08-03,352.85,355.20,348.75,350.39,350.39,         0
2010-08-04,351.48,354.71,351.48,354.26,354.26,         0
2010-08-05,351.98,352.82,349.76,349.92,349.92,         0
2010-08-06,346.74,348.69,341.13,347.43,347.43,         0
2010-08-09,349.40,352.25,348.13,351.71,351.71,         0
2010-08-10,348.58,348.70,342.59,345.29,345.29,         0
2010-08-11,341.73,341.73,331.62,332.16,332.16,         0
2010-08-12,328.86,332.12,327.23,330.81,330.81,         0
2010-08-13,329.81,329.96,326.46,326.46,326.46,         0
2010-08-16,324.87,330.21,323.56,328.73,328.73,         0
2010-08-17,331.47,336.93,330.91,334.63,334.63,         0
2010-08-18,334.45,338.61,331.34,335.93,335.93,         0
2010-08-19,334.55,334.92,326.20,327.27,327.27,         0
2010-08-20,327.27,327.27,322.17,326.97,326.97,         0
2010-08-23,328.61,330.64,322.77,322.89,322.89,         0
2010-08-24,319.90,322.47,315.22,319.63,319.63,         0
2010-08-25,317.69,324.71,316.12,324.12,324.12,         0
2010-08-26,325.00,327.69,321.06,321.67,321.67,         0
2010-08-27,324.20,330.43,319.56,330.22,330.22,         0
2010-08-30,328.88,329.55,322.23,322.23,322.23,         0
2010-08-31,321.49,325.06,319.47,322.23,322.23,         0
2010-09-01,322.84,334.37,322.84,334.37,334.37,         0
2010-09-02,334.03,338.39,333.34,338.08,338.08,         0
2010-09-03,341.06,344.30,340.24,343.82,343.82,         0
2010-09-07,342.66,342.66,336.31,336.79,336.79,         0
2010-09-08,337.65,341.01,337.65,338.94,338.94,         0
2010-09-09,341.48,342.87,336.58,338.93,338.93,         0
2010-09-10,339.71,341.37,338.01,339.45,339.45,         0
2010-09-13,341.97,348.14,341.97,347.45,347.45,         0
2010-09-14,346.76,348.81,344.97,346.10,346.10,         0
2010-09-15,345.05,349.00,343.08,348.18,348.18,         0
2010-09-16,347.27,347.76,342.91,345.43,345.43,         0
2010-09-17,347.04,348.32,342.69,347.10,347.10,         0
2010-09-20,347.77,356.58,345.85,356.33,356.33,         0
2010-09-21,355.97,357.81,353.58,353.58,353.58,         0
2010-09-22,352.32,354.59,347.44,349.66,349.66,         0
2010-09-23,347.17,351.84,345.06,345.38,345.38,         0
2010-09-24,348.82,357.06,348.82,357.06,357.06,         0
2010-09-27,357.07,357.21,354.03,355.54,355.54,         0
2010-09-28,356.19,359.10,350.30,358.81,358.81,         0
2010-09-29,357.20,360.95,357.05,359.93,359.93,         0
2010-09-30,361.90,363.15,355.24,358.55,358.55,         0
2010-10-01,361.23,361.43,356.96,360.12,360.12,         0
2010-10-04,359.21,360.54,353.14,355.34,355.34,         0
2010-10-05,358.26,366.00,357.44,365.85,365.85,         0
2010-10-06,365.03,365.55,361.74,363.38,363.38,         0
2010-10-07,365.29,365.82,361.00,362.96,362.96,         0
2010-10-08,363.22,368.94,361.74,367.63,367.63,         0
2010-10-11,367.64,370.47,367.14,367.40,367.40,         0
2010-10-12,366.58,370.03,363.62,369.16,369.16,         0
2010-10-13,370.69,377.17,370.02,375.00,375.00,         0
2010-10-14,374.58,376.09,371.64,374.64,374.64,         0
2010-10-15,376.70,378.03,372.21,373.82,373.82,         0
2010-10-18,374.42,377.17,373.90,377.17,377.17,         0
2010-10-19,373.31,376.12,367.68,369.55,369.55,         0
2010-10-20,370.97,374.85,370.50,373.02,373.02,         0
2010-10-21,374.56,376.70,367.35,371.56,371.56,         0
2010-10-22,372.04,374.05,371.62,373.96,373.96,         0
2010-10-25,376.13,379.41,375.06,375.75,375.75,         0
2010-10-26,375.23,377.09,371.88,374.88,374.88,         0
2010-10-27,372.67,374.29,369.43,373.55,373.55,         0
2010-10-28,375.35,376.68,370.66,372.11,372.11,         0
2010-10-29,371.50,374.84,371.46,373.55,373.55,         0
2010-11-01,374.92,377.03,368.33,371.04,371.04,         0
2010-11-02,373.92,378.68,373.42,378.68,378.68,         0
2010-11-03,378.69,379.96,374.94,379.68,379.68,         0
2010-11-04,379.79,389.52,379.79,389.52,389.52,         0
2010-11-05,389.78,392.50,389.16,391.16,391.16,         0
2010-11-08,389.82,391.83,388.45,391.19,391.19,         0
2010-11-09,391.90,392.45,384.78,386.43,386.43,         0
2010-11-10,386.88,391.09,384.03,391.09,391.09,         0
2010-11-11,387.31,390.38,385.36,389.17,389.17,         0
2010-11-12,386.26,387.89,383.07,383.18,383.18,         0
2010-11-15,384.53,386.83,382.85,383.27,383.27,         0
2010-11-16,380.65,381.27,373.87,375.91,375.91,         0
2010-11-17,376.27,377.25,374.97,376.34,376.34,         0
2010-11-18,379.58,384.51,379.58,382.90,382.90,         0
2010-11-19,382.61,384.58,380.09,384.10,384.10,         0
2010-11-22,383.18,386.61,380.79,385.78,385.78,         0
2010-11-23,381.84,383.11,380.00,383.02,383.02,         0
2010-11-24,385.69,391.98,385.69,391.98,391.98,         0
2010-11-26,389.25,391.55,388.59,389.80,389.80,         0
2010-11-29,389.78,390.29,383.33,389.35,389.35,         0
2010-11-30,385.90,388.31,383.47,386.56,386.56,         0
2010-12-01,390.28,395.74,390.28,395.09,395.09,         0
2010-12-02,395.53,399.05,395.19,398.97,398.97,         0
2010-12-03,396.95,402.47,396.35,401.74,401.74,         0
2010-12-06,400.86,404.60,400.32,404.04,404.04,         0
2010-12-07,407.27,409.33,405.90,406.50,406.50,         0
2010-12-08,407.30,408.40,405.72,405.77,405.77,         0
2010-12-09,408.09,408.15,405.58,407.02,407.02,         0
2010-12-10,407.79,412.23,407.04,411.83,411.83,         0
2010-12-13,413.03,413.59,409.86,409.87,409.87,         0
2010-12-14,410.83,412.01,409.15,409.84,409.84,         0
2010-12-15,409.80,413.70,408.19,408.35,408.35,         0
2010-12-16,408.95,413.28,408.19,412.79,412.79,         0
2010-12-17,412.93,415.25,410.48,415.25,415.25,         0
2010-12-20,416.30,418.50,415.12,415.97,415.97,         0
2010-12-21,417.88,420.41,417.62,420.10,420.10,         0
2010-12-22,420.63,421.75,419.88,420.34,420.34,         0
2010-12-23,420.40,421.54,419.55,419.88,419.88,         0
2010-12-27,418.77,421.71,417.78,421.56,421.56,         0
2010-12-28,421.99,421.99,419.03,420.42,420.42,         0
2010-12-29,420.70,421.32,420.30,420.60,420.60,         0
2010-12-30,420.38,421.92,420.31,420.31,420.31,         0
2010-12-31,419.77,420.19,415.73,415.73,415.73,         0
2011-01-03,415.73,425.45,415.73,423.97,423.97,         0
2011-01-04,425.09,425.16,412.65,416.25,416.25,         0
2011-01-05,415.38,420.11,414.81,420.11,420.11,         0
2011-01-06,420.11,420.48,416.63,418.06,418.06,         0
2011-01-07,418.65,419.93,410.82,416.06,416.06,         0
2011-01-10,415.21,418.33,411.14,416.85,416.85,         0
2011-01-11,418.28,419.61,416.05,417.92,417.92,         0
2011-01-12,419.53,422.77,419.53,421.96,421.96,         0
2011-01-13,421.94,423.39,420.37,422.04,422.04,         0
2011-01-14,421.35,426.29,421.15,426.04,426.04,         0
2011-01-18,425.41,425.76,422.40,425.58,425.58,         0
2011-01-19,425.03,425.48,415.73,416.21,416.21,         0
2011-01-20,414.70,416.77,411.76,412.75,412.75,         0
2011-01-21,414.35,415.25,410.33,410.43,410.43,         0
2011-01-24,410.61,414.77,410.26,413.53,413.53,         0
2011-01-25,411.74,414.96,410.76,414.90,414.90,         0
2011-01-26,415.84,422.61,414.86,422.00,422.00,         0
2011-01-27,422.02,424.86,420.57,423.82,423.82,         0
2011-01-28,423.78,423.79,413.35,413.37,413.37,         0
2011-01-31,413.87,418.53,412.68,416.12,416.12,         0
2011-02-01,418.46,425.33,418.19,424.57,424.57,         0
2011-02-02,423.12,425.78,422.48,422.73,422.73,         0
2011-02-03,422.40,423.94,417.95,423.56,423.56,         0
2011-02-04,423.72,424.84,421.86,424.22,424.22,         0
2011-02-07,424.65,430.79,424.65,428.56,428.56,         0
2011-02-08,428.25,430.92,426.84,430.92,430.92,         0
2011-02-09,429.37,430.78,426.94,428.90,428.90,         0
2011-02-10,426.86,431.06,425.92,430.76,430.76,         0
2011-02-11,428.96,435.28,428.78,435.28,435.28,         0
2011-02-14,435.22,437.48,435.19,437.39,437.39,         0
2011-02-15,436.10,436.76,432.73,432.73,432.73,         0
2011-02-16,434.77,437.64,434.68,437.53,437.53,         0
2011-02-17,436.99,441.77,436.98,440.08,440.08,         0
2011-02-18,441.41,442.54,439.87,441.28,441.28,         0
2011-02-22,437.49,438.83,430.25,430.53,430.53,         0
2011-02-23,430.33,430.53,420.51,422.01,422.01,         0
2011-02-24,421.65,425.46,419.61,424.13,424.13,         0
2011-02-25,424.81,433.51,424.81,433.51,433.51,         0
2011-02-28,435.32,436.43,431.37,434.16,434.16,         0
2011-03-01,435.29,435.33,425.27,426.23,426.23,         0
2011-03-02,425.67,429.24,424.12,427.75,427.75,         0
2011-03-03,431.14,438.73,431.14,437.73,437.73,         0
2011-03-04,437.73,437.85,431.64,436.23,436.23,         0
2011-03-07,437.29,437.54,426.37,429.60,429.60,         0
2011-03-08,429.54,438.13,427.43,436.57,436.57,         0
2011-03-09,436.15,438.16,434.44,436.17,436.17,         0
2011-03-10,431.99,431.99,424.80,425.47,425.47,         0
2011-03-11,423.72,428.37,422.57,426.21,426.21,         0
2011-03-14,422.52,426.19,420.35,424.26,424.26,         0
2011-03-15,418.44,422.97,413.36,420.44,420.44,         0
2011-03-16,419.46,422.09,414.12,415.25,415.25,         0
2011-03-17,419.78,421.32,417.12,417.15,417.15,         0
2011-03-18,419.20,422.18,419.20,422.06,422.06,         0
2011-03-21,425.79,431.23,425.79,431.23,431.23,         0
2011-03-22,431.64,432.34,428.52,429.11,429.11,         0
2011-03-23,428.09,430.84,423.95,429.76,429.76,         0
2011-03-24,431.90,433.70,429.04,432.56,432.56,         0
2011-03-25,434.38,440.38,433.52,436.20,436.20,         0
2011-03-28,437.29,438.22,434.77,434.93,434.93,         0
2011-03-29,434.41,438.84,433.15,438.66,438.66,         0
2011-03-30,440.44,444.57,440.27,444.26,444.26,         0
2011-03-31,443.78,446.63,443.64,446.63,446.63,         0
2011-04-01,448.84,450.77,447.11,448.03,448.03,         0
2011-04-04,449.40,450.08,448.29,449.89,449.89,         0
2011-04-05,449.60,454.32,449.07,451.64,451.64,         0
2011-04-06,453.49,454.85,451.10,452.42,452.42,         0
2011-04-07,452.46,454.17,449.17,449.75,449.75,         0
2011-04-08,451.25,452.10,442.90,444.30,444.30,         0
2011-04-11,444.77,445.49,440.11,441.80,441.80,         0
2011-04-12,439.23,440.75,435.84,435.84,435.84,         0
2011-04-13,435.80,438.72,432.86,435.59,435.59,         0
2011-04-14,432.54,438.11,432.13,438.11,438.11,         0
2011-04-15,437.23,442.25,436.48,442.10,442.10,         0
2011-04-18,437.55,437.55,432.72,435.36,435.36,         0
2011-04-19,436.75,438.42,433.42,435.96,435.96,         0
2011-04-20,440.17,444.29,440.17,444.29,444.29,         0
2011-04-21,447.62,447.62,444.66,447.51,447.51,         0
2011-04-25,446.67,447.39,444.19,446.19,446.19,         0
2011-04-26,447.29,453.52,447.16,451.84,451.84,         0
2011-04-27,452.20,455.98,451.57,455.95,455.95,         0
2011-04-28,455.04,457.23,454.57,457.23,457.23,         0
2011-04-29,458.27,459.43,456.57,457.95,457.95,         0
2011-05-02,459.57,459.57,453.44,453.98,453.98,         0
2011-05-03,453.06,453.88,446.01,448.66,448.66,         0
2011-05-04,448.83,449.26,442.06,443.95,443.95,         0
2011-05-05,440.98,448.37,440.25,442.32,442.32,         0
2011-05-06,446.08,449.50,442.75,444.14,444.14,         0
2011-05-09,444.14,448.88,443.14,448.31,448.31,         0
2011-05-10,450.60,456.20,450.56,456.20,456.20,         0
2011-05-11,454.61,454.95,447.19,449.06,449.06,         0
2011-05-12,447.14,453.73,444.94,452.99,452.99,         0
2011-05-13,453.31,453.89,446.46,447.11,447.11,         0
2011-05-16,444.76,448.05,441.11,441.11,441.11,         0
2011-05-17,439.25,440.93,437.40,439.70,439.70,         0
2011-05-18,440.50,445.89,440.33,445.86,445.86,         0
2011-05-19,448.09,448.43,442.99,446.70,446.70,         0
2011-05-20,444.76,446.18,441.05,443.25,443.25,         0
2011-05-23,441.99,441.99,435.67,435.78,435.78,         0
2011-05-24,435.98,437.98,433.03,433.59,433.59,         0
2011-05-25,433.58,439.90,432.88,438.76,438.76,         0
2011-05-26,438.73,443.95,437.14,443.79,443.79,         0
2011-05-27,443.96,448.12,443.96,446.54,446.54,         0
2011-05-31,447.33,453.49,447.33,453.44,453.44,         0
2011-06-01,453.44,453.44,439.44,439.88,439.88,         0
2011-06-02,440.12,442.27,437.30,439.01,439.01,         0
2011-06-03,438.59,438.59,431.87,432.15,432.15,         0
2011-06-06,432.15,432.76,426.21,426.21,426.21,         0
2011-06-07,426.28,430.95,426.28,427.50,427.50,         0
2011-06-08,427.15,427.15,422.53,422.79,422.79,         0
2011-06-09,422.79,427.09,422.67,424.88,424.88,         0
2011-06-10,424.36,424.36,416.67,418.19,418.19,         0
2011-06-13,418.19,421.19,415.74,417.32,417.32,         0
2011-06-14,417.72,427.45,417.72,426.26,426.26,         0
2011-06-15,426.26,426.26,418.57,419.65,419.65,         0
2011-06-16,419.67,423.95,416.52,421.11,421.11,         0
2011-06-17,421.31,425.86,419.89,421.28,421.28,         0
2011-06-20,421.00,426.33,420.03,425.14,425.14,         0
2011-06-21,425.22,433.47,425.22,433.22,433.22,         0
2011-06-22,433.09,435.07,429.96,429.96,429.96,         0
2011-06-23,429.30,431.20,421.47,430.54,430.54,         0
2011-06-24,430.63,432.36,426.39,427.54,427.54,         0
2011-06-27,427.56,432.12,426.18,431.66,431.66,         0
2011-06-28,431.70,438.03,431.70,438.03,438.03,         0
2011-06-29,438.19,440.91,436.35,439.67,439.67,         0
2011-06-30,439.69,444.94,439.69,444.69,444.69,         0
2011-07-01,444.75,452.56,443.70,451.92,451.92,         0
2011-07-05,451.94,454.08,450.31,453.51,453.51,         0
2011-07-06,453.51,455.19,451.38,454.71,454.71,         0
2011-07-07,455.31,462.42,455.31,461.01,461.01,         0
2011-07-08,460.24,460.24,453.72,457.88,457.88,         0
2011-07-11,457.88,457.88,447.91,448.69,448.69,         0
2011-07-12,448.30,451.20,446.66,447.19,447.19,         0
2011-07-13,447.35,454.69,447.35,450.73,450.73,         0
2011-07-14,451.03,452.88,443.07,443.35,443.35,         0
2011-07-15,443.48,446.13,443.02,445.89,445.89,         0
2011-07-18,445.81,445.81,437.42,439.85,439.85,         0
2011-07-19,440.67,450.28,440.67,450.09,450.09,         0
2011-07-20,450.27,450.55,446.25,448.37,448.37,         0
2011-07-21,448.40,454.37,448.40,453.43,453.43,         0
2011-07-22,453.43,453.58,449.70,452.61,452.61,         0
2011-07-25,452.59,452.59,446.78,447.78,447.78,         0
2011-07-26,447.77,447.77,443.62,443.93,443.93,         0
2011-07-27,443.54,443.54,430.67,431.15,431.15,         0
2011-07-28,430.96,436.46,429.98,430.34,430.34,         0
2011-07-29,430.34,432.43,422.87,430.16,430.16,         0
2011-08-01,430.20,435.71,424.02,427.47,427.47,         0
2011-08-02,427.47,429.64,414.76,414.76,414.76,         0
2011-08-03,414.76,417.96,405.46,417.68,417.68,         0
2011-08-04,417.04,417.04,395.87,395.87,395.87,         0
2011-08-05,396.60,400.17,381.33,389.89,389.89,         0
2011-08-08,389.33,389.33,356.83,356.83,356.83,         0
2011-08-09,358.43,379.29,349.35,379.18,379.18,         0
2011-08-10,377.42,377.42,359.92,360.43,360.43,         0
2011-08-11,360.90,384.49,360.90,379.45,379.45,         0
2011-08-12,380.03,384.28,375.76,380.75,380.75,         0
2011-08-15,380.89,391.58,380.89,391.58,391.58,         0
2011-08-16,391.58,391.58,380.82,384.71,384.71,         0
2011-08-17,384.93,389.27,380.58,383.62,383.62,         0
2011-08-18,382.88,382.88,359.71,361.99,361.99,         0
2011-08-19,361.77,367.19,355.71,356.33,356.33,         0
2011-08-22,357.80,363.93,353.88,356.61,356.61,         0
2011-08-23,356.96,374.22,355.69,374.22,374.22,         0
2011-08-24,374.19,381.14,370.89,379.07,379.07,         0
2011-08-25,379.78,384.06,368.32,369.38,369.38,         0
2011-08-26,369.26,378.44,362.16,377.96,377.96,         0
2011-08-29,377.96,395.32,377.96,395.23,395.23,         0
2011-08-30,395.04,399.15,388.50,397.05,397.05,         0
2011-08-31,397.29,402.32,392.90,396.70,396.70,         0
2011-09-01,396.79,401.02,386.45,388.04,388.04,         0
2011-09-02,386.86,386.86,373.12,374.05,374.05,         0
2011-09-06,374.05,374.05,363.28,373.24,373.24,         0
2011-09-07,373.90,388.59,373.90,388.53,388.53,         0
2011-09-08,388.08,389.98,379.44,380.85,380.85,         0
2011-09-09,380.45,380.45,365.86,369.26,369.26,         0
2011-09-12,368.88,372.23,364.13,372.00,372.00,         0
2011-09-13,372.19,378.96,371.81,378.08,378.08,         0
2011-09-14,378.96,389.52,374.83,384.70,384.70,         0
2011-09-15,385.49,389.79,382.38,389.79,389.79,         0
2011-09-16,389.83,392.77,387.08,389.64,389.64,         0
2011-09-19,389.56,389.56,379.16,383.54,383.54,         0
2011-09-20,384.15,388.14,376.95,376.95,376.95,         0
2011-09-21,376.89,379.20,362.78,363.01,363.01,         0
2011-09-22,362.93,362.93,348.16,352.96,352.96,         0
2011-09-23,352.87,359.70,352.26,357.89,357.89,         0
2011-09-26,358.35,365.70,354.70,365.43,365.43,         0
2011-09-27,366.67,381.45,366.67,373.63,373.63,         0
2011-09-28,373.61,374.52,359.05,359.05,359.05,         0
2011-09-29,359.45,368.70,355.79,365.46,365.46,         0
2011-09-30,365.42,365.42,355.20,355.39,355.39,         0
2011-10-03,354.51,358.41,337.42,337.42,337.42,         0
2011-10-04,337.13,360.80,334.10,360.07,360.07,         0
2011-10-05,360.07,366.31,356.17,364.42,364.42,         0
2011-10-06,364.43,373.48,362.17,373.27,373.27,         0
2011-10-07,373.27,374.55,362.42,363.75,363.75,         0
2011-10-10,365.21,379.27,365.21,379.22,379.22,         0
2011-10-11,379.15,381.84,375.59,380.61,380.61,         0
2011-10-12,381.15,389.61,381.15,386.75,386.75,         0
2011-10-13,386.28,386.92,380.17,385.62,385.62,         0
2011-10-14,386.83,393.13,386.28,392.47,392.47,         0
2011-10-17,392.42,392.42,378.85,379.85,379.85,         0
2011-10-18,379.93,391.77,374.76,389.98,389.98,         0
2011-10-19,389.97,391.21,381.25,382.45,382.45,         0
2011-10-20,382.59,384.26,374.56,384.20,384.20,         0
2011-10-21,385.56,393.11,385.56,392.99,392.99,         0
2011-10-24,393.44,405.94,393.44,405.90,405.90,         0
2011-10-25,405.90,405.90,392.76,393.59,393.59,         0
2011-10-26,393.87,402.44,390.38,400.66,400.66,         0
2011-10-27,400.80,423.30,400.80,421.21,421.21,         0
2011-10-28,421.17,423.02,417.39,418.56,418.56,         0
2011-10-31,417.82,417.82,408.34,408.38,408.38,         0
2011-11-01,407.94,407.94,393.20,394.14,394.14,         0
2011-11-02,394.47,404.44,394.47,404.30,404.30,         0
2011-11-03,404.69,414.21,399.55,413.74,413.74,         0
