"CMT"	6.847	6.954	7.104	7.220	7.508	7.583	7.578	7.597	7.598	7.597	7.617	7.635	7.636	7.652	100.300	143.400	162.500	144.100	175.200	199.100	54.900	48.000	46.600	45.500	39.000	41.300	49.100	36.700	2.400	10.500	8.200	6.900	9.600	12.100	4.000	2.500	2.300	2.900	1.500	1.000	2.000	1.700	7.400	11.500	14.800	6.900	10.800	18.600	6.100	1.400	9.000	7.900	7.600	5.000	5.700	3.600	13.600	9.500	5.700	2.400	0.700	9.800	11.300	10.500	9.800	9.000	8.300	7.500	6.800	6.000	"0112 - Fabricated Plastic & Rubber"	"A - American"	"None"	03/31/2017	"UPD"
"CR"	58.601	58.120	57.443	57.896	58.679	58.100	58.000	58.100	58.400	58.200	58.300	58.500	59.100	59.300	2179.300	2500.400	2579.100	2595.300	2925.000	2740.500	711.200	669.900	680.500	660.000	712.200	694.200	681.500	673.400	153.000	22.600	195.400	219.500	192.700	228.900	55.800	56.900	65.200	55.000	68.200	63.500	-64.000	63.100	133.500	149.800	234.800	239.400	264.000	229.300	57.700	69.600	113.600	-18.000	69.800	116.600	149.700	3.500	398.700	398.900	399.100	749.200	749.200	744.600	749.200	749.200	744.600	744.800	745.000	745.200	745.300	745.500	"0127 - Misc. Fabricated Products"	"N - New York"	"MidCap 400"	03/31/2017	"UPD"
"CRDE"	0.015	0.015	0.015	0.015	0.015	0.015	0.015	0.015	0.015	0.015	0.015	0.015	0.015	0.015	224.800	337.000	321.200	357.600	337.400	240.700	54.000	60.900	57.500	51.600	54.000	59.800	58.100	59.500	20.500	25.500	1.900	26.400	87.300	38.700	5.100	9.400	1.700	1.400	3.300	7.100	7.300	2.900	19.900	21.600	18.000	33.400	101.800	49.900	6.100	13.300	10.600	-9.800	1.800	20.300	11.600	-3.500	56.200	43.000	27.900	24.200	0.000	4.900	0.000	4.900	9.000	11.400	10.100	11.900	11.200	10.500	"0103 - Chemical Manufacturing"	"O - Over the counter"	"None"	03/31/2017	"UPD"
"CRS"	43.900	44.100	47.100	52.900	53.300	52.600	50.800	49.700	48.800	47.100	46.900	46.900	47.000	47.000	1198.600	1675.100	2028.700	2271.700	2173.000	2226.700	557.900	455.600	443.800	456.300	457.700	389.000	427.400	473.600	1.900	70.200	120.100	145.300	132.400	58.600	22.400	8.900	11.500	-23.900	14.800	-6.200	6.900	20.700	115.200	64.200	146.200	188.500	239.600	282.600	134.200	41.500	30.100	65.600	119.700	3.900	-29.700	61.300	259.600	407.800	305.900	604.200	604.300	603.800	603.800	611.000	608.400	612.900	611.300	609.600	604.000	604.100	"0121 - Iron & Steel"	"N - New York"	"MidCap 400"	03/31/2017	"UPD"
"CSL"	60.901	61.457	62.513	63.471	64.170	64.844	65.010	64.970	64.523	64.189	64.246	64.353	64.286	64.353	2527.700	2492.400	2851.200	2943.000	3204.000	3543.200	984.600	973.100	876.200	794.000	996.900	991.000	893.500	857.300	129.200	162.100	185.900	259.500	250.300	317.000	94.200	103.100	80.700	67.900	114.500	-9.200	76.100	60.700	107.400	191.200	485.900	414.700	295.900	529.200	99.300	204.100	176.300	109.000	70.900	175.200	176.100	31.900	405.100	604.300	752.300	751.000	749.800	595.600	748.500	598.700	595.600	595.800	596.000	596.200	596.400	596.500	"0106 - Chemicals - Plastics and Rubbers"	"N - New York"	"MidCap 400"	03/31/2017	"UPD"
"CW"	45.823	46.372	46.743	46.991	48.019	46.624	47.224	46.366	45.250	44.578	44.487	44.323	44.185	44.246	1854.500	2016.700	1823.300	2118.100	2243.100	2205.700	545.200	525.500	588.800	503.500	532.800	507.100	565.600	523.600	97.900	118.600	104.100	139.400	169.900	192.200	40.100	38.100	70.800	32.800	40.000	45.900	70.700	32.500	171.500	201.900	152.500	237.800	331.800	162.500	59.800	106.600	167.200	70.300	86.400	110.600	156.000	-24.900	394.000	583.900	752.000	958.600	953.300	951.900	949.000	957.500	951.900	966.900	966.500	966.000	815.600	815.200	"0127 - Misc. Fabricated Products"	"N - New York"	"MidCap 400"	03/31/2017	"UPD"
"DD"	908.860	928.417	933.275	925.984	914.752	893.992	905.761	887.275	876.319	873.546	875.013	874.292	867.418	866.516	27961.000	33681.000	34812.000	28998.000	28406.000	25130.000	7121.000	4873.000	5299.000	7405.000	7061.000	4917.000	5211.000	7743.000	2037.000	3182.000	2437.000	2182.000	3124.000	1879.000	966.000	129.000	-231.000	1221.000	1020.000	7.000	251.000	1328.000	4559.000	5152.000	4754.000	3179.000	3712.000	2316.000	78.000	200.000	4161.000	-3650.000	2147.000	426.000	4377.000	-1624.000	10137.000	11736.000	10465.000	10741.000	9233.000	7642.000	12088.000	8155.000	7642.000	8126.000	8119.000	8114.000	8107.000	8099.000	"0106 - Chemicals - Plastics and Rubbers"	"N - New York"	"500"	03/31/2017	"UPD"
"DEL"	12.364	12.450	12.525	12.566	12.497	12.407	12.471	12.439	12.266	12.051	11.974	11.991	12.025	12.062	141.600	121.800	140.900	199.700	227.400	193.900	45.700	50.200	49.600	50.600	56.700	53.500	58.500	53.200	12.300	2.600	9.100	25.900	19.400	2.600	0.800	0.000	-0.100	0.400	4.200	1.500	3.100	1.100	28.900	14.600	24.100	42.100	31.500	29.700	5.400	9.100	6.000	2.800	17.200	8.300	15.300	1.300	65.600	64.000	63.000	90.000	202.900	183.800	204.000	210.000	183.800	207.800	200.800	201.900	240.800	246.800	"0115 - Forestry & Wood Products"	"N - New York"	"SmallCap 600"	03/31/2017	"UPD"
"DOV"	186.897	185.882	181.551	171.271	166.692	157.619	158.640	155.300	154.158	155.064	155.180	155.300	155.378	155.540	6109.500	7369.200	6626.600	7155.100	7752.700	6956.300	1758.600	1787.600	1694.600	1622.300	1686.300	1707.800	1778.000	1813.400	619.500	773.200	650.100	797.500	778.100	595.900	155.600	186.500	136.600	99.400	118.300	130.100	161.200	172.200	942.900	1079.500	1266.900	1152.600	975.900	835.100	206.100	200.600	294.300	133.400	207.900	231.700	289.000	78.100	1790.900	2186.200	2189.300	2599.200	2253.000	2603.700	2225.100	2224.900	2603.700	2610.600	2607.100	2613.800	3206.600	2888.000	"0127 - Misc. Fabricated Products"	"N - New York"	"500"	03/31/2017	"UPD"
"DOW"	1125.900	1149.000	1169.700	1186.200	1170.900	1130.100	1138.100	1141.300	1105.200	1102.900	1111.100	1112.400	831.600	1202.500	53674.000	59985.000	56786.000	57080.000	58167.000	48778.000	12910.000	12036.000	11462.000	10703.000	11952.000	12483.000	13020.000	13230.000	1970.000	2372.000	829.000	4409.000	3405.000	7294.000	1128.000	1281.000	3502.000	166.000	3105.000	715.000	-32.000	884.000	4148.000	3882.000	4075.000	7823.000	6502.000	7516.000	1406.000	2511.000	2341.000	191.000	2079.000	1345.000	1863.000	476.000	20605.000	18310.000	19919.000	16820.000	18741.000	16215.000	17833.000	17462.000	16215.000	16229.000	20852.000	20423.000	20456.000	20471.000	"0106 - Chemicals - Plastics and Rubbers"	"N - New York"	"500"	03/31/2017	"UPD"
"EML"	6.105	6.179	6.217	6.221	6.225	6.245	6.245	6.245	6.247	6.248	6.250	6.254	6.256	6.257	130.100	142.900	157.500	142.500	140.800	144.600	37.000	36.200	34.400	33.100	36.900	33.500	34.100	36.000	5.500	5.500	8.600	6.900	7.700	5.700	0.600	2.500	1.700	0.600	2.100	2.400	2.600	1.500	9.500	1.400	13.600	11.300	9.300	9.100	1.000	2.300	5.500	0.700	5.400	2.900	3.400	2.400	3.800	3.000	6.100	4.300	3.200	1.800	2.500	2.100	1.800	1.300	1.100	1.100	0.900	0.700	"0127 - Misc. Fabricated Products"	"M - Nasdaq"	"None"	04/01/2017	"UPD"
"EMN"	72.100	139.700	145.500	154.000	149.500	148.600	148.600	148.600	148.600	147.800	147.800	147.200	146.400	146.200	5842.000	7178.000	8102.000	9350.000	9527.000	9648.000	2533.000	2447.000	2225.000	2236.000	2297.000	2287.000	2188.000	2303.000	416.000	606.000	436.000	1165.000	749.000	848.000	297.000	256.000	124.000	251.000	255.000	232.000	116.000	278.000	575.000	625.000	1128.000	1297.000	1433.000	1624.000	591.000	368.000	2186.000	98.000	443.000	450.000	394.000	52.000	1598.000	1445.000	4779.000	4254.000	7248.000	6577.000	7072.000	7029.000	6577.000	6565.000	6082.000	5933.000	6311.000	6578.000	"0103 - Chemical Manufacturing"	"N - New York"	"500"	03/31/2017	"UPD"
"FCX"	915.000	947.000	949.000	1002.000	1039.000	1082.000	1040.000	1071.000	1178.000	1251.000	1269.000	1346.000	1405.000	1446.000	18982.000	20880.000	18010.000	20921.000	20001.000	14607.000	3938.000	3382.000	3516.000	3242.000	3334.000	3877.000	4377.000	3341.000	4273.000	4560.000	3041.000	2658.000	-1420.000	-12248.000	-1854.000	-3839.000	-4066.000	-4170.000	-286.000	245.000	313.000	193.000	6273.000	6620.000	3774.000	6139.000	5631.000	3220.000	2855.000	-964.000	612.000	740.000	874.000	980.000	1135.000	792.000	4660.000	3533.000	3525.000	20394.000	18371.000	19675.000	20111.000	19792.000	19675.000	19638.000	18549.000	18180.000	14795.000	13135.000	"0124 - Metal Mining"	"N - New York"	"500"	03/31/2017	"UPD"
"FF"	36.526	40.709	41.367	43.238	43.358	43.432	43.397	43.460	43.474	43.476	43.528	43.571	43.597	43.617	219.200	309.900	351.800	444.900	341.800	299.600	104.600	107.100	33.900	46.600	67.900	69.300	69.400	54.100	23.100	34.500	34.300	74.000	53.200	46.400	3.800	4.900	29.600	10.600	14.200	12.900	18.700	3.400	17.800	50.400	64.900	62.500	52.000	39.600	-6.200	25.100	-20.300	1.200	44.800	30.900	14.100	8.300	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	"0103 - Chemical Manufacturing"	"N - New York"	"SmallCap 600"	03/31/2017	"UPD"
"FMC"	72.210	142.056	137.701	135.209	133.327	133.696	133.714	133.764	133.747	133.802	133.929	133.973	133.890	133.966	3116.300	3036.300	3409.900	3874.800	3258.700	3276.500	887.100	830.700	899.300	606.400	810.300	807.700	865.600	596.000	205.100	402.100	441.700	451.600	292.100	-187.400	52.100	2.600	-181.700	25.500	70.700	82.400	34.600	44.400	354.500	381.300	359.700	328.700	373.700	-357.700	124.600	-137.900	-47.200	200.300	24.200	163.300	110.000	-34.900	503.000	779.100	908.800	1154.100	1138.900	2036.300	2050.900	2048.500	2036.300	1986.200	1988.900	1913.300	1798.800	1790.400	"0103 - Chemical Manufacturing"	"N - New York"	"500"	03/31/2017	"UPD"
"FOE"	85.823	86.119	86.288	86.484	86.920	86.718	87.264	87.130	85.365	83.311	83.209	83.268	83.403	83.530	2101.900	2130.900	1267.700	1188.600	1111.600	1075.300	268.200	279.400	265.000	277.500	298.000	288.500	281.300	320.600	13.200	2.100	-387.300	63.400	-8.800	100.900	12.200	15.000	58.700	19.500	24.700	20.300	-20.900	21.900	198.900	53.200	23.700	18.500	60.500	51.200	14.200	59.100	-11.800	-10.200	8.200	8.700	55.900	1.600	291.000	298.100	261.600	267.500	298.300	466.100	406.300	416.500	466.100	493.200	485.400	477.100	557.200	618.300	"0103 - Chemical Manufacturing"	"N - New York"	"None"	03/31/2017	"UPD"
"FSTR"	10.219	10.209	10.124	10.175	10.225	10.254	10.284	10.256	10.218	10.232	10.263	10.296	10.300	10.319	467.100	575.300	588.500	598.000	607.200	624.500	171.400	176.100	139.100	126.300	136.000	114.600	106.600	118.700	20.000	22.100	14.800	29.300	25.700	-44.400	5.400	-57.400	3.300	-2.800	-92.000	-6.000	-40.900	-2.400	59.500	30.700	27.100	14.200	66.700	56.200	5.500	15.600	42.500	-5.100	11.700	5.300	6.500	10.700	2.400	0.100	0.000	0.000	25.800	167.400	217.200	206.200	167.400	173.600	167.000	134.300	149.200	145.100	"0127 - Misc. Fabricated Products"	"M - Nasdaq"	"None"	03/31/2017	"UPD"
"FUL"	48.599	48.991	49.571	49.893	50.006	50.274	50.345	50.421	50.142	49.958	50.145	50.261	50.178	50.243	1256.800	1444.100	1886.200	2047.000	2104.500	2083.700	540.800	524.100	548.100	474.300	532.500	512.900	574.900	503.300	64.800	80.300	68.100	95.600	49.800	88.000	26.500	26.800	25.000	18.900	33.300	32.700	39.100	14.800	71.200	101.500	94.700	133.800	29.700	205.200	50.000	31.500	57.500	42.600	40.000	63.300	49.800	16.500	201.000	179.600	475.100	472.300	547.700	669.600	681.600	675.700	669.600	611.000	603.100	596.200	588.100	757.700	"0103 - Chemical Manufacturing"	"N - New York"	"SmallCap 600"	03/04/2017	"UPD"
"GEF"	47.100	47.219	47.300	47.500	47.600	47.800	47.800	47.800	47.800	47.800	47.900	47.800	48.200	47.800	3461.800	4248.200	4129.500	4219.900	4239.100	3616.700	915.900	930.000	868.500	771.400	839.600	845.000	867.600	820.900	202.800	174.700	118.100	144.700	91.500	71.900	20.800	8.600	12.400	-11.100	31.400	46.100	8.500	5.400	178.100	172.200	473.300	250.300	261.800	206.300	33.400	99.900	132.900	-26.200	83.900	100.300	143.000	-44.100	953.100	1371.400	1175.300	1207.200	1087.400	1116.200	1127.200	1154.900	1116.200	1112.100	777.000	758.600	974.600	1074.800	"0109 - Containters & Packaging"	"N - New York"	"MidCap 400"	01/31/2017	"UPD"
"GLT"	45.922	45.228	42.851	43.158	43.201	43.397	43.377	43.457	43.499	43.521	43.558	43.576	43.576	43.583	1466.000	1612.500	1584.800	1725.800	1810.300	1666.700	411.500	421.100	414.600	402.900	408.400	406.600	393.000	391.800	54.400	42.700	59.400	67.200	69.200	64.600	2.800	13.500	34.300	16.200	2.000	19.600	-16.200	11.600	168.000	140.300	112.800	173.600	99.600	133.700	23.400	45.000	63.200	11.400	25.200	22.800	56.700	7.600	332.200	227.000	250.000	442.300	398.900	353.300	383.100	381.500	353.300	356.400	358.400	367.500	363.600	400.500	"0133 - Paper & Paper Products"	"N - New York"	"SmallCap 600"	03/31/2017	"UPD"
"GPK"	343.800	376.300	393.400	347.300	328.600	329.500	330.200	329.700	328.300	323.100	322.100	319.700	317.300	312.900	4095.000	4206.300	4337.100	4478.100	4240.500	4160.200	1057.100	1070.000	1024.900	1034.000	1103.200	1103.700	1057.200	1061.500	10.700	276.900	122.600	146.600	89.700	230.100	57.600	60.200	57.200	57.500	77.800	57.800	34.900	37.000	338.100	387.800	468.600	458.000	526.600	589.200	149.600	173.700	238.200	58.400	188.600	147.300	247.100	28.400	2553.100	2335.700	2253.500	2176.200	1925.500	1838.900	2009.700	1960.400	1838.900	2267.700	2212.900	2190.900	2088.500	2183.800	"0109 - Containters & Packaging"	"N - New York"	"None"	03/31/2017	"UPD"
"GPP"	-99999999.990	-99999999.990	-99999999.990	31.779	31.779	31.787	31.779	31.785	31.793	31.789	31.785	31.800	31.800	31.800	-99999999.990	-99999999.990	-99999999.990	11.000	12.800	50.900	3.400	21.400	22.700	23.800	25.500	26.200	28.300	27.200	-99999999.990	-99999999.990	-99999999.990	0.900	-13.000	23.000	-3.400	10.900	18.800	12.200	14.000	14.200	16.400	15.000	-99999999.990	-99999999.990	-99999999.990	2.500	-16.300	15.700	-2.300	9.700	27.300	13.700	14.500	18.000	16.000	16.700	0.000	0.000	0.000	8.100	8.100	7.900	8.100	8.100	7.900	58.900	54.900	139.900	136.900	134.400	"0103 - Chemical Manufacturing"	"M - Nasdaq"	"None"	03/31/2017	"UPD"
"GPRE"	31.032	35.276	30.296	30.183	36.467	37.947	38.027	38.066	37.890	38.197	38.425	38.282	38.369	38.420	2133.900	3553.700	3476.900	3041.000	3235.600	2965.600	744.500	742.800	739.900	749.200	887.700	841.900	932.100	887.700	48.000	38.400	11.800	43.400	159.500	7.100	7.800	6.200	-3.600	-24.100	8.200	7.900	18.700	-3.600	34.800	108.900	-13.700	107.300	221.600	10.200	69.000	-30.700	17.700	-161.700	164.500	58.200	22.000	-38.400	527.900	493.400	362.500	480.700	399.400	432.100	443.600	443.400	432.100	484.000	478.500	681.200	782.600	783.000	"0103 - Chemical Manufacturing"	"M - Nasdaq"	"SmallCap 600"	03/31/2017	"UPD"
"GRA"	72.700	73.600	74.900	76.400	75.300	72.000	72.600	72.100	70.500	70.600	70.500	70.300	68.900	68.300	2675.000	3211.900	3155.500	3060.700	1757.300	1628.200	407.200	399.200	424.800	362.800	390.500	404.500	440.800	398.000	207.100	219.700	40.000	256.100	117.000	124.000	32.600	33.100	28.500	10.400	38.100	41.200	17.300	42.900	325.900	219.400	453.600	515.900	-1473.300	12.700	177.200	489.200	106.900	190.700	-63.400	104.200	59.900	35.900	15.500	963.400	1009.100	29.600	1919.000	2111.500	2146.500	2143.800	2111.500	1507.700	1508.800	1513.100	1507.600	1511.000	"0103 - Chemical Manufacturing"	"N - New York"	"None"	03/31/2017	"UPD"
"HAYN"	12.050	12.068	12.147	12.224	12.292	12.332	12.334	12.334	12.346	12.360	12.370	12.370	12.382	12.401	381.500	542.900	579.600	482.700	455.400	487.600	121.300	117.000	95.100	102.500	101.300	107.500	93.400	103.100	8.900	30.800	49.700	21.400	3.800	30.500	6.600	5.800	0.200	-1.200	2.800	3.200	-0.700	-1.900	-19.000	19.600	20.800	73.400	26.900	48.400	23.400	9.500	10.100	8.300	8.000	27.600	13.500	-2.200	1.300	1.300	1.000	0.800	0.700	4.600	4.500	4.600	4.600	4.600	4.600	8.300	8.000	8.000	"0121 - Iron & Steel"	"M - Nasdaq"	"SmallCap 600"	03/31/2017	"UPD"
"HL"	251.146	280.956	285.375	318.679	353.442	373.954	375.032	377.508	378.151	379.022	383.790	387.578	395.290	395.370	418.800	477.600	321.100	382.600	500.800	443.600	223.300	104.900	115.300	131.000	171.300	179.400	164.200	142.500	35.400	150.600	14.400	-25.700	17.300	-87.500	-14.400	-10.000	-63.100	-0.800	24.000	25.700	20.100	26.700	197.800	69.900	69.000	26.600	83.100	106.400	52.200	26.800	27.500	18.700	67.400	87.000	52.200	38.300	3.800	6.300	11.900	505.100	512.100	509.000	511.600	510.800	509.000	508.000	507.700	507.200	506.800	507.400	"0118 - Gold & Silver"	"N - New York"	"None"	03/31/2017	"UPD"
"HNH"	12.179	12.555	13.032	13.251	12.334	11.380	10.784	11.729	12.217	12.223	12.260	12.242	12.242	12.234	540.500	635.000	498.700	571.200	600.500	649.500	166.500	181.100	163.900	160.800	200.900	230.800	235.900	234.600	1.300	134.400	14.200	21.300	15.200	17.000	6.300	4.400	3.000	0.500	-0.700	8.000	-18.700	6.900	44.800	21.600	58.400	49.200	50.700	58.300	13.600	31.100	38.800	-2.200	16.500	31.300	37.300	-14.900	124.000	136.000	147.900	144.100	196.400	97.100	84.800	129.100	97.100	105.900	260.400	299.700	271.800	286.500	"0127 - Misc. Fabricated Products"	"M - Nasdaq"	"None"	03/31/2017	"UPD"
"HSC"	80.569	80.736	80.632	80.755	80.884	80.234	80.221	80.238	80.237	80.238	80.337	80.379	80.378	80.385	3038.700	3302.700	3046.000	2896.000	2066.300	1723.100	455.700	428.300	387.400	353.300	369.900	367.800	360.200	372.500	10.900	-9.400	-253.700	-231.400	-22.300	7.200	6.300	-8.300	-6.600	-10.600	-28.000	-32.600	-15.200	9.300	401.400	298.800	198.900	187.700	226.700	121.500	34.700	43.900	32.400	-3.000	31.600	76.200	55.000	-6.100	849.700	853.800	957.400	783.200	829.700	845.600	909.200	822.400	845.600	798.500	832.300	649.500	629.200	646.600	"0124 - Metal Mining"	"N - New York"	"SmallCap 600"	03/31/2017	"UPD"
"HUN"	236.000	237.600	237.600	239.700	242.100	242.800	244.100	244.200	238.900	236.100	236.300	236.300	236.600	237.400	9250.000	11221.000	11187.000	11079.000	11578.000	10299.000	2740.000	2638.000	2332.000	2355.000	2544.000	2363.000	2395.000	2469.000	-14.000	244.000	370.000	133.000	331.000	97.000	31.000	55.000	4.000	57.000	88.000	56.000	129.000	77.000	-58.000	365.000	774.000	708.000	760.000	575.000	147.000	206.000	188.000	88.000	355.000	405.000	240.000	93.000	3631.000	3734.000	3418.000	3639.000	4860.000	4626.000	4927.000	4716.000	4626.000	4725.000	4654.000	4469.000	4136.000	4161.000	"0106 - Chemicals - Plastics and Rubbers"	"N - New York"	"None"	03/31/2017	"UPD"
"HWKN"	10.251	10.260	10.339	10.465	10.545	10.569	10.581	10.581	10.546	10.478	10.494	10.513	10.536	10.538	257.100	297.600	343.800	350.400	348.300	364.000	93.300	101.500	94.600	88.400	129.500	131.400	121.300	112.400	23.700	20.300	21.600	17.100	18.100	19.200	3.900	6.800	5.700	0.800	4.900	7.600	7.200	3.600	38.800	28.500	33.700	35.500	34.600	20.700	3.600	7.900	12.600	3.300	12.500	14.400	13.600	2.900	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	125.300	123.600	121.800	106.900	105.100	"0103 - Chemical Manufacturing"	"M - Nasdaq"	"SmallCap 600"	01/01/2017	"UPD"
"ICHR"	-99999999.990	-99999999.990	-99999999.990	-99999999.990	23.600	23.600	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	23.600	1.503	24.654	-99999999.990	-99999999.990	-99999999.990	-99999999.990	249.100	290.600	73.300	75.500	64.400	73.300	95.400	105.700	131.400	148.700	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-0.400	-9.300	-99999999.990	0.000	-9.300	-99999999.990	-99999999.990	0.100	5.400	13.000	-99999999.990	-99999999.990	-99999999.990	-99999999.990	8.100	26.700	-99999999.990	1.200	15.700	-5.700	9.600	0.100	23.700	-11.700	0.000	0.000	0.000	0.000	51.900	58.000	0.000	0.000	0.000	0.000	72.800	73.500	37.900	38.100	"0127 - Misc. Fabricated Products"	"M - Nasdaq"	"None"	03/31/2017	"UPD"
"IFF"	79.495	80.456	81.108	81.322	80.936	80.449	80.790	80.330	79.990	79.666	79.654	79.580	79.411	79.098	2622.900	2788.000	2821.400	2952.900	3088.500	3023.200	767.500	765.100	715.600	783.300	1576.800	777.000	762.600	828.300	261.900	265.200	252.500	351.200	412.100	417.200	104.900	105.900	78.800	118.000	234.700	89.600	79.700	115.500	315.100	189.200	323.800	407.600	518.400	433.600	134.800	128.400	138.900	71.600	154.600	174.800	206.100	21.700	787.700	778.200	881.100	932.700	934.200	935.400	989.200	1058.000	935.400	1370.000	1357.700	1110.200	1066.900	1186.400	"0103 - Chemical Manufacturing"	"N - New York"	"500"	03/31/2017	"UPD"
"IOSP"	23.756	23.568	23.187	23.651	24.391	24.107	24.202	24.121	23.942	24.019	23.973	23.977	24.025	24.087	683.200	774.400	776.400	818.800	960.900	1012.300	242.900	254.200	246.000	212.100	228.000	205.500	237.800	294.300	73.700	48.900	66.900	77.800	84.100	119.500	34.500	35.600	31.500	18.900	28.900	11.400	22.100	17.200	58.200	34.700	61.300	61.300	106.300	117.700	36.900	35.500	27.100	6.600	50.400	29.800	17.700	-19.900	32.000	30.000	25.000	142.700	140.700	135.400	141.400	129.400	135.400	148.300	156.800	145.900	261.400	231.400	"0103 - Chemical Manufacturing"	"M - Nasdaq"	"SmallCap 600"	03/31/2017	"UPD"
"IP"	429.800	432.200	435.200	443.300	427.700	417.400	421.900	417.500	403.900	414.000	411.200	411.200	411.400	416.000	25179.000	26034.000	21852.000	23483.000	23617.000	22365.000	5714.000	5691.000	5443.000	5110.000	5322.000	5266.000	5381.000	5511.000	691.000	1273.000	717.000	1704.000	568.000	938.000	227.000	220.000	178.000	339.000	40.000	312.000	218.000	209.000	1631.000	2675.000	2967.000	3028.000	3077.000	2580.000	115.000	694.000	1133.000	608.000	617.000	341.000	912.000	633.000	8358.000	9189.000	9696.000	8827.000	8631.000	8844.000	9017.000	8887.000	8844.000	8824.000	8820.000	10823.000	11075.000	10823.000	"0133 - Paper & Paper Products"	"N - New York"	"500"	03/31/2017	"UPD"
"IPHS"	21.421	21.695	21.795	21.934	21.753	20.032	20.436	19.390	19.243	19.230	19.241	19.294	19.320	19.376	714.200	810.500	862.400	844.100	839.200	789.100	217.300	199.600	170.600	189.600	181.900	186.000	167.800	165.900	45.100	86.500	74.200	49.400	64.300	26.300	13.600	5.400	-4.600	12.800	12.000	13.500	9.300	10.900	76.000	46.300	100.500	91.700	126.800	98.900	53.200	20.700	23.000	-3.100	45.100	39.800	57.300	-10.700	145.000	148.000	172.000	159.000	132.000	209.000	240.000	282.000	209.000	225.800	225.000	195.200	185.000	189.000	"0103 - Chemical Manufacturing"	"M - Nasdaq"	"SmallCap 600"	03/31/2017	"UPD"
"ITWG"	9.857	9.786	9.657	6.129	5.802	4.863	4.775	4.641	4.644	4.648	4.648	4.648	4.654	4.655	692.800	870.200	733.900	774.200	766.600	639.000	172.400	154.100	134.900	139.600	137.100	129.100	120.200	136.200	20.500	20.100	10.800	16.700	15.900	8.500	2.900	0.600	0.600	2.000	0.400	-3.900	-0.800	-0.400	21.200	24.200	72.400	3.200	45.200	48.800	8.900	21.400	4.300	-0.400	3.900	6.500	-1.200	1.600	140.200	237.500	266.400	281.600	264.600	259.600	281.900	266.000	259.600	260.200	258.900	262.400	268.500	269.200	"0127 - Misc. Fabricated Products"	"O - Over the counter"	"None"	03/31/2017	"UPD"
"KALU"	19.377	18.979	19.115	18.827	17.818	17.201	17.006	17.123	17.270	17.864	17.871	17.841	17.678	17.385	1079.100	1301.300	1360.100	1297.500	1356.100	1391.900	367.200	336.400	316.600	343.200	334.900	320.600	331.900	355.300	11.900	25.100	85.800	104.800	71.800	-236.600	20.200	22.100	13.300	26.300	26.000	14.900	24.500	36.000	66.300	62.800	152.400	111.700	124.100	158.800	40.900	60.600	49.900	42.600	29.500	34.500	57.700	4.100	153.200	151.400	380.500	388.600	225.100	194.700	225.100	219.000	194.700	194.900	368.300	368.500	368.900	368.900	"0124 - Metal Mining"	"M - Nasdaq"	"SmallCap 600"	03/31/2017	"UPD"
"KAMN"	25.928	26.246	26.425	26.744	27.053	27.177	27.240	27.179	27.099	27.059	27.101	27.128	27.140	27.144	1299.900	1477.500	1563.300	1653.900	1795.000	1775.100	446.300	433.700	452.300	451.200	470.600	453.500	433.100	435.900	35.500	49.900	52.900	59.100	65.800	60.400	21.700	17.200	8.800	9.800	16.500	17.500	15.100	6.300	37.400	44.800	81.000	62.900	106.200	109.600	63.100	72.900	-59.100	5.700	19.600	44.700	37.700	-18.400	140.400	198.500	249.600	264.700	271.200	434.200	268.200	251.100	434.200	442.700	443.100	301.600	296.600	310.100	"0127 - Misc. Fabricated Products"	"N - New York"	"SmallCap 600"	03/31/2017	"UPD"
"KMG"	11.183	11.309	11.363	11.487	11.615	11.673	11.680	11.685	11.697	11.717	11.729	11.734	11.880	11.882	198.000	255.600	272.700	263.300	353.400	320.500	74.000	76.000	76.700	70.900	75.200	75.300	76.500	79.100	15.200	9.400	14.300	9.500	-1.000	12.100	2.100	3.300	4.600	4.000	6.400	3.700	5.700	6.500	14.900	12.700	25.200	20.300	40.400	17.600	1.800	9.400	8.000	6.100	15.300	11.700	10.900	8.500	51.300	41.300	24.000	85.000	60.000	53.000	35.000	53.000	51.500	47.000	41.800	35.800	33.300	41.000	"0103 - Chemical Manufacturing"	"N - New York"	"None"	01/31/2017	"UPD"
"KOP"	20.543	20.599	20.681	20.575	20.463	20.541	20.545	20.553	20.553	20.582	20.640	20.657	20.663	20.722	1190.500	1466.200	1555.000	1478.300	1555.000	1626.900	431.600	433.800	363.700	346.800	385.100	371.100	313.200	346.600	43.000	56.800	65.700	40.500	-33.000	-71.900	9.000	10.200	-87.700	-1.900	12.100	12.200	6.300	3.000	105.300	76.900	77.800	117.600	35.500	127.700	58.400	112.100	-62.500	2.500	31.800	48.200	37.000	-24.100	295.400	302.100	296.100	303.100	806.600	682.400	748.800	718.000	682.400	683.700	670.600	642.000	619.800	696.100	"0103 - Chemical Manufacturing"	"N - New York"	"SmallCap 600"	03/31/2017	"UPD"
