Date,U26SVS
1998-07-01,12718000000.00
1998-08-01,13855000000.00
1998-09-01,14350000000.00
1998-10-01,14254000000.00
1998-11-01,13159000000.00
1998-12-01,12535000000.00
1999-01-01,12729000000.00
1999-02-01,14460000000.00
1999-03-01,14974000000.00
1999-04-01,14583000000.00
1999-05-01,14502000000.00
1999-06-01,15170000000.00
1999-07-01,13081000000.00
1999-08-01,14718000000.00
1999-09-01,14951000000.00
1999-10-01,14943000000.00
1999-11-01,14296000000.00
1999-12-01,13478000000.00
2000-01-01,13682000000.00
2000-02-01,15045000000.00
2000-03-01,15871000000.00
2000-04-01,15540000000.00
2000-05-01,15832000000.00
2000-06-01,16160000000.00
2000-07-01,13743000000.00
2000-08-01,15323000000.00
2000-09-01,15179000000.00
2000-10-01,15114000000.00
2000-11-01,13979000000.00
2000-12-01,12768000000.00
2001-01-01,13336000000.00
2001-02-01,14239000000.00
2001-03-01,14821000000.00
2001-04-01,14114000000.00
2001-05-01,14687000000.00
2001-06-01,14309000000.00
2001-07-01,14078000000.00
2001-08-01,15358000000.00
2001-09-01,14376000000.00
2001-10-01,15028000000.00
2001-11-01,13686000000.00
2001-12-01,12685000000.00
2002-01-01,13477000000.00
2002-02-01,14074000000.00
2002-03-01,14749000000.00
2002-04-01,15459000000.00
2002-05-01,15931000000.00
2002-06-01,14914000000.00
2002-07-01,14254000000.00
2002-08-01,15064000000.00
2002-09-01,14581000000.00
2002-10-01,15398000000.00
2002-11-01,13802000000.00
2002-12-01,12972000000.00
2003-01-01,13927000000.00
2003-02-01,14269000000.00
2003-03-01,15561000000.00
2003-04-01,15122000000.00
2003-05-01,15508000000.00
2003-06-01,15484000000.00
2003-07-01,14844000000.00
2003-08-01,15175000000.00
2003-09-01,15293000000.00
2003-10-01,15895000000.00
2003-11-01,13593000000.00
2003-12-01,13657000000.00
2004-01-01,13914000000.00
2004-02-01,14034000000.00
2004-03-01,16422000000.00
2004-04-01,15730000000.00
2004-05-01,15599000000.00
2004-06-01,16428000000.00
2004-07-01,14932000000.00
2004-08-01,16118000000.00
2004-09-01,15846000000.00
2004-10-01,15916000000.00
2004-11-01,15058000000.00
2004-12-01,14713000000.00
2005-01-01,14957000000.00
2005-02-01,15377000000.00
2005-03-01,17216000000.00
2005-04-01,16825000000.00
2005-05-01,17237000000.00
2005-06-01,17466000000.00
2005-07-01,15683000000.00
2005-08-01,17645000000.00
2005-09-01,17450000000.00
2005-10-01,17652000000.00
2005-11-01,17000000000.00
2005-12-01,15795000000.00
2006-01-01,16564000000.00
2006-02-01,16692000000.00
2006-03-01,18610000000.00
2006-04-01,17328000000.00
2006-05-01,19035000000.00
2006-06-01,19267000000.00
2006-07-01,16877000000.00
2006-08-01,19208000000.00
2006-09-01,17742000000.00
2006-10-01,17872000000.00
2006-11-01,16559000000.00
2006-12-01,15545000000.00
2007-01-01,16508000000.00
2007-02-01,15980000000.00
2007-03-01,18094000000.00
2007-04-01,17655000000.00
2007-05-01,18818000000.00
2007-06-01,18507000000.00
2007-07-01,17244000000.00
2007-08-01,18765000000.00
2007-09-01,17111000000.00
2007-10-01,18620000000.00
2007-11-01,16914000000.00
2007-12-01,15119000000.00
2008-01-01,16491000000.00
2008-02-01,16598000000.00
2008-03-01,17171000000.00
2008-04-01,17783000000.00
2008-05-01,18284000000.00
2008-06-01,18674000000.00
2008-07-01,17886000000.00
2008-08-01,17767000000.00
2008-09-01,17458000000.00
2008-10-01,17335000000.00
2008-11-01,14429000000.00
2008-12-01,13799000000.00
2009-01-01,13009000000.00
2009-02-01,13251000000.00
2009-03-01,14301000000.00
2009-04-01,14113000000.00
2009-05-01,14357000000.00
2009-06-01,15124000000.00
2009-07-01,14766000000.00
2009-08-01,14960000000.00
2009-09-01,14847000000.00
2009-10-01,15102000000.00
2009-11-01,13940000000.00
2009-12-01,13633000000.00
2010-01-01,13679000000.00
2010-02-01,14064000000.00
2010-03-01,16479000000.00
2010-04-01,16196000000.00
2010-05-01,16325000000.00
2010-06-01,17045000000.00
2010-07-01,15910000000.00
2010-08-01,16715000000.00
2010-09-01,16282000000.00
2010-10-01,15991000000.00
2010-11-01,15365000000.00
2010-12-01,15101000000.00
2011-01-01,15069000000.00
2011-02-01,15059000000.00
2011-03-01,17766000000.00
2011-04-01,17026000000.00
2011-05-01,17588000000.00
2011-06-01,18472000000.00
2011-07-01,17037000000.00
2011-08-01,18493000000.00
2011-09-01,17740000000.00
2011-10-01,17542000000.00
2011-11-01,16663000000.00
2011-12-01,16146000000.00
2012-01-01,16576000000.00
2012-02-01,17299000000.00
2012-03-01,19101000000.00
2012-04-01,18547000000.00
2012-05-01,19193000000.00
2012-06-01,19000000000.00
2012-07-01,18302000000.00
2012-08-01,19460000000.00
2012-09-01,17982000000.00
2012-10-01,19031000000.00
2012-11-01,17695000000.00
2012-12-01,16386000000.00
2013-01-01,17947000000.00
2013-02-01,17447000000.00
2013-03-01,18846000000.00
2013-04-01,19379000000.00
2013-05-01,19971000000.00
2013-06-01,19329000000.00
2013-07-01,18927000000.00
2013-08-01,19891000000.00
2013-09-01,18947000000.00
2013-10-01,19987000000.00
2013-11-01,18001000000.00
2013-12-01,17091000000.00
2014-01-01,17766000000.00
2014-02-01,17828000000.00
2014-03-01,19845000000.00
2014-04-01,20116000000.00
2014-05-01,20526000000.00
2014-06-01,20493000000.00
2014-07-01,19894000000.00
2014-08-01,20195000000.00
2014-09-01,20107000000.00
2014-10-01,20806000000.00
2014-11-01,18304000000.00
2014-12-01,18512000000.00
2015-01-01,18475000000.00
2015-02-01,18222000000.00
2015-03-01,20618000000.00
2015-04-01,20225000000.00
2015-05-01,20240000000.00
2015-06-01,21386000000.00
2015-07-01,20298000000.00
2015-08-01,20373000000.00
2015-09-01,20126000000.00
2015-10-01,20265000000.00
2015-11-01,18203000000.00
2015-12-01,18094000000.00
2016-01-01,17711000000.00
2016-02-01,18815000000.00
2016-03-01,20745000000.00
2016-04-01,20003000000.00
2016-05-01,20275000000.00
2016-06-01,21177000000.00
2016-07-01,19385000000.00
2016-08-01,20924000000.00
2016-09-01,20311000000.00
2016-10-01,19920000000.00
2016-11-01,18532000000.00
2016-12-01,17913000000.00
2017-01-01,18012000000.00
2017-02-01,18149000000.00
2017-03-01,20463000000.00
2017-04-01,19031000000.00
2017-05-01,20476000000.00
2017-06-01,21126000000.00
2017-07-01,18988000000.00
2017-08-01,20393000000.00
2017-09-01,19531000000.00
2017-10-01,20110000000.00
2017-11-01,18537000000.00
2017-12-01,17727000000.00
2018-01-01,18585000000.00
2018-02-01,18325000000.00
2018-03-01,20536000000.00
2018-04-01,20011000000.00
