Date,U21SVS
2001-08-01,7902000000.00
2001-09-01,7602000000.00
2001-10-01,7650000000.00
2001-11-01,6732000000.00
2001-12-01,6352000000.00
2002-01-01,6276000000.00
2002-02-01,6802000000.00
2002-03-01,7261000000.00
2002-04-01,7679000000.00
2002-05-01,7928000000.00
2002-06-01,8095000000.00
2002-07-01,7882000000.00
2002-08-01,7937000000.00
2002-09-01,7598000000.00
2002-10-01,7822000000.00
2002-11-01,7096000000.00
2002-12-01,6644000000.00
2003-01-01,6325000000.00
2003-02-01,6503000000.00
2003-03-01,7250000000.00
2003-04-01,7444000000.00
2003-05-01,7589000000.00
2003-06-01,8199000000.00
2003-07-01,7884000000.00
2003-08-01,8307000000.00
2003-09-01,8672000000.00
2003-10-01,8808000000.00
2003-11-01,7865000000.00
2003-12-01,7223000000.00
2004-01-01,6641000000.00
2004-02-01,7330000000.00
2004-03-01,8631000000.00
2004-04-01,9125000000.00
2004-05-01,9463000000.00
2004-06-01,9514000000.00
2004-07-01,8788000000.00
2004-08-01,9968000000.00
2004-09-01,9519000000.00
2004-10-01,8842000000.00
2004-11-01,8147000000.00
2004-12-01,8167000000.00
2005-01-01,7363000000.00
2005-02-01,8235000000.00
2005-03-01,9151000000.00
2005-04-01,9342000000.00
2005-05-01,9491000000.00
2005-06-01,10072000000.00
2005-07-01,9230000000.00
2005-08-01,9994000000.00
2005-09-01,10224000000.00
2005-10-01,10351000000.00
2005-11-01,9501000000.00
2005-12-01,9141000000.00
2006-01-01,8730000000.00
2006-02-01,9455000000.00
2006-03-01,10291000000.00
2006-04-01,9428000000.00
2006-05-01,10074000000.00
2006-06-01,10480000000.00
2006-07-01,9020000000.00
2006-08-01,9788000000.00
2006-09-01,9460000000.00
2006-10-01,8981000000.00
2006-11-01,8152000000.00
2006-12-01,8544000000.00
2007-01-01,7276000000.00
2007-02-01,7466000000.00
2007-03-01,8438000000.00
2007-04-01,8570000000.00
2007-05-01,9263000000.00
2007-06-01,9616000000.00
2007-07-01,8808000000.00
2007-08-01,9378000000.00
2007-09-01,8965000000.00
2007-10-01,8798000000.00
2007-11-01,7788000000.00
2007-12-01,7346000000.00
2008-01-01,6864000000.00
2008-02-01,7243000000.00
2008-03-01,7498000000.00
2008-04-01,7819000000.00
2008-05-01,7872000000.00
2008-06-01,8576000000.00
2008-07-01,7730000000.00
2008-08-01,7789000000.00
2008-09-01,7534000000.00
2008-10-01,7441000000.00
2008-11-01,6032000000.00
2008-12-01,5366000000.00
2009-01-01,4574000000.00
2009-02-01,4947000000.00
2009-03-01,5351000000.00
2009-04-01,5574000000.00
2009-05-01,5704000000.00
2009-06-01,5968000000.00
2009-07-01,5600000000.00
2009-08-01,5787000000.00
2009-09-01,5843000000.00
2009-10-01,5689000000.00
2009-11-01,5099000000.00
2009-12-01,4815000000.00
2010-01-01,4563000000.00
2010-02-01,5064000000.00
2010-03-01,5831000000.00
2010-04-01,6464000000.00
2010-05-01,6600000000.00
2010-06-01,6468000000.00
2010-07-01,5962000000.00
2010-08-01,6018000000.00
2010-09-01,5858000000.00
2010-10-01,5917000000.00
2010-11-01,5413000000.00
2010-12-01,5231000000.00
2011-01-01,4858000000.00
2011-02-01,4924000000.00
2011-03-01,5775000000.00
2011-04-01,6046000000.00
2011-05-01,6172000000.00
2011-06-01,6356000000.00
2011-07-01,6030000000.00
2011-08-01,6293000000.00
2011-09-01,6154000000.00
2011-10-01,6257000000.00
2011-11-01,5684000000.00
2011-12-01,5297000000.00
2012-01-01,5429000000.00
2012-02-01,5694000000.00
2012-03-01,6294000000.00
2012-04-01,6677000000.00
2012-05-01,7095000000.00
2012-06-01,7061000000.00
2012-07-01,6747000000.00
2012-08-01,7137000000.00
2012-09-01,6702000000.00
2012-10-01,7225000000.00
2012-11-01,6219000000.00
2012-12-01,5844000000.00
2013-01-01,6212000000.00
2013-02-01,6690000000.00
2013-03-01,7264000000.00
2013-04-01,7990000000.00
2013-05-01,8234000000.00
2013-06-01,7837000000.00
2013-07-01,7501000000.00
2013-08-01,7956000000.00
2013-09-01,7670000000.00
2013-10-01,7974000000.00
2013-11-01,7018000000.00
2013-12-01,6272000000.00
2014-01-01,6325000000.00
2014-02-01,6402000000.00
2014-03-01,7379000000.00
2014-04-01,8428000000.00
2014-05-01,8805000000.00
2014-06-01,9111000000.00
2014-07-01,8577000000.00
2014-08-01,8602000000.00
2014-09-01,8379000000.00
2014-10-01,8570000000.00
2014-11-01,7212000000.00
2014-12-01,7135000000.00
2015-01-01,6948000000.00
2015-02-01,7223000000.00
2015-03-01,7908000000.00
2015-04-01,8572000000.00
2015-05-01,8592000000.00
2015-06-01,9008000000.00
2015-07-01,8650000000.00
2015-08-01,8651000000.00
2015-09-01,8586000000.00
2015-10-01,8768000000.00
2015-11-01,7560000000.00
2015-12-01,7252000000.00
2016-01-01,6950000000.00
2016-02-01,7785000000.00
2016-03-01,8654000000.00
2016-04-01,8888000000.00
2016-05-01,9050000000.00
2016-06-01,9229000000.00
2016-07-01,8622000000.00
2016-08-01,9111000000.00
2016-09-01,8883000000.00
2016-10-01,8909000000.00
2016-11-01,8145000000.00
2016-12-01,7820000000.00
2017-01-01,7622000000.00
2017-02-01,8307000000.00
2017-03-01,9234000000.00
2017-04-01,9540000000.00
2017-05-01,9780000000.00
2017-06-01,9892000000.00
2017-07-01,9055000000.00
2017-08-01,9616000000.00
2017-09-01,9408000000.00
2017-10-01,9727000000.00
2017-11-01,8696000000.00
2017-12-01,8217000000.00
2018-01-01,8103000000.00
2018-02-01,8459000000.00
2018-03-01,9322000000.00
2018-04-01,9868000000.00
