Date,CAPUTLG2211S
2003-03-01,86.50
2003-04-01,86.41
2003-05-01,85.95
2003-06-01,83.38
2003-07-01,85.94
2003-08-01,86.33
2003-09-01,85.16
2003-10-01,85.30
2003-11-01,85.57
2003-12-01,86.35
2004-01-01,87.28
2004-02-01,87.66
2004-03-01,85.33
2004-04-01,86.08
2004-05-01,87.75
2004-06-01,85.51
2004-07-01,83.71
2004-08-01,81.19
2004-09-01,84.87
2004-10-01,85.16
2004-11-01,85.16
2004-12-01,86.61
2005-01-01,85.15
2005-02-01,84.23
2005-03-01,86.25
2005-04-01,84.77
2005-05-01,83.87
2005-06-01,87.30
2005-07-01,87.39
2005-08-01,87.18
2005-09-01,88.82
2005-10-01,87.42
2005-11-01,86.23
2005-12-01,87.92
2006-01-01,82.46
2006-02-01,84.71
2006-03-01,86.35
2006-04-01,85.99
2006-05-01,86.99
2006-06-01,86.88
2006-07-01,88.18
2006-08-01,87.34
2006-09-01,84.12
2006-10-01,85.06
2006-11-01,86.39
2006-12-01,84.47
2007-01-01,85.69
2007-02-01,89.35
2007-03-01,86.24
2007-04-01,86.82
2007-05-01,87.42
2007-06-01,85.63
2007-07-01,84.41
2007-08-01,88.09
2007-09-01,88.47
2007-10-01,88.26
2007-11-01,87.35
2007-12-01,85.24
2008-01-01,86.13
2008-02-01,86.78
2008-03-01,86.00
2008-04-01,86.11
2008-05-01,84.62
2008-06-01,86.16
2008-07-01,84.87
2008-08-01,81.52
2008-09-01,83.38
2008-10-01,83.50
2008-11-01,84.68
2008-12-01,84.08
2009-01-01,83.73
2009-02-01,81.50
2009-03-01,82.43
2009-04-01,81.63
2009-05-01,80.80
2009-06-01,79.58
2009-07-01,78.20
2009-08-01,79.09
2009-09-01,79.97
2009-10-01,80.90
2009-11-01,80.29
2009-12-01,83.55
2010-01-01,83.96
2010-02-01,85.11
2010-03-01,82.41
2010-04-01,80.18
2010-05-01,82.83
2010-06-01,84.47
2010-07-01,83.62
2010-08-01,83.68
2010-09-01,83.61
2010-10-01,80.84
2010-11-01,81.49
2010-12-01,85.01
2011-01-01,83.62
2011-02-01,82.30
2011-03-01,82.03
2011-04-01,81.73
2011-05-01,80.70
2011-06-01,81.96
2011-07-01,83.26
2011-08-01,82.99
2011-09-01,81.41
2011-10-01,80.03
2011-11-01,80.13
2011-12-01,78.91
2012-01-01,77.02
2012-02-01,77.37
2012-03-01,77.92
2012-04-01,79.40
2012-05-01,82.81
2012-06-01,79.96
2012-07-01,81.52
2012-08-01,80.30
2012-09-01,78.52
2012-10-01,79.23
2012-11-01,79.10
2012-12-01,77.47
2013-01-01,78.30
2013-02-01,78.33
2013-03-01,81.17
2013-04-01,80.89
2013-05-01,79.44
2013-06-01,78.56
2013-07-01,78.37
2013-08-01,78.13
2013-09-01,79.21
2013-10-01,80.18
2013-11-01,80.80
2013-12-01,82.63
2014-01-01,83.66
2014-02-01,82.49
2014-03-01,82.24
2014-04-01,80.21
2014-05-01,80.02
2014-06-01,78.93
2014-07-01,76.90
2014-08-01,77.67
2014-09-01,79.11
2014-10-01,79.81
2014-11-01,81.60
2014-12-01,80.39
2015-01-01,80.92
2015-02-01,83.22
2015-03-01,82.20
2015-04-01,80.23
2015-05-01,79.65
2015-06-01,79.66
2015-07-01,79.19
2015-08-01,79.50
2015-09-01,80.46
2015-10-01,79.01
2015-11-01,77.70
2015-12-01,76.63
2016-01-01,78.90
2016-02-01,77.38
2016-03-01,75.99
2016-04-01,78.99
2016-05-01,78.14
2016-06-01,80.03
2016-07-01,80.48
2016-08-01,82.17
2016-09-01,79.93
2016-10-01,77.97
2016-11-01,76.90
2016-12-01,79.78
2017-01-01,75.99
2017-02-01,71.24
2017-03-01,76.63
2017-04-01,76.89
2017-05-01,77.36
2017-06-01,76.54
2017-07-01,77.24
2017-08-01,75.73
2017-09-01,74.82
2017-10-01,77.40
2017-11-01,77.23
2017-12-01,78.38
2018-01-01,80.99
2018-02-01,73.70
2018-03-01,75.55
2018-04-01,76.63
2018-05-01,79.63
