Date,U11SVS
2000-08-01,36949000000.00
2000-09-01,37848000000.00
2000-10-01,37953000000.00
2000-11-01,37729000000.00
2000-12-01,37016000000.00
2001-01-01,36499000000.00
2001-02-01,36097000000.00
2001-03-01,38274000000.00
2001-04-01,36039000000.00
2001-05-01,37196000000.00
2001-06-01,37648000000.00
2001-07-01,35153000000.00
2001-08-01,38816000000.00
2001-09-01,38724000000.00
2001-10-01,39466000000.00
2001-11-01,39277000000.00
2001-12-01,38196000000.00
2002-01-01,36252000000.00
2002-02-01,36961000000.00
2002-03-01,39113000000.00
2002-04-01,36222000000.00
2002-05-01,37317000000.00
2002-06-01,36941000000.00
2002-07-01,34967000000.00
2002-08-01,39510000000.00
2002-09-01,39956000000.00
2002-10-01,41005000000.00
2002-11-01,40165000000.00
2002-12-01,39797000000.00
2003-01-01,37442000000.00
2003-02-01,37927000000.00
2003-03-01,40157000000.00
2003-04-01,38898000000.00
2003-05-01,39699000000.00
2003-06-01,40803000000.00
2003-07-01,39277000000.00
2003-08-01,42251000000.00
2003-09-01,43231000000.00
2003-10-01,44194000000.00
2003-11-01,42514000000.00
2003-12-01,42125000000.00
2004-01-01,39161000000.00
2004-02-01,39753000000.00
2004-03-01,41637000000.00
2004-04-01,41286000000.00
2004-05-01,42187000000.00
2004-06-01,43051000000.00
2004-07-01,41118000000.00
2004-08-01,44566000000.00
2004-09-01,44562000000.00
2004-10-01,46092000000.00
2004-11-01,45423000000.00
2004-12-01,43503000000.00
2005-01-01,42087000000.00
2005-02-01,42430000000.00
2005-03-01,44615000000.00
2005-04-01,42057000000.00
2005-05-01,44624000000.00
2005-06-01,45087000000.00
2005-07-01,42267000000.00
2005-08-01,45371000000.00
2005-09-01,46097000000.00
2005-10-01,46247000000.00
2005-11-01,46555000000.00
2005-12-01,44966000000.00
2006-01-01,42690000000.00
2006-02-01,42591000000.00
2006-03-01,44922000000.00
2006-04-01,42579000000.00
2006-05-01,44349000000.00
2006-06-01,44535000000.00
2006-07-01,42368000000.00
2006-08-01,46177000000.00
2006-09-01,45872000000.00
2006-10-01,47504000000.00
2006-11-01,47270000000.00
2006-12-01,46083000000.00
2007-01-01,44520000000.00
2007-02-01,44864000000.00
2007-03-01,47801000000.00
2007-04-01,45457000000.00
2007-05-01,49010000000.00
2007-06-01,49416000000.00
2007-07-01,47511000000.00
2007-08-01,51739000000.00
2007-09-01,51524000000.00
2007-10-01,53542000000.00
2007-11-01,52883000000.00
2007-12-01,51459000000.00
2008-01-01,50355000000.00
2008-02-01,50833000000.00
2008-03-01,53528000000.00
2008-04-01,52440000000.00
2008-05-01,54443000000.00
2008-06-01,54832000000.00
2008-07-01,55058000000.00
2008-08-01,56706000000.00
2008-09-01,57255000000.00
2008-10-01,57806000000.00
2008-11-01,54936000000.00
2008-12-01,53186000000.00
2009-01-01,50773000000.00
2009-02-01,50202000000.00
2009-03-01,53435000000.00
2009-04-01,51312000000.00
2009-05-01,51474000000.00
2009-06-01,52792000000.00
2009-07-01,51137000000.00
2009-08-01,52724000000.00
2009-09-01,54134000000.00
2009-10-01,55423000000.00
2009-11-01,53988000000.00
2009-12-01,53056000000.00
2010-01-01,51357000000.00
2010-02-01,51915000000.00
2010-03-01,56094000000.00
2010-04-01,52197000000.00
2010-05-01,53303000000.00
2010-06-01,54328000000.00
2010-07-01,52605000000.00
2010-08-01,54647000000.00
2010-09-01,56405000000.00
2010-10-01,57800000000.00
2010-11-01,57486000000.00
2010-12-01,56181000000.00
2011-01-01,54557000000.00
2011-02-01,55720000000.00
2011-03-01,60143000000.00
2011-04-01,57851000000.00
2011-05-01,58729000000.00
2011-06-01,59548000000.00
2011-07-01,57640000000.00
2011-08-01,61814000000.00
2011-09-01,62331000000.00
2011-10-01,63888000000.00
2011-11-01,62814000000.00
2011-12-01,60860000000.00
2012-01-01,59001000000.00
2012-02-01,58998000000.00
2012-03-01,61514000000.00
2012-04-01,58775000000.00
2012-05-01,61325000000.00
2012-06-01,60371000000.00
2012-07-01,59361000000.00
2012-08-01,62581000000.00
2012-09-01,63219000000.00
2012-10-01,65761000000.00
2012-11-01,65212000000.00
2012-12-01,63155000000.00
2013-01-01,61641000000.00
2013-02-01,60476000000.00
2013-03-01,63555000000.00
2013-04-01,61567000000.00
2013-05-01,62734000000.00
2013-06-01,62576000000.00
2013-07-01,61942000000.00
2013-08-01,64721000000.00
2013-09-01,64893000000.00
2013-10-01,67611000000.00
2013-11-01,66433000000.00
2013-12-01,64699000000.00
2014-01-01,63296000000.00
2014-02-01,63593000000.00
2014-03-01,67558000000.00
2014-04-01,65822000000.00
2014-05-01,65833000000.00
2014-06-01,64970000000.00
2014-07-01,64197000000.00
2014-08-01,66930000000.00
2014-09-01,67447000000.00
2014-10-01,69715000000.00
2014-11-01,67383000000.00
2014-12-01,67087000000.00
2015-01-01,63546000000.00
2015-02-01,62341000000.00
2015-03-01,66207000000.00
2015-04-01,63202000000.00
2015-05-01,63462000000.00
2015-06-01,63960000000.00
2015-07-01,62122000000.00
2015-08-01,65220000000.00
2015-09-01,66585000000.00
2015-10-01,68101000000.00
2015-11-01,65585000000.00
2015-12-01,63802000000.00
2016-01-01,61353000000.00
2016-02-01,62765000000.00
2016-03-01,65007000000.00
2016-04-01,61398000000.00
2016-05-01,63087000000.00
2016-06-01,63145000000.00
2016-07-01,60783000000.00
2016-08-01,64711000000.00
2016-09-01,65256000000.00
2016-10-01,66194000000.00
2016-11-01,65600000000.00
2016-12-01,65488000000.00
2017-01-01,62987000000.00
2017-02-01,62576000000.00
2017-03-01,67004000000.00
2017-04-01,64347000000.00
2017-05-01,66727000000.00
2017-06-01,66911000000.00
2017-07-01,64611000000.00
2017-08-01,68573000000.00
2017-09-01,68732000000.00
2017-10-01,70081000000.00
2017-11-01,68694000000.00
2017-12-01,66217000000.00
2018-01-01,64514000000.00
2018-02-01,64683000000.00
2018-03-01,69116000000.00
2018-04-01,66082000000.00
