Date,S4243SM144NCEN
1998-12-01,5868000000.00
1999-01-01,6617000000.00
1999-02-01,7405000000.00
1999-03-01,9094000000.00
1999-04-01,7196000000.00
1999-05-01,6496000000.00
1999-06-01,7643000000.00
1999-07-01,7609000000.00
1999-08-01,8184000000.00
1999-09-01,8426000000.00
1999-10-01,8122000000.00
1999-11-01,7344000000.00
1999-12-01,6233000000.00
2000-01-01,6851000000.00
2000-02-01,8408000000.00
2000-03-01,9266000000.00
2000-04-01,7369000000.00
2000-05-01,7526000000.00
2000-06-01,8126000000.00
2000-07-01,7870000000.00
2000-08-01,9145000000.00
2000-09-01,8560000000.00
2000-10-01,8986000000.00
2000-11-01,7939000000.00
2000-12-01,6455000000.00
2001-01-01,7797000000.00
2001-02-01,8302000000.00
2001-03-01,8829000000.00
2001-04-01,7454000000.00
2001-05-01,8031000000.00
2001-06-01,7945000000.00
2001-07-01,8072000000.00
2001-08-01,9291000000.00
2001-09-01,8530000000.00
2001-10-01,9699000000.00
2001-11-01,8437000000.00
2001-12-01,6574000000.00
2002-01-01,7868000000.00
2002-02-01,8748000000.00
2002-03-01,9591000000.00
2002-04-01,8389000000.00
2002-05-01,8400000000.00
2002-06-01,8371000000.00
2002-07-01,9398000000.00
2002-08-01,10047000000.00
2002-09-01,9232000000.00
2002-10-01,10002000000.00
2002-11-01,8820000000.00
2002-12-01,6937000000.00
2003-01-01,8330000000.00
2003-02-01,8663000000.00
2003-03-01,9351000000.00
2003-04-01,8309000000.00
2003-05-01,7980000000.00
2003-06-01,8367000000.00
2003-07-01,9289000000.00
2003-08-01,9507000000.00
2003-09-01,9987000000.00
2003-10-01,10363000000.00
2003-11-01,8770000000.00
2003-12-01,8121000000.00
2004-01-01,8253000000.00
2004-02-01,9668000000.00
2004-03-01,10932000000.00
2004-04-01,8723000000.00
2004-05-01,8358000000.00
2004-06-01,9523000000.00
2004-07-01,9195000000.00
2004-08-01,10280000000.00
2004-09-01,10487000000.00
2004-10-01,10161000000.00
2004-11-01,9398000000.00
2004-12-01,8751000000.00
2005-01-01,8534000000.00
2005-02-01,9769000000.00
2005-03-01,11214000000.00
2005-04-01,9350000000.00
2005-05-01,9459000000.00
2005-06-01,10431000000.00
2005-07-01,10165000000.00
2005-08-01,11132000000.00
2005-09-01,10614000000.00
2005-10-01,11278000000.00
2005-11-01,10318000000.00
2005-12-01,8950000000.00
2006-01-01,9694000000.00
2006-02-01,10044000000.00
2006-03-01,11182000000.00
2006-04-01,9197000000.00
2006-05-01,9655000000.00
2006-06-01,10916000000.00
2006-07-01,10568000000.00
2006-08-01,12333000000.00
2006-09-01,11532000000.00
2006-10-01,12770000000.00
2006-11-01,11408000000.00
2006-12-01,9152000000.00
2007-01-01,10492000000.00
2007-02-01,11429000000.00
2007-03-01,11779000000.00
2007-04-01,10181000000.00
2007-05-01,11013000000.00
2007-06-01,11873000000.00
2007-07-01,12031000000.00
2007-08-01,13758000000.00
2007-09-01,12255000000.00
2007-10-01,13375000000.00
2007-11-01,12111000000.00
2007-12-01,9377000000.00
2008-01-01,11208000000.00
2008-02-01,11452000000.00
2008-03-01,11286000000.00
2008-04-01,11106000000.00
2008-05-01,11308000000.00
2008-06-01,10966000000.00
2008-07-01,13066000000.00
2008-08-01,12944000000.00
2008-09-01,12846000000.00
2008-10-01,12929000000.00
2008-11-01,10182000000.00
2008-12-01,8770000000.00
2009-01-01,9374000000.00
2009-02-01,10494000000.00
2009-03-01,11105000000.00
2009-04-01,10053000000.00
2009-05-01,9408000000.00
2009-06-01,10075000000.00
2009-07-01,11131000000.00
2009-08-01,11427000000.00
2009-09-01,11506000000.00
2009-10-01,12123000000.00
2009-11-01,10207000000.00
2009-12-01,9444000000.00
2010-01-01,9366000000.00
2010-02-01,10687000000.00
2010-03-01,11626000000.00
2010-04-01,10928000000.00
2010-05-01,10421000000.00
2010-06-01,11376000000.00
2010-07-01,11957000000.00
2010-08-01,13005000000.00
2010-09-01,12556000000.00
2010-10-01,12980000000.00
2010-11-01,12194000000.00
2010-12-01,9863000000.00
2011-01-01,10323000000.00
2011-02-01,11157000000.00
2011-03-01,12561000000.00
2011-04-01,11177000000.00
2011-05-01,11594000000.00
2011-06-01,11794000000.00
2011-07-01,11939000000.00
2011-08-01,14019000000.00
2011-09-01,12791000000.00
2011-10-01,13549000000.00
2011-11-01,12147000000.00
2011-12-01,10266000000.00
2012-01-01,10792000000.00
2012-02-01,11935000000.00
2012-03-01,12046000000.00
2012-04-01,11525000000.00
2012-05-01,12142000000.00
2012-06-01,12378000000.00
2012-07-01,13129000000.00
2012-08-01,14371000000.00
2012-09-01,12868000000.00
2012-10-01,14272000000.00
2012-11-01,13020000000.00
2012-12-01,10445000000.00
2013-01-01,12118000000.00
2013-02-01,12808000000.00
2013-03-01,12363000000.00
2013-04-01,11614000000.00
2013-05-01,12465000000.00
2013-06-01,12227000000.00
2013-07-01,13902000000.00
2013-08-01,14233000000.00
2013-09-01,13799000000.00
2013-10-01,15462000000.00
2013-11-01,13659000000.00
2013-12-01,11508000000.00
2014-01-01,11928000000.00
2014-02-01,12654000000.00
2014-03-01,13075000000.00
2014-04-01,12509000000.00
2014-05-01,12740000000.00
2014-06-01,12779000000.00
2014-07-01,14114000000.00
2014-08-01,14853000000.00
2014-09-01,15411000000.00
2014-10-01,16430000000.00
2014-11-01,14013000000.00
2014-12-01,11894000000.00
2015-01-01,11778000000.00
2015-02-01,12562000000.00
2015-03-01,13770000000.00
2015-04-01,12705000000.00
2015-05-01,12144000000.00
2015-06-01,13149000000.00
2015-07-01,14537000000.00
2015-08-01,15043000000.00
2015-09-01,16028000000.00
2015-10-01,17051000000.00
2015-11-01,14722000000.00
2015-12-01,11988000000.00
2016-01-01,11611000000.00
2016-02-01,13426000000.00
2016-03-01,13411000000.00
2016-04-01,11622000000.00
2016-05-01,12492000000.00
2016-06-01,12957000000.00
2016-07-01,13047000000.00
2016-08-01,15765000000.00
2016-09-01,15431000000.00
2016-10-01,15600000000.00
2016-11-01,13974000000.00
2016-12-01,11310000000.00
2017-01-01,11369000000.00
2017-02-01,11886000000.00
2017-03-01,12442000000.00
2017-04-01,10093000000.00
2017-05-01,11843000000.00
2017-06-01,11753000000.00
2017-07-01,12349000000.00
2017-08-01,14986000000.00
2017-09-01,14215000000.00
2017-10-01,15959000000.00
2017-11-01,14399000000.00
2017-12-01,11019000000.00
2018-01-01,11024000000.00
2018-02-01,12213000000.00
2018-03-01,12803000000.00
2018-04-01,10582000000.00
