Date,U15SVS
2008-03-01,1650000000.00
2008-04-01,1574000000.00
2008-05-01,1592000000.00
2008-06-01,1579000000.00
2008-07-01,1619000000.00
2008-08-01,1680000000.00
2008-09-01,1661000000.00
2008-10-01,1613000000.00
2008-11-01,1547000000.00
2008-12-01,1225000000.00
2009-01-01,1125000000.00
2009-02-01,1266000000.00
2009-03-01,1184000000.00
2009-04-01,1069000000.00
2009-05-01,1079000000.00
2009-06-01,1099000000.00
2009-07-01,1136000000.00
2009-08-01,1134000000.00
2009-09-01,1118000000.00
2009-10-01,1281000000.00
2009-11-01,1235000000.00
2009-12-01,1038000000.00
2010-01-01,953000000.00
2010-02-01,1077000000.00
2010-03-01,1096000000.00
2010-04-01,1015000000.00
2010-05-01,1056000000.00
2010-06-01,1083000000.00
2010-07-01,1093000000.00
2010-08-01,1204000000.00
2010-09-01,1125000000.00
2010-10-01,1226000000.00
2010-11-01,1203000000.00
2010-12-01,1021000000.00
2011-01-01,933000000.00
2011-02-01,1015000000.00
2011-03-01,1030000000.00
2011-04-01,958000000.00
2011-05-01,956000000.00
2011-06-01,1003000000.00
2011-07-01,977000000.00
2011-08-01,1146000000.00
2011-09-01,1125000000.00
2011-10-01,1184000000.00
2011-11-01,1212000000.00
2011-12-01,984000000.00
2012-01-01,943000000.00
2012-02-01,1016000000.00
2012-03-01,979000000.00
2012-04-01,911000000.00
2012-05-01,902000000.00
2012-06-01,944000000.00
2012-07-01,1022000000.00
2012-08-01,1157000000.00
2012-09-01,1059000000.00
2012-10-01,1243000000.00
2012-11-01,1169000000.00
2012-12-01,920000000.00
2013-01-01,942000000.00
2013-02-01,992000000.00
2013-03-01,947000000.00
2013-04-01,942000000.00
2013-05-01,933000000.00
2013-06-01,937000000.00
2013-07-01,1014000000.00
2013-08-01,1113000000.00
2013-09-01,1074000000.00
2013-10-01,1178000000.00
2013-11-01,1097000000.00
2013-12-01,884000000.00
2014-01-01,844000000.00
2014-02-01,906000000.00
2014-03-01,883000000.00
2014-04-01,838000000.00
2014-05-01,878000000.00
2014-06-01,919000000.00
2014-07-01,981000000.00
2014-08-01,978000000.00
2014-09-01,1037000000.00
2014-10-01,1160000000.00
2014-11-01,1109000000.00
2014-12-01,933000000.00
2015-01-01,862000000.00
2015-02-01,889000000.00
2015-03-01,866000000.00
2015-04-01,796000000.00
2015-05-01,817000000.00
2015-06-01,849000000.00
2015-07-01,936000000.00
2015-08-01,1018000000.00
2015-09-01,966000000.00
2015-10-01,1074000000.00
2015-11-01,1056000000.00
2015-12-01,845000000.00
2016-01-01,771000000.00
2016-02-01,855000000.00
2016-03-01,828000000.00
2016-04-01,793000000.00
2016-05-01,830000000.00
2016-06-01,824000000.00
2016-07-01,890000000.00
2016-08-01,993000000.00
2016-09-01,924000000.00
2016-10-01,978000000.00
2016-11-01,983000000.00
2016-12-01,844000000.00
2017-01-01,823000000.00
2017-02-01,850000000.00
2017-03-01,814000000.00
2017-04-01,777000000.00
2017-05-01,868000000.00
2017-06-01,863000000.00
2017-07-01,937000000.00
2017-08-01,1003000000.00
2017-09-01,929000000.00
2017-10-01,1027000000.00
2017-11-01,1047000000.00
2017-12-01,873000000.00
2018-01-01,879000000.00
2018-02-01,891000000.00
2018-03-01,886000000.00
2018-04-01,836000000.00
