Date,U16SVS
1999-11-01,840000000.00
1999-12-01,945000000.00
2000-01-01,675000000.00
2000-02-01,775000000.00
2000-03-01,816000000.00
2000-04-01,765000000.00
2000-05-01,762000000.00
2000-06-01,795000000.00
2000-07-01,776000000.00
2000-08-01,829000000.00
2000-09-01,800000000.00
2000-10-01,855000000.00
2000-11-01,830000000.00
2000-12-01,969000000.00
2001-01-01,721000000.00
2001-02-01,849000000.00
2001-03-01,867000000.00
2001-04-01,744000000.00
2001-05-01,777000000.00
2001-06-01,769000000.00
2001-07-01,635000000.00
2001-08-01,708000000.00
2001-09-01,683000000.00
2001-10-01,708000000.00
2001-11-01,674000000.00
2001-12-01,699000000.00
2002-01-01,479000000.00
2002-02-01,568000000.00
2002-03-01,503000000.00
2002-04-01,458000000.00
2002-05-01,465000000.00
2002-06-01,491000000.00
2002-07-01,445000000.00
2002-08-01,496000000.00
2002-09-01,493000000.00
2002-10-01,477000000.00
2002-11-01,527000000.00
2002-12-01,504000000.00
2003-01-01,431000000.00
2003-02-01,509000000.00
2003-03-01,485000000.00
2003-04-01,451000000.00
2003-05-01,448000000.00
2003-06-01,484000000.00
2003-07-01,472000000.00
2003-08-01,536000000.00
2003-09-01,472000000.00
2003-10-01,497000000.00
2003-11-01,520000000.00
2003-12-01,502000000.00
2004-01-01,401000000.00
2004-02-01,501000000.00
2004-03-01,478000000.00
2004-04-01,443000000.00
2004-05-01,448000000.00
2004-06-01,523000000.00
2004-07-01,479000000.00
2004-08-01,553000000.00
2004-09-01,512000000.00
2004-10-01,505000000.00
2004-11-01,526000000.00
2004-12-01,443000000.00
2005-01-01,484000000.00
2005-02-01,553000000.00
2005-03-01,527000000.00
2005-04-01,499000000.00
2005-05-01,536000000.00
2005-06-01,555000000.00
2005-07-01,489000000.00
2005-08-01,562000000.00
2005-09-01,505000000.00
2005-10-01,472000000.00
2005-11-01,512000000.00
2005-12-01,487000000.00
2006-01-01,415000000.00
2006-02-01,540000000.00
2006-03-01,558000000.00
2006-04-01,463000000.00
2006-05-01,454000000.00
2006-06-01,527000000.00
2006-07-01,485000000.00
2006-08-01,535000000.00
2006-09-01,529000000.00
2006-10-01,522000000.00
2006-11-01,447000000.00
2006-12-01,466000000.00
2007-01-01,403000000.00
2007-02-01,515000000.00
2007-03-01,511000000.00
2007-04-01,423000000.00
2007-05-01,409000000.00
2007-06-01,463000000.00
2007-07-01,422000000.00
2007-08-01,491000000.00
2007-09-01,504000000.00
2007-10-01,464000000.00
2007-11-01,420000000.00
2007-12-01,431000000.00
2008-01-01,355000000.00
2008-02-01,476000000.00
2008-03-01,479000000.00
2008-04-01,445000000.00
2008-05-01,409000000.00
2008-06-01,440000000.00
2008-07-01,416000000.00
2008-08-01,484000000.00
2008-09-01,516000000.00
2008-10-01,432000000.00
2008-11-01,366000000.00
2008-12-01,360000000.00
2009-01-01,304000000.00
2009-02-01,377000000.00
2009-03-01,376000000.00
2009-04-01,329000000.00
2009-05-01,312000000.00
2009-06-01,378000000.00
2009-07-01,349000000.00
2009-08-01,369000000.00
2009-09-01,410000000.00
2009-10-01,366000000.00
2009-11-01,342000000.00
2009-12-01,343000000.00
2010-01-01,311000000.00
2010-02-01,407000000.00
2010-03-01,388000000.00
2010-04-01,365000000.00
2010-05-01,360000000.00
2010-06-01,427000000.00
2010-07-01,395000000.00
2010-08-01,433000000.00
2010-09-01,468000000.00
2010-10-01,442000000.00
2010-11-01,415000000.00
2010-12-01,433000000.00
2011-01-01,366000000.00
2011-02-01,481000000.00
2011-03-01,489000000.00
2011-04-01,455000000.00
2011-05-01,458000000.00
2011-06-01,508000000.00
2011-07-01,470000000.00
2011-08-01,493000000.00
2011-09-01,512000000.00
2011-10-01,456000000.00
2011-11-01,420000000.00
2011-12-01,412000000.00
2012-01-01,362000000.00
2012-02-01,449000000.00
2012-03-01,454000000.00
2012-04-01,419000000.00
2012-05-01,437000000.00
2012-06-01,443000000.00
2012-07-01,401000000.00
2012-08-01,418000000.00
2012-09-01,422000000.00
2012-10-01,423000000.00
2012-11-01,364000000.00
2012-12-01,394000000.00
2013-01-01,388000000.00
2013-02-01,442000000.00
2013-03-01,440000000.00
2013-04-01,419000000.00
2013-05-01,433000000.00
2013-06-01,444000000.00
2013-07-01,420000000.00
2013-08-01,425000000.00
2013-09-01,427000000.00
2013-10-01,442000000.00
2013-11-01,404000000.00
2013-12-01,420000000.00
2014-01-01,384000000.00
2014-02-01,433000000.00
2014-03-01,434000000.00
2014-04-01,434000000.00
2014-05-01,416000000.00
2014-06-01,459000000.00
2014-07-01,418000000.00
2014-08-01,438000000.00
2014-09-01,419000000.00
2014-10-01,457000000.00
2014-11-01,423000000.00
2014-12-01,417000000.00
2015-01-01,391000000.00
2015-02-01,423000000.00
2015-03-01,459000000.00
2015-04-01,446000000.00
2015-05-01,421000000.00
2015-06-01,438000000.00
2015-07-01,411000000.00
2015-08-01,402000000.00
2015-09-01,428000000.00
2015-10-01,420000000.00
2015-11-01,372000000.00
2015-12-01,380000000.00
2016-01-01,383000000.00
2016-02-01,406000000.00
2016-03-01,419000000.00
2016-04-01,408000000.00
2016-05-01,411000000.00
2016-06-01,431000000.00
2016-07-01,395000000.00
2016-08-01,416000000.00
2016-09-01,406000000.00
2016-10-01,421000000.00
2016-11-01,404000000.00
2016-12-01,419000000.00
2017-01-01,401000000.00
2017-02-01,421000000.00
2017-03-01,432000000.00
2017-04-01,421000000.00
2017-05-01,418000000.00
2017-06-01,431000000.00
2017-07-01,398000000.00
2017-08-01,410000000.00
2017-09-01,406000000.00
2017-10-01,440000000.00
2017-11-01,387000000.00
2017-12-01,392000000.00
2018-01-01,358000000.00
2018-02-01,399000000.00
2018-03-01,429000000.00
2018-04-01,446000000.00
