Date,S4231SM144NCEN
1999-09-01,17749000000.00
1999-10-01,18904000000.00
1999-11-01,18513000000.00
1999-12-01,19308000000.00
2000-01-01,15949000000.00
2000-02-01,17487000000.00
2000-03-01,20059000000.00
2000-04-01,18550000000.00
2000-05-01,19087000000.00
2000-06-01,19487000000.00
2000-07-01,17633000000.00
2000-08-01,19333000000.00
2000-09-01,17881000000.00
2000-10-01,19311000000.00
2000-11-01,18850000000.00
2000-12-01,18616000000.00
2001-01-01,17534000000.00
2001-02-01,17089000000.00
2001-03-01,20648000000.00
2001-04-01,19844000000.00
2001-05-01,20632000000.00
2001-06-01,20152000000.00
2001-07-01,19709000000.00
2001-08-01,20744000000.00
2001-09-01,17850000000.00
2001-10-01,21132000000.00
2001-11-01,20274000000.00
2001-12-01,19294000000.00
2002-01-01,18516000000.00
2002-02-01,18547000000.00
2002-03-01,21428000000.00
2002-04-01,21896000000.00
2002-05-01,21466000000.00
2002-06-01,20959000000.00
2002-07-01,21426000000.00
2002-08-01,22348000000.00
2002-09-01,20253000000.00
2002-10-01,22068000000.00
2002-11-01,21397000000.00
2002-12-01,21643000000.00
2003-01-01,19733000000.00
2003-02-01,18470000000.00
2003-03-01,22335000000.00
2003-04-01,22505000000.00
2003-05-01,21413000000.00
2003-06-01,22082000000.00
2003-07-01,22048000000.00
2003-08-01,21312000000.00
2003-09-01,21208000000.00
2003-10-01,23128000000.00
2003-11-01,21775000000.00
2003-12-01,24258000000.00
2004-01-01,19374000000.00
2004-02-01,21195000000.00
2004-03-01,25943000000.00
2004-04-01,25173000000.00
2004-05-01,23002000000.00
2004-06-01,25477000000.00
2004-07-01,23077000000.00
2004-08-01,23876000000.00
2004-09-01,23134000000.00
2004-10-01,24482000000.00
2004-11-01,23865000000.00
2004-12-01,25237000000.00
2005-01-01,20879000000.00
2005-02-01,22335000000.00
2005-03-01,27263000000.00
2005-04-01,24651000000.00
2005-05-01,24776000000.00
2005-06-01,26194000000.00
2005-07-01,24688000000.00
2005-08-01,27746000000.00
2005-09-01,25151000000.00
2005-10-01,26339000000.00
2005-11-01,26540000000.00
2005-12-01,27206000000.00
2006-01-01,24637000000.00
2006-02-01,25392000000.00
2006-03-01,29987000000.00
2006-04-01,26631000000.00
2006-05-01,28960000000.00
2006-06-01,29107000000.00
2006-07-01,26245000000.00
2006-08-01,29115000000.00
2006-09-01,26053000000.00
2006-10-01,29578000000.00
2006-11-01,29342000000.00
2006-12-01,30706000000.00
2007-01-01,26723000000.00
2007-02-01,26151000000.00
2007-03-01,31143000000.00
2007-04-01,29568000000.00
2007-05-01,28406000000.00
2007-06-01,28032000000.00
2007-07-01,27246000000.00
2007-08-01,29661000000.00
2007-09-01,27121000000.00
2007-10-01,30777000000.00
2007-11-01,29032000000.00
2007-12-01,27367000000.00
2008-01-01,26427000000.00
2008-02-01,26087000000.00
2008-03-01,29999000000.00
2008-04-01,29137000000.00
2008-05-01,27941000000.00
2008-06-01,26691000000.00
2008-07-01,26197000000.00
2008-08-01,25084000000.00
2008-09-01,25017000000.00
2008-10-01,25972000000.00
2008-11-01,21256000000.00
2008-12-01,21340000000.00
2009-01-01,17380000000.00
2009-02-01,18106000000.00
2009-03-01,21631000000.00
2009-04-01,19341000000.00
2009-05-01,19105000000.00
2009-06-01,22216000000.00
2009-07-01,21600000000.00
2009-08-01,22666000000.00
2009-09-01,22108000000.00
2009-10-01,24262000000.00
2009-11-01,23364000000.00
2009-12-01,25084000000.00
2010-01-01,21370000000.00
2010-02-01,22814000000.00
2010-03-01,27269000000.00
2010-04-01,25525000000.00
2010-05-01,24008000000.00
2010-06-01,26383000000.00
2010-07-01,25110000000.00
2010-08-01,26846000000.00
2010-09-01,24985000000.00
2010-10-01,26344000000.00
2010-11-01,25293000000.00
2010-12-01,27051000000.00
2011-01-01,24237000000.00
2011-02-01,24955000000.00
2011-03-01,30252000000.00
2011-04-01,27220000000.00
2011-05-01,24411000000.00
2011-06-01,26851000000.00
2011-07-01,26842000000.00
2011-08-01,30688000000.00
2011-09-01,28487000000.00
2011-10-01,30995000000.00
2011-11-01,30419000000.00
2011-12-01,32456000000.00
2012-01-01,29888000000.00
2012-02-01,31214000000.00
2012-03-01,34610000000.00
2012-04-01,32248000000.00
2012-05-01,33120000000.00
2012-06-01,32923000000.00
2012-07-01,32458000000.00
2012-08-01,35805000000.00
2012-09-01,31188000000.00
2012-10-01,34675000000.00
2012-11-01,32887000000.00
2012-12-01,32564000000.00
2013-01-01,30778000000.00
2013-02-01,30012000000.00
2013-03-01,34983000000.00
2013-04-01,33848000000.00
2013-05-01,34454000000.00
2013-06-01,33318000000.00
2013-07-01,32678000000.00
2013-08-01,33276000000.00
2013-09-01,33695000000.00
2013-10-01,35840000000.00
2013-11-01,33459000000.00
2013-12-01,35264000000.00
2014-01-01,30947000000.00
2014-02-01,30480000000.00
2014-03-01,35028000000.00
2014-04-01,35102000000.00
2014-05-01,34432000000.00
2014-06-01,36071000000.00
2014-07-01,35278000000.00
2014-08-01,35383000000.00
2014-09-01,34622000000.00
2014-10-01,37172000000.00
2014-11-01,33411000000.00
2014-12-01,37048000000.00
2015-01-01,32538000000.00
2015-02-01,31793000000.00
2015-03-01,38081000000.00
2015-04-01,37175000000.00
2015-05-01,36416000000.00
2015-06-01,37331000000.00
2015-07-01,36716000000.00
2015-08-01,35626000000.00
2015-09-01,35891000000.00
2015-10-01,36230000000.00
2015-11-01,34347000000.00
2015-12-01,38039000000.00
2016-01-01,31597000000.00
2016-02-01,33090000000.00
2016-03-01,38469000000.00
2016-04-01,35685000000.00
2016-05-01,35470000000.00
2016-06-01,35567000000.00
2016-07-01,32894000000.00
2016-08-01,36654000000.00
2016-09-01,35107000000.00
2016-10-01,35773000000.00
2016-11-01,35968000000.00
2016-12-01,39303000000.00
2017-01-01,36349000000.00
2017-02-01,33836000000.00
2017-03-01,41086000000.00
2017-04-01,37278000000.00
2017-05-01,39055000000.00
2017-06-01,39277000000.00
2017-07-01,35434000000.00
2017-08-01,41315000000.00
2017-09-01,38057000000.00
2017-10-01,42568000000.00
2017-11-01,40624000000.00
2017-12-01,41574000000.00
2018-01-01,38236000000.00
2018-02-01,37315000000.00
2018-03-01,42921000000.00
2018-04-01,40773000000.00
