Date,U36SVS
1999-07-01,37919000000.00
1999-08-01,59420000000.00
1999-09-01,59598000000.00
1999-10-01,59157000000.00
1999-11-01,56478000000.00
1999-12-01,54587000000.00
2000-01-01,51529000000.00
2000-02-01,56225000000.00
2000-03-01,60693000000.00
2000-04-01,54156000000.00
2000-05-01,58074000000.00
2000-06-01,61850000000.00
2000-07-01,35567000000.00
2000-08-01,52994000000.00
2000-09-01,57256000000.00
2000-10-01,53736000000.00
2000-11-01,50512000000.00
2000-12-01,47269000000.00
2001-01-01,42072000000.00
2001-02-01,50252000000.00
2001-03-01,57172000000.00
2001-04-01,47660000000.00
2001-05-01,55686000000.00
2001-06-01,56544000000.00
2001-07-01,35606000000.00
2001-08-01,53777000000.00
2001-09-01,50637000000.00
2001-10-01,52143000000.00
2001-11-01,51770000000.00
2001-12-01,49176000000.00
2002-01-01,46919000000.00
2002-02-01,51086000000.00
2002-03-01,56023000000.00
2002-04-01,54832000000.00
2002-05-01,58228000000.00
2002-06-01,56338000000.00
2002-07-01,39373000000.00
2002-08-01,56833000000.00
2002-09-01,56663000000.00
2002-10-01,59618000000.00
2002-11-01,53401000000.00
2002-12-01,47397000000.00
2003-01-01,49643000000.00
2003-02-01,54811000000.00
2003-03-01,60233000000.00
2003-04-01,52631000000.00
2003-05-01,56439000000.00
2003-06-01,58814000000.00
2003-07-01,40821000000.00
2003-08-01,53532000000.00
2003-09-01,60617000000.00
2003-10-01,61260000000.00
2003-11-01,54169000000.00
2003-12-01,52901000000.00
2004-01-01,48297000000.00
2004-02-01,58038000000.00
2004-03-01,66266000000.00
2004-04-01,55108000000.00
2004-05-01,55741000000.00
2004-06-01,60214000000.00
2004-07-01,38039000000.00
2004-08-01,56076000000.00
2004-09-01,59123000000.00
2004-10-01,57075000000.00
2004-11-01,53545000000.00
2004-12-01,54478000000.00
2005-01-01,48882000000.00
2005-02-01,55051000000.00
2005-03-01,61398000000.00
2005-04-01,57080000000.00
2005-05-01,59032000000.00
2005-06-01,63532000000.00
2005-07-01,40791000000.00
2005-08-01,61057000000.00
2005-09-01,63427000000.00
2005-10-01,61628000000.00
2005-11-01,57925000000.00
2005-12-01,60940000000.00
2006-01-01,50229000000.00
2006-02-01,57154000000.00
2006-03-01,68490000000.00
2006-04-01,53655000000.00
2006-05-01,62697000000.00
2006-06-01,65494000000.00
2006-07-01,39989000000.00
2006-08-01,62009000000.00
2006-09-01,60032000000.00
2006-10-01,60154000000.00
2006-11-01,58866000000.00
2006-12-01,60265000000.00
2007-01-01,51985000000.00
2007-02-01,58246000000.00
2007-03-01,69196000000.00
2007-04-01,58448000000.00
2007-05-01,65965000000.00
2007-06-01,68447000000.00
2007-07-01,49089000000.00
2007-08-01,70042000000.00
2007-09-01,64506000000.00
2007-10-01,66456000000.00
2007-11-01,63270000000.00
2007-12-01,60299000000.00
2008-01-01,55313000000.00
2008-02-01,62625000000.00
2008-03-01,63742000000.00
2008-04-01,58645000000.00
2008-05-01,59509000000.00
2008-06-01,63980000000.00
2008-07-01,45966000000.00
2008-08-01,55487000000.00
2008-09-01,58075000000.00
2008-10-01,54002000000.00
2008-11-01,45930000000.00
2008-12-01,49294000000.00
2009-01-01,37447000000.00
2009-02-01,42148000000.00
2009-03-01,49517000000.00
2009-04-01,42369000000.00
2009-05-01,41377000000.00
2009-06-01,45248000000.00
2009-07-01,35186000000.00
2009-08-01,44929000000.00
2009-09-01,51857000000.00
2009-10-01,48372000000.00
2009-11-01,47419000000.00
2009-12-01,53383000000.00
2010-01-01,44315000000.00
2010-02-01,45867000000.00
2010-03-01,55519000000.00
2010-04-01,49749000000.00
2010-05-01,49906000000.00
2010-06-01,58029000000.00
2010-07-01,46410000000.00
2010-08-01,57117000000.00
2010-09-01,61037000000.00
2010-10-01,57141000000.00
2010-11-01,52670000000.00
2010-12-01,58104000000.00
2011-01-01,47425000000.00
2011-02-01,53750000000.00
2011-03-01,67182000000.00
2011-04-01,54102000000.00
2011-05-01,55683000000.00
2011-06-01,62156000000.00
2011-07-01,48023000000.00
2011-08-01,60886000000.00
2011-09-01,61731000000.00
2011-10-01,60976000000.00
2011-11-01,57745000000.00
2011-12-01,60701000000.00
2012-01-01,54554000000.00
2012-02-01,61692000000.00
2012-03-01,70807000000.00
2012-04-01,62585000000.00
2012-05-01,68540000000.00
2012-06-01,72064000000.00
2012-07-01,54205000000.00
2012-08-01,69172000000.00
2012-09-01,68643000000.00
2012-10-01,68892000000.00
2012-11-01,67196000000.00
2012-12-01,67336000000.00
2013-01-01,57760000000.00
2013-02-01,64395000000.00
2013-03-01,75744000000.00
2013-04-01,67233000000.00
2013-05-01,73229000000.00
2013-06-01,75390000000.00
2013-07-01,57787000000.00
2013-08-01,73702000000.00
2013-09-01,75049000000.00
2013-10-01,76803000000.00
2013-11-01,73333000000.00
2013-12-01,70586000000.00
2014-01-01,62434000000.00
2014-02-01,70683000000.00
2014-03-01,81437000000.00
2014-04-01,72852000000.00
2014-05-01,76141000000.00
2014-06-01,81370000000.00
2014-07-01,69358000000.00
2014-08-01,78241000000.00
2014-09-01,81884000000.00
2014-10-01,83605000000.00
2014-11-01,72883000000.00
2014-12-01,81289000000.00
2015-01-01,65806000000.00
2015-02-01,71692000000.00
2015-03-01,89695000000.00
2015-04-01,78815000000.00
2015-05-01,78206000000.00
2015-06-01,87049000000.00
2015-07-01,71012000000.00
2015-08-01,81767000000.00
2015-09-01,87314000000.00
2015-10-01,82615000000.00
2015-11-01,78381000000.00
2015-12-01,76991000000.00
2016-01-01,67593000000.00
2016-02-01,79369000000.00
2016-03-01,89721000000.00
2016-04-01,76929000000.00
2016-05-01,78261000000.00
2016-06-01,86804000000.00
2016-07-01,65785000000.00
2016-08-01,82164000000.00
2016-09-01,86878000000.00
2016-10-01,79002000000.00
2016-11-01,76701000000.00
2016-12-01,80068000000.00
2017-01-01,67833000000.00
2017-02-01,75310000000.00
2017-03-01,91263000000.00
2017-04-01,74178000000.00
2017-05-01,82859000000.00
2017-06-01,88528000000.00
2017-07-01,65702000000.00
2017-08-01,84592000000.00
2017-09-01,85168000000.00
2017-10-01,82025000000.00
2017-11-01,81528000000.00
2017-12-01,79520000000.00
2018-01-01,72218000000.00
2018-02-01,79111000000.00
2018-03-01,95028000000.00
2018-04-01,80977000000.00
2018-05-01,84937000000.00
