Date,U31SVS
2005-04-01,17425000000.00
2005-05-01,17135000000.00
2005-06-01,17195000000.00
2005-07-01,14753000000.00
2005-08-01,17266000000.00
2005-09-01,17483000000.00
2005-10-01,17685000000.00
2005-11-01,16713000000.00
2005-12-01,15720000000.00
2006-01-01,18086000000.00
2006-02-01,17837000000.00
2006-03-01,20088000000.00
2006-04-01,18596000000.00
2006-05-01,20858000000.00
2006-06-01,21321000000.00
2006-07-01,18978000000.00
2006-08-01,21676000000.00
2006-09-01,20395000000.00
2006-10-01,20329000000.00
2006-11-01,18571000000.00
2006-12-01,17650000000.00
2007-01-01,20127000000.00
2007-02-01,19526000000.00
2007-03-01,21928000000.00
2007-04-01,21840000000.00
2007-05-01,23113000000.00
2007-06-01,22569000000.00
2007-07-01,20775000000.00
2007-08-01,22444000000.00
2007-09-01,21456000000.00
2007-10-01,23040000000.00
2007-11-01,20818000000.00
2007-12-01,19215000000.00
2008-01-01,22683000000.00
2008-02-01,23537000000.00
2008-03-01,24567000000.00
2008-04-01,26048000000.00
2008-05-01,26254000000.00
2008-06-01,27309000000.00
2008-07-01,26036000000.00
2008-08-01,26483000000.00
2008-09-01,25206000000.00
2008-10-01,22578000000.00
2008-11-01,17105000000.00
2008-12-01,14589000000.00
2009-01-01,14132000000.00
2009-02-01,13548000000.00
2009-03-01,13887000000.00
2009-04-01,12924000000.00
2009-05-01,12535000000.00
2009-06-01,13185000000.00
2009-07-01,13537000000.00
2009-08-01,14554000000.00
2009-09-01,15072000000.00
2009-10-01,15725000000.00
2009-11-01,14391000000.00
2009-12-01,14665000000.00
2010-01-01,16204000000.00
2010-02-01,16848000000.00
2010-03-01,20249000000.00
2010-04-01,19987000000.00
2010-05-01,20151000000.00
2010-06-01,20887000000.00
2010-07-01,18914000000.00
2010-08-01,20640000000.00
2010-09-01,20557000000.00
2010-10-01,19850000000.00
2010-11-01,18875000000.00
2010-12-01,18100000000.00
2011-01-01,20662000000.00
2011-02-01,20964000000.00
2011-03-01,24816000000.00
2011-04-01,23253000000.00
2011-05-01,24046000000.00
2011-06-01,24925000000.00
2011-07-01,22709000000.00
2011-08-01,24831000000.00
2011-09-01,23735000000.00
2011-10-01,23510000000.00
2011-11-01,22012000000.00
2011-12-01,21604000000.00
2012-01-01,23196000000.00
2012-02-01,23794000000.00
2012-03-01,24876000000.00
2012-04-01,23584000000.00
2012-05-01,24249000000.00
2012-06-01,22878000000.00
2012-07-01,21185000000.00
2012-08-01,22950000000.00
2012-09-01,21208000000.00
2012-10-01,21645000000.00
2012-11-01,20436000000.00
2012-12-01,19539000000.00
2013-01-01,21962000000.00
2013-02-01,21209000000.00
2013-03-01,22650000000.00
2013-04-01,22839000000.00
2013-05-01,22509000000.00
2013-06-01,22034000000.00
2013-07-01,21636000000.00
2013-08-01,22931000000.00
2013-09-01,22051000000.00
2013-10-01,22845000000.00
2013-11-01,20804000000.00
2013-12-01,19738000000.00
2014-01-01,21461000000.00
2014-02-01,20968000000.00
2014-03-01,22467000000.00
2014-04-01,22765000000.00
2014-05-01,22793000000.00
2014-06-01,22967000000.00
2014-07-01,22389000000.00
2014-08-01,23054000000.00
2014-09-01,23042000000.00
2014-10-01,23221000000.00
2014-11-01,20062000000.00
2014-12-01,20236000000.00
2015-01-01,20680000000.00
2015-02-01,19682000000.00
2015-03-01,21297000000.00
2015-04-01,20255000000.00
2015-05-01,19581000000.00
2015-06-01,20161000000.00
2015-07-01,18559000000.00
2015-08-01,19060000000.00
2015-09-01,18729000000.00
2015-10-01,18364000000.00
2015-11-01,16304000000.00
2015-12-01,15763000000.00
2016-01-01,16479000000.00
2016-02-01,16981000000.00
2016-03-01,17994000000.00
2016-04-01,17359000000.00
2016-05-01,17541000000.00
2016-06-01,18218000000.00
2016-07-01,16506000000.00
2016-08-01,18230000000.00
2016-09-01,17586000000.00
2016-10-01,17127000000.00
2016-11-01,16422000000.00
2016-12-01,16160000000.00
2017-01-01,17582000000.00
2017-02-01,17310000000.00
2017-03-01,19826000000.00
2017-04-01,18044000000.00
2017-05-01,19608000000.00
2017-06-01,19361000000.00
2017-07-01,17385000000.00
2017-08-01,19867000000.00
2017-09-01,18603000000.00
2017-10-01,19126000000.00
2017-11-01,18109000000.00
2017-12-01,17307000000.00
2018-01-01,19713000000.00
2018-02-01,19438000000.00
2018-03-01,22103000000.00
2018-04-01,21728000000.00
2018-05-01,22433000000.00
