Date,CAPUTLG334S
1990-10-01,78.15
1990-11-01,78.06
1990-12-01,78.45
1991-01-01,77.61
1991-02-01,77.86
1991-03-01,77.83
1991-04-01,77.81
1991-05-01,78.36
1991-06-01,78.31
1991-07-01,78.61
1991-08-01,78.85
1991-09-01,78.57
1991-10-01,78.19
1991-11-01,78.69
1991-12-01,79.01
1992-01-01,78.74
1992-02-01,79.03
1992-03-01,78.61
1992-04-01,79.03
1992-05-01,79.22
1992-06-01,79.05
1992-07-01,78.99
1992-08-01,78.51
1992-09-01,78.44
1992-10-01,79.22
1992-11-01,79.48
1992-12-01,78.78
1993-01-01,78.50
1993-02-01,78.23
1993-03-01,78.52
1993-04-01,78.75
1993-05-01,78.25
1993-06-01,77.93
1993-07-01,77.77
1993-08-01,77.59
1993-09-01,77.99
1993-10-01,78.13
1993-11-01,78.27
1993-12-01,78.30
1994-01-01,78.04
1994-02-01,77.24
1994-03-01,78.54
1994-04-01,79.47
1994-05-01,79.64
1994-06-01,79.23
1994-07-01,79.39
1994-08-01,80.06
1994-09-01,81.20
1994-10-01,82.45
1994-11-01,83.08
1994-12-01,83.51
1995-01-01,82.76
1995-02-01,81.97
1995-03-01,82.78
1995-04-01,82.87
1995-05-01,83.50
1995-06-01,83.66
1995-07-01,82.71
1995-08-01,83.42
1995-09-01,84.40
1995-10-01,84.39
1995-11-01,83.53
1995-12-01,83.38
1996-01-01,83.04
1996-02-01,83.98
1996-03-01,82.96
1996-04-01,81.65
1996-05-01,81.04
1996-06-01,80.81
1996-07-01,80.59
1996-08-01,80.53
1996-09-01,80.20
1996-10-01,80.35
1996-11-01,79.62
1996-12-01,79.37
1997-01-01,78.32
1997-02-01,79.68
1997-03-01,80.24
1997-04-01,80.65
1997-05-01,81.40
1997-06-01,81.62
1997-07-01,81.67
1997-08-01,82.19
1997-09-01,82.29
1997-10-01,81.94
1997-11-01,81.97
1997-12-01,81.20
1998-01-01,80.78
1998-02-01,79.43
1998-03-01,78.04
1998-04-01,77.14
1998-05-01,75.67
1998-06-01,75.17
1998-07-01,75.65
1998-08-01,76.17
1998-09-01,76.53
1998-10-01,77.01
1998-11-01,77.01
1998-12-01,77.45
1999-01-01,78.39
1999-02-01,79.49
1999-03-01,80.12
1999-04-01,81.16
1999-05-01,81.37
1999-06-01,81.51
1999-07-01,82.99
1999-08-01,81.69
1999-09-01,80.33
1999-10-01,80.79
1999-11-01,80.55
1999-12-01,80.96
2000-01-01,82.01
2000-02-01,82.78
2000-03-01,83.09
2000-04-01,84.12
2000-05-01,84.79
2000-06-01,84.69
2000-07-01,85.37
2000-08-01,84.31
2000-09-01,83.55
2000-10-01,82.57
2000-11-01,82.34
2000-12-01,81.70
2001-01-01,79.90
2001-02-01,77.48
2001-03-01,76.05
2001-04-01,73.91
2001-05-01,71.80
2001-06-01,69.77
2001-07-01,66.85
2001-08-01,65.32
2001-09-01,64.22
2001-10-01,63.09
2001-11-01,61.68
2001-12-01,62.18
2002-01-01,60.95
2002-02-01,61.21
2002-03-01,60.96
2002-04-01,60.61
2002-05-01,60.28
2002-06-01,60.63
2002-07-01,60.07
2002-08-01,60.35
2002-09-01,60.01
2002-10-01,59.41
2002-11-01,59.47
2002-12-01,59.47
2003-01-01,59.75
2003-02-01,60.70
2003-03-01,60.81
2003-04-01,60.73
2003-05-01,61.83
2003-06-01,62.87
2003-07-01,64.27
2003-08-01,65.33
2003-09-01,66.10
2003-10-01,67.20
2003-11-01,68.01
2003-12-01,68.22
2004-01-01,69.09
2004-02-01,69.87
2004-03-01,70.23
2004-04-01,70.25
2004-05-01,71.10
2004-06-01,71.09
2004-07-01,71.58
2004-08-01,71.85
2004-09-01,72.39
2004-10-01,72.56
2004-11-01,71.78
2004-12-01,72.48
2005-01-01,72.92
2005-02-01,73.40
2005-03-01,73.02
2005-04-01,73.24
2005-05-01,72.80
2005-06-01,72.02
2005-07-01,72.17
2005-08-01,72.71
2005-09-01,73.59
2005-10-01,74.49
2005-11-01,74.80
2005-12-01,74.80
2006-01-01,74.83
2006-02-01,75.29
2006-03-01,75.40
2006-04-01,76.05
2006-05-01,76.76
2006-06-01,78.06
2006-07-01,78.67
2006-08-01,79.40
2006-09-01,80.27
2006-10-01,80.14
2006-11-01,79.74
2006-12-01,79.81
2007-01-01,78.99
2007-02-01,78.85
2007-03-01,79.87
2007-04-01,80.64
2007-05-01,78.80
2007-06-01,76.49
2007-07-01,75.29
2007-08-01,74.50
2007-09-01,74.51
2007-10-01,74.88
2007-11-01,76.01
2007-12-01,76.45
2008-01-01,76.59
2008-02-01,77.76
2008-03-01,78.89
2008-04-01,79.33
2008-05-01,80.17
2008-06-01,80.88
2008-07-01,79.98
2008-08-01,79.78
2008-09-01,78.93
2008-10-01,77.04
2008-11-01,74.21
2008-12-01,71.44
2009-01-01,70.32
2009-02-01,70.73
2009-03-01,70.94
2009-04-01,70.94
2009-05-01,71.03
2009-06-01,70.48
2009-07-01,70.87
2009-08-01,70.89
2009-09-01,71.31
2009-10-01,71.22
2009-11-01,71.81
2009-12-01,71.47
2010-01-01,72.91
2010-02-01,74.33
2010-03-01,75.83
2010-04-01,76.77
2010-05-01,77.42
2010-06-01,77.07
2010-07-01,77.81
2010-08-01,77.86
2010-09-01,77.62
2010-10-01,77.49
2010-11-01,78.00
2010-12-01,78.82
2011-01-01,78.95
2011-02-01,78.69
2011-03-01,77.92
2011-04-01,77.01
2011-05-01,76.87
2011-06-01,75.81
2011-07-01,75.85
2011-08-01,76.05
2011-09-01,75.59
2011-10-01,74.70
2011-11-01,74.68
2011-12-01,75.09
2012-01-01,75.37
2012-02-01,75.77
2012-03-01,75.53
2012-04-01,76.29
2012-05-01,75.86
2012-06-01,76.78
2012-07-01,76.78
2012-08-01,75.91
2012-09-01,75.82
2012-10-01,75.78
2012-11-01,76.19
2012-12-01,76.40
2013-01-01,75.13
2013-02-01,74.79
2013-03-01,74.17
2013-04-01,74.12
2013-05-01,74.18
2013-06-01,73.74
2013-07-01,73.54
2013-08-01,73.87
2013-09-01,73.94
2013-10-01,73.79
2013-11-01,73.50
2013-12-01,72.99
2014-01-01,72.86
2014-02-01,73.18
2014-03-01,73.95
2014-04-01,73.83
2014-05-01,74.29
2014-06-01,74.20
2014-07-01,73.97
2014-08-01,74.13
2014-09-01,74.13
2014-10-01,74.14
2014-11-01,73.97
2014-12-01,73.82
2015-01-01,73.67
2015-02-01,73.34
2015-03-01,72.72
2015-04-01,72.45
2015-05-01,72.07
2015-06-01,72.36
2015-07-01,71.88
2015-08-01,71.85
2015-09-01,71.45
2015-10-01,70.83
2015-11-01,70.58
2015-12-01,70.86
2016-01-01,70.58
2016-02-01,70.55
2016-03-01,70.42
2016-04-01,70.17
2016-05-01,70.29
2016-06-01,69.72
2016-07-01,69.52
2016-08-01,69.83
2016-09-01,69.81
2016-10-01,70.44
2016-11-01,70.50
2016-12-01,70.39
2017-01-01,70.23
2017-02-01,69.59
2017-03-01,70.03
2017-04-01,71.01
2017-05-01,70.10
2017-06-01,69.90
2017-07-01,69.64
2017-08-01,69.77
2017-09-01,69.70
2017-10-01,70.40
2017-11-01,70.76
2017-12-01,70.63
2018-01-01,70.84
2018-02-01,71.01
2018-03-01,71.18
2018-04-01,71.96
2018-05-01,71.75
