Date,U34STI
2007-05-01,46939000000.00
2007-06-01,45054000000.00
2007-07-01,44548000000.00
2007-08-01,45238000000.00
2007-09-01,44798000000.00
2007-10-01,45773000000.00
2007-11-01,46373000000.00
2007-12-01,44451000000.00
2008-01-01,45459000000.00
2008-02-01,45913000000.00
2008-03-01,44423000000.00
2008-04-01,45389000000.00
2008-05-01,45675000000.00
2008-06-01,43930000000.00
2008-07-01,44959000000.00
2008-08-01,45558000000.00
2008-09-01,44043000000.00
2008-10-01,44788000000.00
2008-11-01,44842000000.00
2008-12-01,42958000000.00
2009-01-01,43406000000.00
2009-02-01,43759000000.00
2009-03-01,41389000000.00
2009-04-01,42290000000.00
2009-05-01,42296000000.00
2009-06-01,40203000000.00
2009-07-01,40548000000.00
2009-08-01,40793000000.00
2009-09-01,40175000000.00
2009-10-01,40821000000.00
2009-11-01,41276000000.00
2009-12-01,40195000000.00
2010-01-01,40450000000.00
2010-02-01,41050000000.00
2010-03-01,39589000000.00
2010-04-01,40391000000.00
2010-05-01,41234000000.00
2010-06-01,41334000000.00
2010-07-01,42126000000.00
2010-08-01,42854000000.00
2010-09-01,41933000000.00
2010-10-01,43303000000.00
2010-11-01,43642000000.00
2010-12-01,41918000000.00
2011-01-01,43150000000.00
2011-02-01,44224000000.00
2011-03-01,43777000000.00
2011-04-01,44870000000.00
2011-05-01,45669000000.00
2011-06-01,44839000000.00
2011-07-01,46055000000.00
2011-08-01,46489000000.00
2011-09-01,45055000000.00
2011-10-01,45865000000.00
2011-11-01,46005000000.00
2011-12-01,43880000000.00
2012-01-01,45129000000.00
2012-02-01,45199000000.00
2012-03-01,44775000000.00
2012-04-01,45449000000.00
2012-05-01,45369000000.00
2012-06-01,43723000000.00
2012-07-01,44908000000.00
2012-08-01,45151000000.00
2012-09-01,43940000000.00
2012-10-01,44530000000.00
2012-11-01,44735000000.00
2012-12-01,42537000000.00
2013-01-01,43647000000.00
2013-02-01,43423000000.00
2013-03-01,42120000000.00
2013-04-01,42949000000.00
2013-05-01,43387000000.00
2013-06-01,42606000000.00
2013-07-01,43319000000.00
2013-08-01,43116000000.00
2013-09-01,42205000000.00
2013-10-01,42385000000.00
2013-11-01,42564000000.00
2013-12-01,41075000000.00
2014-01-01,41694000000.00
2014-02-01,42110000000.00
2014-03-01,41057000000.00
2014-04-01,41404000000.00
2014-05-01,42445000000.00
2014-06-01,41170000000.00
2014-07-01,41875000000.00
2014-08-01,42247000000.00
2014-09-01,41015000000.00
2014-10-01,41760000000.00
2014-11-01,41508000000.00
2014-12-01,39825000000.00
2015-01-01,41182000000.00
2015-02-01,42227000000.00
2015-03-01,41460000000.00
2015-04-01,42623000000.00
2015-05-01,43078000000.00
2015-06-01,42593000000.00
2015-07-01,43482000000.00
2015-08-01,43513000000.00
2015-09-01,41980000000.00
2015-10-01,42615000000.00
2015-11-01,42593000000.00
2015-12-01,41106000000.00
2016-01-01,41883000000.00
2016-02-01,42400000000.00
2016-03-01,41731000000.00
2016-04-01,42464000000.00
2016-05-01,42672000000.00
2016-06-01,41539000000.00
2016-07-01,42269000000.00
2016-08-01,42471000000.00
2016-09-01,40910000000.00
2016-10-01,41405000000.00
2016-11-01,41321000000.00
2016-12-01,39444000000.00
2017-01-01,40863000000.00
2017-02-01,41725000000.00
2017-03-01,40918000000.00
2017-04-01,41831000000.00
2017-05-01,42467000000.00
2017-06-01,41799000000.00
2017-07-01,42703000000.00
2017-08-01,43139000000.00
2017-09-01,42117000000.00
2017-10-01,42974000000.00
2017-11-01,42939000000.00
2017-12-01,41369000000.00
2018-01-01,42428000000.00
2018-02-01,43694000000.00
2018-03-01,42643000000.00
2018-04-01,43619000000.00
2018-05-01,44010000000.00
