Date,S4244SM144NCEN
2004-03-01,35569000000.00
2004-04-01,33304000000.00
2004-05-01,33823000000.00
2004-06-01,33782000000.00
2004-07-01,33466000000.00
2004-08-01,34387000000.00
2004-09-01,33527000000.00
2004-10-01,33864000000.00
2004-11-01,34562000000.00
2004-12-01,35156000000.00
2005-01-01,32076000000.00
2005-02-01,31502000000.00
2005-03-01,36383000000.00
2005-04-01,34362000000.00
2005-05-01,36642000000.00
2005-06-01,36253000000.00
2005-07-01,34722000000.00
2005-08-01,37084000000.00
2005-09-01,35314000000.00
2005-10-01,35695000000.00
2005-11-01,36098000000.00
2005-12-01,36035000000.00
2006-01-01,34529000000.00
2006-02-01,32652000000.00
2006-03-01,37650000000.00
2006-04-01,35060000000.00
2006-05-01,37892000000.00
2006-06-01,36974000000.00
2006-07-01,35683000000.00
2006-08-01,38932000000.00
2006-09-01,36339000000.00
2006-10-01,37417000000.00
2006-11-01,36707000000.00
2006-12-01,36820000000.00
2007-01-01,37615000000.00
2007-02-01,35691000000.00
2007-03-01,41359000000.00
2007-04-01,39793000000.00
2007-05-01,42132000000.00
2007-06-01,40123000000.00
2007-07-01,39031000000.00
2007-08-01,40730000000.00
2007-09-01,38066000000.00
2007-10-01,41332000000.00
2007-11-01,39884000000.00
2007-12-01,40016000000.00
2008-01-01,40419000000.00
2008-02-01,38445000000.00
2008-03-01,41206000000.00
2008-04-01,41171000000.00
2008-05-01,42643000000.00
2008-06-01,40481000000.00
2008-07-01,40763000000.00
2008-08-01,40196000000.00
2008-09-01,40375000000.00
2008-10-01,41414000000.00
2008-11-01,38848000000.00
2008-12-01,41293000000.00
2009-01-01,39716000000.00
2009-02-01,37361000000.00
2009-03-01,41954000000.00
2009-04-01,40675000000.00
2009-05-01,40754000000.00
2009-06-01,40394000000.00
2009-07-01,39402000000.00
2009-08-01,38732000000.00
2009-09-01,38757000000.00
2009-10-01,39427000000.00
2009-11-01,37768000000.00
2009-12-01,39663000000.00
2010-01-01,37879000000.00
2010-02-01,36955000000.00
2010-03-01,43723000000.00
2010-04-01,41941000000.00
2010-05-01,42702000000.00
2010-06-01,42121000000.00
2010-07-01,41405000000.00
2010-08-01,42308000000.00
2010-09-01,41513000000.00
2010-10-01,40161000000.00
2010-11-01,39968000000.00
2010-12-01,40669000000.00
2011-01-01,38510000000.00
2011-02-01,38310000000.00
2011-03-01,45515000000.00
2011-04-01,42880000000.00
2011-05-01,44319000000.00
2011-06-01,44291000000.00
2011-07-01,42289000000.00
2011-08-01,45926000000.00
2011-09-01,44385000000.00
2011-10-01,43662000000.00
2011-11-01,43677000000.00
2011-12-01,45482000000.00
2012-01-01,43604000000.00
2012-02-01,44479000000.00
2012-03-01,48291000000.00
2012-04-01,45666000000.00
2012-05-01,48622000000.00
2012-06-01,46615000000.00
2012-07-01,46578000000.00
2012-08-01,48504000000.00
2012-09-01,44095000000.00
2012-10-01,47413000000.00
2012-11-01,46268000000.00
2012-12-01,46141000000.00
2013-01-01,46830000000.00
2013-02-01,43198000000.00
2013-03-01,48349000000.00
2013-04-01,47518000000.00
2013-05-01,52017000000.00
2013-06-01,47293000000.00
2013-07-01,48953000000.00
2013-08-01,49472000000.00
2013-09-01,47594000000.00
2013-10-01,50904000000.00
2013-11-01,47274000000.00
2013-12-01,47381000000.00
2014-01-01,46546000000.00
2014-02-01,44055000000.00
2014-03-01,51398000000.00
2014-04-01,51457000000.00
2014-05-01,53078000000.00
2014-06-01,50302000000.00
2014-07-01,53156000000.00
2014-08-01,51388000000.00
2014-09-01,52344000000.00
2014-10-01,54897000000.00
2014-11-01,49783000000.00
2014-12-01,53075000000.00
2015-01-01,49368000000.00
2015-02-01,47155000000.00
2015-03-01,53142000000.00
2015-04-01,52937000000.00
2015-05-01,53549000000.00
2015-06-01,52647000000.00
2015-07-01,54047000000.00
2015-08-01,53469000000.00
2015-09-01,54015000000.00
2015-10-01,54448000000.00
2015-11-01,51581000000.00
2015-12-01,52755000000.00
2016-01-01,49277000000.00
2016-02-01,49986000000.00
2016-03-01,54809000000.00
2016-04-01,51515000000.00
2016-05-01,54095000000.00
2016-06-01,53428000000.00
2016-07-01,50957000000.00
2016-08-01,55040000000.00
2016-09-01,53761000000.00
2016-10-01,52899000000.00
2016-11-01,52615000000.00
2016-12-01,52062000000.00
2017-01-01,50531000000.00
2017-02-01,47911000000.00
2017-03-01,56298000000.00
2017-04-01,52865000000.00
2017-05-01,58452000000.00
2017-06-01,55870000000.00
2017-07-01,53606000000.00
2017-08-01,56763000000.00
2017-09-01,53056000000.00
2017-10-01,55995000000.00
2017-11-01,53744000000.00
2017-12-01,52257000000.00
2018-01-01,51676000000.00
2018-02-01,48731000000.00
2018-03-01,54945000000.00
2018-04-01,52360000000.00
