Date,S4237SM144NCEN
2017-04-01,10812000000.00
2017-05-01,12339000000.00
2017-06-01,12768000000.00
2017-07-01,11406000000.00
2017-08-01,12721000000.00
2017-09-01,11496000000.00
2017-10-01,12175000000.00
2017-11-01,11517000000.00
2017-12-01,10527000000.00
2018-01-01,11037000000.00
2018-02-01,10431000000.00
2018-03-01,11966000000.00
2018-04-01,11368000000.00
