Date,U31STI
1998-02-01,22358000000.00
1998-03-01,22046000000.00
1998-04-01,22136000000.00
1998-05-01,22185000000.00
1998-06-01,22162000000.00
1998-07-01,22535000000.00
1998-08-01,22601000000.00
1998-09-01,22558000000.00
1998-10-01,22313000000.00
1998-11-01,22249000000.00
1998-12-01,22305000000.00
1999-01-01,22101000000.00
1999-02-01,21775000000.00
1999-03-01,21256000000.00
1999-04-01,21191000000.00
1999-05-01,21377000000.00
1999-06-01,21212000000.00
1999-07-01,21548000000.00
1999-08-01,21568000000.00
1999-09-01,21438000000.00
1999-10-01,21581000000.00
1999-11-01,21900000000.00
1999-12-01,22309000000.00
2000-01-01,22616000000.00
2000-02-01,22492000000.00
2000-03-01,22272000000.00
2000-04-01,22493000000.00
2000-05-01,22509000000.00
2000-06-01,22376000000.00
2000-07-01,22783000000.00
2000-08-01,22608000000.00
2000-09-01,22440000000.00
2000-10-01,22349000000.00
2000-11-01,22249000000.00
2000-12-01,22199000000.00
2001-01-01,22230000000.00
2001-02-01,21971000000.00
2001-03-01,21487000000.00
2001-04-01,21372000000.00
2001-05-01,20963000000.00
2001-06-01,20519000000.00
2001-07-01,20507000000.00
2001-08-01,20238000000.00
2001-09-01,20038000000.00
2001-10-01,19929000000.00
2001-11-01,19764000000.00
2001-12-01,19717000000.00
2002-01-01,19431000000.00
2002-02-01,19153000000.00
2002-03-01,18706000000.00
2002-04-01,18682000000.00
2002-05-01,18554000000.00
2002-06-01,18685000000.00
2002-07-01,18884000000.00
2002-08-01,19070000000.00
2002-09-01,19059000000.00
2002-10-01,19149000000.00
2002-11-01,19414000000.00
2002-12-01,19620000000.00
2003-01-01,19790000000.00
2003-02-01,19915000000.00
2003-03-01,19666000000.00
2003-04-01,19662000000.00
2003-05-01,19504000000.00
2003-06-01,18891000000.00
2003-07-01,18866000000.00
2003-08-01,18716000000.00
2003-09-01,18330000000.00
2003-10-01,18148000000.00
2003-11-01,18432000000.00
2003-12-01,18566000000.00
2004-01-01,18863000000.00
2004-02-01,19048000000.00
2004-03-01,19313000000.00
2004-04-01,19695000000.00
2004-05-01,19933000000.00
2004-06-01,20299000000.00
2004-07-01,20823000000.00
2004-08-01,21402000000.00
2004-09-01,21928000000.00
2004-10-01,22908000000.00
2004-11-01,23632000000.00
2004-12-01,24198000000.00
2005-01-01,25109000000.00
2005-02-01,25410000000.00
2005-03-01,25922000000.00
2005-04-01,26187000000.00
2005-05-01,26322000000.00
2005-06-01,26051000000.00
2005-07-01,26242000000.00
2005-08-01,25979000000.00
2005-09-01,25632000000.00
2005-10-01,25563000000.00
2005-11-01,25779000000.00
2005-12-01,26137000000.00
2006-01-01,26851000000.00
2006-02-01,27310000000.00
2006-03-01,27342000000.00
2006-04-01,28098000000.00
2006-05-01,28886000000.00
2006-06-01,29178000000.00
2006-07-01,30227000000.00
2006-08-01,30762000000.00
2006-09-01,31765000000.00
2006-10-01,32392000000.00
2006-11-01,32677000000.00
2006-12-01,33014000000.00
2007-01-01,33117000000.00
2007-02-01,33057000000.00
2007-03-01,33318000000.00
2007-04-01,33847000000.00
2007-05-01,33738000000.00
2007-06-01,34152000000.00
2007-07-01,34947000000.00
2007-08-01,34720000000.00
2007-09-01,34348000000.00
2007-10-01,33864000000.00
2007-11-01,33870000000.00
2007-12-01,34214000000.00
2008-01-01,34190000000.00
2008-02-01,34266000000.00
2008-03-01,34993000000.00
2008-04-01,35886000000.00
2008-05-01,36607000000.00
2008-06-01,37008000000.00
2008-07-01,37899000000.00
2008-08-01,38796000000.00
2008-09-01,38575000000.00
2008-10-01,37797000000.00
2008-11-01,36522000000.00
2008-12-01,34470000000.00
2009-01-01,33335000000.00
2009-02-01,31959000000.00
2009-03-01,30321000000.00
2009-04-01,29270000000.00
2009-05-01,28250000000.00
2009-06-01,27273000000.00
2009-07-01,26789000000.00
2009-08-01,26591000000.00
2009-09-01,26721000000.00
2009-10-01,26457000000.00
2009-11-01,26370000000.00
2009-12-01,26299000000.00
2010-01-01,26788000000.00
2010-02-01,27194000000.00
2010-03-01,27490000000.00
2010-04-01,28848000000.00
2010-05-01,29935000000.00
2010-06-01,30058000000.00
2010-07-01,30543000000.00
2010-08-01,30298000000.00
2010-09-01,30273000000.00
2010-10-01,30669000000.00
2010-11-01,30999000000.00
2010-12-01,31069000000.00
2011-01-01,32146000000.00
2011-02-01,32902000000.00
2011-03-01,33507000000.00
2011-04-01,35119000000.00
2011-05-01,36045000000.00
2011-06-01,36102000000.00
2011-07-01,36933000000.00
2011-08-01,37095000000.00
2011-09-01,36815000000.00
2011-10-01,36593000000.00
2011-11-01,36503000000.00
2011-12-01,36158000000.00
2012-01-01,36488000000.00
2012-02-01,37037000000.00
2012-03-01,36650000000.00
2012-04-01,36973000000.00
2012-05-01,36982000000.00
2012-06-01,36537000000.00
2012-07-01,36396000000.00
2012-08-01,36154000000.00
2012-09-01,36130000000.00
2012-10-01,36090000000.00
2012-11-01,35683000000.00
2012-12-01,35881000000.00
2013-01-01,36151000000.00
2013-02-01,36274000000.00
2013-03-01,35745000000.00
2013-04-01,35408000000.00
2013-05-01,35136000000.00
2013-06-01,35268000000.00
2013-07-01,35468000000.00
2013-08-01,35577000000.00
2013-09-01,35640000000.00
2013-10-01,35344000000.00
2013-11-01,35280000000.00
2013-12-01,35751000000.00
2014-01-01,36171000000.00
2014-02-01,36619000000.00
2014-03-01,36328000000.00
2014-04-01,36582000000.00
2014-05-01,36897000000.00
2014-06-01,37137000000.00
2014-07-01,37567000000.00
2014-08-01,38102000000.00
2014-09-01,38077000000.00
2014-10-01,38004000000.00
2014-11-01,38120000000.00
2014-12-01,38230000000.00
2015-01-01,39251000000.00
2015-02-01,38720000000.00
2015-03-01,37215000000.00
2015-04-01,36586000000.00
2015-05-01,36251000000.00
2015-06-01,35651000000.00
2015-07-01,35496000000.00
2015-08-01,34979000000.00
2015-09-01,34263000000.00
2015-10-01,33582000000.00
2015-11-01,33082000000.00
2015-12-01,32642000000.00
2016-01-01,32040000000.00
2016-02-01,31482000000.00
2016-03-01,30733000000.00
2016-04-01,30404000000.00
2016-05-01,30277000000.00
2016-06-01,29998000000.00
2016-07-01,30670000000.00
2016-08-01,30826000000.00
2016-09-01,30680000000.00
2016-10-01,30324000000.00
2016-11-01,30474000000.00
2016-12-01,30426000000.00
2017-01-01,30869000000.00
2017-02-01,31178000000.00
2017-03-01,31253000000.00
2017-04-01,31804000000.00
2017-05-01,31832000000.00
2017-06-01,31905000000.00
2017-07-01,32663000000.00
2017-08-01,32695000000.00
2017-09-01,32926000000.00
2017-10-01,32902000000.00
2017-11-01,32990000000.00
2017-12-01,33073000000.00
2018-01-01,33671000000.00
2018-02-01,33767000000.00
2018-03-01,33839000000.00
2018-04-01,34256000000.00
2018-05-01,34660000000.00
