Date,S4246SM144NCEN
2000-01-01,4695000000.00
2000-02-01,4761000000.00
2000-03-01,5456000000.00
2000-04-01,4935000000.00
2000-05-01,5458000000.00
2000-06-01,5605000000.00
2000-07-01,5038000000.00
2000-08-01,5649000000.00
2000-09-01,5180000000.00
2000-10-01,5496000000.00
2000-11-01,5087000000.00
2000-12-01,4899000000.00
2001-01-01,5337000000.00
2001-02-01,5148000000.00
2001-03-01,5710000000.00
2001-04-01,5210000000.00
2001-05-01,5712000000.00
2001-06-01,5518000000.00
2001-07-01,5421000000.00
2001-08-01,5638000000.00
2001-09-01,4982000000.00
2001-10-01,5604000000.00
2001-11-01,5138000000.00
2001-12-01,4765000000.00
2002-01-01,5529000000.00
2002-02-01,5243000000.00
2002-03-01,5432000000.00
2002-04-01,5792000000.00
2002-05-01,6158000000.00
2002-06-01,5663000000.00
2002-07-01,5855000000.00
2002-08-01,5986000000.00
2002-09-01,5664000000.00
2002-10-01,6057000000.00
2002-11-01,5278000000.00
2002-12-01,5064000000.00
2003-01-01,5888000000.00
2003-02-01,5442000000.00
2003-03-01,6057000000.00
2003-04-01,6044000000.00
2003-05-01,6042000000.00
2003-06-01,6016000000.00
2003-07-01,6138000000.00
2003-08-01,5823000000.00
2003-09-01,5997000000.00
2003-10-01,6313000000.00
2003-11-01,5398000000.00
2003-12-01,5774000000.00
2004-01-01,6099000000.00
2004-02-01,5795000000.00
2004-03-01,6822000000.00
2004-04-01,6451000000.00
2004-05-01,6119000000.00
2004-06-01,6884000000.00
2004-07-01,6608000000.00
2004-08-01,6941000000.00
2004-09-01,6820000000.00
2004-10-01,6720000000.00
2004-11-01,6837000000.00
2004-12-01,6761000000.00
2005-01-01,6999000000.00
2005-02-01,6878000000.00
2005-03-01,7815000000.00
2005-04-01,7558000000.00
2005-05-01,7505000000.00
2005-06-01,8032000000.00
2005-07-01,7294000000.00
2005-08-01,8231000000.00
2005-09-01,7879000000.00
2005-10-01,7694000000.00
2005-11-01,7676000000.00
2005-12-01,7307000000.00
2006-01-01,7469000000.00
2006-02-01,7220000000.00
2006-03-01,8392000000.00
2006-04-01,7361000000.00
2006-05-01,8159000000.00
2006-06-01,8505000000.00
2006-07-01,7812000000.00
2006-08-01,8698000000.00
2006-09-01,7969000000.00
2006-10-01,8063000000.00
2006-11-01,7682000000.00
2006-12-01,7383000000.00
2007-01-01,8488000000.00
2007-02-01,7510000000.00
2007-03-01,8670000000.00
2007-04-01,8019000000.00
2007-05-01,8665000000.00
2007-06-01,8532000000.00
2007-07-01,8370000000.00
2007-08-01,9010000000.00
2007-09-01,8435000000.00
2007-10-01,9564000000.00
2007-11-01,8809000000.00
2007-12-01,8185000000.00
2008-01-01,9453000000.00
2008-02-01,9069000000.00
2008-03-01,9220000000.00
2008-04-01,9627000000.00
2008-05-01,10044000000.00
2008-06-01,10420000000.00
2008-07-01,10857000000.00
2008-08-01,10684000000.00
2008-09-01,10022000000.00
2008-10-01,10189000000.00
2008-11-01,8245000000.00
2008-12-01,7820000000.00
2009-01-01,7695000000.00
2009-02-01,6816000000.00
2009-03-01,7133000000.00
2009-04-01,7197000000.00
2009-05-01,7238000000.00
2009-06-01,7732000000.00
2009-07-01,7756000000.00
2009-08-01,7571000000.00
2009-09-01,7801000000.00
2009-10-01,7581000000.00
2009-11-01,7028000000.00
2009-12-01,7629000000.00
2010-01-01,8093000000.00
2010-02-01,7617000000.00
2010-03-01,8834000000.00
2010-04-01,8558000000.00
2010-05-01,8606000000.00
2010-06-01,9145000000.00
2010-07-01,8701000000.00
2010-08-01,9174000000.00
2010-09-01,8538000000.00
2010-10-01,8559000000.00
2010-11-01,8437000000.00
2010-12-01,8476000000.00
2011-01-01,9163000000.00
2011-02-01,8559000000.00
2011-03-01,10532000000.00
2011-04-01,9744000000.00
2011-05-01,9924000000.00
2011-06-01,10606000000.00
2011-07-01,9928000000.00
2011-08-01,10411000000.00
2011-09-01,10502000000.00
2011-10-01,9829000000.00
2011-11-01,9699000000.00
2011-12-01,9074000000.00
2012-01-01,9993000000.00
2012-02-01,9573000000.00
2012-03-01,10550000000.00
2012-04-01,10335000000.00
2012-05-01,10891000000.00
2012-06-01,10878000000.00
2012-07-01,10535000000.00
2012-08-01,10738000000.00
2012-09-01,9704000000.00
2012-10-01,10534000000.00
2012-11-01,9661000000.00
2012-12-01,8961000000.00
2013-01-01,10766000000.00
2013-02-01,9585000000.00
2013-03-01,10112000000.00
2013-04-01,10630000000.00
2013-05-01,10911000000.00
2013-06-01,10231000000.00
2013-07-01,10772000000.00
2013-08-01,11052000000.00
2013-09-01,10230000000.00
2013-10-01,10774000000.00
2013-11-01,9773000000.00
2013-12-01,9550000000.00
2014-01-01,11131000000.00
2014-02-01,10015000000.00
2014-03-01,10756000000.00
2014-04-01,11497000000.00
2014-05-01,11558000000.00
2014-06-01,10886000000.00
2014-07-01,11149000000.00
2014-08-01,11126000000.00
2014-09-01,10689000000.00
2014-10-01,11063000000.00
2014-11-01,9162000000.00
2014-12-01,9746000000.00
2015-01-01,10041000000.00
2015-02-01,9390000000.00
2015-03-01,10399000000.00
2015-04-01,10341000000.00
2015-05-01,9770000000.00
2015-06-01,10547000000.00
2015-07-01,10447000000.00
2015-08-01,9793000000.00
2015-09-01,9792000000.00
2015-10-01,9562000000.00
2015-11-01,8822000000.00
2015-12-01,8918000000.00
2016-01-01,8875000000.00
2016-02-01,8969000000.00
2016-03-01,9988000000.00
2016-04-01,9438000000.00
2016-05-01,9335000000.00
2016-06-01,9907000000.00
2016-07-01,9049000000.00
2016-08-01,10084000000.00
2016-09-01,9610000000.00
2016-10-01,9485000000.00
2016-11-01,9484000000.00
2016-12-01,9042000000.00
2017-01-01,9950000000.00
2017-02-01,9546000000.00
2017-03-01,10676000000.00
2017-04-01,9495000000.00
2017-05-01,10376000000.00
2017-06-01,10220000000.00
2017-07-01,9839000000.00
2017-08-01,10728000000.00
2017-09-01,10104000000.00
2017-10-01,10731000000.00
2017-11-01,10254000000.00
2017-12-01,9824000000.00
2018-01-01,11135000000.00
2018-02-01,10346000000.00
2018-03-01,11363000000.00
2018-04-01,10942000000.00
