Date,U37STI
2002-02-01,7401000000.00
2002-03-01,7312000000.00
2002-04-01,7383000000.00
2002-05-01,7555000000.00
2002-06-01,7643000000.00
2002-07-01,7686000000.00
2002-08-01,7610000000.00
2002-09-01,7781000000.00
2002-10-01,7792000000.00
2002-11-01,7845000000.00
2002-12-01,7703000000.00
2003-01-01,7959000000.00
2003-02-01,7841000000.00
2003-03-01,7867000000.00
2003-04-01,7993000000.00
2003-05-01,8100000000.00
2003-06-01,8146000000.00
2003-07-01,8205000000.00
2003-08-01,7950000000.00
2003-09-01,7664000000.00
2003-10-01,7621000000.00
2003-11-01,7568000000.00
2003-12-01,7298000000.00
2004-01-01,7432000000.00
2004-02-01,7332000000.00
2004-03-01,7296000000.00
2004-04-01,7589000000.00
2004-05-01,7811000000.00
2004-06-01,8000000000.00
2004-07-01,8033000000.00
2004-08-01,8009000000.00
2004-09-01,7950000000.00
2004-10-01,8012000000.00
2004-11-01,7972000000.00
2004-12-01,7819000000.00
2005-01-01,7934000000.00
2005-02-01,7879000000.00
2005-03-01,7887000000.00
2005-04-01,8026000000.00
2005-05-01,8175000000.00
2005-06-01,8291000000.00
2005-07-01,8273000000.00
2005-08-01,8196000000.00
2005-09-01,8193000000.00
2005-10-01,8124000000.00
2005-11-01,8288000000.00
2005-12-01,8104000000.00
2006-01-01,8224000000.00
2006-02-01,8084000000.00
2006-03-01,8199000000.00
2006-04-01,8274000000.00
2006-05-01,8378000000.00
2006-06-01,8500000000.00
2006-07-01,8431000000.00
2006-08-01,8354000000.00
2006-09-01,8243000000.00
2006-10-01,8227000000.00
2006-11-01,8233000000.00
2006-12-01,7839000000.00
2007-01-01,8004000000.00
2007-02-01,7967000000.00
2007-03-01,7852000000.00
2007-04-01,7949000000.00
2007-05-01,8102000000.00
2007-06-01,8191000000.00
2007-07-01,8161000000.00
2007-08-01,8048000000.00
2007-09-01,7959000000.00
2007-10-01,7968000000.00
2007-11-01,8018000000.00
2007-12-01,7795000000.00
2008-01-01,7874000000.00
2008-02-01,7694000000.00
2008-03-01,7626000000.00
2008-04-01,7600000000.00
2008-05-01,7771000000.00
2008-06-01,7739000000.00
2008-07-01,7732000000.00
2008-08-01,7589000000.00
2008-09-01,7419000000.00
2008-10-01,7249000000.00
2008-11-01,7174000000.00
2008-12-01,6834000000.00
2009-01-01,6931000000.00
2009-02-01,6676000000.00
2009-03-01,6525000000.00
2009-04-01,6402000000.00
2009-05-01,6375000000.00
2009-06-01,6237000000.00
2009-07-01,6111000000.00
2009-08-01,5990000000.00
2009-09-01,5883000000.00
2009-10-01,5843000000.00
2009-11-01,5883000000.00
2009-12-01,5693000000.00
2010-01-01,5748000000.00
2010-02-01,5696000000.00
2010-03-01,5623000000.00
2010-04-01,5904000000.00
2010-05-01,6126000000.00
2010-06-01,6186000000.00
2010-07-01,6185000000.00
2010-08-01,6160000000.00
2010-09-01,6099000000.00
2010-10-01,6111000000.00
2010-11-01,6140000000.00
2010-12-01,5915000000.00
2011-01-01,6141000000.00
2011-02-01,6087000000.00
2011-03-01,6035000000.00
2011-04-01,6095000000.00
2011-05-01,6203000000.00
2011-06-01,6254000000.00
2011-07-01,6247000000.00
2011-08-01,6202000000.00
2011-09-01,6050000000.00
2011-10-01,5955000000.00
2011-11-01,5986000000.00
2011-12-01,5822000000.00
2012-01-01,5920000000.00
2012-02-01,5853000000.00
2012-03-01,5798000000.00
2012-04-01,5988000000.00
2012-05-01,6193000000.00
2012-06-01,6322000000.00
2012-07-01,6356000000.00
2012-08-01,6279000000.00
2012-09-01,6192000000.00
2012-10-01,6275000000.00
2012-11-01,6358000000.00
2012-12-01,6189000000.00
2013-01-01,6256000000.00
2013-02-01,6282000000.00
2013-03-01,6129000000.00
2013-04-01,6227000000.00
2013-05-01,6350000000.00
2013-06-01,6468000000.00
2013-07-01,6494000000.00
2013-08-01,6464000000.00
2013-09-01,6318000000.00
2013-10-01,6321000000.00
2013-11-01,6356000000.00
2013-12-01,6219000000.00
2014-01-01,6347000000.00
2014-02-01,6357000000.00
2014-03-01,6277000000.00
2014-04-01,6409000000.00
2014-05-01,6583000000.00
2014-06-01,6722000000.00
2014-07-01,6753000000.00
2014-08-01,6756000000.00
2014-09-01,6635000000.00
2014-10-01,6670000000.00
2014-11-01,6722000000.00
2014-12-01,6560000000.00
2015-01-01,6738000000.00
2015-02-01,6648000000.00
2015-03-01,6644000000.00
2015-04-01,6902000000.00
2015-05-01,7029000000.00
2015-06-01,7230000000.00
2015-07-01,7274000000.00
2015-08-01,7255000000.00
2015-09-01,7152000000.00
2015-10-01,7106000000.00
2015-11-01,7151000000.00
2015-12-01,6911000000.00
2016-01-01,7151000000.00
2016-02-01,7152000000.00
2016-03-01,7053000000.00
2016-04-01,7158000000.00
2016-05-01,7285000000.00
2016-06-01,7418000000.00
2016-07-01,7487000000.00
2016-08-01,7472000000.00
2016-09-01,7249000000.00
2016-10-01,7254000000.00
2016-11-01,7334000000.00
2016-12-01,7135000000.00
2017-01-01,7430000000.00
2017-02-01,7337000000.00
2017-03-01,7298000000.00
2017-04-01,7382000000.00
2017-05-01,7581000000.00
2017-06-01,7785000000.00
2017-07-01,7766000000.00
2017-08-01,7794000000.00
2017-09-01,7646000000.00
2017-10-01,7690000000.00
2017-11-01,7760000000.00
2017-12-01,7630000000.00
2018-01-01,7934000000.00
2018-02-01,7880000000.00
2018-03-01,7775000000.00
2018-04-01,7838000000.00
