Date,U24SVS
2012-11-01,68070000000.00
2012-12-01,67590000000.00
2013-01-01,68286000000.00
2013-02-01,68347000000.00
2013-03-01,71613000000.00
2013-04-01,69073000000.00
2013-05-01,73738000000.00
2013-06-01,69359000000.00
2013-07-01,76623000000.00
2013-08-01,77362000000.00
2013-09-01,70745000000.00
2013-10-01,71055000000.00
2013-11-01,66971000000.00
2013-12-01,69629000000.00
2014-01-01,67291000000.00
2014-02-01,63427000000.00
2014-03-01,69276000000.00
2014-04-01,71255000000.00
2014-05-01,73648000000.00
2014-06-01,71436000000.00
2014-07-01,71020000000.00
2014-08-01,70890000000.00
2014-09-01,65721000000.00
2014-10-01,61069000000.00
2014-11-01,55256000000.00
2014-12-01,45985000000.00
2015-01-01,39272000000.00
2015-02-01,40579000000.00
2015-03-01,45366000000.00
2015-04-01,47495000000.00
2015-05-01,50377000000.00
2015-06-01,49577000000.00
2015-07-01,47070000000.00
2015-08-01,43326000000.00
2015-09-01,38730000000.00
2015-10-01,38273000000.00
2015-11-01,34745000000.00
2015-12-01,32975000000.00
2016-01-01,27093000000.00
2016-02-01,26296000000.00
2016-03-01,32453000000.00
2016-04-01,34147000000.00
2016-05-01,38541000000.00
2016-06-01,39939000000.00
2016-07-01,37971000000.00
2016-08-01,38702000000.00
2016-09-01,37417000000.00
2016-10-01,39466000000.00
2016-11-01,36666000000.00
2016-12-01,41638000000.00
2017-01-01,40316000000.00
2017-02-01,37410000000.00
2017-03-01,41510000000.00
2017-04-01,43360000000.00
2017-05-01,44270000000.00
2017-06-01,42494000000.00
2017-07-01,45404000000.00
2017-08-01,47494000000.00
2017-09-01,46129000000.00
2017-10-01,48945000000.00
2017-11-01,49671000000.00
2017-12-01,49782000000.00
2018-01-01,49845000000.00
2018-02-01,44858000000.00
2018-03-01,51589000000.00
2018-04-01,53996000000.00
