Date,U36STI
2000-08-01,75339000000.00
2000-09-01,74794000000.00
2000-10-01,74450000000.00
2000-11-01,74411000000.00
2000-12-01,69199000000.00
2001-01-01,70652000000.00
2001-02-01,70272000000.00
2001-03-01,67761000000.00
2001-04-01,68974000000.00
2001-05-01,68336000000.00
2001-06-01,66013000000.00
2001-07-01,67315000000.00
2001-08-01,67279000000.00
2001-09-01,66507000000.00
2001-10-01,66958000000.00
2001-11-01,65576000000.00
2001-12-01,62065000000.00
2002-01-01,63021000000.00
2002-02-01,63631000000.00
2002-03-01,61260000000.00
2002-04-01,61907000000.00
2002-05-01,62017000000.00
2002-06-01,61479000000.00
2002-07-01,62563000000.00
2002-08-01,62895000000.00
2002-09-01,62263000000.00
2002-10-01,62946000000.00
2002-11-01,61827000000.00
2002-12-01,61198000000.00
2003-01-01,62915000000.00
2003-02-01,63930000000.00
2003-03-01,62388000000.00
2003-04-01,63588000000.00
2003-05-01,63838000000.00
2003-06-01,62151000000.00
2003-07-01,62900000000.00
2003-08-01,63162000000.00
2003-09-01,62441000000.00
2003-10-01,63172000000.00
2003-11-01,62035000000.00
2003-12-01,59783000000.00
2004-01-01,62093000000.00
2004-02-01,63151000000.00
2004-03-01,61982000000.00
2004-04-01,63171000000.00
2004-05-01,63205000000.00
2004-06-01,62893000000.00
2004-07-01,64961000000.00
2004-08-01,65247000000.00
2004-09-01,64522000000.00
2004-10-01,65138000000.00
2004-11-01,66395000000.00
2004-12-01,63276000000.00
2005-01-01,65845000000.00
2005-02-01,67726000000.00
2005-03-01,67319000000.00
2005-04-01,67300000000.00
2005-05-01,67380000000.00
2005-06-01,65717000000.00
2005-07-01,67695000000.00
2005-08-01,66936000000.00
2005-09-01,66597000000.00
2005-10-01,68069000000.00
2005-11-01,67838000000.00
2005-12-01,64626000000.00
2006-01-01,66767000000.00
2006-02-01,67834000000.00
2006-03-01,68068000000.00
2006-04-01,70103000000.00
2006-05-01,71148000000.00
2006-06-01,71283000000.00
2006-07-01,74432000000.00
2006-08-01,74010000000.00
2006-09-01,75102000000.00
2006-10-01,77392000000.00
2006-11-01,77953000000.00
2006-12-01,74392000000.00
2007-01-01,78084000000.00
2007-02-01,79538000000.00
2007-03-01,79140000000.00
2007-04-01,81468000000.00
2007-05-01,82159000000.00
2007-06-01,80928000000.00
2007-07-01,82960000000.00
2007-08-01,83364000000.00
2007-09-01,83235000000.00
2007-10-01,84441000000.00
2007-11-01,85669000000.00
2007-12-01,83900000000.00
2008-01-01,86529000000.00
2008-02-01,87020000000.00
2008-03-01,86463000000.00
2008-04-01,86996000000.00
2008-05-01,86460000000.00
2008-06-01,84279000000.00
2008-07-01,85115000000.00
2008-08-01,84446000000.00
2008-09-01,81790000000.00
2008-10-01,82585000000.00
2008-11-01,82987000000.00
2008-12-01,79592000000.00
2009-01-01,82445000000.00
2009-02-01,83448000000.00
2009-03-01,81993000000.00
2009-04-01,83473000000.00
2009-05-01,83869000000.00
2009-06-01,81068000000.00
2009-07-01,83791000000.00
2009-08-01,81938000000.00
2009-09-01,79875000000.00
2009-10-01,82031000000.00
2009-11-01,82883000000.00
2009-12-01,79146000000.00
2010-01-01,82769000000.00
2010-02-01,85181000000.00
2010-03-01,84818000000.00
2010-04-01,86466000000.00
2010-05-01,86998000000.00
2010-06-01,86295000000.00
2010-07-01,87736000000.00
2010-08-01,88545000000.00
2010-09-01,88927000000.00
2010-10-01,90254000000.00
2010-11-01,92037000000.00
2010-12-01,89772000000.00
2011-01-01,93308000000.00
2011-02-01,94791000000.00
2011-03-01,96293000000.00
2011-04-01,98006000000.00
2011-05-01,99594000000.00
2011-06-01,98632000000.00
2011-07-01,101276000000.00
2011-08-01,102180000000.00
2011-09-01,100736000000.00
2011-10-01,101730000000.00
2011-11-01,102306000000.00
2011-12-01,99848000000.00
2012-01-01,102823000000.00
2012-02-01,103880000000.00
2012-03-01,104028000000.00
2012-04-01,104876000000.00
2012-05-01,106795000000.00
2012-06-01,105804000000.00
2012-07-01,109027000000.00
2012-08-01,110637000000.00
2012-09-01,109353000000.00
2012-10-01,111187000000.00
2012-11-01,112065000000.00
2012-12-01,108208000000.00
2013-01-01,111938000000.00
2013-02-01,114003000000.00
2013-03-01,112340000000.00
2013-04-01,114925000000.00
2013-05-01,114449000000.00
2013-06-01,112522000000.00
2013-07-01,115018000000.00
2013-08-01,115057000000.00
2013-09-01,114938000000.00
2013-10-01,116620000000.00
2013-11-01,116153000000.00
2013-12-01,112575000000.00
2014-01-01,116994000000.00
2014-02-01,119381000000.00
2014-03-01,118679000000.00
2014-04-01,120100000000.00
2014-05-01,121127000000.00
2014-06-01,119353000000.00
2014-07-01,121815000000.00
2014-08-01,121669000000.00
2014-09-01,121312000000.00
2014-10-01,122389000000.00
2014-11-01,123115000000.00
2014-12-01,118722000000.00
2015-01-01,123219000000.00
2015-02-01,126263000000.00
2015-03-01,125540000000.00
2015-04-01,127255000000.00
2015-05-01,127850000000.00
2015-06-01,128031000000.00
2015-07-01,130218000000.00
2015-08-01,131061000000.00
2015-09-01,129448000000.00
2015-10-01,130578000000.00
2015-11-01,129899000000.00
2015-12-01,127522000000.00
2016-01-01,131681000000.00
2016-02-01,132446000000.00
2016-03-01,130504000000.00
2016-04-01,131176000000.00
2016-05-01,130328000000.00
2016-06-01,126095000000.00
2016-07-01,128617000000.00
2016-08-01,128211000000.00
2016-09-01,126471000000.00
2016-10-01,127191000000.00
2016-11-01,127231000000.00
2016-12-01,122215000000.00
2017-01-01,124599000000.00
2017-02-01,126025000000.00
2017-03-01,124638000000.00
2017-04-01,125467000000.00
2017-05-01,125598000000.00
2017-06-01,122429000000.00
2017-07-01,125376000000.00
2017-08-01,125569000000.00
2017-09-01,126938000000.00
2017-10-01,127675000000.00
2017-11-01,127385000000.00
2017-12-01,124195000000.00
2018-01-01,128161000000.00
2018-02-01,130342000000.00
2018-03-01,128122000000.00
2018-04-01,129372000000.00
2018-05-01,130137000000.00
