Date,S4238SM144NCEN
2002-07-01,19567000000.00
2002-08-01,19014000000.00
2002-09-01,19046000000.00
2002-10-01,19761000000.00
2002-11-01,16963000000.00
2002-12-01,18841000000.00
2003-01-01,17726000000.00
2003-02-01,16433000000.00
2003-03-01,19168000000.00
2003-04-01,19632000000.00
2003-05-01,19944000000.00
2003-06-01,20290000000.00
2003-07-01,19855000000.00
2003-08-01,19372000000.00
2003-09-01,20331000000.00
2003-10-01,20393000000.00
2003-11-01,16757000000.00
2003-12-01,20526000000.00
2004-01-01,17628000000.00
2004-02-01,18164000000.00
2004-03-01,23701000000.00
2004-04-01,22391000000.00
2004-05-01,21096000000.00
2004-06-01,22708000000.00
2004-07-01,21482000000.00
2004-08-01,22487000000.00
2004-09-01,21784000000.00
2004-10-01,21978000000.00
2004-11-01,21251000000.00
2004-12-01,24683000000.00
2005-01-01,20167000000.00
2005-02-01,20564000000.00
2005-03-01,24736000000.00
2005-04-01,24342000000.00
2005-05-01,24836000000.00
2005-06-01,25755000000.00
2005-07-01,23174000000.00
2005-08-01,25373000000.00
2005-09-01,25251000000.00
2005-10-01,24488000000.00
2005-11-01,23269000000.00
2005-12-01,25743000000.00
2006-01-01,23309000000.00
2006-02-01,23017000000.00
2006-03-01,28154000000.00
2006-04-01,25409000000.00
2006-05-01,27513000000.00
2006-06-01,28173000000.00
2006-07-01,24869000000.00
2006-08-01,28190000000.00
2006-09-01,26478000000.00
2006-10-01,26725000000.00
2006-11-01,24534000000.00
2006-12-01,25567000000.00
2007-01-01,25258000000.00
2007-02-01,23201000000.00
2007-03-01,28581000000.00
2007-04-01,27343000000.00
2007-05-01,28650000000.00
2007-06-01,28094000000.00
2007-07-01,27079000000.00
2007-08-01,29485000000.00
2007-09-01,27429000000.00
2007-10-01,29629000000.00
2007-11-01,26452000000.00
2007-12-01,27619000000.00
2008-01-01,27009000000.00
2008-02-01,27000000000.00
2008-03-01,29814000000.00
2008-04-01,31242000000.00
2008-05-01,30461000000.00
2008-06-01,32333000000.00
2008-07-01,29667000000.00
2008-08-01,29973000000.00
2008-09-01,30746000000.00
2008-10-01,31388000000.00
2008-11-01,24414000000.00
2008-12-01,28303000000.00
2009-01-01,21749000000.00
2009-02-01,21415000000.00
2009-03-01,26251000000.00
2009-04-01,24473000000.00
2009-05-01,22442000000.00
2009-06-01,24281000000.00
2009-07-01,22760000000.00
2009-08-01,22705000000.00
2009-09-01,23990000000.00
2009-10-01,22018000000.00
2009-11-01,19778000000.00
2009-12-01,24616000000.00
2010-01-01,19789000000.00
2010-02-01,20633000000.00
2010-03-01,26655000000.00
2010-04-01,24942000000.00
2010-05-01,23758000000.00
2010-06-01,26782000000.00
2010-07-01,25364000000.00
2010-08-01,27882000000.00
2010-09-01,27210000000.00
2010-10-01,26631000000.00
2010-11-01,25705000000.00
2010-12-01,29920000000.00
2011-01-01,24115000000.00
2011-02-01,24148000000.00
2011-03-01,30382000000.00
2011-04-01,28968000000.00
2011-05-01,28797000000.00
2011-06-01,31177000000.00
2011-07-01,28582000000.00
2011-08-01,33462000000.00
2011-09-01,32047000000.00
2011-10-01,30762000000.00
2011-11-01,28909000000.00
2011-12-01,35255000000.00
2012-01-01,30046000000.00
2012-02-01,30360000000.00
2012-03-01,36268000000.00
2012-04-01,33721000000.00
2012-05-01,35292000000.00
2012-06-01,33784000000.00
2012-07-01,31895000000.00
2012-08-01,35166000000.00
2012-09-01,31071000000.00
2012-10-01,33679000000.00
2012-11-01,30187000000.00
2012-12-01,32949000000.00
2013-01-01,31726000000.00
2013-02-01,29597000000.00
2013-03-01,33925000000.00
2013-04-01,36645000000.00
2013-05-01,35447000000.00
2013-06-01,32991000000.00
2013-07-01,32990000000.00
2013-08-01,35221000000.00
2013-09-01,33429000000.00
2013-10-01,36292000000.00
2013-11-01,29784000000.00
2013-12-01,36185000000.00
2014-01-01,31640000000.00
2014-02-01,30354000000.00
2014-03-01,35554000000.00
2014-04-01,37192000000.00
2014-05-01,35927000000.00
2014-06-01,36506000000.00
2014-07-01,35249000000.00
2014-08-01,36292000000.00
2014-09-01,36487000000.00
2014-10-01,37443000000.00
2014-11-01,29699000000.00
2014-12-01,38957000000.00
2015-01-01,31414000000.00
2015-02-01,29058000000.00
2015-03-01,35821000000.00
2015-04-01,35329000000.00
2015-05-01,33185000000.00
2015-06-01,34969000000.00
2015-07-01,34010000000.00
2015-08-01,33083000000.00
2015-09-01,33484000000.00
2015-10-01,33464000000.00
2015-11-01,28808000000.00
2015-12-01,35622000000.00
2016-01-01,28628000000.00
2016-02-01,29452000000.00
2016-03-01,34917000000.00
2016-04-01,33507000000.00
2016-05-01,33271000000.00
2016-06-01,35161000000.00
2016-07-01,30734000000.00
2016-08-01,34020000000.00
2016-09-01,32390000000.00
2016-10-01,31227000000.00
2016-11-01,29519000000.00
2016-12-01,34553000000.00
2017-01-01,29873000000.00
2017-02-01,29639000000.00
2017-03-01,37528000000.00
2017-04-01,33627000000.00
2017-05-01,36575000000.00
2017-06-01,36128000000.00
2017-07-01,32147000000.00
2017-08-01,36616000000.00
2017-09-01,34491000000.00
2017-10-01,36666000000.00
2017-11-01,34058000000.00
2017-12-01,38722000000.00
2018-01-01,33765000000.00
2018-02-01,33166000000.00
2018-03-01,40057000000.00
2018-04-01,39427000000.00
