Date,U37SVS
1998-06-01,5854000000.00
1998-07-01,5537000000.00
1998-08-01,6117000000.00
1998-09-01,6273000000.00
1998-10-01,6087000000.00
1998-11-01,5901000000.00
1998-12-01,5784000000.00
1999-01-01,5645000000.00
1999-02-01,6141000000.00
1999-03-01,6264000000.00
1999-04-01,5773000000.00
1999-05-01,5859000000.00
1999-06-01,6274000000.00
1999-07-01,5581000000.00
1999-08-01,6430000000.00
1999-09-01,6521000000.00
1999-10-01,6238000000.00
1999-11-01,5960000000.00
1999-12-01,5973000000.00
2000-01-01,5498000000.00
2000-02-01,6188000000.00
2000-03-01,6489000000.00
2000-04-01,6212000000.00
2000-05-01,6119000000.00
2000-06-01,6436000000.00
2000-07-01,5864000000.00
2000-08-01,6819000000.00
2000-09-01,6662000000.00
2000-10-01,6577000000.00
2000-11-01,6253000000.00
2000-12-01,5990000000.00
2001-01-01,5814000000.00
2001-02-01,6205000000.00
2001-03-01,6325000000.00
2001-04-01,5943000000.00
2001-05-01,5870000000.00
2001-06-01,5917000000.00
2001-07-01,5593000000.00
2001-08-01,6591000000.00
2001-09-01,6084000000.00
2001-10-01,6196000000.00
2001-11-01,5902000000.00
2001-12-01,5707000000.00
2002-01-01,5783000000.00
2002-02-01,6119000000.00
2002-03-01,6307000000.00
2002-04-01,6216000000.00
2002-05-01,6183000000.00
2002-06-01,6387000000.00
2002-07-01,5940000000.00
2002-08-01,6806000000.00
2002-09-01,6655000000.00
2002-10-01,6749000000.00
2002-11-01,6357000000.00
2002-12-01,6339000000.00
2003-01-01,6141000000.00
2003-02-01,6293000000.00
2003-03-01,6339000000.00
2003-04-01,5901000000.00
2003-05-01,6125000000.00
2003-06-01,6227000000.00
2003-07-01,6088000000.00
2003-08-01,6814000000.00
2003-09-01,6481000000.00
2003-10-01,6622000000.00
2003-11-01,6307000000.00
2003-12-01,5937000000.00
2004-01-01,6162000000.00
2004-02-01,6368000000.00
2004-03-01,6372000000.00
2004-04-01,6325000000.00
2004-05-01,6371000000.00
2004-06-01,6528000000.00
2004-07-01,6404000000.00
2004-08-01,7034000000.00
2004-09-01,6700000000.00
2004-10-01,6809000000.00
2004-11-01,6571000000.00
2004-12-01,6636000000.00
2005-01-01,6479000000.00
2005-02-01,6802000000.00
2005-03-01,7013000000.00
2005-04-01,6985000000.00
2005-05-01,6959000000.00
2005-06-01,7089000000.00
2005-07-01,6813000000.00
2005-08-01,7333000000.00
2005-09-01,7198000000.00
2005-10-01,7179000000.00
2005-11-01,7199000000.00
2005-12-01,7132000000.00
2006-01-01,6974000000.00
2006-02-01,7171000000.00
2006-03-01,7383000000.00
2006-04-01,7109000000.00
2006-05-01,7161000000.00
2006-06-01,7275000000.00
2006-07-01,6759000000.00
2006-08-01,7547000000.00
2006-09-01,7230000000.00
2006-10-01,7178000000.00
2006-11-01,6902000000.00
2006-12-01,6928000000.00
2007-01-01,6602000000.00
2007-02-01,6833000000.00
2007-03-01,7227000000.00
2007-04-01,6840000000.00
2007-05-01,7039000000.00
2007-06-01,7222000000.00
2007-07-01,7053000000.00
2007-08-01,7691000000.00
2007-09-01,7251000000.00
2007-10-01,7395000000.00
2007-11-01,7089000000.00
2007-12-01,6808000000.00
2008-01-01,6596000000.00
2008-02-01,6940000000.00
2008-03-01,6769000000.00
2008-04-01,6810000000.00
2008-05-01,6964000000.00
2008-06-01,7097000000.00
2008-07-01,6901000000.00
2008-08-01,7247000000.00
2008-09-01,6855000000.00
2008-10-01,6541000000.00
2008-11-01,5935000000.00
2008-12-01,5657000000.00
2009-01-01,5039000000.00
2009-02-01,5291000000.00
2009-03-01,5284000000.00
2009-04-01,4999000000.00
2009-05-01,5095000000.00
2009-06-01,5225000000.00
2009-07-01,5285000000.00
2009-08-01,5410000000.00
2009-09-01,5091000000.00
2009-10-01,5028000000.00
2009-11-01,4708000000.00
2009-12-01,4820000000.00
2010-01-01,4519000000.00
2010-02-01,4887000000.00
2010-03-01,5056000000.00
2010-04-01,4857000000.00
2010-05-01,5076000000.00
2010-06-01,5326000000.00
2010-07-01,5171000000.00
2010-08-01,5357000000.00
2010-09-01,5186000000.00
2010-10-01,4989000000.00
2010-11-01,5005000000.00
2010-12-01,5027000000.00
2011-01-01,4904000000.00
2011-02-01,5119000000.00
2011-03-01,5590000000.00
2011-04-01,5270000000.00
2011-05-01,5443000000.00
2011-06-01,5595000000.00
2011-07-01,5347000000.00
2011-08-01,5844000000.00
2011-09-01,5491000000.00
2011-10-01,5270000000.00
2011-11-01,5068000000.00
2011-12-01,5279000000.00
2012-01-01,5202000000.00
2012-02-01,5434000000.00
2012-03-01,5687000000.00
2012-04-01,5420000000.00
2012-05-01,5681000000.00
2012-06-01,5705000000.00
2012-07-01,5571000000.00
2012-08-01,6081000000.00
2012-09-01,5664000000.00
2012-10-01,5498000000.00
2012-11-01,5376000000.00
2012-12-01,5409000000.00
2013-01-01,5278000000.00
2013-02-01,5428000000.00
2013-03-01,5714000000.00
2013-04-01,5599000000.00
2013-05-01,5808000000.00
2013-06-01,5829000000.00
2013-07-01,5726000000.00
2013-08-01,6255000000.00
2013-09-01,5844000000.00
2013-10-01,5696000000.00
2013-11-01,5541000000.00
2013-12-01,5501000000.00
2014-01-01,5281000000.00
2014-02-01,5467000000.00
2014-03-01,5768000000.00
2014-04-01,5650000000.00
2014-05-01,5707000000.00
2014-06-01,5867000000.00
2014-07-01,5873000000.00
2014-08-01,6305000000.00
2014-09-01,6045000000.00
2014-10-01,5948000000.00
2014-11-01,5661000000.00
2014-12-01,6087000000.00
2015-01-01,5745000000.00
2015-02-01,5608000000.00
2015-03-01,5949000000.00
2015-04-01,6018000000.00
2015-05-01,6093000000.00
2015-06-01,6406000000.00
2015-07-01,6476000000.00
2015-08-01,6725000000.00
2015-09-01,6455000000.00
2015-10-01,6295000000.00
2015-11-01,6010000000.00
2015-12-01,6166000000.00
2016-01-01,5835000000.00
2016-02-01,6115000000.00
2016-03-01,6365000000.00
2016-04-01,6121000000.00
2016-05-01,6159000000.00
2016-06-01,6357000000.00
2016-07-01,6202000000.00
2016-08-01,6715000000.00
2016-09-01,6399000000.00
2016-10-01,6174000000.00
2016-11-01,6061000000.00
2016-12-01,6182000000.00
2017-01-01,5886000000.00
2017-02-01,6006000000.00
2017-03-01,6357000000.00
2017-04-01,6107000000.00
2017-05-01,6271000000.00
2017-06-01,6451000000.00
2017-07-01,6279000000.00
2017-08-01,7019000000.00
2017-09-01,6510000000.00
2017-10-01,6408000000.00
2017-11-01,6379000000.00
2017-12-01,6324000000.00
2018-01-01,5974000000.00
2018-02-01,6293000000.00
2018-03-01,6585000000.00
2018-04-01,6404000000.00
