Date,U27STI
2003-06-01,10262000000.00
2003-07-01,10253000000.00
2003-08-01,10023000000.00
2003-09-01,9819000000.00
2003-10-01,9447000000.00
2003-11-01,9158000000.00
2003-12-01,9171000000.00
2004-01-01,9414000000.00
2004-02-01,9638000000.00
2004-03-01,9642000000.00
2004-04-01,9594000000.00
2004-05-01,9694000000.00
2004-06-01,9578000000.00
2004-07-01,9640000000.00
2004-08-01,9633000000.00
2004-09-01,9514000000.00
2004-10-01,9620000000.00
2004-11-01,9693000000.00
2004-12-01,9738000000.00
2005-01-01,10089000000.00
2005-02-01,10442000000.00
2005-03-01,10476000000.00
2005-04-01,10492000000.00
2005-05-01,10553000000.00
2005-06-01,10499000000.00
2005-07-01,10629000000.00
2005-08-01,10503000000.00
2005-09-01,10260000000.00
2005-10-01,10052000000.00
2005-11-01,10065000000.00
2005-12-01,10284000000.00
2006-01-01,10663000000.00
2006-02-01,10938000000.00
2006-03-01,11021000000.00
2006-04-01,11248000000.00
2006-05-01,11271000000.00
2006-06-01,11225000000.00
2006-07-01,11426000000.00
2006-08-01,11409000000.00
2006-09-01,11424000000.00
2006-10-01,11333000000.00
2006-11-01,11391000000.00
2006-12-01,11541000000.00
2007-01-01,11852000000.00
2007-02-01,12180000000.00
2007-03-01,12209000000.00
2007-04-01,12305000000.00
2007-05-01,12302000000.00
2007-06-01,12120000000.00
2007-07-01,12129000000.00
2007-08-01,12091000000.00
2007-09-01,12031000000.00
2007-10-01,11905000000.00
2007-11-01,11994000000.00
2007-12-01,12310000000.00
2008-01-01,12593000000.00
2008-02-01,12833000000.00
2008-03-01,12930000000.00
2008-04-01,12931000000.00
2008-05-01,12798000000.00
2008-06-01,12558000000.00
2008-07-01,12499000000.00
2008-08-01,12436000000.00
2008-09-01,12291000000.00
2008-10-01,12139000000.00
2008-11-01,12069000000.00
2008-12-01,12105000000.00
2009-01-01,12479000000.00
2009-02-01,12519000000.00
2009-03-01,12377000000.00
2009-04-01,12186000000.00
2009-05-01,12030000000.00
2009-06-01,11660000000.00
2009-07-01,11284000000.00
2009-08-01,11034000000.00
2009-09-01,10812000000.00
2009-10-01,10612000000.00
2009-11-01,10377000000.00
2009-12-01,10297000000.00
2010-01-01,10511000000.00
2010-02-01,10740000000.00
2010-03-01,10826000000.00
2010-04-01,10711000000.00
2010-05-01,10745000000.00
2010-06-01,10631000000.00
2010-07-01,10685000000.00
2010-08-01,10562000000.00
2010-09-01,10537000000.00
2010-10-01,10508000000.00
2010-11-01,10591000000.00
2010-12-01,10584000000.00
2011-01-01,10892000000.00
2011-02-01,11184000000.00
2011-03-01,11228000000.00
2011-04-01,11357000000.00
2011-05-01,11408000000.00
2011-06-01,11299000000.00
2011-07-01,11265000000.00
2011-08-01,11221000000.00
2011-09-01,11198000000.00
2011-10-01,11159000000.00
2011-11-01,11195000000.00
2011-12-01,11310000000.00
2012-01-01,11576000000.00
2012-02-01,11873000000.00
2012-03-01,12037000000.00
2012-04-01,12128000000.00
2012-05-01,12034000000.00
2012-06-01,11933000000.00
2012-07-01,11888000000.00
2012-08-01,11841000000.00
2012-09-01,11764000000.00
2012-10-01,11660000000.00
2012-11-01,11674000000.00
2012-12-01,11703000000.00
2013-01-01,11993000000.00
2013-02-01,12221000000.00
2013-03-01,12227000000.00
2013-04-01,12253000000.00
2013-05-01,12194000000.00
2013-06-01,12228000000.00
2013-07-01,12143000000.00
2013-08-01,12217000000.00
2013-09-01,12063000000.00
2013-10-01,11877000000.00
2013-11-01,11915000000.00
2013-12-01,12087000000.00
2014-01-01,12454000000.00
2014-02-01,12600000000.00
2014-03-01,12822000000.00
2014-04-01,12853000000.00
2014-05-01,12946000000.00
2014-06-01,12943000000.00
2014-07-01,12639000000.00
2014-08-01,12507000000.00
2014-09-01,12462000000.00
2014-10-01,12415000000.00
2014-11-01,12369000000.00
2014-12-01,12472000000.00
2015-01-01,12869000000.00
2015-02-01,13119000000.00
2015-03-01,13202000000.00
2015-04-01,13170000000.00
2015-05-01,13209000000.00
2015-06-01,13051000000.00
2015-07-01,12844000000.00
2015-08-01,12744000000.00
2015-09-01,12600000000.00
2015-10-01,12407000000.00
2015-11-01,12529000000.00
2015-12-01,12678000000.00
2016-01-01,13049000000.00
2016-02-01,13211000000.00
2016-03-01,13320000000.00
2016-04-01,13320000000.00
2016-05-01,13413000000.00
2016-06-01,13245000000.00
2016-07-01,13220000000.00
2016-08-01,13223000000.00
2016-09-01,13125000000.00
2016-10-01,13001000000.00
2016-11-01,12925000000.00
2016-12-01,13006000000.00
2017-01-01,13376000000.00
2017-02-01,13605000000.00
2017-03-01,13598000000.00
2017-04-01,13757000000.00
2017-05-01,13817000000.00
2017-06-01,13702000000.00
2017-07-01,13750000000.00
2017-08-01,13705000000.00
2017-09-01,13631000000.00
2017-10-01,13454000000.00
2017-11-01,13506000000.00
2017-12-01,13657000000.00
2018-01-01,14031000000.00
2018-02-01,14233000000.00
2018-03-01,14383000000.00
2018-04-01,14363000000.00
