Date,U34SVS
2013-10-01,25264000000.00
2013-11-01,25010000000.00
2013-12-01,29471000000.00
2014-01-01,22942000000.00
2014-02-01,22222000000.00
2014-03-01,28080000000.00
2014-04-01,23946000000.00
2014-05-01,23610000000.00
2014-06-01,28876000000.00
2014-07-01,24460000000.00
2014-08-01,24656000000.00
2014-09-01,27772000000.00
2014-10-01,24378000000.00
2014-11-01,23282000000.00
2014-12-01,27825000000.00
2015-01-01,21308000000.00
2015-02-01,21231000000.00
2015-03-01,27419000000.00
2015-04-01,23696000000.00
2015-05-01,23260000000.00
2015-06-01,28493000000.00
2015-07-01,23772000000.00
2015-08-01,25042000000.00
2015-09-01,27952000000.00
2015-10-01,24650000000.00
2015-11-01,24645000000.00
2015-12-01,27677000000.00
2016-01-01,21452000000.00
2016-02-01,21681000000.00
2016-03-01,26355000000.00
2016-04-01,22173000000.00
2016-05-01,22759000000.00
2016-06-01,26966000000.00
2016-07-01,22965000000.00
2016-08-01,24810000000.00
2016-09-01,27052000000.00
2016-10-01,24643000000.00
2016-11-01,24778000000.00
2016-12-01,27953000000.00
2017-01-01,22961000000.00
2017-02-01,21644000000.00
2017-03-01,26850000000.00
2017-04-01,22577000000.00
2017-05-01,23483000000.00
2017-06-01,27755000000.00
2017-07-01,23716000000.00
2017-08-01,25678000000.00
2017-09-01,28197000000.00
2017-10-01,25835000000.00
2017-11-01,26379000000.00
2017-12-01,28920000000.00
2018-01-01,23780000000.00
2018-02-01,23009000000.00
2018-03-01,28053000000.00
2018-04-01,24353000000.00
2018-05-01,25113000000.00
