Date,U32SVS
2016-04-01,28004000000.00
2016-05-01,28501000000.00
2016-06-01,29501000000.00
2016-07-01,26795000000.00
2016-08-01,30023000000.00
2016-09-01,29111000000.00
2016-10-01,28617000000.00
2016-11-01,27175000000.00
2016-12-01,26434000000.00
2017-01-01,26647000000.00
2017-02-01,27085000000.00
2017-03-01,30722000000.00
2017-04-01,28521000000.00
2017-05-01,31368000000.00
2017-06-01,32082000000.00
2017-07-01,28767000000.00
2017-08-01,32857000000.00
2017-09-01,31668000000.00
2017-10-01,32207000000.00
2017-11-01,29983000000.00
2017-12-01,28685000000.00
2018-01-01,29939000000.00
2018-02-01,29943000000.00
2018-03-01,32970000000.00
2018-04-01,32685000000.00
2018-05-01,34305000000.00
