Date,S4236SM144NCEN
2012-09-01,40957000000.00
2012-10-01,45407000000.00
2012-11-01,45069000000.00
2012-12-01,39938000000.00
2013-01-01,40140000000.00
2013-02-01,36312000000.00
2013-03-01,41485000000.00
2013-04-01,40520000000.00
2013-05-01,42661000000.00
2013-06-01,42458000000.00
2013-07-01,41301000000.00
2013-08-01,43023000000.00
2013-09-01,44865000000.00
2013-10-01,48382000000.00
2013-11-01,45988000000.00
2013-12-01,43782000000.00
2014-01-01,40520000000.00
2014-02-01,36285000000.00
2014-03-01,42286000000.00
2014-04-01,42583000000.00
2014-05-01,43300000000.00
2014-06-01,44768000000.00
2014-07-01,43531000000.00
2014-08-01,43988000000.00
2014-09-01,48152000000.00
2014-10-01,50959000000.00
2014-11-01,48956000000.00
2014-12-01,50441000000.00
2015-01-01,43889000000.00
2015-02-01,38185000000.00
2015-03-01,45370000000.00
2015-04-01,45097000000.00
2015-05-01,43205000000.00
2015-06-01,46965000000.00
2015-07-01,43118000000.00
2015-08-01,44202000000.00
2015-09-01,50310000000.00
2015-10-01,51365000000.00
2015-11-01,50101000000.00
2015-12-01,47335000000.00
2016-01-01,39378000000.00
2016-02-01,40075000000.00
2016-03-01,46561000000.00
2016-04-01,40553000000.00
2016-05-01,42726000000.00
2016-06-01,46872000000.00
2016-07-01,41141000000.00
2016-08-01,45865000000.00
2016-09-01,48726000000.00
2016-10-01,48672000000.00
2016-11-01,49734000000.00
2016-12-01,48218000000.00
2017-01-01,42731000000.00
2017-02-01,39604000000.00
2017-03-01,46425000000.00
2017-04-01,44236000000.00
2017-05-01,47156000000.00
2017-06-01,49890000000.00
2017-07-01,43456000000.00
2017-08-01,50616000000.00
2017-09-01,52965000000.00
2017-10-01,54541000000.00
2017-11-01,55415000000.00
2017-12-01,52681000000.00
2018-01-01,47004000000.00
2018-02-01,43091000000.00
2018-03-01,51880000000.00
2018-04-01,47998000000.00
