Date,CAPUTLG333S
1977-10-01,87.82
1977-11-01,88.05
1977-12-01,88.55
1978-01-01,86.21
1978-02-01,87.29
1978-03-01,87.91
1978-04-01,88.24
1978-05-01,87.34
1978-06-01,88.44
1978-07-01,87.94
1978-08-01,88.58
1978-09-01,88.51
1978-10-01,90.19
1978-11-01,90.42
1978-12-01,91.70
1979-01-01,91.16
1979-02-01,91.73
1979-03-01,91.59
1979-04-01,90.23
1979-05-01,91.23
1979-06-01,91.61
1979-07-01,91.42
1979-08-01,89.68
1979-09-01,90.58
1979-10-01,88.41
1979-11-01,86.88
1979-12-01,86.94
1980-01-01,90.09
1980-02-01,88.59
1980-03-01,88.08
1980-04-01,86.47
1980-05-01,84.52
1980-06-01,81.19
1980-07-01,80.78
1980-08-01,79.15
1980-09-01,79.98
1980-10-01,80.56
1980-11-01,81.23
1980-12-01,81.33
1981-01-01,81.53
1981-02-01,79.87
1981-03-01,80.41
1981-04-01,80.87
1981-05-01,80.99
1981-06-01,80.77
1981-07-01,81.08
1981-08-01,80.95
1981-09-01,81.18
1981-10-01,80.55
1981-11-01,79.59
1981-12-01,77.96
1982-01-01,74.18
1982-02-01,76.46
1982-03-01,73.84
1982-04-01,72.04
1982-05-01,70.37
1982-06-01,66.91
1982-07-01,65.00
1982-08-01,62.81
1982-09-01,61.57
1982-10-01,59.75
1982-11-01,58.52
1982-12-01,57.74
1983-01-01,57.52
1983-02-01,56.43
1983-03-01,56.66
1983-04-01,57.07
1983-05-01,58.58
1983-06-01,59.15
1983-07-01,61.06
1983-08-01,60.96
1983-09-01,62.48
1983-10-01,63.83
1983-11-01,64.96
1983-12-01,66.72
1984-01-01,67.31
1984-02-01,68.41
1984-03-01,69.13
1984-04-01,70.52
1984-05-01,70.60
1984-06-01,71.39
1984-07-01,71.66
1984-08-01,72.08
1984-09-01,72.86
1984-10-01,72.45
1984-11-01,72.05
1984-12-01,72.01
1985-01-01,70.60
1985-02-01,69.90
1985-03-01,71.63
1985-04-01,70.40
1985-05-01,71.23
1985-06-01,70.74
1985-07-01,70.17
1985-08-01,70.60
1985-09-01,69.83
1985-10-01,70.17
1985-11-01,70.70
1985-12-01,70.73
1986-01-01,71.18
1986-02-01,70.76
1986-03-01,71.41
1986-04-01,71.00
1986-05-01,70.86
1986-06-01,70.31
1986-07-01,69.98
1986-08-01,69.83
1986-09-01,69.08
1986-10-01,68.97
1986-11-01,68.63
1986-12-01,68.76
1987-01-01,67.97
1987-02-01,69.42
1987-03-01,69.11
1987-04-01,69.78
1987-05-01,70.86
1987-06-01,71.23
1987-07-01,71.45
1987-08-01,72.42
1987-09-01,72.84
1987-10-01,74.63
1987-11-01,75.50
1987-12-01,77.55
1988-01-01,76.47
1988-02-01,76.49
1988-03-01,78.10
1988-04-01,79.31
1988-05-01,78.55
1988-06-01,79.51
1988-07-01,80.38
1988-08-01,81.72
1988-09-01,81.84
1988-10-01,83.38
1988-11-01,83.72
1988-12-01,83.77
1989-01-01,85.47
1989-02-01,84.11
1989-03-01,83.21
1989-04-01,85.18
1989-05-01,82.58
1989-06-01,84.97
1989-07-01,84.27
1989-08-01,84.08
1989-09-01,83.68
1989-10-01,82.99
1989-11-01,82.98
1989-12-01,83.80
1990-01-01,84.65
1990-02-01,83.20
1990-03-01,82.81
1990-04-01,81.88
1990-05-01,82.41
1990-06-01,81.11
1990-07-01,81.53
1990-08-01,81.06
1990-09-01,80.75
1990-10-01,80.41
1990-11-01,79.65
1990-12-01,78.42
1991-01-01,77.83
1991-02-01,78.68
1991-03-01,77.87
1991-04-01,76.44
1991-05-01,75.80
1991-06-01,76.38
1991-07-01,74.80
1991-08-01,76.47
1991-09-01,76.73
1991-10-01,75.87
1991-11-01,75.44
1991-12-01,73.80
1992-01-01,72.28
1992-02-01,74.66
1992-03-01,74.78
1992-04-01,75.94
1992-05-01,76.10
1992-06-01,75.74
1992-07-01,76.04
1992-08-01,74.64
1992-09-01,74.98
1992-10-01,74.31
1992-11-01,75.04
1992-12-01,75.45
1993-01-01,76.11
1993-02-01,76.89
1993-03-01,76.87
1993-04-01,77.46
1993-05-01,78.45
1993-06-01,77.04
1993-07-01,78.97
1993-08-01,77.79
1993-09-01,78.60
1993-10-01,80.59
1993-11-01,80.61
1993-12-01,81.58
1994-01-01,81.63
1994-02-01,80.69
1994-03-01,81.93
1994-04-01,82.09
1994-05-01,82.69
1994-06-01,83.22
1994-07-01,85.64
1994-08-01,82.76
1994-09-01,82.82
1994-10-01,83.61
1994-11-01,84.57
1994-12-01,85.41
1995-01-01,85.80
1995-02-01,84.40
1995-03-01,84.54
1995-04-01,84.54
1995-05-01,84.44
1995-06-01,84.25
1995-07-01,83.17
1995-08-01,85.11
1995-09-01,85.74
1995-10-01,86.53
1995-11-01,86.43
1995-12-01,87.18
1996-01-01,85.35
1996-02-01,85.77
1996-03-01,84.61
1996-04-01,84.04
1996-05-01,84.24
1996-06-01,85.03
1996-07-01,83.20
1996-08-01,84.45
1996-09-01,84.33
1996-10-01,83.07
1996-11-01,83.41
1996-12-01,84.58
1997-01-01,84.36
1997-02-01,84.58
1997-03-01,84.71
1997-04-01,85.06
1997-05-01,84.21
1997-06-01,84.29
1997-07-01,82.72
1997-08-01,85.61
1997-09-01,84.51
1997-10-01,85.19
1997-11-01,85.77
1997-12-01,85.44
1998-01-01,85.85
1998-02-01,84.17
1998-03-01,83.07
1998-04-01,82.70
1998-05-01,82.91
1998-06-01,82.14
1998-07-01,81.46
1998-08-01,80.52
1998-09-01,79.83
1998-10-01,79.47
1998-11-01,79.15
1998-12-01,79.00
1999-01-01,76.99
1999-02-01,77.23
1999-03-01,76.13
1999-04-01,75.83
1999-05-01,76.34
1999-06-01,75.80
1999-07-01,76.97
1999-08-01,74.66
1999-09-01,74.89
1999-10-01,75.80
1999-11-01,76.25
1999-12-01,76.54
2000-01-01,77.70
2000-02-01,76.92
2000-03-01,77.63
2000-04-01,78.14
2000-05-01,77.67
2000-06-01,78.37
2000-07-01,78.24
2000-08-01,77.27
2000-09-01,77.15
2000-10-01,77.45
2000-11-01,76.42
2000-12-01,76.00
2001-01-01,75.44
2001-02-01,74.51
2001-03-01,73.60
2001-04-01,70.42
2001-05-01,68.71
2001-06-01,68.20
2001-07-01,66.64
2001-08-01,65.92
2001-09-01,64.82
2001-10-01,63.78
2001-11-01,62.92
2001-12-01,62.04
2002-01-01,63.47
2002-02-01,63.25
2002-03-01,64.03
2002-04-01,65.24
2002-05-01,66.07
2002-06-01,67.31
2002-07-01,67.30
2002-08-01,68.61
2002-09-01,69.32
2002-10-01,69.59
2002-11-01,69.95
2002-12-01,68.45
2003-01-01,68.42
2003-02-01,69.50
2003-03-01,69.71
2003-04-01,68.05
2003-05-01,68.26
2003-06-01,68.01
2003-07-01,67.35
2003-08-01,67.97
2003-09-01,68.14
2003-10-01,67.29
2003-11-01,69.85
2003-12-01,69.40
2004-01-01,69.90
2004-02-01,71.62
2004-03-01,71.28
2004-04-01,71.41
2004-05-01,72.20
2004-06-01,72.28
2004-07-01,74.01
2004-08-01,72.70
2004-09-01,72.94
2004-10-01,73.51
2004-11-01,73.50
2004-12-01,72.52
2005-01-01,74.96
2005-02-01,75.11
2005-03-01,75.00
2005-04-01,75.73
2005-05-01,76.43
2005-06-01,76.52
2005-07-01,75.39
2005-08-01,74.63
2005-09-01,75.77
2005-10-01,78.12
2005-11-01,77.78
2005-12-01,78.36
2006-01-01,77.49
2006-02-01,76.96
2006-03-01,77.65
2006-04-01,78.65
2006-05-01,77.58
2006-06-01,78.01
2006-07-01,80.64
2006-08-01,80.82
2006-09-01,81.61
2006-10-01,79.94
2006-11-01,80.02
2006-12-01,82.45
2007-01-01,80.16
2007-02-01,80.23
2007-03-01,81.81
2007-04-01,81.80
2007-05-01,82.09
2007-06-01,82.20
2007-07-01,82.60
2007-08-01,81.58
2007-09-01,84.12
2007-10-01,83.29
2007-11-01,83.18
2007-12-01,83.07
2008-01-01,83.18
2008-02-01,82.33
2008-03-01,83.87
2008-04-01,81.28
2008-05-01,80.93
2008-06-01,80.55
2008-07-01,79.50
2008-08-01,80.67
2008-09-01,78.65
2008-10-01,77.70
2008-11-01,75.73
2008-12-01,71.96
2009-01-01,69.12
2009-02-01,67.72
2009-03-01,64.11
2009-04-01,62.30
2009-05-01,60.85
2009-06-01,59.04
2009-07-01,59.15
2009-08-01,60.34
2009-09-01,60.25
2009-10-01,61.56
2009-11-01,60.86
2009-12-01,63.03
2010-01-01,64.43
2010-02-01,64.70
2010-03-01,65.57
2010-04-01,67.94
2010-05-01,69.79
2010-06-01,70.38
2010-07-01,70.72
2010-08-01,71.14
2010-09-01,71.58
2010-10-01,72.77
2010-11-01,73.57
2010-12-01,75.16
2011-01-01,76.50
2011-02-01,76.10
2011-03-01,75.52
2011-04-01,75.13
2011-05-01,75.69
2011-06-01,76.02
2011-07-01,76.77
2011-08-01,76.98
2011-09-01,77.30
2011-10-01,77.80
2011-11-01,78.35
2011-12-01,81.09
2012-01-01,81.68
2012-02-01,81.81
2012-03-01,83.02
2012-04-01,83.44
2012-05-01,83.26
2012-06-01,84.48
2012-07-01,81.81
2012-08-01,81.94
2012-09-01,81.95
2012-10-01,79.73
2012-11-01,79.96
2012-12-01,80.66
2013-01-01,79.11
2013-02-01,79.45
2013-03-01,79.73
2013-04-01,78.31
2013-05-01,77.33
2013-06-01,77.34
2013-07-01,75.46
2013-08-01,77.36
2013-09-01,77.71
2013-10-01,77.10
2013-11-01,77.13
2013-12-01,76.01
2014-01-01,77.36
2014-02-01,78.09
2014-03-01,79.46
2014-04-01,78.00
2014-05-01,78.54
2014-06-01,77.56
2014-07-01,77.86
2014-08-01,77.55
2014-09-01,76.36
2014-10-01,78.03
2014-11-01,79.06
2014-12-01,76.88
2015-01-01,76.15
2015-02-01,75.54
2015-03-01,74.37
2015-04-01,73.56
2015-05-01,73.26
2015-06-01,71.62
2015-07-01,70.94
2015-08-01,71.81
2015-09-01,70.79
2015-10-01,69.80
2015-11-01,68.63
2015-12-01,67.49
2016-01-01,67.23
2016-02-01,66.36
2016-03-01,66.11
2016-04-01,66.19
2016-05-01,66.04
2016-06-01,67.12
2016-07-01,68.16
2016-08-01,67.76
2016-09-01,67.00
2016-10-01,67.56
2016-11-01,67.44
2016-12-01,69.13
2017-01-01,69.79
2017-02-01,69.06
2017-03-01,70.31
2017-04-01,72.77
2017-05-01,72.98
2017-06-01,72.94
2017-07-01,72.54
2017-08-01,71.89
2017-09-01,74.16
2017-10-01,74.63
2017-11-01,75.20
2017-12-01,76.06
2018-01-01,75.29
2018-02-01,74.96
2018-03-01,74.37
2018-04-01,76.14
2018-05-01,75.51
