Date,U14STI
2002-09-01,3859000000.00
2002-10-01,3716000000.00
2002-11-01,3533000000.00
2002-12-01,3397000000.00
2003-01-01,3563000000.00
2003-02-01,3582000000.00
2003-03-01,3544000000.00
2003-04-01,3609000000.00
2003-05-01,3615000000.00
2003-06-01,3542000000.00
2003-07-01,3487000000.00
2003-08-01,3462000000.00
2003-09-01,3384000000.00
2003-10-01,3300000000.00
2003-11-01,3265000000.00
2003-12-01,3229000000.00
2004-01-01,3305000000.00
2004-02-01,3309000000.00
2004-03-01,3307000000.00
2004-04-01,3381000000.00
2004-05-01,3402000000.00
2004-06-01,3400000000.00
2004-07-01,3399000000.00
2004-08-01,3390000000.00
2004-09-01,3416000000.00
2004-10-01,3387000000.00
2004-11-01,3318000000.00
2004-12-01,3258000000.00
2005-01-01,3458000000.00
2005-02-01,3499000000.00
2005-03-01,3486000000.00
2005-04-01,3497000000.00
2005-05-01,3524000000.00
2005-06-01,3486000000.00
2005-07-01,3425000000.00
2005-08-01,3427000000.00
2005-09-01,3379000000.00
2005-10-01,3398000000.00
2005-11-01,3280000000.00
2005-12-01,3339000000.00
2006-01-01,3419000000.00
2006-02-01,3429000000.00
2006-03-01,3385000000.00
2006-04-01,3411000000.00
2006-05-01,3407000000.00
2006-06-01,3456000000.00
2006-07-01,3471000000.00
2006-08-01,3445000000.00
2006-09-01,3404000000.00
2006-10-01,3360000000.00
2006-11-01,3245000000.00
2006-12-01,3154000000.00
2007-01-01,3235000000.00
2007-02-01,3235000000.00
2007-03-01,3162000000.00
2007-04-01,3166000000.00
2007-05-01,3268000000.00
2007-06-01,3255000000.00
2007-07-01,3245000000.00
2007-08-01,3240000000.00
2007-09-01,3243000000.00
2007-10-01,3231000000.00
2007-11-01,3188000000.00
2007-12-01,3144000000.00
2008-01-01,3285000000.00
2008-02-01,3286000000.00
2008-03-01,3257000000.00
2008-04-01,3298000000.00
2008-05-01,3296000000.00
2008-06-01,3240000000.00
2008-07-01,3344000000.00
2008-08-01,3344000000.00
2008-09-01,3359000000.00
2008-10-01,3375000000.00
2008-11-01,3305000000.00
2008-12-01,3199000000.00
2009-01-01,3077000000.00
2009-02-01,2952000000.00
2009-03-01,2862000000.00
2009-04-01,2809000000.00
2009-05-01,2764000000.00
2009-06-01,2688000000.00
2009-07-01,2666000000.00
2009-08-01,2650000000.00
2009-09-01,2629000000.00
2009-10-01,2607000000.00
2009-11-01,2551000000.00
2009-12-01,2502000000.00
2010-01-01,2595000000.00
2010-02-01,2605000000.00
2010-03-01,2615000000.00
2010-04-01,2684000000.00
2010-05-01,2727000000.00
2010-06-01,2779000000.00
2010-07-01,2807000000.00
2010-08-01,2859000000.00
2010-09-01,2906000000.00
2010-10-01,2918000000.00
2010-11-01,2896000000.00
2010-12-01,2882000000.00
2011-01-01,3047000000.00
2011-02-01,3035000000.00
2011-03-01,3011000000.00
2011-04-01,3070000000.00
2011-05-01,3098000000.00
2011-06-01,3072000000.00
2011-07-01,3053000000.00
2011-08-01,3063000000.00
2011-09-01,3015000000.00
2011-10-01,2964000000.00
2011-11-01,2925000000.00
2011-12-01,2865000000.00
2012-01-01,2889000000.00
2012-02-01,2888000000.00
2012-03-01,2875000000.00
2012-04-01,2901000000.00
2012-05-01,2906000000.00
2012-06-01,2898000000.00
2012-07-01,2871000000.00
2012-08-01,2859000000.00
2012-09-01,2864000000.00
2012-10-01,2858000000.00
2012-11-01,2849000000.00
2012-12-01,2835000000.00
2013-01-01,2925000000.00
2013-02-01,2959000000.00
2013-03-01,2968000000.00
2013-04-01,2998000000.00
2013-05-01,3033000000.00
2013-06-01,3044000000.00
2013-07-01,3050000000.00
2013-08-01,3065000000.00
2013-09-01,3094000000.00
2013-10-01,3114000000.00
2013-11-01,3112000000.00
2013-12-01,3075000000.00
2014-01-01,3192000000.00
2014-02-01,3210000000.00
2014-03-01,3234000000.00
2014-04-01,3278000000.00
2014-05-01,3307000000.00
2014-06-01,3291000000.00
2014-07-01,3308000000.00
2014-08-01,3325000000.00
2014-09-01,3219000000.00
2014-10-01,3245000000.00
2014-11-01,3244000000.00
2014-12-01,3215000000.00
2015-01-01,3292000000.00
2015-02-01,3304000000.00
2015-03-01,3279000000.00
2015-04-01,3239000000.00
2015-05-01,3248000000.00
2015-06-01,3247000000.00
2015-07-01,3261000000.00
2015-08-01,3290000000.00
2015-09-01,3320000000.00
2015-10-01,3302000000.00
2015-11-01,3303000000.00
2015-12-01,3227000000.00
2016-01-01,3326000000.00
2016-02-01,3343000000.00
2016-03-01,3305000000.00
2016-04-01,3286000000.00
2016-05-01,3279000000.00
2016-06-01,3270000000.00
2016-07-01,3239000000.00
2016-08-01,3249000000.00
2016-09-01,3237000000.00
2016-10-01,3235000000.00
2016-11-01,3257000000.00
2016-12-01,3215000000.00
2017-01-01,3319000000.00
2017-02-01,3344000000.00
2017-03-01,3328000000.00
2017-04-01,3353000000.00
2017-05-01,3357000000.00
2017-06-01,3346000000.00
2017-07-01,3345000000.00
2017-08-01,3373000000.00
2017-09-01,3371000000.00
2017-10-01,3366000000.00
2017-11-01,3350000000.00
2017-12-01,3306000000.00
2018-01-01,3413000000.00
2018-02-01,3444000000.00
2018-03-01,3434000000.00
2018-04-01,3420000000.00
