Date,U26STI
1999-10-01,16663000000.00
1999-11-01,16811000000.00
1999-12-01,17019000000.00
2000-01-01,17400000000.00
2000-02-01,17696000000.00
2000-03-01,17551000000.00
2000-04-01,18014000000.00
2000-05-01,18048000000.00
2000-06-01,17925000000.00
2000-07-01,18071000000.00
2000-08-01,17859000000.00
2000-09-01,17677000000.00
2000-10-01,17721000000.00
2000-11-01,17580000000.00
2000-12-01,17781000000.00
2001-01-01,18098000000.00
2001-02-01,18180000000.00
2001-03-01,17994000000.00
2001-04-01,17783000000.00
2001-05-01,17235000000.00
2001-06-01,16752000000.00
2001-07-01,16567000000.00
2001-08-01,16264000000.00
2001-09-01,16036000000.00
2001-10-01,15793000000.00
2001-11-01,15655000000.00
2001-12-01,15579000000.00
2002-01-01,15888000000.00
2002-02-01,14765000000.00
2002-03-01,14828000000.00
2002-04-01,14825000000.00
2002-05-01,15017000000.00
2002-06-01,14428000000.00
2002-07-01,14624000000.00
2002-08-01,14689000000.00
2002-09-01,15202000000.00
2002-10-01,15392000000.00
2002-11-01,15500000000.00
2002-12-01,15820000000.00
2003-01-01,16155000000.00
2003-02-01,16750000000.00
2003-03-01,16847000000.00
2003-04-01,17059000000.00
2003-05-01,17003000000.00
2003-06-01,16772000000.00
2003-07-01,16498000000.00
2003-08-01,16132000000.00
2003-09-01,15907000000.00
2003-10-01,15770000000.00
2003-11-01,15646000000.00
2003-12-01,15741000000.00
2004-01-01,16104000000.00
2004-02-01,16340000000.00
2004-03-01,16630000000.00
2004-04-01,16653000000.00
2004-05-01,16568000000.00
2004-06-01,16488000000.00
2004-07-01,16739000000.00
2004-08-01,16758000000.00
2004-09-01,16957000000.00
2004-10-01,17266000000.00
2004-11-01,17408000000.00
2004-12-01,17493000000.00
2005-01-01,18578000000.00
2005-02-01,19009000000.00
2005-03-01,19350000000.00
2005-04-01,19269000000.00
2005-05-01,19196000000.00
2005-06-01,18722000000.00
2005-07-01,18645000000.00
2005-08-01,18505000000.00
2005-09-01,18147000000.00
2005-10-01,18370000000.00
2005-11-01,18725000000.00
2005-12-01,18955000000.00
2006-01-01,19940000000.00
2006-02-01,20376000000.00
2006-03-01,20518000000.00
2006-04-01,20679000000.00
2006-05-01,20479000000.00
2006-06-01,20078000000.00
2006-07-01,20311000000.00
2006-08-01,20261000000.00
2006-09-01,20475000000.00
2006-10-01,20596000000.00
2006-11-01,20551000000.00
2006-12-01,19984000000.00
2007-01-01,20504000000.00
2007-02-01,20718000000.00
2007-03-01,20793000000.00
2007-04-01,20646000000.00
2007-05-01,20684000000.00
2007-06-01,20398000000.00
2007-07-01,20629000000.00
2007-08-01,20486000000.00
2007-09-01,20632000000.00
2007-10-01,20375000000.00
2007-11-01,20500000000.00
2007-12-01,20795000000.00
2008-01-01,21301000000.00
2008-02-01,21775000000.00
2008-03-01,21953000000.00
2008-04-01,22003000000.00
2008-05-01,21796000000.00
2008-06-01,21545000000.00
2008-07-01,22118000000.00
2008-08-01,22478000000.00
2008-09-01,22164000000.00
2008-10-01,21989000000.00
2008-11-01,21536000000.00
2008-12-01,20124000000.00
2009-01-01,20129000000.00
2009-02-01,19905000000.00
2009-03-01,19233000000.00
2009-04-01,18924000000.00
2009-05-01,18583000000.00
2009-06-01,18252000000.00
2009-07-01,18074000000.00
2009-08-01,17892000000.00
2009-09-01,18012000000.00
2009-10-01,17913000000.00
2009-11-01,17785000000.00
2009-12-01,17330000000.00
2010-01-01,18056000000.00
2010-02-01,18512000000.00
2010-03-01,18746000000.00
2010-04-01,18865000000.00
2010-05-01,19075000000.00
2010-06-01,18951000000.00
2010-07-01,19149000000.00
2010-08-01,19068000000.00
2010-09-01,19238000000.00
2010-10-01,19086000000.00
2010-11-01,19171000000.00
2010-12-01,19104000000.00
2011-01-01,19932000000.00
2011-02-01,20484000000.00
2011-03-01,20416000000.00
2011-04-01,21039000000.00
2011-05-01,21228000000.00
2011-06-01,21649000000.00
2011-07-01,22017000000.00
2011-08-01,22114000000.00
2011-09-01,22064000000.00
2011-10-01,21972000000.00
2011-11-01,21726000000.00
2011-12-01,21481000000.00
2012-01-01,22263000000.00
2012-02-01,22847000000.00
2012-03-01,23190000000.00
2012-04-01,23371000000.00
2012-05-01,23642000000.00
2012-06-01,23279000000.00
2012-07-01,23214000000.00
2012-08-01,23134000000.00
2012-09-01,23287000000.00
2012-10-01,23232000000.00
2012-11-01,23094000000.00
2012-12-01,23080000000.00
2013-01-01,23880000000.00
2013-02-01,24206000000.00
2013-03-01,24607000000.00
2013-04-01,24473000000.00
2013-05-01,24244000000.00
2013-06-01,24092000000.00
2013-07-01,23980000000.00
2013-08-01,23954000000.00
2013-09-01,23921000000.00
2013-10-01,23627000000.00
2013-11-01,23583000000.00
2013-12-01,23631000000.00
2014-01-01,24011000000.00
2014-02-01,24683000000.00
2014-03-01,24955000000.00
2014-04-01,25149000000.00
2014-05-01,25232000000.00
2014-06-01,24624000000.00
2014-07-01,24816000000.00
2014-08-01,24966000000.00
2014-09-01,24938000000.00
2014-10-01,25085000000.00
2014-11-01,25090000000.00
2014-12-01,24730000000.00
2015-01-01,25343000000.00
2015-02-01,25693000000.00
2015-03-01,25709000000.00
2015-04-01,25740000000.00
2015-05-01,25609000000.00
2015-06-01,25253000000.00
2015-07-01,25172000000.00
2015-08-01,25068000000.00
2015-09-01,24937000000.00
2015-10-01,24521000000.00
2015-11-01,24551000000.00
2015-12-01,24036000000.00
2016-01-01,24751000000.00
2016-02-01,25309000000.00
2016-03-01,25268000000.00
2016-04-01,25211000000.00
2016-05-01,25310000000.00
2016-06-01,24946000000.00
2016-07-01,24874000000.00
2016-08-01,24717000000.00
2016-09-01,24744000000.00
2016-10-01,24723000000.00
2016-11-01,24746000000.00
2016-12-01,24203000000.00
2017-01-01,24859000000.00
2017-02-01,25339000000.00
2017-03-01,25263000000.00
2017-04-01,25315000000.00
2017-05-01,25285000000.00
2017-06-01,24927000000.00
2017-07-01,25104000000.00
2017-08-01,25248000000.00
2017-09-01,25270000000.00
2017-10-01,25276000000.00
2017-11-01,25381000000.00
2017-12-01,25132000000.00
2018-01-01,25922000000.00
2018-02-01,26315000000.00
2018-03-01,26348000000.00
2018-04-01,26414000000.00
