Date,DHHNGSP
2005-08-10,8820000.00
2005-08-11,9290000.00
2005-08-12,9590000.00
2005-08-15,9530000.00
2005-08-16,9660000.00
2005-08-17,9990000.00
2005-08-18,9380000.00
2005-08-19,9090000.00
2005-08-22,9440000.00
2005-08-23,9960000.00
2005-08-24,10020000.00
2005-08-25,9770000.00
2005-08-26,9860000.00
2005-08-29,9860000.00
2005-08-30,12360000.00
2005-08-31,12690000.00
2005-09-01,11360000.00
2005-09-02,11750000.00
2005-09-06,11560000.00
2005-09-07,11030000.00
2005-09-08,10920000.00
2005-09-09,11030000.00
2005-09-12,10680000.00
2005-09-13,10710000.00
2005-09-14,10800000.00
2005-09-15,11240000.00
2005-09-16,11250000.00
2005-09-19,11990000.00
2005-09-20,12760000.00
2005-09-21,14260000.00
2005-09-22,14840000.00
2005-10-07,13670000.00
2005-10-10,13290000.00
2005-10-11,13670000.00
2005-10-12,13770000.00
2005-10-13,13480000.00
2005-10-14,12800000.00
2005-10-17,13890000.00
2005-10-18,13410000.00
2005-10-19,13520000.00
2005-10-20,13240000.00
2005-10-21,12730000.00
2005-10-24,12950000.00
2005-10-25,13900000.00
2005-10-26,14680000.00
2005-10-27,13900000.00
2005-10-28,13100000.00
2005-10-31,12180000.00
2005-11-01,10800000.00
2005-11-02,10850000.00
2005-11-03,10790000.00
2005-11-04,9670000.00
2005-11-07,8770000.00
2005-11-08,9150000.00
2005-11-09,9310000.00
2005-11-10,9660000.00
2005-11-11,9200000.00
2005-11-14,9150000.00
2005-11-15,9210000.00
2005-11-16,11030000.00
2005-11-17,11920000.00
2005-11-18,10010000.00
2005-11-21,10480000.00
2005-11-22,11150000.00
2005-11-23,11020000.00
2005-11-28,11010000.00
2005-11-29,11170000.00
2005-11-30,11730000.00
2005-12-01,12580000.00
2005-12-02,12950000.00
2005-12-05,14270000.00
2005-12-06,13570000.00
2005-12-07,13950000.00
2005-12-08,14250000.00
2005-12-09,15020000.00
2005-12-12,14820000.00
2005-12-13,15390000.00
2005-12-14,14810000.00
2005-12-15,14070000.00
2005-12-16,13360000.00
2005-12-19,13730000.00
2005-12-20,13790000.00
2005-12-21,13560000.00
2005-12-22,13030000.00
2005-12-23,11170000.00
2005-12-27,10220000.00
2005-12-28,9900000.00
2005-12-29,10070000.00
2005-12-30,9520000.00
2006-01-03,9900000.00
2006-01-04,9250000.00
2006-01-05,9240000.00
2006-01-06,9300000.00
2006-01-09,8790000.00
2006-01-10,8600000.00
2006-01-11,8550000.00
2006-01-12,8700000.00
2006-01-13,8500000.00
2006-01-17,8820000.00
2006-01-18,8860000.00
2006-01-19,8210000.00
2006-01-20,8800000.00
2006-01-23,8290000.00
2006-01-24,8270000.00
2006-01-25,8500000.00
2006-01-26,7860000.00
2006-01-27,8190000.00
2006-01-30,8360000.00
2006-01-31,8730000.00
2006-02-01,8710000.00
2006-02-02,8010000.00
2006-02-03,8010000.00
2006-02-06,8240000.00
2006-02-07,7740000.00
2006-02-08,7880000.00
2006-02-09,7550000.00
2006-02-10,7570000.00
2006-02-13,7360000.00
2006-02-14,7030000.00
2006-02-15,7310000.00
2006-02-16,7160000.00
2006-02-17,7390000.00
2006-02-21,7400000.00
2006-02-22,7550000.00
2006-02-23,7230000.00
2006-02-24,7390000.00
2006-02-27,6970000.00
2006-02-28,6690000.00
2006-03-01,6620000.00
2006-03-02,6690000.00
2006-03-03,6590000.00
2006-03-06,6500000.00
2006-03-07,6530000.00
2006-03-08,6470000.00
2006-03-09,6310000.00
2006-03-10,6400000.00
2006-03-13,6770000.00
2006-03-14,7150000.00
2006-03-15,7100000.00
2006-03-16,7120000.00
2006-03-17,7170000.00
2006-03-20,7000000.00
2006-03-21,6830000.00
2006-03-22,7060000.00
2006-03-23,7160000.00
2006-03-24,7430000.00
2006-03-27,7050000.00
2006-03-28,7150000.00
2006-03-29,7160000.00
2006-03-30,7190000.00
2006-03-31,6980000.00
2006-04-03,7080000.00
2006-04-04,7040000.00
2006-04-05,6890000.00
2006-04-06,7060000.00
2006-04-07,6810000.00
2006-04-10,6830000.00
2006-04-11,6990000.00
2006-04-12,6780000.00
2006-04-13,6640000.00
2006-04-17,7220000.00
2006-04-18,7600000.00
2006-04-19,7720000.00
2006-04-20,7950000.00
2006-04-21,7650000.00
2006-04-24,7730000.00
2006-04-25,7370000.00
2006-04-26,7170000.00
2006-04-27,6940000.00
2006-04-28,6640000.00
2006-05-01,6530000.00
2006-05-02,6680000.00
2006-05-03,6560000.00
2006-05-04,6470000.00
2006-05-05,6800000.00
2006-05-08,6540000.00
2006-05-09,6550000.00
2006-05-10,6500000.00
2006-05-11,6800000.00
2006-05-12,6350000.00
2006-05-15,5920000.00
2006-05-16,5990000.00
2006-05-17,6150000.00
2006-05-18,5790000.00
2006-05-19,5770000.00
2006-05-22,5910000.00
2006-05-23,6270000.00
2006-05-24,6010000.00
2006-05-25,5850000.00
2006-05-26,5780000.00
2006-05-30,6200000.00
2006-05-31,5970000.00
2006-06-01,6250000.00
2006-06-02,6230000.00
2006-06-05,6400000.00
2006-06-06,6160000.00
2006-06-07,5820000.00
2006-06-08,5840000.00
2006-06-09,6100000.00
2006-06-12,6020000.00
2006-06-13,5950000.00
2006-06-14,6080000.00
2006-06-15,6430000.00
2006-06-16,7030000.00
2006-06-19,6710000.00
2006-06-20,6620000.00
2006-06-21,6500000.00
2006-06-22,6510000.00
2006-06-23,6140000.00
2006-06-26,5890000.00
2006-06-27,5970000.00
2006-06-28,6040000.00
2006-06-29,6090000.00
2006-06-30,5840000.00
2006-07-05,5700000.00
2006-07-06,5280000.00
2006-07-07,5180000.00
2006-07-10,5320000.00
2006-07-11,5510000.00
2006-07-12,5660000.00
2006-07-13,5920000.00
2006-07-14,6280000.00
2006-07-17,6270000.00
2006-07-18,6020000.00
2006-07-19,5890000.00
2006-07-20,6140000.00
2006-07-21,5900000.00
2006-07-24,6330000.00
2006-07-25,6780000.00
2006-07-26,6710000.00
2006-07-27,7030000.00
2006-07-28,7240000.00
2006-07-31,8040000.00
2006-08-01,8660000.00
2006-08-02,8650000.00
2006-08-03,7610000.00
2006-08-04,7440000.00
2006-08-07,6970000.00
2006-08-08,7060000.00
2006-08-09,7600000.00
2006-08-10,7950000.00
2006-08-11,7560000.00
2006-08-14,6890000.00
2006-08-15,6900000.00
2006-08-16,7010000.00
2006-08-17,6730000.00
2006-08-18,6660000.00
2006-08-21,6720000.00
2006-08-22,6860000.00
2006-08-23,7190000.00
2006-08-24,7220000.00
2006-08-25,7480000.00
2006-08-28,6510000.00
2006-08-29,6240000.00
2006-08-30,6400000.00
2006-08-31,5800000.00
2006-09-01,5240000.00
2006-09-05,5450000.00
2006-09-06,5700000.00
2006-09-07,5640000.00
2006-09-08,5310000.00
2006-09-11,5290000.00
2006-09-12,5570000.00
2006-09-13,5400000.00
2006-09-14,5090000.00
2006-09-15,4400000.00
2006-09-18,5020000.00
2006-09-19,4990000.00
2006-09-20,4870000.00
2006-09-21,4650000.00
2006-09-22,4470000.00
2006-09-25,4310000.00
2006-09-26,4360000.00
2006-09-27,4350000.00
2006-09-28,4150000.00
2006-09-29,3660000.00
2006-10-02,4110000.00
2006-10-03,4010000.00
2006-10-04,4380000.00
2006-10-05,4690000.00
2006-10-06,4410000.00
2006-10-09,5060000.00
2006-10-10,5160000.00
2006-10-11,5660000.00
2006-10-12,5170000.00
2006-10-13,4300000.00
2006-10-16,5130000.00
2006-10-17,6260000.00
2006-10-18,6070000.00
2006-10-19,6770000.00
2006-10-20,6880000.00
2006-10-23,7290000.00
2006-10-24,7130000.00
2006-10-25,7200000.00
2006-10-26,7910000.00
2006-10-27,7410000.00
2006-10-30,6990000.00
2006-10-31,6640000.00
2006-11-01,7150000.00
2006-11-02,7320000.00
2006-11-03,7430000.00
2006-11-06,6720000.00
2006-11-07,6590000.00
2006-11-08,7390000.00
2006-11-09,7350000.00
2006-11-10,7160000.00
2006-11-13,7260000.00
2006-11-14,7420000.00
2006-11-15,7450000.00
2006-11-16,7590000.00
2006-11-17,7230000.00
2006-11-20,7790000.00
2006-11-21,7570000.00
2006-11-22,7420000.00
2006-11-27,7580000.00
2006-11-28,7610000.00
2006-11-29,7740000.00
2006-11-30,8320000.00
2006-12-01,8420000.00
2006-12-04,7840000.00
2006-12-05,7320000.00
2006-12-06,7320000.00
2006-12-07,7610000.00
2006-12-08,7450000.00
2006-12-11,6810000.00
2006-12-12,6930000.00
2006-12-13,7210000.00
2006-12-14,7260000.00
2006-12-15,6820000.00
2006-12-18,6620000.00
2006-12-19,6270000.00
2006-12-20,6430000.00
2006-12-21,6090000.00
2006-12-22,5880000.00
2006-12-26,5720000.00
2006-12-27,5540000.00
2006-12-28,5630000.00
2006-12-29,5500000.00
2007-01-02,5400000.00
2007-01-03,5470000.00
2007-01-04,5600000.00
2007-01-05,5520000.00
2007-01-08,6020000.00
2007-01-09,6150000.00
2007-01-10,6420000.00
2007-01-11,6090000.00
2007-01-12,5970000.00
2007-01-16,6820000.00
2007-01-17,6570000.00
2007-01-18,6290000.00
2007-01-19,6400000.00
2007-01-22,7200000.00
2007-01-23,7530000.00
2007-01-24,7580000.00
2007-01-25,7180000.00
2007-01-26,6950000.00
2007-01-29,7350000.00
2007-01-30,7320000.00
2007-01-31,7760000.00
2007-02-01,7930000.00
2007-02-02,8170000.00
2007-02-05,9140000.00
2007-02-06,8290000.00
2007-02-07,7900000.00
2007-02-08,8060000.00
2007-02-09,8160000.00
2007-02-12,7780000.00
2007-02-13,8090000.00
2007-02-14,8900000.00
2007-02-15,8910000.00
2007-02-16,8450000.00
2007-02-20,7340000.00
2007-02-21,7510000.00
2007-02-22,7470000.00
2007-02-23,7530000.00
2007-02-26,7730000.00
2007-02-27,7440000.00
2007-02-28,7230000.00
2007-03-01,7070000.00
2007-03-02,7220000.00
2007-03-05,7360000.00
2007-03-06,7550000.00
2007-03-07,7500000.00
2007-03-08,7140000.00
2007-03-09,7050000.00
2007-03-12,6810000.00
2007-03-13,6780000.00
2007-03-14,6860000.00
2007-03-15,7020000.00
2007-03-16,6840000.00
2007-03-19,6700000.00
2007-03-20,6810000.00
2007-03-21,6820000.00
2007-03-22,7070000.00
2007-03-23,7160000.00
2007-03-26,7150000.00
2007-03-27,7150000.00
2007-03-28,7470000.00
2007-03-29,7340000.00
2007-03-30,7500000.00
2007-04-02,7620000.00
2007-04-03,7570000.00
2007-04-04,7460000.00
2007-04-05,7530000.00
2007-04-09,7650000.00
2007-04-10,7650000.00
2007-04-11,7970000.00
2007-04-12,7950000.00
2007-04-13,7930000.00
2007-04-16,7660000.00
2007-04-17,7500000.00
2007-04-18,7540000.00
2007-04-19,7540000.00
2007-04-20,7320000.00
2007-04-23,7240000.00
2007-04-24,7570000.00
2007-04-25,7600000.00
2007-04-26,7560000.00
2007-04-27,7440000.00
2007-04-30,7710000.00
2007-05-01,7640000.00
2007-05-02,7640000.00
2007-05-03,7580000.00
2007-05-04,7820000.00
2007-05-07,7690000.00
2007-05-08,7500000.00
2007-05-09,7460000.00
2007-05-10,7630000.00
2007-05-11,7530000.00
2007-05-14,7850000.00
2007-05-15,7680000.00
2007-05-16,7620000.00
2007-05-17,7690000.00
2007-05-18,7870000.00
2007-05-21,7660000.00
2007-05-22,7600000.00
2007-05-23,7510000.00
2007-05-24,7560000.00
2007-05-25,7470000.00
2007-05-29,7510000.00
2007-05-30,7710000.00
2007-05-31,7800000.00
2007-06-01,7570000.00
2007-06-04,7730000.00
2007-06-05,7830000.00
2007-06-06,7830000.00
2007-06-07,7890000.00
2007-06-08,7520000.00
2007-06-11,7420000.00
2007-06-12,7450000.00
2007-06-13,7600000.00
2007-06-14,7480000.00
2007-06-15,7580000.00
2007-06-18,7690000.00
2007-06-19,7460000.00
2007-06-20,7390000.00
2007-06-21,7240000.00
2007-06-22,7040000.00
2007-06-25,6770000.00
2007-06-26,6850000.00
2007-06-27,6740000.00
2007-06-28,6790000.00
2007-06-29,6400000.00
2007-07-02,6240000.00
2007-07-03,6370000.00
2007-07-05,6300000.00
2007-07-06,6150000.00
2007-07-09,6390000.00
2007-07-10,6440000.00
2007-07-11,6660000.00
2007-07-12,6260000.00
2007-07-13,6270000.00
2007-07-16,6320000.00
2007-07-17,6340000.00
2007-07-18,6230000.00
2007-07-19,6500000.00
2007-07-20,6460000.00
2007-07-23,6000000.00
2007-07-24,5660000.00
2007-07-25,5560000.00
2007-07-26,5830000.00
2007-07-27,5770000.00
2007-07-30,6310000.00
2007-07-31,6530000.00
2007-08-01,6190000.00
2007-08-02,6340000.00
2007-08-03,6110000.00
2007-08-06,6100000.00
2007-08-07,6380000.00
2007-08-08,6240000.00
2007-08-09,6450000.00
2007-08-10,6570000.00
2007-08-13,7150000.00
2007-08-14,6860000.00
2007-08-15,7300000.00
2007-08-16,6960000.00
2007-08-17,7140000.00
2007-08-20,6470000.00
2007-08-21,5920000.00
2007-08-22,5840000.00
2007-08-23,5730000.00
2007-08-24,5690000.00
2007-08-27,5340000.00
2007-08-28,5560000.00
2007-08-29,5640000.00
2007-08-30,5540000.00
2007-08-31,5490000.00
2007-09-04,5300000.00
2007-09-05,5800000.00
2007-09-06,6020000.00
2007-09-07,5530000.00
2007-09-10,5560000.00
2007-09-11,5980000.00
2007-09-12,6130000.00
2007-09-13,6270000.00
2007-09-14,6230000.00
2007-09-17,6380000.00
2007-09-18,6420000.00
2007-09-19,6250000.00
2007-09-20,6020000.00
2007-09-21,5960000.00
2007-09-24,6120000.00
2007-09-25,6540000.00
2007-09-26,6470000.00
2007-09-27,6380000.00
2007-09-28,6150000.00
2007-10-01,6070000.00
2007-10-02,6550000.00
2007-10-03,6960000.00
2007-10-04,6910000.00
2007-10-05,6770000.00
2007-10-08,6690000.00
2007-10-09,6630000.00
2007-10-10,6790000.00
2007-10-11,6850000.00
2007-10-12,6460000.00
2007-10-15,7090000.00
2007-10-16,7290000.00
2007-10-17,7120000.00
2007-10-18,7110000.00
2007-10-19,6910000.00
2007-10-22,6630000.00
2007-10-23,6300000.00
2007-10-24,6110000.00
2007-10-25,6490000.00
2007-10-26,6430000.00
2007-10-29,6660000.00
2007-10-30,6990000.00
2007-10-31,7280000.00
2007-11-01,7090000.00
2007-11-02,6630000.00
2007-11-05,6710000.00
2007-11-06,7200000.00
2007-11-07,7420000.00
2007-11-08,6810000.00
2007-11-09,6590000.00
2007-11-12,6830000.00
2007-11-13,7220000.00
2007-11-14,7280000.00
2007-11-15,7350000.00
2007-11-16,7290000.00
2007-11-19,7380000.00
2007-11-20,6810000.00
2007-11-21,6670000.00
2007-11-23,6670000.00
2007-11-26,7530000.00
2007-11-27,7420000.00
2007-11-28,7510000.00
2007-11-29,7450000.00
2007-11-30,7290000.00
2007-12-03,6970000.00
2007-12-04,7270000.00
2007-12-05,7040000.00
2007-12-06,7290000.00
2007-12-07,7040000.00
2007-12-10,6980000.00
2007-12-11,7120000.00
2007-12-12,7220000.00
2007-12-13,7460000.00
2007-12-14,7090000.00
2007-12-17,7060000.00
2007-12-18,7160000.00
2007-12-19,7180000.00
2007-12-20,7190000.00
2007-12-21,7030000.00
2007-12-24,7030000.00
2007-12-26,6940000.00
2007-12-27,6800000.00
2007-12-28,7110000.00
2007-12-31,7110000.00
2008-01-02,7830000.00
2008-01-03,7840000.00
2008-01-04,7510000.00
2008-01-07,7610000.00
2008-01-08,7590000.00
2008-01-09,7890000.00
2008-01-10,7960000.00
2008-01-11,8130000.00
2008-01-14,8450000.00
2008-01-15,8430000.00
2008-01-16,8230000.00
2008-01-17,8100000.00
2008-01-18,8420000.00
2008-01-22,7970000.00
2008-01-23,7840000.00
2008-01-24,7850000.00
2008-01-25,7800000.00
2008-01-28,7870000.00
2008-01-29,8100000.00
2008-01-30,8170000.00
2008-01-31,8100000.00
2008-02-01,7880000.00
2008-02-04,7560000.00
2008-02-05,7800000.00
2008-02-06,7940000.00
2008-02-07,7990000.00
2008-02-08,8060000.00
2008-02-11,8380000.00
2008-02-12,8370000.00
2008-02-13,8350000.00
2008-02-14,8500000.00
2008-02-15,8730000.00
2008-02-19,8910000.00
2008-02-20,9080000.00
2008-02-21,8900000.00
2008-02-22,8650000.00
2008-02-25,9150000.00
2008-02-26,9210000.00
2008-02-27,9210000.00
2008-02-28,9110000.00
2008-02-29,9100000.00
2008-03-03,9070000.00
2008-03-04,9210000.00
2008-03-05,9370000.00
2008-03-06,9700000.00
2008-03-07,9820000.00
2008-03-10,9590000.00
2008-03-11,9850000.00
2008-03-12,9690000.00
2008-03-13,9740000.00
2008-03-14,9840000.00
2008-03-17,9590000.00
2008-03-18,9100000.00
2008-03-19,9110000.00
2008-03-20,8540000.00
2008-03-24,8990000.00
2008-03-25,9280000.00
2008-03-26,9250000.00
2008-03-27,9300000.00
2008-03-28,9360000.00
2008-03-31,9860000.00
2008-04-01,9920000.00
2008-04-02,9600000.00
2008-04-03,9680000.00
2008-04-04,9360000.00
2008-04-07,9480000.00
2008-04-08,9780000.00
2008-04-09,9880000.00
2008-04-10,10180000.00
2008-04-11,10070000.00
2008-04-14,10030000.00
2008-04-15,10160000.00
2008-04-16,10110000.00
2008-04-17,10270000.00
2008-04-18,10080000.00
2008-04-21,10500000.00
2008-04-22,10560000.00
2008-04-23,10330000.00
2008-04-24,10580000.00
2008-04-25,10720000.00
2008-04-28,10950000.00
2008-04-29,10940000.00
2008-04-30,10810000.00
2008-05-01,10660000.00
2008-05-02,10370000.00
2008-05-05,10770000.00
2008-05-06,11090000.00
2008-05-07,11080000.00
2008-05-08,11330000.00
2008-05-09,11290000.00
2008-05-12,11380000.00
2008-05-13,11180000.00
2008-05-14,11520000.00
2008-05-15,11410000.00
2008-05-16,11310000.00
2008-05-19,11100000.00
2008-05-20,10940000.00
2008-05-21,11400000.00
2008-05-22,11570000.00
2008-05-23,11560000.00
2008-05-27,11850000.00
2008-05-28,11600000.00
2008-05-29,11810000.00
2008-05-30,11430000.00
2008-06-02,11800000.00
2008-06-03,12270000.00
2008-06-04,12170000.00
2008-06-05,12490000.00
2008-06-06,12710000.00
2008-06-09,12710000.00
2008-06-10,12720000.00
2008-06-11,12490000.00
2008-06-12,12510000.00
2008-06-13,12510000.00
2008-06-16,12730000.00
2008-06-17,12870000.00
2008-06-18,12930000.00
2008-06-19,13090000.00
2008-06-20,12760000.00
2008-06-23,12920000.00
2008-06-24,12960000.00
2008-06-25,12760000.00
2008-06-26,12700000.00
2008-06-27,13100000.00
2008-06-30,13190000.00
2008-07-01,13280000.00
2008-07-02,13310000.00
2008-07-03,13000000.00
2008-07-07,12960000.00
2008-07-08,12470000.00
2008-07-09,12100000.00
2008-07-10,11830000.00
2008-07-11,12150000.00
2008-07-14,11580000.00
2008-07-15,11790000.00
2008-07-16,11150000.00
2008-07-17,11430000.00
2008-07-18,10540000.00
2008-07-21,10580000.00
2008-07-22,10160000.00
2008-07-23,9880000.00
2008-07-24,9700000.00
2008-07-25,9340000.00
2008-07-28,9260000.00
2008-07-29,9170000.00
2008-07-30,9010000.00
2008-07-31,9260000.00
2008-08-01,9050000.00
2008-08-04,9200000.00
2008-08-05,8660000.00
2008-08-06,8700000.00
2008-08-07,8770000.00
2008-08-08,8220000.00
2008-08-11,8180000.00
2008-08-12,8230000.00
2008-08-13,8110000.00
2008-08-14,8150000.00
2008-08-15,7820000.00
2008-08-18,7740000.00
2008-08-19,7730000.00
2008-08-20,8020000.00
2008-08-21,8040000.00
2008-08-22,7980000.00
2008-08-25,7630000.00
2008-08-26,8020000.00
2008-08-27,8540000.00
2008-08-28,8360000.00
2008-08-29,8240000.00
2008-09-02,8240000.00
2008-09-03,7260000.00
2008-09-04,7240000.00
2008-09-05,7400000.00
2008-09-08,7680000.00
2008-09-09,7280000.00
2008-09-10,7650000.00
2008-09-11,7830000.00
2008-09-12,8020000.00
2008-09-15,8020000.00
2008-09-16,7760000.00
2008-09-17,7720000.00
2008-09-18,8260000.00
2008-09-19,7790000.00
2008-09-22,7660000.00
2008-09-23,7840000.00
2008-09-24,8150000.00
2008-09-25,7630000.00
2008-09-26,7420000.00
2008-09-29,7130000.00
2008-09-30,7170000.00
2008-10-01,7410000.00
2008-10-02,7640000.00
2008-10-03,7160000.00
2008-10-06,6870000.00
2008-10-07,6740000.00
2008-10-08,6580000.00
2008-10-09,6690000.00
2008-10-10,6520000.00
2008-10-13,6620000.00
2008-10-14,6740000.00
2008-10-15,6640000.00
2008-10-16,6650000.00
2008-10-17,6760000.00
2008-10-20,6980000.00
2008-10-21,6760000.00
2008-10-22,6940000.00
2008-10-23,6770000.00
2008-10-24,6290000.00
2008-10-27,6270000.00
2008-10-28,6400000.00
2008-10-29,6580000.00
2008-10-30,6750000.00
2008-10-31,6180000.00
2008-11-03,6450000.00
2008-11-04,6790000.00
2008-11-05,6940000.00
2008-11-06,7040000.00
2008-11-07,6600000.00
2008-11-10,7070000.00
2008-11-11,7020000.00
2008-11-12,6650000.00
2008-11-13,6310000.00
2008-11-14,6330000.00
2008-11-17,6550000.00
2008-11-18,6740000.00
2008-11-19,6760000.00
2008-11-20,6760000.00
2008-11-21,6560000.00
2008-11-24,6850000.00
2008-11-25,6710000.00
2008-11-26,6430000.00
2008-11-28,6430000.00
2008-12-01,6480000.00
2008-12-02,6680000.00
2008-12-03,6480000.00
2008-12-04,6550000.00
2008-12-05,5990000.00
2008-12-08,5730000.00
2008-12-09,5570000.00
2008-12-10,5670000.00
2008-12-11,5860000.00
2008-12-12,5560000.00
2008-12-15,5750000.00
2008-12-16,5750000.00
2008-12-17,5790000.00
2008-12-18,5630000.00
2008-12-19,5660000.00
2008-12-22,5390000.00
2008-12-23,5370000.00
2008-12-24,5440000.00
2008-12-26,5440000.00
2008-12-29,5810000.00
2008-12-30,5710000.00
2008-12-31,5630000.00
2009-01-02,5410000.00
2009-01-05,5830000.00
2009-01-06,6100000.00
2009-01-07,5890000.00
2009-01-08,5960000.00
2009-01-09,5600000.00
2009-01-12,5590000.00
2009-01-13,5700000.00
2009-01-14,5470000.00
2009-01-15,5270000.00
2009-01-16,5090000.00
2009-01-20,4860000.00
2009-01-21,4870000.00
2009-01-22,4720000.00
2009-01-23,4750000.00
2009-01-26,4620000.00
2009-01-27,4760000.00
2009-01-28,4840000.00
2009-01-29,4710000.00
2009-01-30,4770000.00
2009-02-02,4480000.00
2009-02-03,5040000.00
2009-02-04,5010000.00
2009-02-05,4840000.00
2009-02-06,4670000.00
2009-02-09,4760000.00
2009-02-10,4840000.00
2009-02-11,4680000.00
2009-02-12,4730000.00
2009-02-13,4600000.00
2009-02-17,4350000.00
2009-02-18,4350000.00
2009-02-19,4460000.00
2009-02-20,4210000.00
2009-02-23,4230000.00
2009-02-24,4210000.00
2009-02-25,4200000.00
2009-02-26,4080000.00
2009-02-27,4040000.00
2009-03-02,4360000.00
2009-03-03,4430000.00
2009-03-04,4230000.00
2009-03-05,4220000.00
2009-03-06,3930000.00
2009-03-09,3860000.00
2009-03-10,3880000.00
2009-03-11,3920000.00
2009-03-12,3870000.00
2009-03-13,3900000.00
2009-03-16,3780000.00
2009-03-17,3780000.00
2009-03-18,3750000.00
2009-03-19,3680000.00
2009-03-20,3990000.00
2009-03-23,4170000.00
2009-03-24,4130000.00
2009-03-25,4130000.00
2009-03-26,4160000.00
2009-03-27,3730000.00
2009-03-30,3630000.00
2009-03-31,3580000.00
2009-04-01,3560000.00
2009-04-02,3690000.00
2009-04-03,3660000.00
2009-04-06,3740000.00
2009-04-07,3600000.00
2009-04-08,3500000.00
2009-04-09,3590000.00
2009-04-13,3460000.00
2009-04-14,3590000.00
2009-04-15,3600000.00
2009-04-16,3540000.00
2009-04-17,3470000.00
2009-04-20,3550000.00
2009-04-21,3430000.00
2009-04-22,3480000.00
2009-04-23,3460000.00
2009-04-24,3310000.00
2009-04-27,3190000.00
2009-04-28,3290000.00
2009-04-29,3430000.00
2009-04-30,3250000.00
2009-05-01,3300000.00
2009-05-04,3470000.00
2009-05-05,3620000.00
2009-05-06,3670000.00
2009-05-07,3960000.00
2009-05-08,4160000.00
2009-05-11,4240000.00
2009-05-12,4410000.00
2009-05-13,4420000.00
2009-05-14,4100000.00
2009-05-15,4050000.00
2009-05-18,4020000.00
2009-05-19,3990000.00
2009-05-20,3750000.00
2009-05-21,3770000.00
2009-05-22,3410000.00
2009-05-26,3350000.00
2009-05-27,3490000.00
2009-05-28,3550000.00
2009-05-29,3920000.00
2009-06-01,3860000.00
2009-06-02,4050000.00
2009-06-03,3810000.00
2009-06-04,3580000.00
2009-06-05,3510000.00
2009-06-08,3530000.00
2009-06-09,3530000.00
2009-06-10,3560000.00
2009-06-11,3510000.00
2009-06-12,3540000.00
2009-06-15,3800000.00
2009-06-16,4160000.00
2009-06-17,3990000.00
2009-06-18,4190000.00
2009-06-19,4040000.00
2009-06-22,4010000.00
2009-06-23,3910000.00
2009-06-24,3800000.00
2009-06-25,3820000.00
2009-06-26,3810000.00
2009-06-29,3880000.00
2009-06-30,3720000.00
2009-07-01,3630000.00
2009-07-02,3490000.00
2009-07-06,3240000.00
2009-07-07,3300000.00
2009-07-08,3220000.00
2009-07-09,3360000.00
2009-07-10,3240000.00
2009-07-13,3170000.00
2009-07-14,3290000.00
2009-07-15,3370000.00
2009-07-16,3210000.00
2009-07-17,3390000.00
2009-07-20,3490000.00
2009-07-21,3480000.00
2009-07-22,3490000.00
2009-07-23,3660000.00
2009-07-24,3370000.00
2009-07-27,3460000.00
2009-07-28,3490000.00
2009-07-29,3410000.00
2009-07-30,3340000.00
2009-07-31,3340000.00
2009-08-03,3430000.00
2009-08-04,3530000.00
2009-08-05,3610000.00
2009-08-06,3780000.00
2009-08-07,3570000.00
2009-08-10,3550000.00
2009-08-11,3540000.00
2009-08-12,3360000.00
2009-08-13,3340000.00
2009-08-14,3180000.00
2009-08-17,3110000.00
2009-08-18,3120000.00
2009-08-19,3030000.00
2009-08-20,3030000.00
2009-08-21,2780000.00
2009-08-24,2690000.00
2009-08-25,2850000.00
2009-08-26,2760000.00
2009-08-27,2760000.00
2009-08-28,2520000.00
2009-08-31,2420000.00
2009-09-01,2360000.00
2009-09-02,2250000.00
2009-09-03,2060000.00
2009-09-04,1830000.00
2009-09-08,2430000.00
2009-09-09,2720000.00
2009-09-10,2680000.00
2009-09-11,2940000.00
2009-09-14,2840000.00
2009-09-15,3210000.00
2009-09-16,3280000.00
2009-09-17,3500000.00
2009-09-18,3210000.00
2009-09-21,3350000.00
2009-09-22,3370000.00
2009-09-23,3430000.00
2009-09-24,3560000.00
2009-09-25,3610000.00
2009-09-28,3540000.00
2009-09-29,3300000.00
2009-09-30,3250000.00
2009-10-01,2910000.00
2009-10-02,2320000.00
2009-10-05,2890000.00
2009-10-06,3230000.00
2009-10-07,3700000.00
2009-10-08,4240000.00
2009-10-09,3920000.00
2009-10-12,3960000.00
2009-10-13,4030000.00
2009-10-14,3820000.00
2009-10-15,3880000.00
2009-10-16,3940000.00
2009-10-19,4220000.00
2009-10-20,4600000.00
2009-10-21,4800000.00
2009-10-22,4980000.00
2009-10-23,4880000.00
2009-10-26,4520000.00
2009-10-27,4520000.00
2009-10-28,4590000.00
2009-10-29,4110000.00
2009-10-30,4110000.00
2009-11-02,4320000.00
2009-11-03,4330000.00
2009-11-04,4490000.00
2009-11-05,4300000.00
2009-11-06,3950000.00
2009-11-09,3780000.00
2009-11-10,3760000.00
2009-11-11,3590000.00
2009-11-12,3240000.00
2009-11-13,2510000.00
2009-11-16,2650000.00
2009-11-17,3470000.00
2009-11-18,3740000.00
2009-11-19,3570000.00
2009-11-20,3090000.00
2009-11-23,3790000.00
2009-11-24,3630000.00
2009-11-25,3320000.00
2009-11-27,3320000.00
2009-11-30,4410000.00
2009-12-01,4300000.00
2009-12-02,4670000.00
2009-12-03,4570000.00
