Date,CAPUTLG212S
1981-07-01,94.48
1981-08-01,89.10
1981-09-01,89.79
1981-10-01,87.71
1981-11-01,86.24
1981-12-01,84.37
1982-01-01,82.27
1982-02-01,86.02
1982-03-01,85.10
1982-04-01,82.50
1982-05-01,78.52
1982-06-01,74.88
1982-07-01,70.54
1982-08-01,71.55
1982-09-01,68.74
1982-10-01,69.70
1982-11-01,67.86
1982-12-01,69.37
1983-01-01,71.28
1983-02-01,68.99
1983-03-01,67.18
1983-04-01,68.77
1983-05-01,71.18
1983-06-01,70.84
1983-07-01,73.62
1983-08-01,73.44
1983-09-01,75.56
1983-10-01,77.57
1983-11-01,78.08
1983-12-01,77.57
1984-01-01,80.89
1984-02-01,84.25
1984-03-01,84.78
1984-04-01,85.95
1984-05-01,88.17
1984-06-01,87.68
1984-07-01,93.01
1984-08-01,89.00
1984-09-01,90.43
1984-10-01,75.56
1984-11-01,76.60
1984-12-01,80.24
1985-01-01,78.23
1985-02-01,81.15
1985-03-01,86.26
1985-04-01,86.45
1985-05-01,86.17
1985-06-01,87.32
1985-07-01,82.41
1985-08-01,82.32
1985-09-01,84.74
1985-10-01,83.72
1985-11-01,82.82
1985-12-01,83.75
1986-01-01,84.90
1986-02-01,85.02
1986-03-01,84.17
1986-04-01,82.81
1986-05-01,81.95
1986-06-01,82.25
1986-07-01,80.28
1986-08-01,80.81
1986-09-01,79.61
1986-10-01,80.18
1986-11-01,80.82
1986-12-01,80.24
1987-01-01,80.39
1987-02-01,82.19
1987-03-01,79.71
1987-04-01,79.40
1987-05-01,81.47
1987-06-01,82.54
1987-07-01,82.94
1987-08-01,86.41
1987-09-01,86.56
1987-10-01,86.49
1987-11-01,88.33
1987-12-01,87.67
1988-01-01,85.89
1988-02-01,85.83
1988-03-01,86.39
1988-04-01,86.62
1988-05-01,86.94
1988-06-01,85.83
1988-07-01,88.02
1988-08-01,88.03
1988-09-01,87.68
1988-10-01,88.13
1988-11-01,88.74
1988-12-01,91.17
1989-01-01,90.94
1989-02-01,86.96
1989-03-01,88.99
1989-04-01,89.84
1989-05-01,88.93
1989-06-01,87.32
1989-07-01,85.73
1989-08-01,88.92
1989-09-01,88.73
1989-10-01,90.15
1989-11-01,89.02
1989-12-01,84.90
1990-01-01,91.57
1990-02-01,89.90
1990-03-01,87.93
1990-04-01,88.61
1990-05-01,87.82
1990-06-01,89.10
1990-07-01,89.57
1990-08-01,86.08
1990-09-01,88.12
1990-10-01,86.75
1990-11-01,87.12
1990-12-01,84.57
1991-01-01,82.14
1991-02-01,86.26
1991-03-01,83.96
1991-04-01,80.33
1991-05-01,81.09
1991-06-01,84.03
1991-07-01,81.96
1991-08-01,83.78
1991-09-01,82.95
1991-10-01,82.98
1991-11-01,81.61
1991-12-01,82.69
1992-01-01,83.38
1992-02-01,83.60
1992-03-01,84.27
1992-04-01,84.39
1992-05-01,86.58
1992-06-01,82.16
1992-07-01,84.54
1992-08-01,84.59
1992-09-01,83.49
1992-10-01,83.07
1992-11-01,84.33
1992-12-01,83.00
1993-01-01,83.60
1993-02-01,81.52
1993-03-01,79.19
1993-04-01,80.30
1993-05-01,81.23
1993-06-01,82.34
1993-07-01,79.68
1993-08-01,77.12
1993-09-01,80.23
1993-10-01,82.18
1993-11-01,82.20
1993-12-01,83.13
1994-01-01,80.53
1994-02-01,83.79
1994-03-01,85.79
1994-04-01,86.22
1994-05-01,84.76
1994-06-01,85.66
1994-07-01,84.66
1994-08-01,85.27
1994-09-01,83.91
1994-10-01,83.95
1994-11-01,84.38
1994-12-01,87.02
1995-01-01,86.73
1995-02-01,85.90
1995-03-01,84.67
1995-04-01,84.85
1995-05-01,84.02
1995-06-01,84.64
1995-07-01,87.14
1995-08-01,84.56
1995-09-01,87.72
1995-10-01,86.62
1995-11-01,85.61
1995-12-01,85.36
1996-01-01,80.54
1996-02-01,83.32
1996-03-01,86.91
1996-04-01,86.42
1996-05-01,86.94
1996-06-01,88.61
1996-07-01,88.32
1996-08-01,88.09
1996-09-01,87.24
1996-10-01,87.46
1996-11-01,86.92
1996-12-01,86.54
1997-01-01,85.94
1997-02-01,89.12
1997-03-01,88.82
1997-04-01,86.61
1997-05-01,89.56
1997-06-01,88.36
1997-07-01,86.96
1997-08-01,87.69
1997-09-01,87.76
1997-10-01,86.92
1997-11-01,86.99
1997-12-01,87.57
1998-01-01,90.52
1998-02-01,88.38
1998-03-01,85.95
1998-04-01,87.25
1998-05-01,89.18
1998-06-01,87.30
1998-07-01,87.18
1998-08-01,87.76
1998-09-01,88.07
1998-10-01,87.37
1998-11-01,89.58
1998-12-01,87.06
1999-01-01,88.47
1999-02-01,87.08
1999-03-01,85.21
1999-04-01,84.06
1999-05-01,84.62
1999-06-01,84.03
1999-07-01,84.56
1999-08-01,83.85
1999-09-01,81.85
1999-10-01,83.25
1999-11-01,84.42
1999-12-01,85.60
2000-01-01,83.77
2000-02-01,84.96
2000-03-01,86.86
2000-04-01,84.75
2000-05-01,82.80
2000-06-01,84.36
2000-07-01,83.44
2000-08-01,83.56
2000-09-01,82.70
2000-10-01,83.65
2000-11-01,81.52
2000-12-01,81.99
2001-01-01,83.56
2001-02-01,85.36
2001-03-01,85.50
2001-04-01,86.15
2001-05-01,86.53
2001-06-01,85.04
2001-07-01,84.20
2001-08-01,84.26
2001-09-01,84.73
2001-10-01,85.67
2001-11-01,84.23
2001-12-01,83.39
2002-01-01,82.99
2002-02-01,82.65
2002-03-01,80.99
2002-04-01,80.89
2002-05-01,81.51
2002-06-01,81.38
2002-07-01,78.90
2002-08-01,81.06
2002-09-01,82.39
2002-10-01,80.62
2002-11-01,80.10
2002-12-01,80.00
2003-01-01,80.04
2003-02-01,78.47
2003-03-01,78.72
2003-04-01,79.04
2003-05-01,80.88
2003-06-01,79.85
2003-07-01,80.14
2003-08-01,81.35
2003-09-01,81.80
2003-10-01,81.99
2003-11-01,82.08
2003-12-01,81.68
2004-01-01,83.00
2004-02-01,81.90
2004-03-01,83.02
2004-04-01,82.37
2004-05-01,82.76
2004-06-01,84.20
2004-07-01,84.80
2004-08-01,85.33
2004-09-01,82.21
2004-10-01,85.07
2004-11-01,86.35
2004-12-01,84.15
2005-01-01,84.75
2005-02-01,86.59
2005-03-01,84.30
2005-04-01,86.51
2005-05-01,84.04
2005-06-01,84.73
2005-07-01,85.65
2005-08-01,84.56
2005-09-01,84.20
2005-10-01,82.22
2005-11-01,82.39
2005-12-01,85.52
2006-01-01,87.41
2006-02-01,85.76
2006-03-01,86.49
2006-04-01,86.03
2006-05-01,85.39
2006-06-01,83.39
2006-07-01,84.00
2006-08-01,82.15
2006-09-01,82.62
2006-10-01,83.49
2006-11-01,81.40
2006-12-01,86.63
2007-01-01,79.96
2007-02-01,83.25
2007-03-01,82.92
2007-04-01,83.70
2007-05-01,83.56
2007-06-01,83.85
2007-07-01,81.47
2007-08-01,82.12
2007-09-01,83.47
2007-10-01,80.70
2007-11-01,82.69
2007-12-01,84.93
2008-01-01,82.73
2008-02-01,83.67
2008-03-01,82.78
2008-04-01,82.74
2008-05-01,83.18
2008-06-01,81.89
2008-07-01,83.31
2008-08-01,82.64
2008-09-01,82.55
2008-10-01,83.12
2008-11-01,81.02
2008-12-01,76.88
2009-01-01,75.19
2009-02-01,75.40
2009-03-01,74.74
2009-04-01,71.83
2009-05-01,71.60
2009-06-01,71.58
2009-07-01,71.11
2009-08-01,73.45
2009-09-01,71.98
2009-10-01,71.29
2009-11-01,72.71
2009-12-01,68.46
2010-01-01,72.16
2010-02-01,72.88
2010-03-01,75.37
2010-04-01,77.29
2010-05-01,76.28
2010-06-01,75.96
2010-07-01,77.39
2010-08-01,77.44
2010-09-01,77.58
2010-10-01,78.86
2010-11-01,77.12
2010-12-01,75.95
2011-01-01,79.24
2011-02-01,77.51
2011-03-01,78.30
2011-04-01,78.63
2011-05-01,79.60
2011-06-01,78.89
2011-07-01,77.72
2011-08-01,77.41
2011-09-01,78.03
2011-10-01,78.86
2011-11-01,79.03
2011-12-01,80.10
2012-01-01,80.35
2012-02-01,78.73
2012-03-01,75.63
2012-04-01,77.29
2012-05-01,75.61
2012-06-01,75.89
2012-07-01,75.79
2012-08-01,76.03
2012-09-01,76.57
2012-10-01,76.89
2012-11-01,78.52
2012-12-01,77.47
2013-01-01,76.96
2013-02-01,78.70
2013-03-01,78.58
2013-04-01,77.35
2013-05-01,79.21
2013-06-01,80.43
2013-07-01,79.18
2013-08-01,79.04
2013-09-01,80.08
2013-10-01,78.09
2013-11-01,77.83
2013-12-01,80.06
2014-01-01,78.71
2014-02-01,79.98
2014-03-01,84.03
2014-04-01,83.60
2014-05-01,84.34
2014-06-01,82.29
2014-07-01,83.39
2014-08-01,84.19
2014-09-01,82.79
2014-10-01,80.16
2014-11-01,81.43
2014-12-01,84.94
2015-01-01,84.74
2015-02-01,79.78
2015-03-01,82.07
2015-04-01,81.31
2015-05-01,79.83
2015-06-01,76.67
2015-07-01,81.16
2015-08-01,82.88
2015-09-01,80.63
2015-10-01,80.03
2015-11-01,79.49
2015-12-01,77.60
2016-01-01,77.26
2016-02-01,77.28
2016-03-01,74.01
2016-04-01,72.87
2016-05-01,75.23
2016-06-01,74.97
2016-07-01,75.77
2016-08-01,75.66
2016-09-01,75.80
2016-10-01,79.70
2016-11-01,77.36
2016-12-01,76.91
2017-01-01,80.54
2017-02-01,81.75
2017-03-01,79.04
2017-04-01,81.92
2017-05-01,79.10
2017-06-01,79.91
2017-07-01,77.75
2017-08-01,76.22
2017-09-01,76.28
2017-10-01,78.73
2017-11-01,79.75
2017-12-01,81.67
2018-01-01,77.67
2018-02-01,82.04
2018-03-01,81.62
2018-04-01,82.62
2018-05-01,82.70
