Date,U35STI
2011-05-01,15529000000.00
2011-06-01,15478000000.00
2011-07-01,15764000000.00
2011-08-01,15889000000.00
2011-09-01,15444000000.00
2011-10-01,15765000000.00
2011-11-01,15786000000.00
2011-12-01,15252000000.00
2012-01-01,16358000000.00
2012-02-01,16543000000.00
2012-03-01,16314000000.00
2012-04-01,16651000000.00
2012-05-01,16749000000.00
2012-06-01,16490000000.00
2012-07-01,16671000000.00
2012-08-01,16615000000.00
2012-09-01,16257000000.00
2012-10-01,16711000000.00
2012-11-01,16537000000.00
2012-12-01,15844000000.00
2013-01-01,16827000000.00
2013-02-01,17033000000.00
2013-03-01,16784000000.00
2013-04-01,16889000000.00
2013-05-01,16800000000.00
2013-06-01,16825000000.00
2013-07-01,16995000000.00
2013-08-01,16800000000.00
2013-09-01,16224000000.00
2013-10-01,16576000000.00
2013-11-01,16405000000.00
2013-12-01,15734000000.00
2014-01-01,16339000000.00
2014-02-01,16529000000.00
2014-03-01,16261000000.00
2014-04-01,16645000000.00
2014-05-01,16838000000.00
2014-06-01,16270000000.00
2014-07-01,16949000000.00
2014-08-01,17102000000.00
2014-09-01,16485000000.00
2014-10-01,16744000000.00
2014-11-01,16791000000.00
2014-12-01,16219000000.00
2015-01-01,16911000000.00
2015-02-01,17211000000.00
2015-03-01,17070000000.00
2015-04-01,17389000000.00
2015-05-01,17367000000.00
2015-06-01,17262000000.00
2015-07-01,17571000000.00
2015-08-01,17545000000.00
2015-09-01,16841000000.00
2015-10-01,17085000000.00
2015-11-01,16885000000.00
2015-12-01,16261000000.00
2016-01-01,16699000000.00
2016-02-01,16815000000.00
2016-03-01,16669000000.00
2016-04-01,17061000000.00
2016-05-01,17111000000.00
2016-06-01,16759000000.00
2016-07-01,17238000000.00
2016-08-01,17060000000.00
2016-09-01,16742000000.00
2016-10-01,16862000000.00
2016-11-01,16683000000.00
2016-12-01,16118000000.00
2017-01-01,16916000000.00
2017-02-01,17191000000.00
2017-03-01,17285000000.00
2017-04-01,17492000000.00
2017-05-01,17638000000.00
2017-06-01,17658000000.00
2017-07-01,17884000000.00
2017-08-01,18028000000.00
2017-09-01,17457000000.00
2017-10-01,17703000000.00
2017-11-01,17614000000.00
2017-12-01,17239000000.00
2018-01-01,18160000000.00
2018-02-01,18408000000.00
2018-03-01,18414000000.00
2018-04-01,18689000000.00
2018-05-01,18890000000.00
