Date,CAPUTLG3342S
1979-11-01,89.70
1979-12-01,90.58
1980-01-01,92.35
1980-02-01,93.47
1980-03-01,93.20
1980-04-01,93.44
1980-05-01,92.49
1980-06-01,91.66
1980-07-01,90.75
1980-08-01,92.10
1980-09-01,89.69
1980-10-01,90.42
1980-11-01,90.59
1980-12-01,89.91
1981-01-01,90.29
1981-02-01,90.01
1981-03-01,88.92
1981-04-01,90.04
1981-05-01,89.43
1981-06-01,89.05
1981-07-01,89.80
1981-08-01,89.18
1981-09-01,89.78
1981-10-01,89.04
1981-11-01,87.66
1981-12-01,88.47
1982-01-01,84.55
1982-02-01,89.70
1982-03-01,89.20
1982-04-01,88.89
1982-05-01,88.69
1982-06-01,88.73
1982-07-01,89.30
1982-08-01,86.83
1982-09-01,86.78
1982-10-01,86.51
1982-11-01,85.83
1982-12-01,86.16
1983-01-01,86.37
1983-02-01,85.99
1983-03-01,86.66
1983-04-01,86.94
1983-05-01,86.76
1983-06-01,86.17
1983-07-01,89.20
1983-08-01,79.95
1983-09-01,86.72
1983-10-01,87.04
1983-11-01,85.84
1983-12-01,85.03
1984-01-01,85.55
1984-02-01,86.05
1984-03-01,86.24
1984-04-01,85.30
1984-05-01,86.19
1984-06-01,85.81
1984-07-01,85.80
1984-08-01,86.32
1984-09-01,86.36
1984-10-01,85.93
1984-11-01,85.46
1984-12-01,85.52
1985-01-01,84.99
1985-02-01,84.03
1985-03-01,83.82
1985-04-01,81.26
1985-05-01,80.84
1985-06-01,81.08
1985-07-01,78.12
1985-08-01,78.08
1985-09-01,75.69
1985-10-01,75.43
1985-11-01,76.17
1985-12-01,75.17
1986-01-01,74.20
1986-02-01,74.15
1986-03-01,74.31
1986-04-01,75.10
1986-05-01,75.74
1986-06-01,69.51
1986-07-01,78.10
1986-08-01,78.09
1986-09-01,79.08
1986-10-01,79.51
1986-11-01,79.00
1986-12-01,80.25
1987-01-01,81.75
1987-02-01,81.62
1987-03-01,79.81
1987-04-01,79.70
1987-05-01,78.38
1987-06-01,78.35
1987-07-01,79.18
1987-08-01,78.38
1987-09-01,80.09
1987-10-01,81.18
1987-11-01,81.41
1987-12-01,82.79
1988-01-01,82.06
1988-02-01,81.44
1988-03-01,82.44
1988-04-01,84.08
1988-05-01,84.91
1988-06-01,85.04
1988-07-01,85.06
1988-08-01,85.36
1988-09-01,84.22
1988-10-01,83.77
1988-11-01,82.91
1988-12-01,81.74
1989-01-01,81.92
1989-02-01,81.21
1989-03-01,79.83
1989-04-01,79.98
1989-05-01,79.62
1989-06-01,79.47
1989-07-01,80.42
1989-08-01,79.95
1989-09-01,79.57
1989-10-01,80.22
1989-11-01,80.44
1989-12-01,80.84
1990-01-01,82.76
1990-02-01,82.62
1990-03-01,83.35
1990-04-01,81.65
1990-05-01,82.45
1990-06-01,82.31
1990-07-01,82.69
1990-08-01,82.12
1990-09-01,81.93
1990-10-01,80.78
1990-11-01,79.98
1990-12-01,79.25
1991-01-01,78.79
1991-02-01,78.86
1991-03-01,78.90
1991-04-01,78.19
1991-05-01,78.73
1991-06-01,78.59
1991-07-01,77.97
1991-08-01,79.04
1991-09-01,77.95
1991-10-01,77.11
1991-11-01,77.83
1991-12-01,78.16
1992-01-01,79.15
1992-02-01,77.78
1992-03-01,78.05
1992-04-01,79.51
1992-05-01,79.47
1992-06-01,79.69
1992-07-01,79.48
1992-08-01,78.73
1992-09-01,78.98
1992-10-01,80.95
1992-11-01,81.25
1992-12-01,79.98
1993-01-01,80.55
1993-02-01,80.58
1993-03-01,80.14
1993-04-01,80.41
1993-05-01,80.21
1993-06-01,80.31
1993-07-01,81.38
1993-08-01,81.91
1993-09-01,83.37
1993-10-01,83.44
1993-11-01,84.84
1993-12-01,84.71
1994-01-01,84.62
1994-02-01,83.56
1994-03-01,85.68
1994-04-01,85.97
1994-05-01,85.97
1994-06-01,85.08
1994-07-01,83.98
1994-08-01,84.08
1994-09-01,83.38
1994-10-01,84.31
1994-11-01,84.62
1994-12-01,85.06
1995-01-01,83.40
1995-02-01,80.97
1995-03-01,81.44
1995-04-01,79.90
1995-05-01,79.53
1995-06-01,79.65
1995-07-01,78.90
1995-08-01,79.17
1995-09-01,79.22
1995-10-01,79.98
1995-11-01,77.80
1995-12-01,76.90
1996-01-01,75.42
1996-02-01,77.09
1996-03-01,77.10
1996-04-01,76.29
1996-05-01,75.93
1996-06-01,76.30
1996-07-01,76.56
1996-08-01,76.64
1996-09-01,76.37
1996-10-01,76.71
1996-11-01,76.47
1996-12-01,77.58
1997-01-01,76.06
1997-02-01,76.84
1997-03-01,76.73
1997-04-01,77.25
1997-05-01,77.40
1997-06-01,78.60
1997-07-01,80.36
1997-08-01,80.50
1997-09-01,81.32
1997-10-01,81.86
1997-11-01,83.14
1997-12-01,82.47
1998-01-01,82.18
1998-02-01,82.39
1998-03-01,81.89
1998-04-01,83.58
1998-05-01,84.59
1998-06-01,85.75
1998-07-01,85.81
1998-08-01,86.28
1998-09-01,86.01
1998-10-01,85.15
1998-11-01,85.19
1998-12-01,85.88
1999-01-01,86.89
1999-02-01,87.25
1999-03-01,87.52
1999-04-01,89.18
1999-05-01,88.62
1999-06-01,87.53
1999-07-01,87.69
1999-08-01,87.39
1999-09-01,87.64
1999-10-01,87.03
1999-11-01,86.62
1999-12-01,86.87
2000-01-01,88.64
2000-02-01,90.39
2000-03-01,90.78
2000-04-01,91.23
2000-05-01,93.00
2000-06-01,90.22
2000-07-01,90.25
2000-08-01,90.06
2000-09-01,90.98
2000-10-01,89.59
2000-11-01,88.47
2000-12-01,88.48
2001-01-01,88.55
2001-02-01,85.15
2001-03-01,82.37
2001-04-01,77.86
2001-05-01,74.83
2001-06-01,71.43
2001-07-01,68.18
2001-08-01,64.64
2001-09-01,61.73
2001-10-01,59.10
2001-11-01,56.06
2001-12-01,53.80
2002-01-01,48.71
2002-02-01,48.32
2002-03-01,47.19
2002-04-01,45.63
2002-05-01,43.79
2002-06-01,42.87
2002-07-01,40.91
2002-08-01,40.68
2002-09-01,40.35
2002-10-01,39.29
2002-11-01,40.00
2002-12-01,39.88
2003-01-01,38.86
2003-02-01,40.17
2003-03-01,40.29
2003-04-01,40.50
2003-05-01,41.05
2003-06-01,42.43
2003-07-01,44.05
2003-08-01,45.50
2003-09-01,46.30
2003-10-01,47.65
2003-11-01,49.31
2003-12-01,50.97
2004-01-01,54.09
2004-02-01,54.65
2004-03-01,53.99
2004-04-01,52.75
2004-05-01,52.41
2004-06-01,52.61
2004-07-01,53.61
2004-08-01,54.24
2004-09-01,53.63
2004-10-01,53.65
2004-11-01,53.12
2004-12-01,53.16
2005-01-01,53.58
2005-02-01,54.56
2005-03-01,54.94
2005-04-01,55.76
2005-05-01,56.77
2005-06-01,57.04
2005-07-01,58.19
2005-08-01,58.99
2005-09-01,60.54
2005-10-01,63.63
2005-11-01,66.48
2005-12-01,68.58
2006-01-01,69.60
2006-02-01,70.82
2006-03-01,72.87
2006-04-01,75.26
2006-05-01,77.51
2006-06-01,79.97
2006-07-01,80.91
2006-08-01,81.16
2006-09-01,82.70
2006-10-01,81.62
2006-11-01,82.05
2006-12-01,82.33
2007-01-01,82.79
2007-02-01,84.79
2007-03-01,89.35
2007-04-01,92.68
2007-05-01,84.85
2007-06-01,70.61
2007-07-01,64.04
2007-08-01,63.72
2007-09-01,65.93
2007-10-01,69.16
2007-11-01,72.47
2007-12-01,74.87
2008-01-01,76.71
2008-02-01,78.42
2008-03-01,79.97
2008-04-01,81.31
2008-05-01,82.48
2008-06-01,83.53
2008-07-01,84.31
2008-08-01,84.51
2008-09-01,83.99
2008-10-01,82.79
2008-11-01,81.03
2008-12-01,78.97
2009-01-01,77.33
2009-02-01,77.16
2009-03-01,78.83
2009-04-01,81.41
2009-05-01,83.29
2009-06-01,83.31
2009-07-01,82.02
2009-08-01,80.54
2009-09-01,79.78
2009-10-01,79.79
2009-11-01,80.47
2009-12-01,81.64
2010-01-01,82.76
2010-02-01,83.15
2010-03-01,82.55
2010-04-01,81.54
2010-05-01,80.84
2010-06-01,80.87
2010-07-01,81.30
2010-08-01,81.50
2010-09-01,81.04
2010-10-01,80.49
2010-11-01,80.64
2010-12-01,81.82
2011-01-01,83.31
2011-02-01,84.02
2011-03-01,83.51
2011-04-01,82.42
2011-05-01,81.72
2011-06-01,82.00
2011-07-01,82.69
2011-08-01,82.84
2011-09-01,81.85
2011-10-01,80.28
2011-11-01,78.99
2011-12-01,78.50
2012-01-01,78.43
2012-02-01,78.11
2012-03-01,77.13
2012-04-01,75.90
2012-05-01,75.09
2012-06-01,75.11
2012-07-01,75.76
2012-08-01,76.59
2012-09-01,77.26
2012-10-01,77.91
2012-11-01,78.80
2012-12-01,80.09
2013-01-01,81.58
2013-02-01,82.79
2013-03-01,83.61
2013-04-01,84.11
2013-05-01,84.36
2013-06-01,84.46
2013-07-01,84.33
2013-08-01,83.86
2013-09-01,82.91
2013-10-01,81.09
2013-11-01,79.44
2013-12-01,77.03
2014-01-01,74.55
2014-02-01,72.56
2014-03-01,71.23
2014-04-01,70.36
2014-05-01,69.64
2014-06-01,68.87
2014-07-01,68.28
2014-08-01,68.20
2014-09-01,68.78
2014-10-01,69.58
2014-11-01,70.02
2014-12-01,69.77
2015-01-01,69.41
2015-02-01,69.75
2015-03-01,71.20
2015-04-01,73.06
2015-05-01,74.10
2015-06-01,73.62
2015-07-01,72.22
2015-08-01,70.99
2015-09-01,70.69
2015-10-01,71.08
2015-11-01,71.61
2015-12-01,71.86
2016-01-01,71.86
2016-02-01,71.73
2016-03-01,71.55
2016-04-01,71.11
2016-05-01,70.12
2016-06-01,68.57
2016-07-01,67.32
2016-08-01,67.47
2016-09-01,69.49
2016-10-01,72.03
2016-11-01,73.21
2016-12-01,71.86
2017-01-01,68.91
2017-02-01,66.16
2017-03-01,64.59
2017-04-01,64.09
2017-05-01,64.22
2017-06-01,64.55
2017-07-01,64.89
2017-08-01,65.17
2017-09-01,65.30
2017-10-01,65.36
2017-11-01,65.31
2017-12-01,64.90
2018-01-01,62.86
2018-02-01,61.55
2018-03-01,60.97
2018-04-01,61.07
2018-05-01,61.11
