Date,U32STI
2001-08-01,32927000000.00
2001-09-01,32503000000.00
2001-10-01,32304000000.00
2001-11-01,31745000000.00
2001-12-01,30821000000.00
2002-01-01,31330000000.00
2002-02-01,31484000000.00
2002-03-01,31440000000.00
2002-04-01,31288000000.00
2002-05-01,30786000000.00
2002-06-01,31373000000.00
2002-07-01,31301000000.00
2002-08-01,31210000000.00
2002-09-01,31108000000.00
2002-10-01,30971000000.00
2002-11-01,30811000000.00
2002-12-01,30650000000.00
2003-01-01,30951000000.00
2003-02-01,32821000000.00
2003-03-01,32888000000.00
2003-04-01,32255000000.00
2003-05-01,32189000000.00
2003-06-01,31628000000.00
2003-07-01,31208000000.00
2003-08-01,30799000000.00
2003-09-01,30220000000.00
2003-10-01,30169000000.00
2003-11-01,29896000000.00
2003-12-01,29189000000.00
2004-01-01,29766000000.00
2004-02-01,30484000000.00
2004-03-01,30592000000.00
2004-04-01,30636000000.00
2004-05-01,31147000000.00
2004-06-01,31302000000.00
2004-07-01,32042000000.00
2004-08-01,32511000000.00
2004-09-01,32549000000.00
2004-10-01,32824000000.00
2004-11-01,33102000000.00
2004-12-01,33297000000.00
2005-01-01,34508000000.00
2005-02-01,35681000000.00
2005-03-01,36054000000.00
2005-04-01,36384000000.00
2005-05-01,36703000000.00
2005-06-01,36204000000.00
2005-07-01,36520000000.00
2005-08-01,36227000000.00
2005-09-01,35762000000.00
2005-10-01,35867000000.00
2005-11-01,36166000000.00
2005-12-01,36103000000.00
2006-01-01,37653000000.00
2006-02-01,38544000000.00
2006-03-01,38899000000.00
2006-04-01,39278000000.00
2006-05-01,39629000000.00
2006-06-01,39868000000.00
2006-07-01,40657000000.00
2006-08-01,41006000000.00
2006-09-01,41149000000.00
2006-10-01,41625000000.00
2006-11-01,41618000000.00
2006-12-01,41784000000.00
2007-01-01,43634000000.00
2007-02-01,44262000000.00
2007-03-01,44336000000.00
2007-04-01,44513000000.00
2007-05-01,44406000000.00
2007-06-01,44150000000.00
2007-07-01,44421000000.00
2007-08-01,43818000000.00
2007-09-01,43922000000.00
2007-10-01,44341000000.00
2007-11-01,43925000000.00
2007-12-01,44031000000.00
2008-01-01,45256000000.00
2008-02-01,45716000000.00
2008-03-01,45572000000.00
2008-04-01,46003000000.00
2008-05-01,46394000000.00
2008-06-01,46281000000.00
2008-07-01,47497000000.00
2008-08-01,47619000000.00
2008-09-01,47531000000.00
2008-10-01,47212000000.00
2008-11-01,46568000000.00
2008-12-01,45221000000.00
2009-01-01,45670000000.00
2009-02-01,45046000000.00
2009-03-01,43419000000.00
2009-04-01,42300000000.00
2009-05-01,41255000000.00
2009-06-01,39957000000.00
2009-07-01,39567000000.00
2009-08-01,38695000000.00
2009-09-01,38206000000.00
2009-10-01,37996000000.00
2009-11-01,37958000000.00
2009-12-01,37503000000.00
2010-01-01,38360000000.00
2010-02-01,38389000000.00
2010-03-01,38614000000.00
2010-04-01,38938000000.00
2010-05-01,38882000000.00
2010-06-01,39351000000.00
2010-07-01,39965000000.00
2010-08-01,39810000000.00
2010-09-01,39580000000.00
2010-10-01,39587000000.00
2010-11-01,39644000000.00
2010-12-01,39532000000.00
2011-01-01,40391000000.00
2011-02-01,40921000000.00
2011-03-01,41337000000.00
2011-04-01,42130000000.00
2011-05-01,42981000000.00
2011-06-01,42906000000.00
2011-07-01,43569000000.00
2011-08-01,43601000000.00
2011-09-01,43158000000.00
2011-10-01,43119000000.00
2011-11-01,43437000000.00
2011-12-01,42976000000.00
2012-01-01,43681000000.00
2012-02-01,44211000000.00
2012-03-01,44400000000.00
2012-04-01,44993000000.00
2012-05-01,45392000000.00
2012-06-01,45370000000.00
2012-07-01,45809000000.00
2012-08-01,45784000000.00
2012-09-01,45568000000.00
2012-10-01,45620000000.00
2012-11-01,45422000000.00
2012-12-01,44996000000.00
2013-01-01,45599000000.00
2013-02-01,45680000000.00
2013-03-01,45736000000.00
2013-04-01,45956000000.00
2013-05-01,45849000000.00
2013-06-01,45471000000.00
2013-07-01,45815000000.00
2013-08-01,45448000000.00
2013-09-01,45197000000.00
2013-10-01,45143000000.00
2013-11-01,45405000000.00
2013-12-01,45232000000.00
2014-01-01,46358000000.00
2014-02-01,46935000000.00
2014-03-01,47117000000.00
2014-04-01,47436000000.00
2014-05-01,47823000000.00
2014-06-01,47500000000.00
2014-07-01,48320000000.00
2014-08-01,48266000000.00
2014-09-01,47852000000.00
2014-10-01,47908000000.00
2014-11-01,48128000000.00
2014-12-01,48133000000.00
2015-01-01,49068000000.00
2015-02-01,49205000000.00
2015-03-01,49375000000.00
2015-04-01,49417000000.00
2015-05-01,48983000000.00
2015-06-01,48613000000.00
2015-07-01,48726000000.00
2015-08-01,48250000000.00
2015-09-01,47913000000.00
2015-10-01,47788000000.00
2015-11-01,47517000000.00
2015-12-01,47077000000.00
2016-01-01,47382000000.00
2016-02-01,47369000000.00
2016-03-01,47524000000.00
2016-04-01,47404000000.00
2016-05-01,47440000000.00
2016-06-01,47013000000.00
2016-07-01,47645000000.00
2016-08-01,47373000000.00
2016-09-01,47144000000.00
2016-10-01,46999000000.00
2016-11-01,46760000000.00
2016-12-01,46404000000.00
2017-01-01,47445000000.00
2017-02-01,47888000000.00
2017-03-01,47813000000.00
2017-04-01,48283000000.00
2017-05-01,48680000000.00
2017-06-01,48832000000.00
2017-07-01,49675000000.00
2017-08-01,49679000000.00
2017-09-01,49717000000.00
2017-10-01,49675000000.00
2017-11-01,49759000000.00
2017-12-01,49811000000.00
2018-01-01,50897000000.00
2018-02-01,51421000000.00
2018-03-01,51711000000.00
2018-04-01,52493000000.00
2018-05-01,52591000000.00
