Date,S4232SM144NCEN
2000-10-01,4884000000.00
2000-11-01,4643000000.00
2000-12-01,4072000000.00
2001-01-01,4104000000.00
2001-02-01,4003000000.00
2001-03-01,4651000000.00
2001-04-01,4301000000.00
2001-05-01,4384000000.00
2001-06-01,4345000000.00
2001-07-01,4246000000.00
2001-08-01,4727000000.00
2001-09-01,4229000000.00
2001-10-01,4846000000.00
2001-11-01,4616000000.00
2001-12-01,3981000000.00
2002-01-01,4144000000.00
2002-02-01,3936000000.00
2002-03-01,4472000000.00
2002-04-01,4518000000.00
2002-05-01,4548000000.00
2002-06-01,4569000000.00
2002-07-01,4537000000.00
2002-08-01,4739000000.00
2002-09-01,4558000000.00
2002-10-01,4869000000.00
2002-11-01,4551000000.00
2002-12-01,4043000000.00
2003-01-01,4147000000.00
2003-02-01,4075000000.00
2003-03-01,4550000000.00
2003-04-01,4473000000.00
2003-05-01,4568000000.00
2003-06-01,4697000000.00
2003-07-01,4812000000.00
2003-08-01,4810000000.00
2003-09-01,5003000000.00
2003-10-01,5149000000.00
2003-11-01,4605000000.00
2003-12-01,4601000000.00
2004-01-01,4345000000.00
2004-02-01,4327000000.00
2004-03-01,5134000000.00
2004-04-01,4921000000.00
2004-05-01,4834000000.00
2004-06-01,5056000000.00
2004-07-01,4929000000.00
2004-08-01,5463000000.00
2004-09-01,5424000000.00
2004-10-01,5174000000.00
2004-11-01,5228000000.00
2004-12-01,4972000000.00
2005-01-01,4494000000.00
2005-02-01,4540000000.00
2005-03-01,5353000000.00
2005-04-01,5008000000.00
2005-05-01,5148000000.00
2005-06-01,5513000000.00
2005-07-01,5037000000.00
2005-08-01,5739000000.00
2005-09-01,5618000000.00
2005-10-01,5741000000.00
2005-11-01,5524000000.00
2005-12-01,5291000000.00
2006-01-01,5195000000.00
2006-02-01,5096000000.00
2006-03-01,5968000000.00
2006-04-01,5309000000.00
2006-05-01,5819000000.00
2006-06-01,5950000000.00
2006-07-01,5547000000.00
2006-08-01,6227000000.00
2006-09-01,6000000000.00
2006-10-01,6393000000.00
2006-11-01,6148000000.00
2006-12-01,5429000000.00
2007-01-01,5630000000.00
2007-02-01,5228000000.00
2007-03-01,6043000000.00
2007-04-01,5610000000.00
2007-05-01,6193000000.00
2007-06-01,5826000000.00
2007-07-01,5731000000.00
2007-08-01,5931000000.00
2007-09-01,5566000000.00
2007-10-01,6461000000.00
2007-11-01,5824000000.00
2007-12-01,5069000000.00
2008-01-01,5582000000.00
2008-02-01,5209000000.00
2008-03-01,5415000000.00
2008-04-01,5785000000.00
2008-05-01,5547000000.00
2008-06-01,5557000000.00
2008-07-01,5776000000.00
2008-08-01,5636000000.00
2008-09-01,6007000000.00
2008-10-01,5807000000.00
2008-11-01,4915000000.00
2008-12-01,4747000000.00
2009-01-01,4398000000.00
2009-02-01,4244000000.00
2009-03-01,4651000000.00
2009-04-01,4544000000.00
2009-05-01,4345000000.00
2009-06-01,4544000000.00
2009-07-01,4610000000.00
2009-08-01,4550000000.00
2009-09-01,4863000000.00
2009-10-01,4876000000.00
2009-11-01,4363000000.00
2009-12-01,4471000000.00
2010-01-01,4228000000.00
2010-02-01,4199000000.00
2010-03-01,4968000000.00
2010-04-01,4635000000.00
2010-05-01,4735000000.00
2010-06-01,5103000000.00
2010-07-01,4619000000.00
2010-08-01,5057000000.00
2010-09-01,5071000000.00
2010-10-01,5024000000.00
2010-11-01,4929000000.00
2010-12-01,4838000000.00
2011-01-01,4467000000.00
2011-02-01,4242000000.00
2011-03-01,5220000000.00
2011-04-01,4662000000.00
2011-05-01,5030000000.00
2011-06-01,5211000000.00
2011-07-01,5148000000.00
2011-08-01,5575000000.00
2011-09-01,5435000000.00
2011-10-01,5622000000.00
2011-11-01,5420000000.00
2011-12-01,5117000000.00
2012-01-01,5280000000.00
2012-02-01,5176000000.00
2012-03-01,5730000000.00
2012-04-01,5302000000.00
2012-05-01,5996000000.00
2012-06-01,5596000000.00
2012-07-01,5560000000.00
2012-08-01,6110000000.00
2012-09-01,5650000000.00
2012-10-01,6289000000.00
2012-11-01,5790000000.00
2012-12-01,5044000000.00
2013-01-01,5375000000.00
2013-02-01,4995000000.00
2013-03-01,5555000000.00
2013-04-01,5822000000.00
2013-05-01,6241000000.00
2013-06-01,5903000000.00
2013-07-01,6205000000.00
2013-08-01,6458000000.00
2013-09-01,6219000000.00
2013-10-01,6860000000.00
2013-11-01,6126000000.00
2013-12-01,5797000000.00
2014-01-01,5869000000.00
2014-02-01,5393000000.00
2014-03-01,5972000000.00
2014-04-01,6216000000.00
2014-05-01,6313000000.00
2014-06-01,6271000000.00
2014-07-01,6489000000.00
2014-08-01,6690000000.00
2014-09-01,6760000000.00
2014-10-01,7448000000.00
2014-11-01,6598000000.00
2014-12-01,6634000000.00
2015-01-01,5992000000.00
2015-02-01,5621000000.00
2015-03-01,6439000000.00
2015-04-01,6548000000.00
2015-05-01,6200000000.00
2015-06-01,6821000000.00
2015-07-01,6685000000.00
2015-08-01,6885000000.00
2015-09-01,6819000000.00
2015-10-01,7449000000.00
2015-11-01,7100000000.00
2015-12-01,7017000000.00
2016-01-01,5853000000.00
2016-02-01,5957000000.00
2016-03-01,6787000000.00
2016-04-01,6505000000.00
2016-05-01,6775000000.00
2016-06-01,6964000000.00
2016-07-01,6627000000.00
2016-08-01,7685000000.00
2016-09-01,7232000000.00
2016-10-01,7457000000.00
2016-11-01,7898000000.00
2016-12-01,7447000000.00
2017-01-01,6559000000.00
2017-02-01,5951000000.00
2017-03-01,6927000000.00
2017-04-01,6242000000.00
2017-05-01,7016000000.00
2017-06-01,6892000000.00
2017-07-01,6582000000.00
2017-08-01,7653000000.00
2017-09-01,6845000000.00
2017-10-01,7694000000.00
2017-11-01,7684000000.00
2017-12-01,6816000000.00
2018-01-01,6257000000.00
2018-02-01,6011000000.00
2018-03-01,6610000000.00
2018-04-01,6520000000.00
